uso_id,reparo_id,peca_id,quantidade,custo_total,motivo_rejeicao
4921.0,3077.0,56.0,2.0,401.19,fk_invalida:reparo_id
4922.0,3078.0,53.0,1.0,714.93,fk_invalida:reparo_id
4923.0,3078.0,30.0,1.0,396.57,fk_invalida:reparo_id
4924.0,3079.0,74.0,1.0,843.29,fk_invalida:reparo_id
4925.0,3080.0,44.0,1.0,345.77,fk_invalida:reparo_id
4926.0,3080.0,40.0,2.0,404.78,fk_invalida:reparo_id
4927.0,3080.0,24.0,2.0,269.68,fk_invalida:reparo_id
4928.0,3081.0,35.0,1.0,240.22,fk_invalida:reparo_id
4929.0,3081.0,36.0,2.0,759.62,fk_invalida:reparo_id
4930.0,3081.0,17.0,1.0,70.05,fk_invalida:reparo_id
4931.0,3082.0,45.0,1.0,539.11,fk_invalida:reparo_id
4932.0,3083.0,16.0,1.0,132.81,fk_invalida:reparo_id
4933.0,3083.0,58.0,2.0,174.39,fk_invalida:reparo_id
4934.0,3084.0,39.0,1.0,62.45,fk_invalida:reparo_id
4935.0,3084.0,23.0,1.0,147.61,fk_invalida:reparo_id
4936.0,3085.0,74.0,2.0,317.31,fk_invalida:reparo_id
4937.0,3086.0,29.0,2.0,831.45,fk_invalida:reparo_id
4938.0,3086.0,70.0,2.0,479.69,fk_invalida:reparo_id
4939.0,3087.0,26.0,2.0,578.0,fk_invalida:reparo_id
4940.0,3087.0,14.0,2.0,157.39,fk_invalida:reparo_id
4941.0,3087.0,52.0,1.0,506.23,fk_invalida:reparo_id
4942.0,3088.0,28.0,1.0,529.82,fk_invalida:reparo_id
4943.0,3088.0,32.0,2.0,773.0,fk_invalida:reparo_id
4944.0,3088.0,16.0,1.0,167.08,fk_invalida:reparo_id
4945.0,3090.0,10.0,2.0,446.48,fk_invalida:reparo_id
4946.0,3090.0,51.0,1.0,544.89,fk_invalida:reparo_id
4947.0,3090.0,9.0,1.0,339.41,fk_invalida:reparo_id
4948.0,3091.0,60.0,2.0,72.07,fk_invalida:reparo_id
4949.0,3091.0,36.0,1.0,789.66,fk_invalida:reparo_id
4950.0,3091.0,4.0,2.0,749.97,fk_invalida:reparo_id
4951.0,3092.0,60.0,1.0,171.75,fk_invalida:reparo_id
4952.0,3092.0,15.0,1.0,711.57,fk_invalida:reparo_id
4953.0,3094.0,18.0,2.0,180.62,fk_invalida:reparo_id
4954.0,3094.0,25.0,2.0,540.69,fk_invalida:reparo_id
4955.0,3095.0,30.0,1.0,356.4,fk_invalida:reparo_id
4956.0,3095.0,30.0,1.0,299.39,fk_invalida:reparo_id
4957.0,3095.0,69.0,2.0,795.65,fk_invalida:reparo_id
4958.0,3097.0,19.0,2.0,531.66,fk_invalida:reparo_id
4959.0,3098.0,10.0,1.0,372.92,fk_invalida:reparo_id
4960.0,3098.0,45.0,2.0,442.09,fk_invalida:reparo_id
4961.0,3098.0,45.0,1.0,170.47,fk_invalida:reparo_id
4962.0,3099.0,2.0,1.0,809.79,fk_invalida:reparo_id
4963.0,3099.0,41.0,2.0,494.67,fk_invalida:reparo_id
4964.0,3099.0,8.0,1.0,520.61,fk_invalida:reparo_id
4965.0,3101.0,28.0,1.0,232.66,fk_invalida:reparo_id
4966.0,3102.0,79.0,1.0,630.08,fk_invalida:reparo_id
4967.0,3102.0,51.0,1.0,159.84,fk_invalida:reparo_id
4968.0,3105.0,12.0,1.0,702.54,fk_invalida:reparo_id
4969.0,3106.0,42.0,2.0,670.85,fk_invalida:reparo_id
4970.0,3107.0,20.0,2.0,35.84,fk_invalida:reparo_id
4971.0,3108.0,43.0,2.0,91.11,fk_invalida:reparo_id
4972.0,3109.0,33.0,1.0,110.86,fk_invalida:reparo_id
4973.0,3111.0,56.0,2.0,716.44,fk_invalida:reparo_id
4974.0,3111.0,38.0,1.0,149.65,fk_invalida:reparo_id
4975.0,3112.0,2.0,1.0,556.89,fk_invalida:reparo_id
4976.0,3112.0,40.0,2.0,539.98,fk_invalida:reparo_id
4977.0,3112.0,43.0,2.0,683.31,fk_invalida:reparo_id
4978.0,3113.0,47.0,2.0,452.46,fk_invalida:reparo_id
4979.0,3113.0,64.0,1.0,589.43,fk_invalida:reparo_id
4980.0,3115.0,1.0,2.0,330.2,fk_invalida:reparo_id
4981.0,3115.0,23.0,2.0,849.38,fk_invalida:reparo_id
4982.0,3116.0,78.0,2.0,498.27,fk_invalida:reparo_id
4983.0,3117.0,48.0,1.0,74.29,fk_invalida:reparo_id
4984.0,3117.0,47.0,1.0,570.48,fk_invalida:reparo_id
4985.0,3118.0,80.0,2.0,610.31,fk_invalida:reparo_id
4986.0,3118.0,3.0,1.0,182.25,fk_invalida:reparo_id
4987.0,3118.0,10.0,2.0,777.35,fk_invalida:reparo_id
4988.0,3119.0,36.0,1.0,623.87,fk_invalida:reparo_id
4989.0,3120.0,44.0,2.0,620.12,fk_invalida:reparo_id
4990.0,3120.0,6.0,1.0,66.49,fk_invalida:reparo_id
4991.0,3120.0,1.0,2.0,195.08,fk_invalida:reparo_id
4992.0,3121.0,80.0,2.0,557.18,fk_invalida:reparo_id
4993.0,3122.0,37.0,1.0,36.74,fk_invalida:reparo_id
4994.0,3122.0,51.0,2.0,482.48,fk_invalida:reparo_id
4995.0,3122.0,11.0,1.0,62.8,fk_invalida:reparo_id
4996.0,3123.0,47.0,1.0,110.18,fk_invalida:reparo_id
4997.0,3123.0,63.0,1.0,654.87,fk_invalida:reparo_id
4998.0,3123.0,60.0,1.0,310.94,fk_invalida:reparo_id
4999.0,3124.0,3.0,1.0,391.29,fk_invalida:reparo_id
5000.0,3124.0,64.0,1.0,823.55,fk_invalida:reparo_id
5001.0,3125.0,38.0,2.0,755.79,fk_invalida:reparo_id
5002.0,3127.0,47.0,2.0,316.85,fk_invalida:reparo_id
5003.0,3127.0,43.0,1.0,786.95,fk_invalida:reparo_id
5004.0,3128.0,70.0,1.0,486.97,fk_invalida:reparo_id
5005.0,3128.0,30.0,2.0,646.41,fk_invalida:reparo_id
5006.0,3130.0,64.0,1.0,298.14,fk_invalida:reparo_id
5007.0,3131.0,10.0,1.0,58.7,fk_invalida:reparo_id
5008.0,3131.0,52.0,2.0,125.35,fk_invalida:reparo_id
5009.0,3131.0,20.0,1.0,176.29,fk_invalida:reparo_id
5010.0,3134.0,76.0,2.0,707.04,fk_invalida:reparo_id
5011.0,3134.0,12.0,2.0,71.86,fk_invalida:reparo_id
5012.0,3134.0,56.0,1.0,346.58,fk_invalida:reparo_id
5013.0,3136.0,9.0,1.0,641.35,fk_invalida:reparo_id
5014.0,3136.0,33.0,1.0,304.08,fk_invalida:reparo_id
5015.0,3136.0,45.0,1.0,298.71,fk_invalida:reparo_id
5016.0,3137.0,56.0,1.0,466.72,fk_invalida:reparo_id
5017.0,3137.0,15.0,1.0,591.5,fk_invalida:reparo_id
5018.0,3137.0,76.0,2.0,248.81,fk_invalida:reparo_id
5019.0,3138.0,9.0,2.0,777.18,fk_invalida:reparo_id
5020.0,3139.0,47.0,1.0,301.82,fk_invalida:reparo_id
5021.0,3140.0,33.0,1.0,430.09,fk_invalida:reparo_id
5022.0,3140.0,14.0,1.0,533.02,fk_invalida:reparo_id
5023.0,3140.0,54.0,2.0,849.46,fk_invalida:reparo_id
5024.0,3141.0,36.0,1.0,686.08,fk_invalida:reparo_id
5025.0,3141.0,77.0,1.0,261.28,fk_invalida:reparo_id
5026.0,3142.0,76.0,1.0,542.0,fk_invalida:reparo_id
5027.0,3142.0,75.0,2.0,452.51,fk_invalida:reparo_id
5028.0,3143.0,44.0,2.0,135.48,fk_invalida:reparo_id
5029.0,3143.0,13.0,1.0,64.9,fk_invalida:reparo_id
5030.0,3143.0,8.0,2.0,441.57,fk_invalida:reparo_id
5031.0,3144.0,64.0,2.0,457.93,fk_invalida:reparo_id
5032.0,3145.0,55.0,2.0,807.43,fk_invalida:reparo_id
5033.0,3145.0,32.0,2.0,314.36,fk_invalida:reparo_id
5034.0,3146.0,62.0,1.0,744.85,fk_invalida:reparo_id
5035.0,3146.0,70.0,2.0,109.25,fk_invalida:reparo_id
5036.0,3147.0,79.0,1.0,377.52,fk_invalida:reparo_id
5037.0,3147.0,39.0,2.0,179.77,fk_invalida:reparo_id
5038.0,3149.0,77.0,2.0,368.65,fk_invalida:reparo_id
5039.0,3149.0,12.0,2.0,96.15,fk_invalida:reparo_id
5040.0,3151.0,17.0,2.0,552.9,fk_invalida:reparo_id
5041.0,3152.0,37.0,1.0,360.63,fk_invalida:reparo_id
5042.0,3153.0,17.0,2.0,273.33,fk_invalida:reparo_id
5043.0,3154.0,67.0,2.0,382.58,fk_invalida:reparo_id
5044.0,3155.0,52.0,2.0,795.45,fk_invalida:reparo_id
5045.0,3155.0,36.0,1.0,154.9,fk_invalida:reparo_id
5046.0,3155.0,40.0,1.0,138.24,fk_invalida:reparo_id
5047.0,3156.0,57.0,1.0,736.45,fk_invalida:reparo_id
5048.0,3156.0,47.0,2.0,509.9,fk_invalida:reparo_id
5049.0,3156.0,66.0,1.0,278.47,fk_invalida:reparo_id
5050.0,3157.0,33.0,2.0,287.71,fk_invalida:reparo_id
5051.0,3157.0,41.0,2.0,474.44,fk_invalida:reparo_id
5052.0,3158.0,5.0,2.0,796.76,fk_invalida:reparo_id
5053.0,3158.0,55.0,1.0,262.84,fk_invalida:reparo_id
5054.0,3158.0,65.0,1.0,268.08,fk_invalida:reparo_id
5055.0,3160.0,22.0,2.0,702.94,fk_invalida:reparo_id
5056.0,3160.0,10.0,2.0,686.76,fk_invalida:reparo_id
5057.0,3160.0,15.0,2.0,254.2,fk_invalida:reparo_id
5058.0,3161.0,17.0,2.0,199.91,fk_invalida:reparo_id
5059.0,3161.0,50.0,2.0,419.44,fk_invalida:reparo_id
5060.0,3161.0,3.0,1.0,270.49,fk_invalida:reparo_id
5061.0,3162.0,67.0,1.0,122.2,fk_invalida:reparo_id
5062.0,3163.0,12.0,2.0,334.85,fk_invalida:reparo_id
5063.0,3164.0,69.0,2.0,159.13,fk_invalida:reparo_id
5064.0,3164.0,50.0,2.0,268.65,fk_invalida:reparo_id
5065.0,3165.0,60.0,2.0,738.62,fk_invalida:reparo_id
5066.0,3166.0,66.0,2.0,612.98,fk_invalida:reparo_id
5067.0,3166.0,77.0,1.0,803.66,fk_invalida:reparo_id
5068.0,3167.0,31.0,2.0,122.15,fk_invalida:reparo_id
5069.0,3167.0,10.0,2.0,217.06,fk_invalida:reparo_id
5070.0,3168.0,27.0,2.0,249.96,fk_invalida:reparo_id
5071.0,3168.0,55.0,1.0,457.69,fk_invalida:reparo_id
5072.0,3169.0,2.0,1.0,514.33,fk_invalida:reparo_id
5073.0,3169.0,12.0,1.0,226.03,fk_invalida:reparo_id
5074.0,3170.0,56.0,1.0,669.58,fk_invalida:reparo_id
5075.0,3170.0,71.0,1.0,654.89,fk_invalida:reparo_id
5076.0,3171.0,68.0,2.0,444.84,fk_invalida:reparo_id
5077.0,3172.0,59.0,1.0,812.36,fk_invalida:reparo_id
5078.0,3172.0,7.0,1.0,134.27,fk_invalida:reparo_id
5079.0,3172.0,4.0,1.0,235.22,fk_invalida:reparo_id
5080.0,3173.0,6.0,2.0,468.02,fk_invalida:reparo_id
5081.0,3174.0,11.0,2.0,166.2,fk_invalida:reparo_id
5082.0,3176.0,51.0,2.0,665.97,fk_invalida:reparo_id
5083.0,3176.0,61.0,1.0,693.35,fk_invalida:reparo_id
5084.0,3177.0,53.0,1.0,168.69,fk_invalida:reparo_id
5085.0,3177.0,10.0,2.0,683.96,fk_invalida:reparo_id
5086.0,3178.0,77.0,1.0,56.27,fk_invalida:reparo_id
5087.0,3180.0,44.0,2.0,446.37,fk_invalida:reparo_id
5088.0,3180.0,22.0,1.0,210.45,fk_invalida:reparo_id
5089.0,3181.0,79.0,2.0,545.95,fk_invalida:reparo_id
5090.0,3181.0,47.0,2.0,777.66,fk_invalida:reparo_id
5091.0,3182.0,40.0,2.0,360.91,fk_invalida:reparo_id
5092.0,3183.0,37.0,1.0,533.63,fk_invalida:reparo_id
5093.0,3184.0,18.0,1.0,625.35,fk_invalida:reparo_id
5094.0,3184.0,60.0,2.0,667.8,fk_invalida:reparo_id
5095.0,3186.0,50.0,1.0,509.13,fk_invalida:reparo_id
5096.0,3187.0,58.0,2.0,146.79,fk_invalida:reparo_id
5097.0,3187.0,7.0,2.0,762.36,fk_invalida:reparo_id
5098.0,3187.0,18.0,1.0,614.12,fk_invalida:reparo_id
5099.0,3188.0,42.0,2.0,375.03,fk_invalida:reparo_id
5100.0,3188.0,46.0,2.0,625.64,fk_invalida:reparo_id
5101.0,3188.0,34.0,1.0,324.85,fk_invalida:reparo_id
5102.0,3189.0,14.0,1.0,423.98,fk_invalida:reparo_id
5103.0,3190.0,46.0,1.0,369.56,fk_invalida:reparo_id
5104.0,3191.0,21.0,2.0,641.55,fk_invalida:reparo_id
5105.0,3192.0,70.0,1.0,130.27,fk_invalida:reparo_id
5106.0,3193.0,59.0,2.0,19.35,fk_invalida:reparo_id
5107.0,3193.0,41.0,2.0,245.35,fk_invalida:reparo_id
5108.0,3193.0,31.0,2.0,232.9,fk_invalida:reparo_id
5109.0,3194.0,34.0,1.0,584.26,fk_invalida:reparo_id
5110.0,3195.0,18.0,1.0,494.48,fk_invalida:reparo_id
5111.0,3195.0,45.0,2.0,248.56,fk_invalida:reparo_id
5112.0,3195.0,47.0,2.0,90.1,fk_invalida:reparo_id
5113.0,3196.0,80.0,2.0,515.76,fk_invalida:reparo_id
5114.0,3196.0,2.0,2.0,509.72,fk_invalida:reparo_id
5115.0,3197.0,40.0,2.0,139.71,fk_invalida:reparo_id
5116.0,3198.0,9.0,1.0,291.14,fk_invalida:reparo_id
5117.0,3198.0,42.0,2.0,570.25,fk_invalida:reparo_id
5118.0,3198.0,39.0,2.0,347.34,fk_invalida:reparo_id
5119.0,3200.0,23.0,2.0,215.46,fk_invalida:reparo_id
5120.0,3200.0,19.0,2.0,446.62,fk_invalida:reparo_id
5121.0,3202.0,78.0,1.0,520.5,fk_invalida:reparo_id
5122.0,3202.0,80.0,1.0,67.13,fk_invalida:reparo_id
5123.0,3203.0,39.0,2.0,129.02,fk_invalida:reparo_id
5124.0,3204.0,44.0,2.0,794.92,fk_invalida:reparo_id
5125.0,3204.0,51.0,1.0,494.36,fk_invalida:reparo_id
5126.0,3205.0,15.0,2.0,420.5,fk_invalida:reparo_id
5127.0,3206.0,67.0,2.0,201.03,fk_invalida:reparo_id
5128.0,3206.0,15.0,2.0,92.22,fk_invalida:reparo_id
5129.0,3206.0,58.0,2.0,448.4,fk_invalida:reparo_id
5130.0,3208.0,79.0,2.0,700.54,fk_invalida:reparo_id
5131.0,3208.0,66.0,2.0,284.24,fk_invalida:reparo_id
5132.0,3208.0,22.0,1.0,392.83,fk_invalida:reparo_id
5133.0,3209.0,59.0,2.0,225.15,fk_invalida:reparo_id
5134.0,3209.0,26.0,2.0,673.31,fk_invalida:reparo_id
5135.0,3210.0,36.0,2.0,479.21,fk_invalida:reparo_id
5136.0,3211.0,9.0,1.0,643.05,fk_invalida:reparo_id
5137.0,3211.0,6.0,2.0,339.62,fk_invalida:reparo_id
5138.0,3211.0,9.0,2.0,720.46,fk_invalida:reparo_id
5139.0,3212.0,73.0,1.0,295.16,fk_invalida:reparo_id
5140.0,3212.0,66.0,1.0,44.05,fk_invalida:reparo_id
5141.0,3212.0,6.0,2.0,595.85,fk_invalida:reparo_id
5142.0,3213.0,34.0,1.0,308.17,fk_invalida:reparo_id
5143.0,3213.0,19.0,2.0,26.15,fk_invalida:reparo_id
5144.0,3213.0,5.0,1.0,583.45,fk_invalida:reparo_id
5145.0,3214.0,79.0,1.0,415.85,fk_invalida:reparo_id
5146.0,3214.0,40.0,2.0,230.29,fk_invalida:reparo_id
5147.0,3214.0,76.0,2.0,267.98,fk_invalida:reparo_id
5148.0,3215.0,49.0,1.0,764.39,fk_invalida:reparo_id
5149.0,3215.0,70.0,2.0,497.95,fk_invalida:reparo_id
5150.0,3215.0,46.0,2.0,85.0,fk_invalida:reparo_id
5151.0,3216.0,75.0,1.0,834.9,fk_invalida:reparo_id
5152.0,3218.0,30.0,1.0,405.31,fk_invalida:reparo_id
5153.0,3218.0,60.0,2.0,596.51,fk_invalida:reparo_id
5154.0,3219.0,78.0,1.0,795.74,fk_invalida:reparo_id
5155.0,3219.0,32.0,2.0,189.2,fk_invalida:reparo_id
5156.0,3219.0,32.0,1.0,389.5,fk_invalida:reparo_id
5157.0,3220.0,26.0,1.0,81.38,fk_invalida:reparo_id
5158.0,3222.0,6.0,1.0,211.47,fk_invalida:reparo_id
5159.0,3222.0,80.0,2.0,65.53,fk_invalida:reparo_id
5160.0,3222.0,43.0,1.0,830.66,fk_invalida:reparo_id
5161.0,3223.0,59.0,1.0,34.41,fk_invalida:reparo_id
5162.0,3223.0,56.0,1.0,394.28,fk_invalida:reparo_id
5163.0,3224.0,38.0,1.0,441.97,fk_invalida:reparo_id
5164.0,3224.0,22.0,2.0,627.76,fk_invalida:reparo_id
5165.0,3224.0,6.0,1.0,61.2,fk_invalida:reparo_id
5166.0,3225.0,73.0,2.0,81.89,fk_invalida:reparo_id
5167.0,3225.0,55.0,1.0,541.66,fk_invalida:reparo_id
5168.0,3225.0,17.0,1.0,63.83,fk_invalida:reparo_id
5169.0,3226.0,21.0,2.0,50.52,fk_invalida:reparo_id
5170.0,3226.0,80.0,2.0,583.33,fk_invalida:reparo_id
5171.0,3228.0,37.0,1.0,382.15,fk_invalida:reparo_id
5172.0,3228.0,53.0,1.0,366.15,fk_invalida:reparo_id
5173.0,3229.0,20.0,2.0,653.85,fk_invalida:reparo_id
5174.0,3229.0,3.0,2.0,286.53,fk_invalida:reparo_id
5175.0,3229.0,5.0,2.0,410.08,fk_invalida:reparo_id
5176.0,3232.0,31.0,2.0,837.33,fk_invalida:reparo_id
5177.0,3232.0,19.0,1.0,367.47,fk_invalida:reparo_id
5178.0,3233.0,43.0,1.0,199.84,fk_invalida:reparo_id
5179.0,3233.0,6.0,1.0,35.54,fk_invalida:reparo_id
5180.0,3235.0,77.0,1.0,520.15,fk_invalida:reparo_id
5181.0,3235.0,56.0,2.0,745.76,fk_invalida:reparo_id
5182.0,3235.0,25.0,1.0,334.56,fk_invalida:reparo_id
5183.0,3236.0,75.0,1.0,41.03,fk_invalida:reparo_id
5184.0,3236.0,57.0,2.0,547.06,fk_invalida:reparo_id
5185.0,3236.0,67.0,2.0,615.13,fk_invalida:reparo_id
5186.0,3237.0,23.0,2.0,441.47,fk_invalida:reparo_id
5187.0,3238.0,32.0,2.0,97.04,fk_invalida:reparo_id
5188.0,3239.0,51.0,2.0,356.46,fk_invalida:reparo_id
5189.0,3239.0,2.0,2.0,720.32,fk_invalida:reparo_id
5190.0,3239.0,23.0,1.0,493.03,fk_invalida:reparo_id
5191.0,3240.0,18.0,1.0,507.35,fk_invalida:reparo_id
5192.0,3240.0,63.0,2.0,784.25,fk_invalida:reparo_id
5193.0,3240.0,30.0,1.0,35.27,fk_invalida:reparo_id
5194.0,3241.0,45.0,1.0,787.65,fk_invalida:reparo_id
5195.0,3241.0,54.0,1.0,640.79,fk_invalida:reparo_id
5196.0,3241.0,26.0,2.0,170.07,fk_invalida:reparo_id
5197.0,3242.0,18.0,1.0,515.38,fk_invalida:reparo_id
5198.0,3242.0,2.0,2.0,729.02,fk_invalida:reparo_id
5199.0,3242.0,58.0,1.0,737.09,fk_invalida:reparo_id
5200.0,3244.0,21.0,1.0,813.39,fk_invalida:reparo_id
5201.0,3245.0,20.0,2.0,117.62,fk_invalida:reparo_id
5202.0,3245.0,51.0,1.0,453.81,fk_invalida:reparo_id
5203.0,3247.0,16.0,1.0,316.4,fk_invalida:reparo_id
5204.0,3247.0,55.0,1.0,364.55,fk_invalida:reparo_id
5205.0,3248.0,56.0,2.0,86.97,fk_invalida:reparo_id
5206.0,3251.0,57.0,1.0,231.82,fk_invalida:reparo_id
5207.0,3251.0,57.0,2.0,614.05,fk_invalida:reparo_id
5208.0,3252.0,51.0,1.0,708.91,fk_invalida:reparo_id
5209.0,3252.0,42.0,1.0,227.12,fk_invalida:reparo_id
5210.0,3252.0,75.0,1.0,717.27,fk_invalida:reparo_id
5211.0,3254.0,77.0,1.0,524.65,fk_invalida:reparo_id
5212.0,3256.0,23.0,2.0,695.79,fk_invalida:reparo_id
5213.0,3257.0,65.0,2.0,312.52,fk_invalida:reparo_id
5214.0,3257.0,2.0,1.0,188.13,fk_invalida:reparo_id
5215.0,3257.0,34.0,1.0,88.62,fk_invalida:reparo_id
5216.0,3258.0,59.0,1.0,54.22,fk_invalida:reparo_id
5217.0,3259.0,20.0,2.0,522.56,fk_invalida:reparo_id
5218.0,3259.0,49.0,1.0,531.04,fk_invalida:reparo_id
5219.0,3259.0,65.0,1.0,644.83,fk_invalida:reparo_id
5220.0,3260.0,20.0,1.0,106.03,fk_invalida:reparo_id
5221.0,3260.0,14.0,2.0,472.63,fk_invalida:reparo_id
5222.0,3260.0,76.0,2.0,563.99,fk_invalida:reparo_id
5223.0,3261.0,1.0,2.0,764.06,fk_invalida:reparo_id
5224.0,3261.0,76.0,2.0,412.15,fk_invalida:reparo_id
5225.0,3261.0,14.0,1.0,714.54,fk_invalida:reparo_id
5226.0,3262.0,60.0,1.0,580.63,fk_invalida:reparo_id
5227.0,3262.0,50.0,1.0,530.72,fk_invalida:reparo_id
5228.0,3264.0,55.0,1.0,304.37,fk_invalida:reparo_id
5229.0,3264.0,20.0,2.0,729.35,fk_invalida:reparo_id
5230.0,3266.0,57.0,2.0,177.21,fk_invalida:reparo_id
5231.0,3266.0,55.0,1.0,791.0,fk_invalida:reparo_id
5232.0,3267.0,52.0,2.0,794.79,fk_invalida:reparo_id
5233.0,3267.0,9.0,1.0,796.31,fk_invalida:reparo_id
5234.0,3267.0,58.0,2.0,33.9,fk_invalida:reparo_id
5235.0,3268.0,19.0,1.0,95.77,fk_invalida:reparo_id
5236.0,3268.0,28.0,1.0,333.14,fk_invalida:reparo_id
5237.0,3269.0,71.0,2.0,708.24,fk_invalida:reparo_id
5238.0,3269.0,22.0,1.0,760.41,fk_invalida:reparo_id
5239.0,3269.0,75.0,2.0,444.76,fk_invalida:reparo_id
5240.0,3270.0,4.0,2.0,446.23,fk_invalida:reparo_id
5241.0,3270.0,47.0,1.0,671.94,fk_invalida:reparo_id
5242.0,3270.0,72.0,1.0,637.41,fk_invalida:reparo_id
5243.0,3271.0,34.0,2.0,666.38,fk_invalida:reparo_id
5244.0,3274.0,75.0,2.0,259.57,fk_invalida:reparo_id
5245.0,3274.0,78.0,1.0,65.87,fk_invalida:reparo_id
5246.0,3275.0,60.0,1.0,362.17,fk_invalida:reparo_id
5247.0,3277.0,1.0,1.0,838.95,fk_invalida:reparo_id
5248.0,3277.0,41.0,2.0,689.78,fk_invalida:reparo_id
5249.0,3278.0,22.0,1.0,560.24,fk_invalida:reparo_id
5250.0,3278.0,68.0,1.0,323.37,fk_invalida:reparo_id
5251.0,3278.0,3.0,1.0,367.21,fk_invalida:reparo_id
5252.0,3279.0,57.0,1.0,803.05,fk_invalida:reparo_id
5253.0,3279.0,56.0,1.0,320.72,fk_invalida:reparo_id
5254.0,3279.0,66.0,1.0,516.01,fk_invalida:reparo_id
5255.0,3280.0,70.0,2.0,61.96,fk_invalida:reparo_id
5256.0,3280.0,55.0,2.0,400.49,fk_invalida:reparo_id
5257.0,3280.0,26.0,2.0,60.57,fk_invalida:reparo_id
5258.0,3281.0,65.0,1.0,397.81,fk_invalida:reparo_id
5259.0,3281.0,1.0,2.0,660.16,fk_invalida:reparo_id
5260.0,3281.0,69.0,2.0,143.84,fk_invalida:reparo_id
5261.0,3282.0,50.0,1.0,456.43,fk_invalida:reparo_id
5262.0,3282.0,41.0,2.0,300.52,fk_invalida:reparo_id
5263.0,3282.0,21.0,2.0,506.49,fk_invalida:reparo_id
5264.0,3283.0,64.0,1.0,686.37,fk_invalida:reparo_id
5265.0,3283.0,35.0,1.0,284.9,fk_invalida:reparo_id
5266.0,3283.0,11.0,2.0,359.75,fk_invalida:reparo_id
5267.0,3284.0,50.0,1.0,816.58,fk_invalida:reparo_id
5268.0,3284.0,7.0,1.0,598.57,fk_invalida:reparo_id
5269.0,3287.0,72.0,1.0,133.32,fk_invalida:reparo_id
5270.0,3287.0,34.0,2.0,274.13,fk_invalida:reparo_id
5271.0,3291.0,30.0,2.0,462.21,fk_invalida:reparo_id
5272.0,3291.0,71.0,2.0,230.37,fk_invalida:reparo_id
5273.0,3292.0,18.0,1.0,296.22,fk_invalida:reparo_id
5274.0,3292.0,75.0,1.0,36.79,fk_invalida:reparo_id
5275.0,3292.0,48.0,2.0,741.34,fk_invalida:reparo_id
5276.0,3293.0,24.0,2.0,549.16,fk_invalida:reparo_id
5277.0,3293.0,43.0,2.0,197.4,fk_invalida:reparo_id
5278.0,3293.0,74.0,2.0,326.68,fk_invalida:reparo_id
5279.0,3294.0,73.0,2.0,193.95,fk_invalida:reparo_id
5280.0,3296.0,79.0,1.0,260.17,fk_invalida:reparo_id
5281.0,3297.0,50.0,2.0,737.93,fk_invalida:reparo_id
5282.0,3299.0,73.0,1.0,710.61,fk_invalida:reparo_id
5283.0,3299.0,15.0,1.0,290.51,fk_invalida:reparo_id
5284.0,3300.0,74.0,2.0,382.09,fk_invalida:reparo_id
5285.0,3301.0,39.0,1.0,838.99,fk_invalida:reparo_id
5286.0,3301.0,68.0,1.0,540.72,fk_invalida:reparo_id
5287.0,3302.0,6.0,2.0,582.66,fk_invalida:reparo_id
5288.0,3302.0,61.0,2.0,707.41,fk_invalida:reparo_id
5289.0,3303.0,78.0,2.0,391.99,fk_invalida:reparo_id
5290.0,3303.0,7.0,1.0,454.2,fk_invalida:reparo_id
5291.0,3304.0,31.0,1.0,591.1,fk_invalida:reparo_id
5292.0,3305.0,35.0,2.0,169.71,fk_invalida:reparo_id
5293.0,3305.0,44.0,2.0,808.81,fk_invalida:reparo_id
5294.0,3305.0,50.0,2.0,74.35,fk_invalida:reparo_id
5295.0,3306.0,40.0,1.0,337.82,fk_invalida:reparo_id
5296.0,3307.0,20.0,2.0,800.16,fk_invalida:reparo_id
5297.0,3307.0,26.0,1.0,66.93,fk_invalida:reparo_id
5298.0,3307.0,57.0,2.0,486.71,fk_invalida:reparo_id
5299.0,3308.0,74.0,2.0,124.23,fk_invalida:reparo_id
5300.0,3309.0,22.0,2.0,120.87,fk_invalida:reparo_id
5301.0,3310.0,43.0,2.0,630.44,fk_invalida:reparo_id
5302.0,3311.0,41.0,1.0,554.5,fk_invalida:reparo_id
5303.0,3311.0,57.0,1.0,319.79,fk_invalida:reparo_id
5304.0,3314.0,57.0,2.0,113.37,fk_invalida:reparo_id
5305.0,3314.0,45.0,1.0,646.66,fk_invalida:reparo_id
5306.0,3314.0,70.0,1.0,354.11,fk_invalida:reparo_id
5307.0,3317.0,18.0,1.0,384.85,fk_invalida:reparo_id
5308.0,3317.0,36.0,2.0,188.11,fk_invalida:reparo_id
5309.0,3318.0,53.0,2.0,771.69,fk_invalida:reparo_id
5310.0,3318.0,47.0,1.0,106.99,fk_invalida:reparo_id
5311.0,3319.0,9.0,1.0,443.68,fk_invalida:reparo_id
5312.0,3319.0,15.0,1.0,579.79,fk_invalida:reparo_id
5313.0,3320.0,45.0,1.0,566.24,fk_invalida:reparo_id
5314.0,3320.0,57.0,1.0,838.59,fk_invalida:reparo_id
5315.0,3321.0,43.0,1.0,196.88,fk_invalida:reparo_id
5316.0,3321.0,46.0,1.0,764.81,fk_invalida:reparo_id
5317.0,3321.0,14.0,2.0,537.43,fk_invalida:reparo_id
5318.0,3322.0,58.0,2.0,292.12,fk_invalida:reparo_id
