reserva_id;aula_id;aluno_id;status
6163;1360;332;Cancelada
6164;1360;1420;Ausente
6165;1360;852;Ausente
6166;1361;127;Cancelada
6167;1361;1954;Ausente
6168;1361;36;Ausente
6169;1361;1052;Cancelada
6170;1361;162;Ausente
6171;1361;147;Ausente
6172;1362;773;Cancelada
6173;1362;2113;Cancelada
6174;1363;1429;Presente
6175;1363;355;Ausente
6176;1363;1414;Cancelada
6177;1364;1575;Cancelada
6178;1364;305;Ausente
6179;1364;246;Cancelada
6180;1365;1144;Presente
6181;1365;1862;Cancelada
6182;1365;95;Presente
6183;1365;1755;Ausente
6184;1366;1631;Ausente
6185;1366;2046;Cancelada
6186;1366;1870;Cancelada
6187;1366;361;Presente
6188;1366;638;Ausente
6189;1366;992;Cancelada
6190;1367;1388;Ausente
6191;1367;1842;Ausente
6192;1368;2191;Presente
6193;1368;1170;Presente
6194;1368;1618;Cancelada
6195;1368;802;Cancelada
6196;1369;1468;Presente
6197;1369;531;Ausente
6198;1369;71;Cancelada
6199;1369;870;Ausente
6200;1369;726;Cancelada
6201;1370;1956;Ausente
6202;1370;1361;Ausente
6203;1371;1169;Presente
6204;1371;2168;Ausente
6205;1371;2132;Ausente
6206;1371;1633;Cancelada
6207;1371;1553;Cancelada
6208;1371;453;Presente
6209;1372;71;Ausente
6210;1372;1238;Cancelada
6211;1372;972;Cancelada
6212;1372;67;Cancelada
6213;1372;1144;Ausente
6214;1373;719;Cancelada
6215;1373;1422;Ausente
6216;1373;1274;Cancelada
6217;1373;428;Ausente
6218;1373;823;Cancelada
6219;1374;1714;Ausente
6220;1374;1678;Ausente
6221;1375;323;Ausente
6222;1375;467;Presente
6223;1376;260;Cancelada
6224;1376;1934;Ausente
6225;1376;2123;Cancelada
6226;1377;955;Presente
6227;1377;1951;Cancelada
6228;1377;941;Presente
6229;1377;158;Presente
6230;1377;1682;Presente
6231;1377;955;Presente
6232;1377;633;Ausente
6233;1378;1580;Presente
6234;1378;950;Cancelada
6235;1379;1811;Presente
6236;1379;158;Presente
6237;1380;683;Ausente
6238;1380;1641;Ausente
6239;1380;748;Cancelada
6240;1380;1220;Presente
6241;1381;2028;Ausente
6242;1381;864;Presente
6243;1381;1959;Ausente
6244;1381;281;Presente
6245;1381;370;Cancelada
6246;1382;188;Presente
6247;1382;1609;Presente
6248;1383;1652;Presente
6249;1383;1785;Presente
6250;1384;1864;Presente
6251;1384;565;Ausente
6252;1384;1970;Presente
6253;1384;217;Ausente
6254;1384;675;Ausente
6255;1384;695;Presente
6256;1385;1167;Cancelada
6257;1385;731;Presente
6258;1385;1209;Presente
6259;1385;770;Presente
6260;1385;1991;Ausente
6261;1385;1807;Ausente
6262;1385;1663;Cancelada
6263;1386;761;Cancelada
6264;1386;261;Cancelada
6265;1387;2190;Ausente
6266;1387;2;Ausente
6267;1387;1863;Presente
6268;1388;1068;Presente
6269;1388;543;Ausente
6270;1388;1655;Cancelada
6271;1388;963;Cancelada
6272;1388;154;Cancelada
6273;1388;1384;Cancelada
6274;1389;1117;Ausente
6275;1389;1670;Ausente
6276;1389;1489;Cancelada
6277;1389;636;Ausente
6278;1390;1930;Ausente
6279;1390;1548;Presente
6280;1390;556;Cancelada
6281;1390;249;Ausente
6282;1390;2101;Presente
6283;1390;1213;Presente
6284;1390;793;Cancelada
6285;1391;1680;Presente
6286;1391;1059;Presente
6287;1391;2104;Ausente
6288;1391;583;Presente
6289;1391;227;Ausente
6290;1392;2008;Ausente
6291;1392;870;Presente
6292;1392;984;Presente
6293;1392;1969;Cancelada
6294;1392;2135;Cancelada
6295;1393;1719;Ausente
6296;1393;1360;Cancelada
6297;1394;1357;Cancelada
6298;1394;688;Cancelada
6299;1394;552;Cancelada
6300;1395;538;Cancelada
6301;1395;1635;Cancelada
6302;1396;706;Ausente
6303;1396;2193;Presente
6304;1397;860;Presente
6305;1397;241;Ausente
6306;1397;590;Ausente
6307;1397;1443;Cancelada
6308;1397;298;Presente
6309;1398;1742;Cancelada
6310;1398;2040;Presente
6311;1399;649;Ausente
6312;1399;2148;Presente
6313;1400;567;Presente
6314;1400;101;Ausente
6315;1400;1491;Ausente
6316;1400;1294;Cancelada
6317;1400;1657;Presente
6318;1401;1625;Cancelada
6319;1401;1393;Ausente
6320;1401;1485;Ausente
6321;1401;485;Ausente
6322;1401;2191;Presente
6323;1401;2013;Ausente
6324;1401;1790;Cancelada
6325;1402;1054;Presente
6326;1402;2098;Presente
6327;1402;654;Presente
6328;1402;1086;Presente
6329;1402;1511;Presente
6330;1403;2170;Presente
6331;1403;864;Cancelada
6332;1403;626;Presente
6333;1403;1147;Ausente
6334;1403;2117;Cancelada
6335;1404;66;Presente
6336;1404;30;Presente
6337;1404;1321;Presente
6338;1404;332;Ausente
6339;1405;2108;Ausente
6340;1405;272;Ausente
6341;1405;979;Ausente
6342;1405;589;Presente
6343;1405;532;Presente
6344;1405;770;Presente
6345;1406;1546;Ausente
6346;1406;2027;Ausente
6347;1406;108;Presente
6348;1406;459;Ausente
6349;1406;1101;Cancelada
6350;1406;2162;Cancelada
6351;1407;263;Cancelada
6352;1407;1650;Presente
6353;1407;1930;Presente
6354;1407;565;Cancelada
6355;1407;2193;Ausente
6356;1408;1662;Ausente
6357;1408;2147;Ausente
6358;1408;1720;Ausente
6359;1409;1315;Cancelada
6360;1409;1863;Presente
6361;1409;12;Cancelada
6362;1409;1635;Presente
6363;1409;736;Presente
6364;1410;2191;Presente
6365;1410;1975;Ausente
6366;1411;1172;Ausente
6367;1411;1437;Ausente
6368;1411;1821;Cancelada
6369;1412;1440;Cancelada
6370;1412;1752;Ausente
6371;1412;833;Presente
6372;1412;1741;Cancelada
6373;1413;2165;Presente
6374;1413;1719;Cancelada
6375;1413;725;Presente
6376;1413;761;Ausente
6377;1413;606;Cancelada
6378;1413;345;Ausente
6379;1413;1237;Presente
6380;1414;793;Ausente
6381;1414;186;Ausente
6382;1414;1371;Cancelada
6383;1414;1007;Presente
6384;1414;384;Ausente
6385;1414;912;Presente
6386;1414;2127;Ausente
6387;1415;427;Ausente
6388;1415;1508;Presente
6389;1415;1121;Cancelada
6390;1415;1067;Cancelada
6391;1415;927;Cancelada
6392;1416;1301;Presente
6393;1416;1141;Ausente
6394;1416;377;Cancelada
6395;1417;1472;Presente
6396;1417;951;Ausente
6397;1417;2081;Cancelada
6398;1417;1020;Presente
6399;1417;1585;Presente
6400;1417;1289;Presente
6401;1418;425;Cancelada
6402;1418;1143;Cancelada
6403;1419;957;Cancelada
6404;1419;1350;Ausente
6405;1419;1365;Ausente
6406;1419;630;Presente
6407;1419;2002;Cancelada
6408;1420;1571;Presente
6409;1420;232;Ausente
6410;1420;1318;Cancelada
6411;1421;928;Ausente
6412;1421;123;Ausente
6413;1421;131;Presente
6414;1421;349;Ausente
6415;1421;688;Presente
6416;1421;674;Cancelada
6417;1421;220;Presente
6418;1422;1927;Cancelada
6419;1422;1777;Cancelada
6420;1422;888;Presente
6421;1422;1551;Ausente
6422;1422;185;Presente
6423;1422;1721;Ausente
6424;1422;18;Presente
6425;1423;163;Cancelada
6426;1423;829;Cancelada
6427;1423;838;Cancelada
6428;1423;1879;Ausente
6429;1423;1999;Cancelada
6430;1423;439;Cancelada
6431;1423;2162;Presente
6432;1424;2145;Ausente
6433;1424;163;Cancelada
6434;1425;1922;Ausente
6435;1425;1093;Ausente
6436;1425;295;Cancelada
6437;1425;262;Ausente
6438;1426;7;Presente
6439;1426;1252;Presente
6440;1426;231;Presente
6441;1427;1908;Ausente
6442;1427;1551;Cancelada
6443;1427;842;Presente
6444;1428;438;Ausente
6445;1428;1512;Presente
6446;1428;342;Cancelada
6447;1428;1082;Cancelada
6448;1429;327;Cancelada
6449;1429;1858;Presente
6450;1429;1640;Ausente
6451;1430;1437;Cancelada
6452;1430;638;Presente
6453;1430;328;Ausente
6454;1430;981;Ausente
6455;1430;1446;Presente
6456;1430;1547;Cancelada
6457;1430;2126;Presente
6458;1431;779;Presente
6459;1431;436;Ausente
6460;1431;1672;Presente
6461;1431;886;Presente
6462;1431;108;Presente
6463;1431;206;Ausente
6464;1432;538;Presente
6465;1432;526;Presente
6466;1432;602;Presente
6467;1432;450;Presente
6468;1432;1918;Presente
6469;1432;10;Cancelada
6470;1433;2177;Ausente
6471;1433;483;Presente
6472;1433;1810;Ausente
6473;1433;1087;Ausente
6474;1433;779;Cancelada
6475;1433;1952;Ausente
6476;1433;1266;Cancelada
6477;1434;2104;Ausente
6478;1434;437;Ausente
6479;1435;1564;Cancelada
6480;1435;52;Ausente
6481;1435;264;Cancelada
6482;1435;88;Presente
6483;1435;288;Presente
6484;1435;453;Ausente
6485;1436;1833;Presente
6486;1436;888;Cancelada
6487;1436;525;Presente
6488;1436;2106;Presente
6489;1436;954;Ausente
6490;1437;267;Cancelada
6491;1437;1457;Ausente
6492;1437;1475;Presente
6493;1437;1835;Ausente
6494;1438;159;Cancelada
6495;1438;1416;Cancelada
6496;1439;2115;Ausente
6497;1439;1682;Presente
6498;1439;864;Presente
6499;1439;1757;Ausente
6500;1439;716;Presente
6501;1439;1155;Presente
6502;1439;1277;Cancelada
6503;1440;1065;Cancelada
6504;1440;1033;Ausente
6505;1441;413;Presente
6506;1441;457;Ausente
6507;1441;1143;Ausente
6508;1441;1610;Cancelada
6509;1441;1849;Ausente
6510;1441;1982;Cancelada
6511;1442;1796;Ausente
6512;1442;237;Cancelada
6513;1442;1707;Cancelada
6514;1442;1005;Ausente
6515;1442;1100;Cancelada
6516;1442;1777;Presente
6517;1443;673;Presente
6518;1443;2042;Cancelada
6519;1443;788;Presente
6520;1443;781;Presente
6521;1444;1777;Cancelada
6522;1444;860;Cancelada
6523;1444;1730;Ausente
6524;1444;1174;Cancelada
6525;1444;2156;Ausente
6526;1445;991;Cancelada
6527;1445;923;Presente
6528;1445;652;Presente
6529;1445;33;Ausente
6530;1445;2190;Ausente
6531;1446;1147;Presente
6532;1446;1910;Cancelada
6533;1447;224;Ausente
6534;1447;2111;Cancelada
6535;1447;777;Cancelada
6536;1448;944;Presente
6537;1448;594;Ausente
6538;1449;1964;Presente
6539;1449;461;Ausente
6540;1449;756;Ausente
6541;1449;1863;Presente
6542;1449;39;Cancelada
6543;1450;451;Presente
6544;1450;1643;Cancelada
6545;1451;1304;Cancelada
6546;1451;1669;Cancelada
6547;1451;1057;Cancelada
6548;1451;2004;Presente
6549;1452;1308;Cancelada
6550;1452;1425;Cancelada
6551;1452;765;Ausente
6552;1452;1614;Ausente
6553;1452;459;Presente
6554;1452;865;Presente
6555;1453;1800;Ausente
6556;1453;743;Cancelada
6557;1453;1848;Cancelada
6558;1453;2012;Cancelada
6559;1453;560;Cancelada
6560;1454;1199;Ausente
6561;1454;2133;Ausente
6562;1455;7;Ausente
6563;1455;1841;Cancelada
6564;1456;1404;Presente
6565;1456;1024;Presente
6566;1456;1918;Presente
6567;1456;2074;Cancelada
6568;1456;2089;Ausente
6569;1456;284;Presente
6570;1457;675;Cancelada
6571;1457;1370;Ausente
6572;1457;1536;Cancelada
6573;1457;1198;Presente
6574;1457;613;Presente
6575;1457;1782;Presente
6576;1457;1148;Ausente
6577;1458;1562;Presente
6578;1458;1829;Ausente
6579;1459;54;Presente
6580;1459;932;Ausente
6581;1459;279;Ausente
6582;1460;699;Cancelada
6583;1460;2083;Presente
6584;1460;532;Ausente
6585;1460;880;Ausente
6586;1460;1348;Ausente
6587;1460;2176;Cancelada
6588;1460;422;Presente
6589;1461;690;Cancelada
6590;1461;1706;Cancelada
6591;1461;435;Presente
6592;1461;2138;Ausente
6593;1461;1421;Presente
6594;1462;468;Cancelada
6595;1462;523;Presente
6596;1462;642;Cancelada
6597;1462;1114;Presente
6598;1462;1516;Ausente
6599;1462;538;Presente
6600;1463;2120;Cancelada
6601;1463;782;Ausente
6602;1464;523;Cancelada
6603;1464;1888;Cancelada
6604;1464;853;Cancelada
6605;1464;945;Cancelada
6606;1464;1706;Cancelada
6607;1464;2185;Cancelada
6608;1465;1200;Cancelada
6609;1465;1907;Ausente
6610;1465;897;Ausente
6611;1465;1861;Ausente
6612;1465;406;Presente
6613;1466;1480;Cancelada
6614;1466;593;Cancelada
6615;1466;56;Ausente
6616;1466;1178;Ausente
6617;1467;498;Cancelada
6618;1467;1134;Ausente
6619;1468;1315;Cancelada
6620;1468;717;Ausente
6621;1468;123;Presente
6622;1468;526;Ausente
6623;1468;72;Ausente
6624;1468;730;Presente
6625;1469;419;Presente
6626;1469;171;Ausente
6627;1469;1997;Cancelada
6628;1470;419;Ausente
6629;1470;1152;Presente
6630;1470;1327;Cancelada
6631;1470;1031;Cancelada
6632;1471;1523;Cancelada
6633;1471;497;Ausente
6634;1471;183;Presente
6635;1471;57;Presente
6636;1471;1613;Presente
6637;1472;1691;Presente
6638;1472;728;Presente
6639;1473;1787;Presente
6640;1473;426;Cancelada
6641;1473;293;Ausente
6642;1473;1851;Presente
6643;1474;1176;Cancelada
6644;1474;815;Ausente
6645;1474;1384;Ausente
6646;1474;374;Cancelada
6647;1474;1193;Cancelada
6648;1474;283;Ausente
6649;1475;845;Ausente
6650;1475;1841;Cancelada
6651;1475;1039;Presente
6652;1475;1614;Cancelada
6653;1475;477;Ausente
6654;1475;1531;Presente
6655;1476;1403;Cancelada
6656;1476;304;Cancelada
6657;1476;534;Presente
6658;1476;1608;Ausente
6659;1476;589;Presente
6660;1476;1820;Cancelada
6661;1476;868;Cancelada
6662;1477;695;Ausente
6663;1477;485;Cancelada
6664;1477;1028;Ausente
6665;1477;1011;Cancelada
6666;1478;1018;Ausente
6667;1478;554;Cancelada
6668;1478;134;Ausente
6669;1478;51;Presente
6670;1478;791;Cancelada
6671;1478;1728;Ausente
6672;1479;774;Ausente
6673;1479;818;Presente
6674;1479;12;Ausente
6675;1479;733;Ausente
6676;1479;1033;Ausente
6677;1480;382;Ausente
6678;1480;2175;Cancelada
6679;1480;1951;Ausente
6680;1480;993;Cancelada
6681;1480;394;Ausente
6682;1480;940;Presente
6683;1481;611;Presente
6684;1481;1759;Cancelada
6685;1481;1074;Presente
6686;1481;1483;Presente
6687;1481;1296;Ausente
6688;1481;237;Presente
6689;1482;1224;Cancelada
6690;1482;1159;Cancelada
6691;1482;518;Ausente
6692;1482;661;Presente
6693;1483;842;Presente
6694;1483;113;Ausente
6695;1483;1779;Ausente
6696;1484;1285;Ausente
6697;1484;789;Ausente
6698;1485;748;Ausente
6699;1485;1735;Cancelada
6700;1485;2030;Ausente
6701;1485;1439;Cancelada
6702;1486;1787;Cancelada
6703;1486;1390;Presente
6704;1486;1295;Presente
6705;1486;809;Ausente
6706;1487;1000;Ausente
6707;1487;1072;Cancelada
6708;1488;261;Cancelada
6709;1488;945;Presente
6710;1488;1580;Cancelada
6711;1488;376;Presente
6712;1489;1679;Cancelada
6713;1489;1395;Cancelada
6714;1489;522;Presente
6715;1490;1726;Ausente
6716;1490;492;Ausente
6717;1490;213;Presente
6718;1490;1953;Ausente
6719;1490;1563;Presente
6720;1490;1160;Ausente
6721;1490;1753;Presente
6722;1491;1496;Cancelada
6723;1491;1004;Ausente
6724;1491;35;Presente
6725;1491;15;Cancelada
6726;1492;950;Presente
6727;1492;274;Cancelada
6728;1492;513;Ausente
6729;1492;955;Ausente
6730;1492;285;Ausente
6731;1492;1569;Cancelada
6732;1492;2017;Presente
6733;1493;1493;Cancelada
6734;1493;848;Presente
6735;1493;1265;Cancelada
6736;1493;1911;Presente
6737;1493;466;Presente
6738;1493;1182;Cancelada
6739;1493;299;Presente
6740;1494;1548;Presente
6741;1494;1032;Ausente
6742;1494;290;Presente
6743;1495;637;Cancelada
6744;1495;76;Ausente
6745;1495;453;Ausente
6746;1495;438;Cancelada
6747;1496;1412;Cancelada
6748;1496;456;Ausente
6749;1496;931;Ausente
6750;1496;321;Cancelada
6751;1496;1145;Cancelada
6752;1496;900;Presente
6753;1497;1482;Ausente
6754;1497;1349;Ausente
6755;1498;982;Ausente
6756;1498;2186;Presente
6757;1498;806;Ausente
6758;1498;1200;Cancelada
6759;1498;1125;Ausente
6760;1499;348;Cancelada
6761;1499;1220;Presente
6762;1499;1454;Cancelada
6763;1499;993;Presente
6764;1499;474;Presente
6765;1499;1148;Presente
6766;1499;536;Ausente
6767;1500;2000;Ausente
6768;1500;87;Cancelada
6769;1501;1725;Cancelada
6770;1501;868;Ausente
6771;1501;1261;Ausente
6772;1501;975;Ausente
6773;1501;1457;Presente
6774;1502;649;Cancelada
6775;1502;242;Cancelada
6776;1503;1310;Ausente
6777;1503;464;Cancelada
6778;1503;447;Presente
6779;1503;1834;Presente
6780;1503;1772;Presente
6781;1504;1928;Cancelada
6782;1504;1857;Ausente
6783;1504;244;Ausente
6784;1504;582;Presente
6785;1504;1347;Presente
6786;1504;561;Cancelada
6787;1505;2197;Presente
6788;1505;686;Presente
6789;1505;730;Presente
6790;1505;2053;Ausente
6791;1505;1008;Ausente
6792;1506;1085;Presente
6793;1506;840;Cancelada
6794;1506;216;Cancelada
6795;1507;801;Cancelada
6796;1507;2104;Cancelada
6797;1507;1893;Presente
6798;1507;1714;Presente
6799;1508;1081;Ausente
6800;1508;628;Presente
6801;1508;300;Ausente
6802;1508;1792;Ausente
6803;1508;1446;Cancelada
6804;1508;299;Presente
6805;1508;334;Cancelada
6806;1509;1515;Cancelada
6807;1509;2168;Ausente
6808;1509;2143;Ausente
6809;1509;1147;Ausente
6810;1509;862;Cancelada
6811;1510;613;Ausente
6812;1510;472;Presente
6813;1510;596;Ausente
6814;1510;116;Presente
6815;1510;2016;Ausente
6816;1511;83;Ausente
6817;1511;620;Cancelada
6818;1511;344;Ausente
6819;1511;1339;Ausente
6820;1512;1426;Presente
6821;1512;661;Cancelada
6822;1512;2044;Cancelada
6823;1512;464;Ausente
6824;1512;1197;Presente
6825;1512;1230;Ausente
6826;1512;1091;Presente
6827;1513;611;Presente
6828;1513;1273;Presente
6829;1513;993;Ausente
6830;1513;481;Ausente
6831;1513;96;Cancelada
6832;1514;193;Ausente
6833;1514;564;Cancelada
6834;1514;105;Cancelada
6835;1515;1947;Presente
6836;1515;585;Presente
6837;1515;719;Ausente
6838;1515;1636;Presente
6839;1515;1971;Presente
6840;1515;1630;Ausente
6841;1516;294;Presente
6842;1516;1406;Ausente
6843;1516;1143;Cancelada
6844;1516;16;Presente
6845;1516;1246;Ausente
6846;1517;382;Presente
6847;1517;733;Cancelada
6848;1517;2048;Presente
6849;1518;1716;Ausente
6850;1518;668;Presente
6851;1519;404;Ausente
6852;1519;364;Ausente
6853;1519;1135;Ausente
6854;1519;800;Cancelada
6855;1519;1884;Presente
6856;1520;260;Cancelada
6857;1520;368;Ausente
6858;1521;422;Presente
6859;1521;1540;Presente
6860;1521;1174;Cancelada
6861;1521;888;Cancelada
6862;1521;1610;Ausente
6863;1522;1845;Cancelada
6864;1522;662;Ausente
6865;1522;596;Presente
6866;1522;769;Ausente
6867;1522;1522;Cancelada
6868;1522;1923;Ausente
6869;1523;89;Cancelada
6870;1523;2097;Ausente
6871;1523;1813;Presente
6872;1523;996;Ausente
6873;1523;1716;Presente
6874;1524;930;Presente
6875;1524;136;Presente
6876;1525;1189;Presente
6877;1525;108;Ausente
6878;1526;2198;Cancelada
6879;1526;682;Cancelada
6880;1526;385;Presente
6881;1526;1868;Ausente
6882;1526;662;Presente
6883;1527;1594;Ausente
6884;1527;1484;Ausente
6885;1527;2043;Presente
6886;1527;1859;Presente
6887;1528;967;Cancelada
6888;1528;2077;Presente
6889;1528;135;Ausente
6890;1528;486;Cancelada
6891;1529;1430;Presente
6892;1529;2146;Presente
6893;1530;582;Cancelada
6894;1530;1983;Cancelada
6895;1530;1004;Cancelada
6896;1530;971;Presente
6897;1530;289;Cancelada
6898;1530;1547;Cancelada
6899;1531;1798;Ausente
6900;1531;265;Cancelada
6901;1531;801;Cancelada
6902;1531;1817;Presente
6903;1531;2007;Presente
6904;1531;1779;Ausente
6905;1532;386;Presente
6906;1532;1843;Cancelada
6907;1532;2088;Cancelada
6908;1532;297;Ausente
6909;1532;1592;Ausente
6910;1532;643;Ausente
6911;1533;625;Cancelada
6912;1533;1486;Presente
6913;1533;2047;Ausente
6914;1534;1136;Ausente
6915;1534;787;Presente
6916;1534;998;Ausente
6917;1534;1723;Presente
6918;1535;2122;Presente
6919;1535;2041;Cancelada
6920;1536;1220;Presente
6921;1536;990;Ausente
6922;1536;1572;Cancelada
6923;1536;1074;Ausente
6924;1536;678;Cancelada
6925;1536;1517;Ausente
6926;1537;1973;Ausente
6927;1537;876;Ausente
6928;1537;818;Presente
6929;1537;1928;Ausente
6930;1537;1213;Presente
6931;1538;1484;Cancelada
6932;1538;1529;Presente
6933;1539;354;Presente
6934;1539;346;Cancelada
6935;1539;2061;Ausente
6936;1540;1505;Presente
6937;1540;1134;Presente
6938;1540;2161;Ausente
6939;1540;514;Ausente
6940;1541;2167;Presente
6941;1541;1944;Ausente
6942;1541;1026;Ausente
6943;1541;1120;Presente
6944;1542;1799;Ausente
6945;1542;1839;Presente
6946;1542;765;Ausente
6947;1542;1099;Presente
6948;1543;347;Ausente
6949;1543;1758;Presente
6950;1543;793;Ausente
6951;1543;1319;Cancelada
6952;1543;1542;Cancelada
6953;1544;1484;Ausente
6954;1544;1001;Ausente
6955;1544;1342;Ausente
6956;1544;1798;Ausente
6957;1544;1074;Ausente
6958;1545;2048;Presente
6959;1545;925;Cancelada
6960;1546;1488;Cancelada
6961;1546;1976;Ausente
6962;1546;1207;Presente
6963;1546;1289;Cancelada
6964;1546;1648;Ausente
6965;1546;1581;Presente
6966;1546;376;Ausente
6967;1547;909;Presente
6968;1547;57;Cancelada
6969;1547;558;Presente
6970;1547;1815;Cancelada
6971;1547;2122;Cancelada
6972;1547;941;Presente
6973;1547;136;Presente
6974;1548;1150;Presente
6975;1548;379;Ausente
6976;1548;857;Cancelada
6977;1548;354;Cancelada
6978;1548;307;Presente
6979;1548;596;Cancelada
6980;1548;993;Presente
6981;1549;635;Ausente
6982;1549;1092;Ausente
6983;1549;389;Cancelada
6984;1549;458;Ausente
6985;1549;1588;Presente
6986;1549;1497;Cancelada
6987;1550;1246;Cancelada
6988;1550;279;Ausente
6989;1551;955;Ausente
6990;1551;509;Cancelada
6991;1551;1746;Presente
6992;1551;1470;Presente
6993;1551;1252;Ausente
6994;1551;1221;Presente
6995;1551;1037;Presente
6996;1552;216;Presente
6997;1552;1992;Presente
6998;1552;910;Ausente
6999;1552;1416;Cancelada
7000;1552;397;Ausente
7001;1552;798;Cancelada
7002;1552;2006;Presente
7003;1553;2154;Presente
7004;1553;1471;Cancelada
7005;1553;392;Ausente
7006;1553;1196;Ausente
7007;1553;1960;Cancelada
7008;1553;1211;Presente
7009;1554;1510;Presente
7010;1554;676;Presente
7011;1555;895;Presente
7012;1555;1722;Cancelada
7013;1556;1141;Cancelada
7014;1556;1697;Cancelada
7015;1556;82;Ausente
7016;1556;1295;Cancelada
7017;1556;111;Cancelada
7018;1557;1003;Presente
7019;1557;594;Presente
7020;1557;898;Cancelada
7021;1558;50;Ausente
7022;1558;1529;Presente
7023;1558;1676;Presente
7024;1558;2023;Cancelada
7025;1558;648;Cancelada
7026;1559;1439;Ausente
7027;1559;798;Presente
7028;1560;994;Ausente
7029;1560;1715;Presente
7030;1560;2179;Presente
7031;1560;967;Cancelada
7032;1560;38;Presente
7033;1560;1825;Presente
7034;1560;2111;Cancelada
7035;1561;1302;Ausente
7036;1561;679;Presente
7037;1561;1972;Cancelada
7038;1561;394;Cancelada
7039;1561;370;Ausente
7040;1561;995;Cancelada
7041;1562;1044;Ausente
7042;1562;1106;Ausente
7043;1563;1226;Presente
7044;1563;21;Presente
7045;1563;846;Ausente
7046;1563;2145;Presente
7047;1564;1130;Ausente
7048;1564;2019;Ausente
7049;1564;550;Ausente
7050;1564;1141;Presente
7051;1564;1392;Presente
7052;1564;732;Ausente
7053;1564;711;Presente
7054;1565;2082;Presente
7055;1565;1186;Presente
7056;1565;1803;Ausente
7057;1565;431;Cancelada
7058;1566;1374;Presente
7059;1566;29;Cancelada
7060;1566;311;Cancelada
7061;1566;438;Cancelada
7062;1566;586;Ausente
7063;1567;1203;Cancelada
7064;1567;1653;Cancelada
7065;1567;1794;Cancelada
7066;1567;2048;Ausente
7067;1567;1597;Cancelada
7068;1567;1703;Ausente
7069;1568;1044;Ausente
7070;1568;1956;Presente
7071;1568;1032;Ausente
7072;1568;1572;Ausente
7073;1568;1047;Ausente
7074;1568;493;Cancelada
7075;1569;193;Ausente
7076;1569;667;Cancelada
7077;1569;2172;Ausente
7078;1569;1410;Ausente
7079;1570;816;Presente
7080;1570;2113;Ausente
7081;1570;240;Ausente
7082;1570;2085;Presente
7083;1571;2003;Presente
7084;1571;123;Ausente
7085;1571;844;Ausente
7086;1571;122;Cancelada
7087;1572;825;Ausente
7088;1572;1660;Cancelada
7089;1572;1556;Ausente
7090;1572;1038;Cancelada
7091;1572;1910;Presente
7092;1572;1727;Cancelada
7093;1572;22;Cancelada
7094;1573;1750;Cancelada
7095;1573;805;Ausente
7096;1573;1987;Cancelada
7097;1573;433;Ausente
7098;1573;256;Cancelada
7099;1573;295;Presente
7100;1574;1901;Presente
7101;1574;900;Ausente
7102;1574;870;Presente
7103;1574;1613;Cancelada
7104;1574;1068;Ausente
7105;1575;12;Presente
7106;1575;1807;Ausente
7107;1575;947;Ausente
7108;1576;110;Cancelada
7109;1576;2;Presente
7110;1576;636;Cancelada
7111;1576;1270;Cancelada
7112;1576;402;Cancelada
7113;1576;1765;Ausente
7114;1577;1356;Ausente
7115;1577;2185;Cancelada
7116;1577;654;Ausente
7117;1577;1375;Ausente
7118;1577;23;Ausente
7119;1577;782;Cancelada
7120;1577;1441;Ausente
7121;1578;726;Ausente
7122;1578;1813;Presente
7123;1578;1637;Presente
7124;1578;229;Cancelada
7125;1578;1980;Ausente
7126;1579;993;Presente
7127;1579;351;Presente
7128;1579;82;Presente
7129;1579;736;Cancelada
7130;1580;361;Presente
7131;1580;1040;Ausente
7132;1581;481;Presente
7133;1581;964;Ausente
7134;1581;1788;Ausente
7135;1582;921;Presente
7136;1582;82;Ausente
7137;1582;2175;Cancelada
7138;1582;1748;Ausente
7139;1582;637;Ausente
7140;1583;524;Presente
7141;1583;1831;Cancelada
7142;1584;1193;Presente
7143;1584;1748;Cancelada
7144;1584;851;Presente
7145;1585;1999;Presente
7146;1585;1463;Presente
7147;1585;1914;Cancelada
7148;1585;946;Ausente
7149;1585;622;Ausente
7150;1585;98;Ausente
7151;1585;107;Ausente
7152;1586;1501;Presente
7153;1586;95;Presente
7154;1586;27;Presente
7155;1587;1816;Ausente
7156;1587;17;Cancelada
7157;1588;722;Presente
7158;1588;1399;Presente
7159;1588;407;Presente
7160;1588;67;Ausente
7161;1588;343;Cancelada
7162;1589;519;Presente
7163;1589;1145;Cancelada
7164;1589;1091;Presente
7165;1589;28;Presente
7166;1590;259;Cancelada
7167;1590;202;Cancelada
7168;1590;1714;Ausente
7169;1590;839;Cancelada
7170;1590;371;Cancelada
7171;1591;1525;Ausente
7172;1591;1373;Cancelada
7173;1591;1148;Ausente
7174;1592;598;Cancelada
7175;1592;855;Presente
7176;1592;1643;Presente
7177;1592;1152;Cancelada
7178;1593;732;Ausente
7179;1593;107;Cancelada
7180;1594;1457;Cancelada
7181;1594;1216;Presente
7182;1594;448;Cancelada
7183;1594;1865;Ausente
7184;1594;1655;Presente
7185;1594;2086;Cancelada
7186;1595;441;Presente
7187;1595;2040;Presente
7188;1595;719;Cancelada
7189;1595;489;Presente
7190;1595;516;Presente
7191;1595;366;Presente
7192;1596;1118;Presente
7193;1596;584;Ausente
7194;1596;90;Cancelada
7195;1596;676;Cancelada
7196;1596;2023;Ausente
7197;1596;686;Presente
