frequencia_id;matricula_id;data_acesso;hora_acesso;modalidade_id;duracao_minutos
8798;1601;2025-10-02;12:00;12;65
8799;1601;2026-04-29;06:00;7;50
8800;1602;2026-05-28;06:00;2;63
8801;1602;2026-05-25;08:00;12;49
8802;1603;2026-05-28;08:00;1;80
8803;1603;2026-06-26;18:00;5;61
8804;1604;2026-04-05;12:00;6;37
8805;1604;2026-01-05;20:00;9;55
8806;1604;2025-10-27;12:00;3;73
8807;1604;2025-07-04;20:00;8;94
8808;1604;2025-09-09;20:00;10;66
8809;1604;2026-06-21;06:00;5;51
8810;1604;2025-11-16;12:00;10;51
8811;1605;2025-09-24;12:00;4;84
8812;1605;2026-06-03;12:00;12;110
8813;1605;2026-03-22;08:00;4;66
8814;1605;2026-04-24;06:00;3;50
8815;1606;2025-09-25;20:00;6;104
8816;1606;2026-01-06;06:00;9;61
8817;1606;2025-11-01;18:00;10;38
8818;1606;2026-01-03;12:00;6;102
8819;1606;2025-12-08;12:00;3;97
8820;1606;2026-01-16;18:00;6;78
8821;1606;2025-07-02;20:00;1;40
8822;1607;2026-02-03;06:00;2;78
8823;1607;2026-05-03;08:00;11;78
8824;1607;2026-05-14;08:00;3;51
8825;1607;2026-03-26;18:00;10;44
8826;1607;2025-11-25;08:00;10;64
8827;1607;2025-10-09;18:00;1;88
8828;1607;2025-08-01;12:00;10;72
8829;1607;2026-06-22;12:00;1;69
8830;1608;2025-08-17;20:00;10;51
8831;1608;2026-03-14;20:00;3;59
8832;1608;2025-11-09;08:00;4;62
8833;1608;2025-09-11;20:00;12;79
8834;1608;2026-02-10;18:00;12;74
8835;1608;2025-09-29;12:00;9;73
8836;1608;2025-10-30;08:00;9;58
8837;1608;2026-06-19;08:00;10;51
8838;1609;2026-03-08;18:00;5;108
8839;1609;2025-07-30;18:00;6;68
8840;1609;2025-11-24;18:00;4;89
8841;1609;2026-06-30;20:00;6;47
8842;1609;2026-06-12;12:00;7;63
8843;1609;2026-05-18;18:00;3;58
8844;1609;2025-08-18;20:00;3;77
8845;1609;2026-02-23;06:00;7;93
8846;1609;2026-03-06;12:00;8;63
8847;1610;2025-12-12;08:00;11;106
8848;1610;2025-08-26;18:00;8;46
8849;1610;2025-09-20;18:00;1;47
8850;1611;2026-04-05;08:00;7;99
8851;1611;2025-10-16;20:00;6;88
8852;1611;2026-03-02;08:00;3;99
8853;1611;2025-11-16;18:00;9;56
8854;1611;2025-08-12;20:00;8;37
8855;1611;2025-12-15;06:00;5;78
8856;1611;2025-07-03;20:00;9;56
8857;1611;2026-01-26;20:00;10;47
8858;1611;2026-02-26;06:00;2;81
8859;1612;2025-09-29;06:00;7;67
8860;1612;2026-01-03;08:00;1;87
8861;1613;2026-03-15;12:00;8;85
8862;1613;2025-10-12;20:00;8;65
8863;1613;2025-11-26;08:00;12;84
8864;1613;2025-09-23;06:00;11;75
8865;1613;2026-02-19;06:00;9;90
8866;1614;2025-07-30;06:00;4;55
8867;1614;2026-03-16;06:00;4;39
8868;1614;2026-06-12;06:00;1;66
8869;1614;2025-12-23;06:00;3;98
8870;1614;2025-12-03;18:00;6;96
8871;1614;2025-08-26;20:00;12;45
8872;1615;2026-02-20;06:00;4;86
8873;1615;2026-04-12;18:00;7;96
8874;1615;2025-08-10;18:00;9;57
8875;1615;2026-02-06;18:00;6;65
8876;1615;2025-12-16;06:00;2;105
8877;1615;2026-01-11;18:00;5;52
8878;1615;2025-11-09;08:00;7;83
8879;1615;2025-07-17;12:00;10;106
8880;1616;2025-08-03;20:00;5;109
8881;1616;2025-08-21;06:00;12;56
8882;1616;2025-07-02;12:00;2;80
8883;1616;2025-09-04;12:00;2;66
8884;1616;2025-11-22;12:00;2;69
8885;1616;2026-02-11;08:00;11;41
8886;1616;2026-04-08;06:00;12;109
8887;1616;2025-12-11;12:00;2;81
8888;1616;2025-08-09;18:00;9;36
8889;1617;2025-09-26;08:00;7;66
8890;1617;2026-06-24;20:00;11;50
8891;1617;2026-05-19;20:00;7;35
8892;1617;2026-02-06;12:00;5;53
8893;1617;2025-10-04;06:00;10;61
8894;1617;2026-06-24;12:00;7;95
8895;1617;2026-04-19;12:00;11;98
8896;1617;2026-04-17;06:00;12;81
8897;1618;2026-01-25;12:00;5;79
8898;1618;2026-05-23;18:00;9;37
8899;1618;2026-06-04;06:00;3;50
8900;1619;2026-02-11;12:00;2;67
8901;1619;2026-01-04;20:00;12;63
8902;1619;2025-10-08;20:00;12;49
8903;1619;2026-02-21;20:00;2;37
8904;1619;2026-06-09;12:00;12;109
8905;1619;2026-03-04;20:00;5;78
8906;1619;2025-12-05;06:00;3;40
8907;1619;2025-07-08;06:00;6;64
8908;1619;2026-04-06;06:00;11;83
8909;1620;2025-09-30;08:00;7;91
8910;1620;2025-09-15;20:00;7;36
8911;1620;2026-05-23;06:00;9;64
8912;1620;2025-10-08;06:00;7;79
8913;1620;2026-04-21;12:00;6;64
8914;1620;2026-04-05;18:00;9;97
8915;1621;2026-02-14;06:00;5;72
8916;1621;2025-12-09;12:00;11;75
8917;1621;2025-12-10;18:00;7;73
8918;1621;2025-10-05;20:00;3;91
8919;1621;2025-10-21;18:00;12;61
8920;1621;2026-05-14;06:00;12;104
8921;1622;2025-12-16;12:00;10;100
8922;1622;2026-01-08;20:00;4;83
8923;1622;2026-03-30;18:00;10;67
8924;1622;2026-06-18;18:00;1;68
8925;1622;2025-11-24;18:00;8;100
8926;1622;2025-07-25;20:00;8;41
8927;1623;2026-06-08;20:00;4;60
8928;1623;2026-05-28;08:00;1;49
8929;1623;2026-05-20;12:00;4;40
8930;1623;2026-04-09;08:00;8;36
8931;1623;2025-12-16;18:00;9;40
8932;1623;2025-08-17;20:00;4;71
8933;1623;2026-02-12;18:00;5;100
8934;1624;2025-09-15;12:00;6;100
8935;1624;2026-04-16;18:00;10;96
8936;1624;2026-05-13;08:00;12;79
8937;1624;2026-04-29;06:00;1;93
8938;1624;2025-07-31;12:00;9;91
8939;1624;2026-04-10;12:00;2;82
8940;1624;2026-06-08;06:00;11;50
8941;1625;2025-12-27;12:00;7;71
8942;1625;2025-11-13;06:00;5;39
8943;1625;2025-11-01;20:00;10;51
8944;1625;2026-01-14;06:00;3;81
8945;1625;2026-01-19;12:00;2;80
8946;1625;2025-11-22;18:00;4;101
8947;1625;2025-10-08;18:00;12;59
8948;1625;2026-01-11;12:00;10;88
8949;1625;2026-02-05;12:00;3;95
8950;1626;2025-07-18;20:00;12;79
8951;1626;2025-07-31;18:00;6;60
8952;1626;2026-03-09;08:00;9;43
8953;1626;2025-11-28;18:00;8;110
8954;1626;2026-05-29;12:00;7;72
8955;1626;2025-08-02;20:00;2;41
8956;1626;2025-09-03;12:00;5;91
8957;1627;2026-03-12;12:00;1;59
8958;1627;2025-07-05;18:00;10;39
8959;1627;2026-01-19;12:00;10;54
8960;1627;2026-03-07;06:00;12;50
8961;1627;2025-07-23;20:00;2;51
8962;1627;2026-04-25;12:00;11;92
8963;1627;2025-09-26;20:00;10;109
8964;1628;2025-08-19;18:00;1;93
8965;1628;2026-06-12;08:00;11;88
8966;1628;2026-05-30;06:00;11;91
8967;1628;2025-11-02;20:00;5;102
8968;1628;2025-12-29;18:00;5;81
8969;1628;2025-09-01;12:00;1;68
8970;1629;2026-01-02;18:00;11;73
8971;1629;2026-06-21;08:00;2;61
8972;1629;2026-01-29;12:00;3;89
8973;1629;2025-10-15;20:00;12;51
8974;1629;2025-09-08;20:00;5;110
8975;1629;2026-01-23;18:00;6;89
8976;1629;2025-09-07;08:00;7;107
8977;1629;2026-03-30;18:00;1;54
8978;1629;2026-02-18;18:00;1;64
8979;1630;2026-03-15;08:00;4;100
8980;1630;2026-03-11;18:00;4;51
8981;1630;2025-12-31;20:00;7;86
8982;1630;2026-06-26;20:00;8;100
8983;1630;2025-10-12;06:00;8;72
8984;1630;2025-09-08;08:00;11;45
8985;1630;2025-12-09;18:00;5;99
8986;1630;2026-04-14;18:00;5;95
8987;1630;2026-01-26;08:00;5;96
8988;1631;2026-04-21;20:00;12;94
8989;1631;2026-04-30;06:00;6;83
8990;1631;2026-06-21;08:00;12;40
8991;1631;2026-06-12;20:00;11;108
8992;1631;2025-11-01;20:00;12;35
8993;1631;2026-02-10;08:00;8;89
8994;1631;2025-08-17;20:00;12;94
8995;1631;2025-08-09;06:00;8;73
8996;1632;2025-11-01;18:00;6;106
8997;1632;2026-03-31;18:00;7;73
8998;1632;2025-10-09;08:00;8;101
8999;1632;2025-10-06;06:00;1;89
9000;1632;2025-12-20;20:00;10;75
9001;1632;2025-08-06;18:00;3;89
9002;1632;2026-01-07;08:00;12;47
9003;1632;2026-05-24;20:00;12;38
9004;1632;2026-03-22;08:00;10;57
9005;1633;2025-11-09;06:00;2;81
9006;1633;2026-03-28;06:00;5;42
9007;1633;2026-04-17;20:00;4;92
9008;1633;2026-04-07;08:00;8;37
9009;1633;2026-04-14;20:00;7;98
9010;1633;2025-09-20;18:00;2;81
9011;1633;2026-04-02;18:00;11;106
9012;1634;2026-04-28;08:00;2;108
9013;1634;2025-07-12;06:00;6;70
9014;1634;2026-03-09;18:00;5;101
9015;1634;2026-02-18;12:00;1;87
9016;1634;2025-10-28;18:00;12;48
9017;1635;2026-04-03;12:00;9;94
9018;1635;2025-11-21;12:00;11;52
9019;1635;2025-07-30;06:00;4;70
9020;1635;2026-01-20;18:00;3;86
9021;1635;2025-10-02;12:00;9;42
9022;1635;2025-10-12;18:00;3;104
9023;1635;2026-04-17;06:00;3;45
9024;1635;2026-04-04;18:00;6;107
9025;1636;2025-07-06;06:00;12;60
9026;1636;2025-10-05;06:00;5;58
9027;1637;2026-05-26;08:00;7;90
9028;1637;2026-04-16;08:00;1;70
9029;1637;2025-07-24;08:00;3;64
9030;1638;2025-11-19;18:00;3;89
9031;1638;2026-01-27;06:00;10;69
9032;1638;2025-09-11;12:00;12;78
9033;1638;2026-06-04;12:00;6;108
9034;1638;2026-05-17;18:00;9;88
9035;1638;2025-07-08;18:00;7;35
9036;1638;2026-04-20;12:00;10;36
9037;1638;2026-04-03;06:00;9;80
9038;1639;2025-07-02;12:00;7;78
9039;1639;2026-05-03;12:00;11;94
9040;1639;2026-05-19;12:00;9;55
9041;1639;2025-07-31;12:00;10;67
9042;1639;2025-09-23;06:00;11;54
9043;1639;2026-03-20;12:00;5;54
9044;1639;2026-01-15;12:00;11;99
9045;1639;2026-02-01;06:00;6;103
9046;1640;2025-10-07;18:00;12;46
9047;1640;2026-06-13;12:00;7;108
9048;1640;2026-03-02;20:00;7;108
9049;1640;2025-09-16;06:00;3;44
9050;1640;2026-05-08;08:00;4;73
9051;1640;2025-10-11;06:00;1;42
9052;1641;2026-06-01;18:00;6;61
9053;1641;2025-10-24;06:00;11;63
9054;1641;2025-11-06;06:00;4;95
9055;1641;2026-03-28;12:00;7;77
9056;1641;2025-07-01;20:00;2;57
9057;1641;2025-09-13;12:00;2;91
9058;1641;2026-01-23;06:00;9;106
9059;1642;2025-12-13;08:00;11;91
9060;1642;2025-09-06;18:00;1;96
9061;1642;2025-11-21;06:00;11;44
9062;1642;2026-06-24;18:00;4;54
9063;1642;2026-03-21;12:00;8;44
9064;1642;2025-08-17;06:00;8;90
9065;1642;2026-01-24;18:00;12;79
9066;1642;2025-07-21;06:00;9;38
9067;1642;2026-06-26;20:00;6;39
9068;1643;2025-09-04;20:00;1;58
9069;1643;2025-08-19;12:00;9;101
9070;1643;2025-07-16;20:00;4;55
9071;1643;2026-03-30;12:00;6;71
9072;1643;2026-02-04;20:00;5;38
9073;1643;2026-02-02;12:00;2;105
9074;1643;2026-05-26;06:00;6;89
9075;1643;2026-04-10;06:00;10;50
9076;1643;2025-11-08;08:00;1;91
9077;1644;2026-01-23;08:00;5;96
9078;1644;2026-06-21;08:00;11;56
9079;1644;2026-04-18;18:00;2;62
9080;1644;2025-09-03;20:00;8;66
9081;1644;2025-08-05;12:00;5;105
9082;1645;2025-08-20;08:00;12;110
9083;1645;2025-08-30;12:00;10;53
9084;1645;2026-02-21;20:00;5;72
9085;1645;2026-02-22;06:00;11;58
9086;1646;2025-09-27;08:00;10;66
9087;1646;2026-04-14;20:00;9;82
9088;1646;2026-02-21;06:00;4;106
9089;1646;2026-02-03;20:00;2;88
9090;1646;2026-04-01;12:00;3;93
9091;1646;2026-04-14;12:00;9;35
9092;1647;2025-10-12;12:00;5;70
9093;1647;2025-10-01;06:00;5;67
9094;1648;2026-03-19;06:00;8;66
9095;1648;2025-12-09;08:00;12;40
9096;1649;2025-07-19;08:00;5;40
9097;1649;2026-01-20;08:00;2;38
9098;1649;2026-04-03;20:00;4;84
9099;1649;2025-10-02;12:00;10;50
9100;1650;2026-05-01;06:00;3;81
9101;1650;2026-01-29;08:00;6;98
9102;1651;2026-06-09;12:00;8;105
9103;1651;2025-12-16;18:00;2;41
9104;1651;2025-12-20;08:00;4;108
9105;1651;2026-01-20;12:00;10;108
9106;1651;2025-08-03;18:00;5;109
9107;1651;2025-09-12;18:00;1;98
9108;1652;2025-12-26;12:00;10;110
9109;1652;2025-08-03;12:00;8;75
9110;1652;2026-01-25;18:00;5;42
9111;1652;2026-01-08;12:00;5;107
9112;1652;2025-12-27;18:00;9;50
9113;1652;2025-11-05;08:00;5;101
9114;1652;2025-10-26;06:00;2;109
9115;1652;2025-12-02;18:00;11;93
9116;1653;2026-06-01;06:00;2;45
9117;1653;2026-03-16;20:00;7;82
9118;1653;2026-03-17;20:00;2;43
9119;1653;2026-06-26;18:00;9;108
9120;1653;2025-09-28;12:00;10;64
9121;1653;2026-04-17;12:00;2;68
9122;1653;2026-03-28;18:00;8;77
9123;1653;2025-11-02;20:00;12;80
9124;1653;2025-08-15;18:00;4;62
9125;1654;2026-03-15;18:00;8;49
9126;1654;2025-09-04;06:00;5;95
9127;1654;2026-02-03;08:00;2;51
9128;1654;2026-04-28;18:00;6;68
9129;1654;2025-12-19;20:00;3;57
9130;1654;2025-10-06;12:00;3;40
9131;1655;2026-04-23;20:00;9;47
9132;1655;2025-07-28;20:00;10;36
9133;1655;2026-04-16;06:00;3;72
9134;1655;2026-06-20;12:00;7;54
9135;1655;2025-11-23;20:00;5;109
9136;1655;2025-08-25;18:00;3;78
9137;1656;2026-01-09;12:00;4;55
9138;1656;2025-09-02;06:00;6;106
9139;1656;2026-05-15;06:00;3;98
9140;1656;2025-08-24;20:00;7;80
9141;1656;2025-12-16;08:00;3;72
9142;1656;2025-08-12;06:00;3;83
9143;1656;2026-05-16;20:00;12;58
9144;1657;2025-09-06;12:00;9;40
9145;1657;2026-02-18;20:00;5;101
9146;1657;2025-08-11;18:00;11;94
9147;1657;2026-05-18;20:00;11;58
9148;1657;2026-03-14;08:00;5;71
9149;1657;2026-03-20;08:00;6;101
9150;1657;2025-10-17;20:00;1;90
9151;1658;2025-09-15;18:00;12;108
9152;1658;2025-12-20;18:00;12;62
9153;1658;2026-05-20;08:00;6;79
9154;1659;2026-06-27;06:00;4;39
9155;1659;2025-11-07;20:00;7;106
9156;1659;2026-01-15;08:00;10;76
9157;1659;2026-05-28;12:00;6;96
9158;1659;2026-01-03;12:00;9;59
9159;1660;2025-10-27;18:00;1;110
9160;1660;2026-01-16;18:00;2;56
9161;1660;2025-11-12;06:00;5;58
9162;1660;2026-02-19;18:00;8;53
9163;1660;2026-05-21;18:00;11;65
9164;1660;2026-03-14;20:00;1;41
9165;1660;2026-06-26;20:00;9;105
9166;1661;2025-09-30;18:00;9;84
9167;1661;2026-03-31;18:00;6;63
9168;1661;2025-11-28;06:00;12;58
9169;1662;2025-11-22;06:00;3;104
9170;1662;2026-04-18;20:00;7;95
9171;1662;2025-11-04;06:00;1;83
9172;1662;2026-03-18;20:00;10;70
9173;1662;2026-04-13;06:00;6;59
9174;1662;2025-07-14;08:00;4;102
9175;1662;2026-02-08;06:00;12;106
9176;1663;2025-10-10;18:00;7;57
9177;1663;2025-12-17;20:00;4;65
9178;1664;2025-07-04;08:00;6;80
9179;1664;2026-06-19;12:00;11;73
9180;1664;2025-09-25;18:00;9;78
9181;1664;2025-07-05;18:00;3;61
9182;1664;2026-02-12;12:00;9;88
9183;1665;2026-03-24;08:00;5;64
9184;1665;2025-07-31;18:00;8;59
9185;1665;2025-09-30;18:00;7;110
9186;1665;2026-03-17;06:00;1;89
9187;1665;2025-10-27;08:00;8;100
9188;1665;2025-11-28;08:00;11;89
9189;1665;2025-12-25;18:00;7;85
9190;1665;2026-04-30;20:00;2;89
9191;1666;2025-10-03;18:00;7;63
9192;1666;2026-04-10;06:00;7;78
9193;1666;2025-09-28;06:00;3;90
9194;1666;2025-09-23;08:00;3;41
9195;1667;2026-04-26;20:00;11;62
9196;1667;2026-06-16;18:00;5;107
9197;1667;2025-09-18;18:00;10;58
9198;1667;2026-04-21;18:00;12;35
9199;1667;2025-07-24;06:00;8;81
9200;1668;2025-07-19;08:00;1;92
9201;1668;2025-10-25;12:00;4;91
9202;1668;2026-05-04;06:00;12;78
9203;1668;2026-05-16;18:00;9;40
9204;1668;2026-06-09;20:00;9;60
9205;1669;2025-10-04;06:00;8;95
9206;1669;2025-11-29;20:00;6;83
9207;1669;2026-04-07;20:00;3;55
9208;1669;2026-04-20;18:00;8;91
9209;1670;2026-05-08;20:00;2;67
9210;1670;2025-12-18;18:00;3;88
9211;1670;2025-09-10;20:00;4;67
9212;1670;2025-08-14;08:00;4;110
9213;1671;2025-08-11;06:00;7;91
9214;1671;2026-01-08;12:00;1;104
9215;1671;2026-06-23;06:00;8;56
9216;1671;2025-08-24;12:00;9;62
9217;1671;2026-02-21;18:00;3;64
9218;1671;2025-07-20;20:00;7;87
9219;1671;2025-12-10;08:00;5;106
9220;1671;2026-02-06;12:00;5;62
9221;1672;2026-02-16;06:00;11;73
9222;1672;2026-06-20;06:00;10;91
9223;1672;2026-03-24;12:00;11;50
9224;1672;2025-12-21;08:00;11;45
9225;1672;2026-02-07;06:00;6;88
9226;1673;2026-05-30;12:00;1;76
9227;1673;2026-04-10;08:00;12;87
9228;1673;2025-11-04;06:00;10;51
9229;1673;2025-12-05;06:00;5;65
9230;1673;2026-02-16;20:00;1;78
9231;1673;2025-10-18;12:00;3;37
9232;1674;2026-05-23;06:00;12;38
9233;1674;2025-12-31;20:00;10;87
9234;1674;2025-08-06;06:00;9;61
9235;1675;2025-10-05;08:00;3;37
9236;1675;2026-02-26;12:00;9;36
9237;1675;2025-12-22;06:00;3;45
9238;1675;2025-09-20;12:00;4;84
9239;1675;2026-04-25;06:00;6;93
9240;1675;2026-04-22;08:00;12;106
9241;1675;2026-01-20;08:00;8;39
9242;1675;2026-06-27;06:00;2;108
9243;1676;2025-09-21;08:00;7;84
9244;1676;2025-09-22;12:00;8;48
9245;1676;2025-12-22;20:00;3;72
9246;1676;2026-05-30;06:00;7;95
9247;1676;2026-04-10;12:00;6;86
9248;1677;2026-03-23;08:00;1;77
9249;1677;2025-08-01;06:00;3;102
9250;1677;2025-12-21;08:00;8;71
9251;1677;2026-02-17;20:00;11;74
9252;1677;2026-03-13;06:00;7;46
9253;1677;2026-02-09;18:00;3;110
9254;1678;2025-10-01;18:00;6;48
9255;1678;2025-09-17;06:00;8;55
9256;1678;2025-11-12;08:00;11;89
9257;1678;2026-02-26;06:00;7;38
9258;1678;2026-06-08;12:00;7;75
9259;1678;2026-04-18;06:00;6;44
9260;1678;2025-10-22;20:00;7;44
9261;1679;2025-12-27;20:00;10;72
9262;1679;2025-12-16;18:00;10;88
9263;1679;2026-02-19;20:00;4;74
9264;1679;2025-07-03;20:00;9;41
9265;1679;2025-12-01;20:00;11;110
9266;1680;2025-10-29;18:00;3;35
9267;1680;2026-02-04;18:00;10;109
9268;1680;2025-10-23;20:00;11;48
9269;1680;2025-12-14;08:00;3;47
9270;1680;2025-12-04;06:00;2;52
9271;1680;2025-09-25;08:00;5;66
9272;1680;2025-10-06;12:00;9;65
9273;1681;2025-11-05;18:00;11;63
9274;1681;2026-06-27;08:00;2;105
9275;1681;2025-12-03;20:00;11;107
9276;1681;2026-04-06;20:00;8;67
9277;1681;2026-02-16;20:00;10;91
9278;1682;2025-12-03;06:00;3;45
9279;1682;2025-10-07;06:00;11;39
9280;1683;2026-04-22;20:00;10;81
9281;1683;2026-02-12;20:00;4;48
9282;1683;2025-09-19;08:00;11;36
9283;1683;2026-01-24;20:00;1;81
9284;1683;2026-03-09;08:00;6;68
9285;1683;2026-01-02;20:00;11;58
9286;1684;2025-10-10;08:00;3;45
9287;1684;2025-07-09;18:00;4;110
9288;1684;2026-01-08;18:00;7;83
9289;1684;2025-07-14;08:00;8;42
9290;1684;2026-05-16;18:00;7;44
9291;1684;2026-04-10;18:00;8;103
9292;1684;2026-01-01;20:00;3;63
9293;1685;2025-11-25;18:00;5;62
9294;1685;2026-02-20;06:00;9;72
9295;1685;2026-02-10;18:00;10;50
9296;1686;2026-06-20;06:00;1;50
9297;1686;2025-12-01;08:00;7;102
9298;1687;2026-04-16;08:00;11;47
9299;1687;2025-12-20;06:00;8;58
9300;1688;2025-10-25;06:00;11;88
9301;1688;2026-03-30;18:00;4;56
9302;1688;2025-09-25;20:00;4;64
9303;1688;2025-08-11;08:00;3;54
9304;1688;2026-04-26;18:00;8;101
9305;1688;2026-04-21;18:00;5;46
9306;1688;2025-07-19;08:00;1;48
9307;1689;2025-09-11;06:00;7;53
9308;1689;2025-07-11;08:00;1;53
9309;1689;2025-10-24;18:00;6;72
9310;1689;2025-11-24;18:00;3;103
9311;1689;2026-02-10;12:00;10;110
9312;1689;2025-07-21;20:00;10;56
9313;1689;2025-11-16;08:00;3;73
9314;1689;2026-02-18;08:00;4;54
9315;1689;2026-02-19;18:00;12;108
9316;1690;2025-08-28;18:00;11;80
9317;1690;2025-07-12;08:00;2;97
9318;1690;2025-11-24;06:00;2;38
9319;1690;2026-05-12;06:00;11;59
9320;1690;2025-10-26;18:00;9;43
9321;1690;2026-05-25;08:00;3;67
9322;1690;2026-01-06;20:00;3;60
9323;1690;2025-10-02;08:00;6;73
9324;1690;2026-02-05;20:00;4;99
9325;1691;2026-03-12;18:00;10;57
9326;1691;2025-12-30;08:00;1;71
9327;1691;2026-04-16;06:00;10;68
9328;1691;2025-07-24;12:00;12;78
9329;1692;2025-11-08;18:00;9;90
9330;1692;2025-07-16;12:00;8;101
9331;1692;2025-09-22;06:00;9;104
9332;1692;2026-06-04;12:00;8;65
9333;1692;2025-09-23;18:00;3;67
9334;1693;2026-06-23;06:00;4;57
9335;1693;2026-05-08;12:00;7;61
9336;1693;2025-12-12;12:00;1;43
9337;1693;2025-09-27;08:00;2;64
9338;1693;2026-06-21;18:00;5;62
9339;1693;2025-11-19;20:00;2;49
9340;1693;2026-06-21;20:00;10;36
9341;1693;2025-12-18;18:00;8;44
9342;1693;2025-10-18;20:00;8;44
9343;1694;2026-06-09;06:00;10;95
9344;1694;2026-02-14;18:00;8;101
9345;1694;2026-04-24;12:00;10;61
9346;1694;2025-08-28;20:00;3;100
9347;1694;2025-12-01;12:00;6;64
9348;1694;2026-03-19;18:00;9;36
9349;1694;2025-07-07;20:00;7;103
9350;1694;2026-01-15;06:00;2;44
9351;1694;2025-09-13;12:00;9;61
9352;1695;2026-06-30;18:00;12;53
9353;1695;2025-08-08;08:00;3;95
9354;1695;2025-07-02;08:00;7;64
9355;1695;2026-01-08;06:00;5;100
9356;1695;2025-10-09;20:00;3;48
9357;1695;2026-04-09;08:00;8;94
9358;1695;2025-07-04;12:00;8;92
9359;1695;2025-09-24;20:00;10;64
9360;1696;2026-04-15;08:00;6;81
9361;1696;2026-01-02;08:00;11;77
9362;1696;2026-04-25;20:00;8;78
9363;1696;2026-04-18;12:00;7;96
9364;1697;2025-07-31;08:00;1;108
9365;1697;2026-03-10;06:00;4;62
9366;1697;2026-03-05;20:00;1;101
9367;1698;2025-08-05;08:00;11;59
9368;1698;2026-02-23;06:00;4;54
9369;1698;2026-04-14;20:00;8;45
9370;1698;2026-06-02;18:00;5;86
9371;1698;2026-05-03;08:00;1;68
9372;1698;2026-01-31;12:00;11;93
9373;1698;2025-12-27;12:00;12;74
9374;1698;2026-06-16;06:00;7;81
9375;1698;2025-12-10;18:00;4;105
9376;1699;2026-01-20;18:00;2;65
9377;1699;2025-08-21;20:00;8;37
9378;1700;2026-06-09;08:00;12;45
9379;1700;2026-05-22;18:00;5;71
9380;1700;2025-09-07;12:00;10;62
9381;1700;2026-04-27;12:00;11;84
9382;1700;2025-10-23;06:00;11;76
9383;1700;2025-08-28;06:00;7;43
9384;1700;2026-02-05;06:00;9;57
9385;1700;2026-02-12;08:00;5;69
9386;1700;2026-06-24;18:00;11;107
9387;1701;2025-07-08;06:00;8;71
9388;1701;2026-06-17;12:00;11;43
9389;1701;2026-02-22;12:00;11;88
9390;1701;2025-09-08;08:00;2;99
9391;1701;2026-03-29;20:00;12;63
9392;1701;2025-07-03;08:00;9;66
9393;1701;2025-10-02;18:00;7;93
9394;1701;2026-06-02;06:00;7;104
9395;1701;2026-05-26;08:00;11;88
9396;1702;2025-09-06;06:00;6;36
9397;1702;2025-09-12;18:00;1;38
9398;1703;2025-12-15;18:00;5;62
9399;1703;2025-12-05;08:00;4;79
9400;1703;2026-01-12;20:00;10;68
9401;1703;2026-04-09;12:00;2;97
9402;1703;2025-12-12;08:00;6;80
9403;1703;2025-12-16;08:00;4;83
9404;1704;2026-03-22;08:00;9;43
9405;1704;2025-11-21;18:00;8;46
9406;1704;2026-05-21;20:00;2;43
9407;1705;2026-02-01;12:00;2;44
9408;1705;2026-04-11;12:00;9;71
9409;1705;2026-06-20;20:00;9;70
9410;1705;2025-12-24;06:00;5;88
9411;1705;2025-11-08;06:00;5;40
9412;1705;2026-02-25;06:00;11;61
9413;1705;2026-03-31;12:00;11;109
9414;1705;2026-03-07;12:00;1;109
9415;1706;2026-05-14;20:00;10;51
9416;1706;2026-01-07;12:00;4;44
9417;1706;2026-04-07;08:00;6;35
9418;1706;2026-04-10;08:00;2;39
9419;1706;2025-11-18;12:00;4;42
9420;1706;2025-09-26;18:00;6;96
9421;1706;2026-02-14;12:00;7;94
9422;1707;2025-12-01;08:00;1;95
9423;1707;2026-03-27;08:00;10;38
9424;1707;2025-08-02;12:00;5;88
9425;1707;2026-05-06;20:00;8;62
9426;1707;2026-05-26;06:00;1;40
9427;1708;2026-01-14;12:00;1;77
9428;1708;2026-05-30;20:00;1;52
9429;1708;2026-01-03;20:00;1;61
9430;1708;2026-03-15;08:00;3;37
9431;1708;2025-10-05;06:00;5;65
9432;1708;2025-09-12;20:00;11;105
9433;1709;2025-09-08;06:00;7;101
9434;1709;2026-03-23;20:00;5;73
9435;1709;2026-02-26;18:00;6;58
9436;1709;2026-04-25;18:00;2;62
9437;1709;2025-07-02;20:00;10;98
9438;1709;2026-01-28;18:00;6;68
9439;1709;2025-11-02;18:00;11;52
9440;1709;2025-12-03;18:00;9;39
9441;1709;2025-11-13;06:00;4;69
9442;1710;2026-01-24;20:00;7;104
9443;1710;2025-07-25;06:00;7;62
9444;1710;2025-08-04;20:00;1;49
9445;1710;2025-08-03;20:00;12;58
9446;1710;2026-03-27;20:00;7;80
9447;1711;2026-05-22;18:00;1;100
9448;1711;2025-10-02;06:00;2;45
9449;1711;2026-04-07;12:00;5;101
9450;1711;2025-12-20;08:00;4;53
9451;1711;2026-04-09;18:00;3;90
9452;1711;2026-05-26;08:00;11;105
9453;1712;2025-10-02;08:00;1;36
9454;1712;2026-03-03;12:00;11;101
9455;1712;2026-05-06;20:00;1;45
9456;1712;2025-09-15;06:00;6;36
9457;1713;2026-02-17;18:00;2;58
9458;1713;2026-06-28;12:00;9;72
9459;1713;2025-08-11;18:00;9;72
9460;1713;2026-04-24;06:00;1;39
9461;1713;2026-06-28;08:00;10;72
