aluno_id;codigo_aluno;idade;genero;regiao;data_cadastro
1520;ALU-01520;22;Não informado;Norte;2024-05-29
1521;ALU-01521;42;Feminino;Leste;2024-12-05
1522;ALU-01522;29;Feminino;Oeste;2025-04-21
1523;ALU-01523;55;Feminino;Oeste;2023-08-17
1524;ALU-01524;36;Não informado;Centro;2023-10-19
1525;ALU-01525;36;Não informado;Oeste;2025-06-10
1526;ALU-01526;23;Não informado;Sul;2023-10-29
1527;ALU-01527;34;Feminino;Oeste;2024-10-27
1528;ALU-01528;19;Masculino;Centro;2023-02-25
1529;ALU-01529;36;Não informado;Centro;2022-11-24
1530;ALU-01530;31;Não informado;Leste;2025-04-24
1531;ALU-01531;65;Não informado;Centro;2023-12-07
1532;ALU-01532;39;Masculino;Centro;2025-02-19
1533;ALU-01533;28;Feminino;Norte;2024-04-01
1534;ALU-01534;30;Não informado;Centro;2024-09-01
1535;ALU-01535;51;Não informado;Centro;2023-03-27
1536;ALU-01536;59;Não informado;Sul;2024-12-15
1537;ALU-01537;48;Não informado;Oeste;2024-05-23
1538;ALU-01538;45;Masculino;Sul;2024-11-17
1539;ALU-01539;18;Feminino;Centro;2023-03-31
1540;ALU-01540;57;Masculino;Sul;2023-01-12
1541;ALU-01541;41;Masculino;Leste;2023-09-19
1542;ALU-01542;51;Masculino;Leste;2024-12-27
1543;ALU-01543;51;Masculino;Sul;2024-06-14
1544;ALU-01544;74;Masculino;Oeste;2025-04-23
1545;ALU-01545;61;Não informado;Norte;2025-02-28
1546;ALU-01546;42;Feminino;Leste;2024-07-01
1547;ALU-01547;72;Masculino;Norte;2023-06-19
1548;ALU-01548;25;Feminino;Centro;2023-03-24
1549;ALU-01549;19;Não informado;Leste;2023-09-12
1550;ALU-01550;43;Masculino;Sul;2024-03-28
1551;ALU-01551;19;Masculino;Leste;2023-09-19
1552;ALU-01552;63;Masculino;Centro;2023-10-27
1553;ALU-01553;70;Feminino;Leste;2024-07-10
1554;ALU-01554;15;Feminino;Leste;2024-08-27
1555;ALU-01555;34;Não informado;Norte;2022-12-28
1556;ALU-01556;68;Não informado;Sul;2024-04-23
1557;ALU-01557;64;Feminino;Centro;2024-12-08
1558;ALU-01558;48;Masculino;Centro;2023-04-29
1559;ALU-01559;54;Masculino;Sul;2024-10-06
1560;ALU-01560;19;Masculino;Norte;2024-11-11
1561;ALU-01561;56;Não informado;Sul;2023-01-03
1562;ALU-01562;29;Não informado;Centro;2023-10-05
1563;ALU-01563;59;Não informado;Sul;2024-06-22
1564;ALU-01564;15;Não informado;Leste;2024-07-12
1565;ALU-01565;70;Feminino;Centro;2023-09-28
1566;ALU-01566;37;Masculino;Leste;2023-03-22
1567;ALU-01567;29;Não informado;Sul;2024-07-14
1568;ALU-01568;27;Feminino;Norte;2024-01-21
1569;ALU-01569;56;Masculino;Oeste;2023-12-23
1570;ALU-01570;25;Masculino;Centro;2024-04-30
1571;ALU-01571;41;Masculino;Leste;2023-03-03
1572;ALU-01572;36;Não informado;Sul;2023-03-06
1573;ALU-01573;73;Masculino;Leste;2024-02-29
1574;ALU-01574;31;Não informado;Centro;2022-10-19
1575;ALU-01575;55;Feminino;Norte;2024-09-13
1576;ALU-01576;73;Não informado;Norte;2024-12-01
1577;ALU-01577;55;Não informado;Leste;2023-03-08
1578;ALU-01578;26;Masculino;Centro;2024-07-30
1579;ALU-01579;44;Feminino;Oeste;2024-06-17
1580;ALU-01580;58;Feminino;Centro;2023-08-24
1581;ALU-01581;31;Feminino;Centro;2023-06-10
1582;ALU-01582;38;Não informado;Norte;2024-02-16
1583;ALU-01583;17;Não informado;Oeste;2023-11-30
1584;ALU-01584;41;Feminino;Leste;2024-04-12
1585;ALU-01585;47;Feminino;Centro;2025-04-22
1586;ALU-01586;26;Não informado;Leste;2024-01-01
1587;ALU-01587;70;Masculino;Leste;2023-05-21
1588;ALU-01588;46;Masculino;Norte;2023-06-30
1589;ALU-01589;52;Não informado;Leste;2023-11-18
1590;ALU-01590;47;Masculino;Norte;2024-06-02
1591;ALU-01591;76;Masculino;Norte;2023-05-08
1592;ALU-01592;54;Não informado;Leste;2023-08-17
1593;ALU-01593;54;Feminino;Sul;2023-04-09
1594;ALU-01594;28;Não informado;Oeste;2023-04-26
1595;ALU-01595;72;Não informado;Leste;2023-11-05
1596;ALU-01596;74;Não informado;Norte;2022-12-12
1597;ALU-01597;19;Não informado;Oeste;2023-11-20
1598;ALU-01598;22;Não informado;Oeste;2024-08-02
1599;ALU-01599;64;Feminino;Oeste;2024-01-27
1600;ALU-01600;51;Feminino;Sul;2025-04-28
1601;ALU-01601;74;Não informado;Centro;2024-03-06
1602;ALU-01602;32;Masculino;Sul;2024-02-08
1603;ALU-01603;50;Não informado;Sul;2025-02-23
1604;ALU-01604;38;Masculino;Sul;2024-12-20
1605;ALU-01605;78;Não informado;Norte;2024-11-30
1606;ALU-01606;36;Não informado;Sul;2024-09-01
1607;ALU-01607;28;Feminino;Centro;2025-07-01
1608;ALU-01608;28;Feminino;Norte;2023-04-18
1609;ALU-01609;21;Masculino;Oeste;2025-03-07
1610;ALU-01610;47;Masculino;Leste;2024-06-01
1611;ALU-01611;31;Masculino;Oeste;2025-04-17
1612;ALU-01612;58;Masculino;Leste;2023-05-02
1613;ALU-01613;26;Feminino;Centro;2025-01-17
1614;ALU-01614;40;Masculino;Oeste;2024-09-23
1615;ALU-01615;33;Feminino;Oeste;2024-09-17
1616;ALU-01616;19;Não informado;Leste;2024-05-16
1617;ALU-01617;42;Feminino;Centro;2023-05-06
1618;ALU-01618;63;Feminino;Norte;2023-02-02
1619;ALU-01619;27;Masculino;Oeste;2023-09-06
1620;ALU-01620;76;Masculino;Norte;2025-01-09
1621;ALU-01621;71;Feminino;Leste;2023-01-07
1622;ALU-01622;74;Masculino;Oeste;2024-06-16
1623;ALU-01623;25;Não informado;Oeste;2025-01-30
1624;ALU-01624;35;Feminino;Centro;2024-02-12
1625;ALU-01625;35;Masculino;Leste;2024-06-28
1626;ALU-01626;42;Não informado;Sul;2024-02-04
1627;ALU-01627;21;Masculino;Oeste;2025-06-10
1628;ALU-01628;46;Feminino;Centro;2025-01-10
1629;ALU-01629;37;Feminino;Leste;2023-04-17
1630;ALU-01630;33;Feminino;Sul;2023-06-10
1631;ALU-01631;21;Masculino;Oeste;2023-10-11
1632;ALU-01632;24;Masculino;Centro;2023-04-17
1633;ALU-01633;22;Feminino;Sul;2022-12-26
1634;ALU-01634;32;Masculino;Norte;2023-03-03
1635;ALU-01635;38;Não informado;Leste;2024-11-19
1636;ALU-01636;65;Não informado;Oeste;2024-04-13
1637;ALU-01637;19;Masculino;Leste;2023-08-29
1638;ALU-01638;75;Masculino;Leste;2023-01-29
1639;ALU-01639;56;Feminino;Leste;2022-11-30
1640;ALU-01640;27;Masculino;Sul;2024-10-29
1641;ALU-01641;20;Feminino;Centro;2024-06-29
1642;ALU-01642;56;Masculino;Leste;2023-06-27
1643;ALU-01643;40;Feminino;Oeste;2024-11-07
1644;ALU-01644;37;Feminino;Sul;2025-05-03
1645;ALU-01645;44;Masculino;Centro;2022-10-07
1646;ALU-01646;48;Masculino;Centro;2025-03-04
1647;ALU-01647;27;Feminino;Norte;2025-03-24
1648;ALU-01648;15;Não informado;Centro;2023-03-29
1649;ALU-01649;30;Masculino;Leste;2025-06-23
1650;ALU-01650;31;Masculino;Sul;2024-07-19
1651;ALU-01651;43;Masculino;Leste;2024-10-21
1652;ALU-01652;23;Masculino;Sul;2024-03-27
1653;ALU-01653;18;Feminino;Norte;2022-11-30
1654;ALU-01654;21;Não informado;Leste;2022-10-24
1655;ALU-01655;66;Não informado;Leste;2023-03-26
1656;ALU-01656;54;Masculino;Centro;2025-05-21
1657;ALU-01657;43;Não informado;Norte;2022-10-16
1658;ALU-01658;34;Masculino;Leste;2023-10-02
1659;ALU-01659;39;Feminino;Norte;2024-10-30
1660;ALU-01660;64;Masculino;Norte;2025-06-04
1661;ALU-01661;24;Masculino;Leste;2024-06-16
1662;ALU-01662;28;Feminino;Sul;2023-07-06
1663;ALU-01663;62;Feminino;Norte;2023-03-11
1664;ALU-01664;38;Feminino;Sul;2022-12-25
1665;ALU-01665;19;Masculino;Sul;2023-12-14
1666;ALU-01666;21;Masculino;Centro;2023-12-21
1667;ALU-01667;23;Masculino;Leste;2024-09-01
1668;ALU-01668;46;Feminino;Sul;2023-06-25
1669;ALU-01669;19;Feminino;Norte;2024-01-05
1670;ALU-01670;26;Não informado;Sul;2022-12-12
1671;ALU-01671;26;Não informado;Oeste;2023-01-30
1672;ALU-01672;19;Não informado;Oeste;2024-11-16
1673;ALU-01673;23;Masculino;Norte;2024-09-12
1674;ALU-01674;68;Masculino;Norte;2024-06-22
1675;ALU-01675;67;Masculino;Norte;2023-11-22
1676;ALU-01676;33;Masculino;Centro;2024-02-03
1677;ALU-01677;33;Masculino;Norte;2024-01-02
1678;ALU-01678;37;Feminino;Oeste;2023-12-22
1679;ALU-01679;53;Não informado;Leste;2022-11-21
1680;ALU-01680;73;Masculino;Norte;2025-05-28
1681;ALU-01681;36;Feminino;Norte;2022-12-10
1682;ALU-01682;27;Masculino;Norte;2025-01-15
1683;ALU-01683;42;Masculino;Oeste;2023-05-18
1684;ALU-01684;40;Não informado;Sul;2024-05-30
1685;ALU-01685;66;Não informado;Sul;2023-05-06
1686;ALU-01686;23;Feminino;Leste;2022-12-14
1687;ALU-01687;24;Feminino;Centro;2024-06-05
1688;ALU-01688;47;Feminino;Norte;2025-04-10
1689;ALU-01689;31;Não informado;Centro;2024-07-26
1690;ALU-01690;44;Masculino;Sul;2023-08-25
1691;ALU-01691;39;Masculino;Leste;2024-12-12
1692;ALU-01692;63;Masculino;Oeste;2025-01-06
1693;ALU-01693;76;Não informado;Norte;2022-11-10
1694;ALU-01694;45;Masculino;Sul;2023-05-23
1695;ALU-01695;55;Masculino;Centro;2023-01-01
1696;ALU-01696;72;Masculino;Leste;2023-05-06
1697;ALU-01697;64;Não informado;Centro;2023-11-16
1698;ALU-01698;23;Feminino;Oeste;2023-09-24
1699;ALU-01699;41;Masculino;Centro;2025-04-30
1700;ALU-01700;48;Feminino;Oeste;2023-03-20
1701;ALU-01701;66;Não informado;Leste;2024-04-23
1702;ALU-01702;54;Masculino;Oeste;2024-11-11
1703;ALU-01703;15;Masculino;Centro;2023-08-05
1704;ALU-01704;56;Não informado;Sul;2024-02-22
1705;ALU-01705;22;Não informado;Sul;2024-01-15
1706;ALU-01706;39;Não informado;Oeste;2024-11-03
1707;ALU-01707;35;Não informado;Centro;2023-05-04
1708;ALU-01708;67;Masculino;Oeste;2023-12-26
1709;ALU-01709;15;Feminino;Oeste;2023-01-27
1710;ALU-01710;72;Feminino;Oeste;2023-11-08
1711;ALU-01711;35;Não informado;Leste;2024-09-06
1712;ALU-01712;21;Masculino;Centro;2024-08-04
1713;ALU-01713;41;Masculino;Sul;2024-02-01
1714;ALU-01714;78;Não informado;Sul;2024-03-07
1715;ALU-01715;50;Não informado;Oeste;2024-07-24
1716;ALU-01716;19;Feminino;Oeste;2023-09-27
1717;ALU-01717;16;Masculino;Leste;2024-12-04
1718;ALU-01718;64;Masculino;Sul;2024-12-21
1719;ALU-01719;42;Feminino;Leste;2023-11-06
1720;ALU-01720;45;Não informado;Norte;2024-08-24
1721;ALU-01721;16;Masculino;Leste;2024-11-05
1722;ALU-01722;54;Não informado;Oeste;2024-11-13
1723;ALU-01723;22;Feminino;Leste;2023-10-23
1724;ALU-01724;69;Não informado;Sul;2023-11-25
1725;ALU-01725;63;Feminino;Leste;2025-05-14
1726;ALU-01726;75;Masculino;Centro;2024-10-10
1727;ALU-01727;31;Masculino;Oeste;2024-03-01
1728;ALU-01728;68;Não informado;Centro;2024-03-18
1729;ALU-01729;41;Feminino;Sul;2024-02-19
1730;ALU-01730;78;Masculino;Oeste;2024-03-18
1731;ALU-01731;54;Não informado;Norte;2024-04-18
1732;ALU-01732;22;Feminino;Centro;2023-05-07
1733;ALU-01733;73;Feminino;Centro;2023-08-16
1734;ALU-01734;33;Feminino;Sul;2023-06-17
1735;ALU-01735;23;Masculino;Centro;2025-01-15
1736;ALU-01736;63;Não informado;Oeste;2025-03-03
1737;ALU-01737;39;Masculino;Sul;2023-03-08
1738;ALU-01738;53;Masculino;Centro;2023-11-09
1739;ALU-01739;51;Masculino;Centro;2023-11-08
1740;ALU-01740;25;Não informado;Norte;2023-08-25
1741;ALU-01741;17;Feminino;Norte;2025-06-19
1742;ALU-01742;22;Não informado;Oeste;2024-12-11
1743;ALU-01743;51;Não informado;Oeste;2023-09-26
1744;ALU-01744;67;Feminino;Norte;2025-06-24
1745;ALU-01745;24;Feminino;Norte;2024-01-06
1746;ALU-01746;76;Masculino;Norte;2024-06-27
1747;ALU-01747;24;Não informado;Oeste;2024-10-29
1748;ALU-01748;28;Feminino;Norte;2023-07-15
1749;ALU-01749;70;Feminino;Centro;2024-09-21
1750;ALU-01750;64;Não informado;Centro;2023-09-29
1751;ALU-01751;56;Não informado;Sul;2024-06-19
1752;ALU-01752;55;Feminino;Norte;2023-01-09
1753;ALU-01753;46;Masculino;Oeste;2024-01-21
1754;ALU-01754;34;Masculino;Centro;2024-12-24
1755;ALU-01755;37;Não informado;Norte;2025-06-19
1756;ALU-01756;47;Não informado;Centro;2023-12-30
1757;ALU-01757;59;Não informado;Oeste;2023-08-30
1758;ALU-01758;66;Feminino;Oeste;2024-01-09
1759;ALU-01759;65;Masculino;Centro;2025-01-21
1760;ALU-01760;48;Feminino;Oeste;2024-02-04
1761;ALU-01761;74;Feminino;Centro;2023-04-01
1762;ALU-01762;60;Não informado;Leste;2023-03-14
1763;ALU-01763;25;Feminino;Centro;2023-12-20
1764;ALU-01764;39;Não informado;Sul;2023-10-09
1765;ALU-01765;29;Feminino;Norte;2023-07-17
1766;ALU-01766;47;Não informado;Sul;2022-10-07
1767;ALU-01767;66;Masculino;Centro;2023-11-20
1768;ALU-01768;64;Não informado;Norte;2023-07-07
1769;ALU-01769;74;Masculino;Oeste;2024-02-08
1770;ALU-01770;51;Masculino;Centro;2025-05-07
1771;ALU-01771;78;Feminino;Sul;2023-08-18
1772;ALU-01772;67;Feminino;Norte;2023-06-28
1773;ALU-01773;35;Masculino;Sul;2025-02-25
1774;ALU-01774;23;Feminino;Sul;2022-10-21
1775;ALU-01775;78;Masculino;Leste;2024-08-10
1776;ALU-01776;59;Feminino;Norte;2024-10-23
1777;ALU-01777;65;Masculino;Centro;2022-12-23
1778;ALU-01778;26;Não informado;Centro;2025-04-13
1779;ALU-01779;38;Feminino;Centro;2025-03-26
1780;ALU-01780;75;Não informado;Centro;2023-08-26
1781;ALU-01781;60;Não informado;Norte;2023-11-18
1782;ALU-01782;55;Não informado;Norte;2023-02-13
1783;ALU-01783;64;Masculino;Sul;2023-05-18
1784;ALU-01784;76;Masculino;Leste;2025-01-18
1785;ALU-01785;27;Masculino;Norte;2024-08-30
1786;ALU-01786;39;Masculino;Oeste;2025-01-03
1787;ALU-01787;46;Masculino;Sul;2025-03-21
1788;ALU-01788;77;Não informado;Norte;2025-02-06
1789;ALU-01789;55;Feminino;Leste;2023-02-21
1790;ALU-01790;20;Não informado;Oeste;2025-02-02
1791;ALU-01791;27;Não informado;Sul;2024-09-01
1792;ALU-01792;43;Não informado;Norte;2024-11-26
1793;ALU-01793;42;Feminino;Sul;2024-04-07
1794;ALU-01794;60;Feminino;Leste;2025-05-01
1795;ALU-01795;16;Masculino;Centro;2023-10-30
1796;ALU-01796;61;Não informado;Sul;2023-12-29
1797;ALU-01797;76;Masculino;Sul;2023-03-13
1798;ALU-01798;71;Feminino;Oeste;2025-01-01
1799;ALU-01799;63;Feminino;Sul;2022-12-18
1800;ALU-01800;54;Não informado;Centro;2023-12-31
1801;ALU-01801;70;Não informado;Norte;2022-12-08
1802;ALU-01802;48;Não informado;Centro;2022-12-31
1803;ALU-01803;24;Não informado;Sul;2025-03-03
1804;ALU-01804;21;Não informado;Norte;2025-01-31
1805;ALU-01805;46;Não informado;Leste;2024-04-05
1806;ALU-01806;30;Não informado;Sul;2023-07-31
1807;ALU-01807;44;Feminino;Leste;2023-06-26
1808;ALU-01808;16;Não informado;Leste;2023-06-28
1809;ALU-01809;17;Não informado;Leste;2023-01-06
1810;ALU-01810;24;Masculino;Sul;2023-11-22
1811;ALU-01811;16;Feminino;Sul;2023-09-29
1812;ALU-01812;57;Masculino;Oeste;2023-08-20
1813;ALU-01813;75;Feminino;Leste;2024-05-04
1814;ALU-01814;68;Feminino;Leste;2025-05-10
1815;ALU-01815;36;Não informado;Norte;2024-12-10
1816;ALU-01816;46;Feminino;Centro;2023-05-13
1817;ALU-01817;17;Feminino;Oeste;2022-12-06
1818;ALU-01818;60;Feminino;Oeste;2023-08-01
1819;ALU-01819;34;Não informado;Leste;2024-02-29
1820;ALU-01820;45;Masculino;Leste;2025-05-17
1821;ALU-01821;23;Masculino;Oeste;2024-01-12
1822;ALU-01822;48;Masculino;Leste;2023-02-25
1823;ALU-01823;46;Não informado;Norte;2022-11-03
1824;ALU-01824;37;Masculino;Leste;2024-02-28
1825;ALU-01825;16;Feminino;Sul;2023-07-26
1826;ALU-01826;68;Masculino;Oeste;2023-03-02
1827;ALU-01827;33;Feminino;Leste;2024-03-03
1828;ALU-01828;69;Feminino;Leste;2025-02-20
1829;ALU-01829;28;Masculino;Leste;2024-01-03
1830;ALU-01830;77;Masculino;Leste;2023-06-28
1831;ALU-01831;57;Não informado;Norte;2024-01-17
1832;ALU-01832;46;Feminino;Oeste;2023-07-23
1833;ALU-01833;66;Não informado;Norte;2025-01-22
1834;ALU-01834;25;Não informado;Centro;2024-12-20
1835;ALU-01835;37;Feminino;Centro;2024-10-22
1836;ALU-01836;55;Não informado;Centro;2023-12-18
1837;ALU-01837;26;Feminino;Oeste;2023-02-08
1838;ALU-01838;59;Não informado;Centro;2025-03-25
1839;ALU-01839;56;Masculino;Oeste;2025-04-04
1840;ALU-01840;62;Masculino;Leste;2024-09-25
1841;ALU-01841;59;Masculino;Leste;2023-01-16
1842;ALU-01842;43;Masculino;Norte;2024-12-14
1843;ALU-01843;69;Masculino;Oeste;2023-03-09
1844;ALU-01844;34;Feminino;Centro;2025-04-13
1845;ALU-01845;22;Feminino;Sul;2024-10-22
1846;ALU-01846;59;Feminino;Sul;2022-12-16
1847;ALU-01847;31;Não informado;Leste;2025-01-15
1848;ALU-01848;48;Masculino;Centro;2022-12-11
1849;ALU-01849;34;Masculino;Norte;2025-05-24
1850;ALU-01850;48;Masculino;Centro;2023-05-02
1851;ALU-01851;66;Masculino;Leste;2025-02-14
1852;ALU-01852;49;Masculino;Norte;2022-10-30
1853;ALU-01853;77;Feminino;Centro;2022-11-16
1854;ALU-01854;76;Feminino;Norte;2023-08-22
1855;ALU-01855;78;Masculino;Leste;2025-04-03
1856;ALU-01856;16;Masculino;Norte;2023-11-22
1857;ALU-01857;73;Masculino;Sul;2023-04-24
1858;ALU-01858;60;Feminino;Norte;2024-10-01
1859;ALU-01859;66;Masculino;Leste;2024-12-25
1860;ALU-01860;15;Masculino;Sul;2024-11-26
1861;ALU-01861;47;Masculino;Oeste;2024-07-31
1862;ALU-01862;36;Não informado;Leste;2023-04-18
1863;ALU-01863;40;Feminino;Centro;2024-12-24
1864;ALU-01864;37;Masculino;Sul;2023-05-07
1865;ALU-01865;46;Não informado;Oeste;2024-11-13
1866;ALU-01866;38;Não informado;Oeste;2023-07-08
1867;ALU-01867;38;Não informado;Leste;2024-08-06
1868;ALU-01868;58;Feminino;Norte;2023-02-08
1869;ALU-01869;40;Feminino;Sul;2024-10-10
1870;ALU-01870;75;Feminino;Sul;2022-10-26
1871;ALU-01871;58;Masculino;Leste;2023-06-26
1872;ALU-01872;19;Feminino;Centro;2024-12-29
1873;ALU-01873;64;Feminino;Norte;2025-02-23
1874;ALU-01874;22;Não informado;Norte;2024-09-23
1875;ALU-01875;66;Feminino;Norte;2023-06-06
1876;ALU-01876;65;Feminino;Leste;2024-09-20
1877;ALU-01877;55;Não informado;Sul;2024-04-14
1878;ALU-01878;76;Não informado;Oeste;2023-10-28
1879;ALU-01879;54;Masculino;Sul;2025-04-07
1880;ALU-01880;42;Feminino;Sul;2024-04-02
1881;ALU-01881;46;Não informado;Leste;2022-12-25
1882;ALU-01882;28;Não informado;Centro;2025-02-24
1883;ALU-01883;77;Não informado;Sul;2024-08-21
1884;ALU-01884;25;Masculino;Leste;2024-03-21
1885;ALU-01885;31;Não informado;Sul;2024-09-17
1886;ALU-01886;73;Feminino;Centro;2022-12-21
1887;ALU-01887;25;Feminino;Leste;2024-11-05
1888;ALU-01888;62;Não informado;Norte;2023-05-27
1889;ALU-01889;32;Masculino;Centro;2022-10-06
1890;ALU-01890;49;Não informado;Norte;2024-03-06
1891;ALU-01891;58;Não informado;Leste;2024-01-26
1892;ALU-01892;49;Masculino;Norte;2024-08-15
1893;ALU-01893;70;Não informado;Centro;2023-11-09
1894;ALU-01894;48;Feminino;Centro;2025-04-17
1895;ALU-01895;73;Não informado;Oeste;2023-05-30
1896;ALU-01896;47;Não informado;Oeste;2025-05-10
1897;ALU-01897;40;Não informado;Norte;2024-06-24
1898;ALU-01898;60;Masculino;Oeste;2023-05-01
1899;ALU-01899;77;Masculino;Sul;2024-11-10
1900;ALU-01900;58;Feminino;Leste;2024-03-30
1901;ALU-01901;58;Não informado;Centro;2024-12-28
1902;ALU-01902;35;Não informado;Centro;2024-01-18
1903;ALU-01903;65;Feminino;Leste;2025-05-23
1904;ALU-01904;53;Feminino;Sul;2024-10-12
1905;ALU-01905;35;Feminino;Oeste;2023-03-10
1906;ALU-01906;33;Masculino;Sul;2023-08-11
1907;ALU-01907;17;Não informado;Centro;2023-01-08
1908;ALU-01908;62;Feminino;Sul;2024-10-14
1909;ALU-01909;47;Feminino;Sul;2024-10-07
1910;ALU-01910;53;Feminino;Centro;2023-07-18
1911;ALU-01911;58;Feminino;Oeste;2024-03-30
1912;ALU-01912;42;Feminino;Norte;2024-02-09
1913;ALU-01913;72;Masculino;Leste;2023-06-04
1914;ALU-01914;45;Feminino;Norte;2024-05-16
1915;ALU-01915;41;Masculino;Centro;2023-01-16
1916;ALU-01916;33;Masculino;Leste;2023-08-20
1917;ALU-01917;42;Masculino;Norte;2023-11-15
1918;ALU-01918;45;Não informado;Leste;2025-06-20
1919;ALU-01919;71;Masculino;Centro;2023-10-13
1920;ALU-01920;30;Não informado;Sul;2024-01-11
1921;ALU-01921;19;Masculino;Oeste;2023-10-11
1922;ALU-01922;20;Masculino;Norte;2025-06-19
1923;ALU-01923;23;Masculino;Oeste;2022-12-24
1924;ALU-01924;66;Masculino;Sul;2023-12-11
1925;ALU-01925;17;Não informado;Leste;2025-04-04
1926;ALU-01926;20;Masculino;Oeste;2023-06-15
1927;ALU-01927;49;Não informado;Centro;2025-03-11
1928;ALU-01928;44;Feminino;Leste;2024-08-11
1929;ALU-01929;54;Feminino;Centro;2024-09-18
1930;ALU-01930;63;Feminino;Leste;2023-07-27
1931;ALU-01931;24;Não informado;Leste;2023-01-27
1932;ALU-01932;42;Masculino;Norte;2023-07-26
1933;ALU-01933;21;Masculino;Sul;2022-12-15
1934;ALU-01934;70;Feminino;Norte;2024-02-08
1935;ALU-01935;50;Feminino;Norte;2023-06-20
1936;ALU-01936;53;Feminino;Leste;2023-08-16
1937;ALU-01937;42;Feminino;Sul;2023-02-02
1938;ALU-01938;48;Não informado;Centro;2023-09-17
1939;ALU-01939;26;Não informado;Leste;2023-03-27
1940;ALU-01940;69;Não informado;Oeste;2023-08-18
1941;ALU-01941;38;Masculino;Norte;2023-11-20
1942;ALU-01942;20;Masculino;Centro;2022-12-25
1943;ALU-01943;61;Feminino;Oeste;2025-06-17
1944;ALU-01944;20;Não informado;Centro;2023-04-03
1945;ALU-01945;17;Não informado;Sul;2025-04-13
1946;ALU-01946;74;Feminino;Sul;2023-01-21
1947;ALU-01947;71;Masculino;Sul;2023-01-29
1948;ALU-01948;44;Não informado;Oeste;2024-06-02
1949;ALU-01949;29;Não informado;Sul;2023-03-31
1950;ALU-01950;56;Não informado;Sul;2024-09-02
1951;ALU-01951;64;Feminino;Centro;2025-06-24
1952;ALU-01952;24;Masculino;Norte;2024-12-23
1953;ALU-01953;39;Masculino;Norte;2024-05-14
1954;ALU-01954;71;Masculino;Leste;2025-03-07
1955;ALU-01955;44;Feminino;Leste;2023-05-13
1956;ALU-01956;37;Feminino;Oeste;2023-04-03
1957;ALU-01957;60;Masculino;Sul;2024-07-18
1958;ALU-01958;52;Feminino;Sul;2023-07-16
1959;ALU-01959;72;Feminino;Sul;2023-05-30
1960;ALU-01960;32;Não informado;Oeste;2025-03-10
1961;ALU-01961;26;Não informado;Centro;2023-06-17
1962;ALU-01962;26;Não informado;Sul;2023-10-07
1963;ALU-01963;78;Não informado;Oeste;2023-06-29
1964;ALU-01964;63;Feminino;Norte;2023-06-05
1965;ALU-01965;77;Não informado;Centro;2023-11-19
1966;ALU-01966;74;Masculino;Centro;2023-02-13
1967;ALU-01967;53;Não informado;Norte;2023-11-08
1968;ALU-01968;56;Feminino;Sul;2025-05-10
1969;ALU-01969;16;Masculino;Oeste;2024-08-19
1970;ALU-01970;51;Masculino;Centro;2024-12-25
1971;ALU-01971;31;Feminino;Leste;2024-09-20
1972;ALU-01972;51;Masculino;Sul;2022-11-18
1973;ALU-01973;18;Não informado;Oeste;2023-03-04
1974;ALU-01974;34;Não informado;Norte;2024-04-17
1975;ALU-01975;34;Masculino;Sul;2023-12-03
1976;ALU-01976;34;Masculino;Leste;2022-10-24
1977;ALU-01977;77;Feminino;Sul;2024-06-09
1978;ALU-01978;47;Não informado;Oeste;2024-08-29
1979;ALU-01979;48;Não informado;Oeste;2023-06-18
1980;ALU-01980;54;Masculino;Centro;2024-04-27
1981;ALU-01981;40;Masculino;Centro;2023-02-25
1982;ALU-01982;19;Masculino;Oeste;2023-07-19
1983;ALU-01983;68;Feminino;Leste;2024-01-29
1984;ALU-01984;25;Masculino;Oeste;2025-06-14
1985;ALU-01985;73;Masculino;Sul;2024-07-26
1986;ALU-01986;58;Não informado;Sul;2023-02-04
1987;ALU-01987;77;Feminino;Norte;2024-01-16
1988;ALU-01988;19;Não informado;Oeste;2023-07-20
1989;ALU-01989;23;Feminino;Oeste;2023-07-01
1990;ALU-01990;63;Feminino;Norte;2023-05-15
1991;ALU-01991;40;Feminino;Oeste;2024-06-18
1992;ALU-01992;56;Feminino;Leste;2025-06-30
1993;ALU-01993;27;Não informado;Oeste;2024-06-28
1994;ALU-01994;35;Masculino;Sul;2024-05-11
1995;ALU-01995;43;Não informado;Norte;2022-11-29
1996;ALU-01996;30;Não informado;Norte;2024-05-09
1997;ALU-01997;37;Masculino;Centro;2024-04-14
1998;ALU-01998;33;Feminino;Leste;2024-01-15
1999;ALU-01999;23;Feminino;Sul;2024-12-15
2000;ALU-02000;31;Feminino;Leste;2023-09-25
2001;ALU-02001;37;Masculino;Sul;2025-06-15
2002;ALU-02002;17;Masculino;Centro;2023-11-13
2003;ALU-02003;26;Masculino;Centro;2024-08-05
2004;ALU-02004;50;Masculino;Leste;2024-11-01
2005;ALU-02005;68;Não informado;Centro;2022-10-18
2006;ALU-02006;40;Feminino;Sul;2023-09-12
2007;ALU-02007;45;Não informado;Oeste;2025-01-15
2008;ALU-02008;75;Feminino;Norte;2022-10-07
2009;ALU-02009;23;Feminino;Leste;2024-07-16
2010;ALU-02010;17;Feminino;Centro;2024-10-07
2011;ALU-02011;20;Masculino;Oeste;2023-08-07
2012;ALU-02012;46;Feminino;Oeste;2025-05-23
2013;ALU-02013;50;Feminino;Norte;2024-05-10
2014;ALU-02014;47;Feminino;Sul;2023-03-06
