reserva_id,aula_id,aluno_id,status,motivo_rejeicao
6945,1542,1839,Presente,fk_invalida:aula_id
6946,1542,765,Ausente,fk_invalida:aula_id
6947,1542,1099,Presente,fk_invalida:aula_id
6948,1543,347,Ausente,fk_invalida:aula_id
6949,1543,1758,Presente,fk_invalida:aula_id
6950,1543,793,Ausente,fk_invalida:aula_id
6951,1543,1319,Cancelada,fk_invalida:aula_id
6952,1543,1542,Cancelada,fk_invalida:aula_id
6953,1544,1484,Ausente,fk_invalida:aula_id
6954,1544,1001,Ausente,fk_invalida:aula_id
6955,1544,1342,Ausente,fk_invalida:aula_id
6956,1544,1798,Ausente,fk_invalida:aula_id
6957,1544,1074,Ausente,fk_invalida:aula_id
6958,1545,2048,Presente,fk_invalida:aula_id
6959,1545,925,Cancelada,fk_invalida:aula_id
6960,1546,1488,Cancelada,fk_invalida:aula_id
6961,1546,1976,Ausente,fk_invalida:aula_id
6962,1546,1207,Presente,fk_invalida:aula_id
6963,1546,1289,Cancelada,fk_invalida:aula_id
6964,1546,1648,Ausente,fk_invalida:aula_id
6965,1546,1581,Presente,fk_invalida:aula_id
6966,1546,376,Ausente,fk_invalida:aula_id
6967,1547,909,Presente,fk_invalida:aula_id
6968,1547,57,Cancelada,fk_invalida:aula_id
6969,1547,558,Presente,fk_invalida:aula_id
6970,1547,1815,Cancelada,fk_invalida:aula_id
6971,1547,2122,Cancelada,fk_invalida:aula_id
6972,1547,941,Presente,fk_invalida:aula_id
6973,1547,136,Presente,fk_invalida:aula_id
6974,1548,1150,Presente,fk_invalida:aula_id
6975,1548,379,Ausente,fk_invalida:aula_id
6976,1548,857,Cancelada,fk_invalida:aula_id
6977,1548,354,Cancelada,fk_invalida:aula_id
6978,1548,307,Presente,fk_invalida:aula_id
6979,1548,596,Cancelada,fk_invalida:aula_id
6980,1548,993,Presente,fk_invalida:aula_id
6981,1549,635,Ausente,fk_invalida:aula_id
6982,1549,1092,Ausente,fk_invalida:aula_id
6983,1549,389,Cancelada,fk_invalida:aula_id
6984,1549,458,Ausente,fk_invalida:aula_id
6985,1549,1588,Presente,fk_invalida:aula_id
6986,1549,1497,Cancelada,fk_invalida:aula_id
6987,1550,1246,Cancelada,fk_invalida:aula_id
6988,1550,279,Ausente,fk_invalida:aula_id
6989,1551,955,Ausente,fk_invalida:aula_id
6990,1551,509,Cancelada,fk_invalida:aula_id
6991,1551,1746,Presente,fk_invalida:aula_id
6992,1551,1470,Presente,fk_invalida:aula_id
6993,1551,1252,Ausente,fk_invalida:aula_id
6994,1551,1221,Presente,fk_invalida:aula_id
6995,1551,1037,Presente,fk_invalida:aula_id
6996,1552,216,Presente,fk_invalida:aula_id
6997,1552,1992,Presente,fk_invalida:aula_id
6998,1552,910,Ausente,fk_invalida:aula_id
6999,1552,1416,Cancelada,fk_invalida:aula_id
7000,1552,397,Ausente,fk_invalida:aula_id
7001,1552,798,Cancelada,fk_invalida:aula_id
7002,1552,2006,Presente,fk_invalida:aula_id
7003,1553,2154,Presente,fk_invalida:aula_id
7004,1553,1471,Cancelada,fk_invalida:aula_id
7005,1553,392,Ausente,fk_invalida:aula_id
7006,1553,1196,Ausente,fk_invalida:aula_id
7007,1553,1960,Cancelada,fk_invalida:aula_id
7008,1553,1211,Presente,fk_invalida:aula_id
7009,1554,1510,Presente,fk_invalida:aula_id
7010,1554,676,Presente,fk_invalida:aula_id
7011,1555,895,Presente,fk_invalida:aula_id
7012,1555,1722,Cancelada,fk_invalida:aula_id
7013,1556,1141,Cancelada,fk_invalida:aula_id
7014,1556,1697,Cancelada,fk_invalida:aula_id
7015,1556,82,Ausente,fk_invalida:aula_id
7016,1556,1295,Cancelada,fk_invalida:aula_id
7017,1556,111,Cancelada,fk_invalida:aula_id
7018,1557,1003,Presente,fk_invalida:aula_id
7019,1557,594,Presente,fk_invalida:aula_id
7020,1557,898,Cancelada,fk_invalida:aula_id
7021,1558,50,Ausente,fk_invalida:aula_id
7022,1558,1529,Presente,fk_invalida:aula_id
7023,1558,1676,Presente,fk_invalida:aula_id
7024,1558,2023,Cancelada,fk_invalida:aula_id
7025,1558,648,Cancelada,fk_invalida:aula_id
7026,1559,1439,Ausente,fk_invalida:aula_id
7027,1559,798,Presente,fk_invalida:aula_id
7028,1560,994,Ausente,fk_invalida:aula_id
7029,1560,1715,Presente,fk_invalida:aula_id
7030,1560,2179,Presente,fk_invalida:aula_id
7031,1560,967,Cancelada,fk_invalida:aula_id
7032,1560,38,Presente,fk_invalida:aula_id
7033,1560,1825,Presente,fk_invalida:aula_id
7034,1560,2111,Cancelada,fk_invalida:aula_id
7035,1561,1302,Ausente,fk_invalida:aula_id
7036,1561,679,Presente,fk_invalida:aula_id
7037,1561,1972,Cancelada,fk_invalida:aula_id
7038,1561,394,Cancelada,fk_invalida:aula_id
7039,1561,370,Ausente,fk_invalida:aula_id
7040,1561,995,Cancelada,fk_invalida:aula_id
7041,1562,1044,Ausente,fk_invalida:aula_id
7042,1562,1106,Ausente,fk_invalida:aula_id
7043,1563,1226,Presente,fk_invalida:aula_id
7044,1563,21,Presente,fk_invalida:aula_id
7045,1563,846,Ausente,fk_invalida:aula_id
7046,1563,2145,Presente,fk_invalida:aula_id
7047,1564,1130,Ausente,fk_invalida:aula_id
7048,1564,2019,Ausente,fk_invalida:aula_id
7049,1564,550,Ausente,fk_invalida:aula_id
7050,1564,1141,Presente,fk_invalida:aula_id
7051,1564,1392,Presente,fk_invalida:aula_id
7052,1564,732,Ausente,fk_invalida:aula_id
7053,1564,711,Presente,fk_invalida:aula_id
7054,1565,2082,Presente,fk_invalida:aula_id
7055,1565,1186,Presente,fk_invalida:aula_id
7056,1565,1803,Ausente,fk_invalida:aula_id
7057,1565,431,Cancelada,fk_invalida:aula_id
7058,1566,1374,Presente,fk_invalida:aula_id
7059,1566,29,Cancelada,fk_invalida:aula_id
7060,1566,311,Cancelada,fk_invalida:aula_id
7061,1566,438,Cancelada,fk_invalida:aula_id
7062,1566,586,Ausente,fk_invalida:aula_id
7063,1567,1203,Cancelada,fk_invalida:aula_id
7064,1567,1653,Cancelada,fk_invalida:aula_id
7065,1567,1794,Cancelada,fk_invalida:aula_id
7066,1567,2048,Ausente,fk_invalida:aula_id
7067,1567,1597,Cancelada,fk_invalida:aula_id
7068,1567,1703,Ausente,fk_invalida:aula_id
7069,1568,1044,Ausente,fk_invalida:aula_id
7070,1568,1956,Presente,fk_invalida:aula_id
7071,1568,1032,Ausente,fk_invalida:aula_id
7072,1568,1572,Ausente,fk_invalida:aula_id
7073,1568,1047,Ausente,fk_invalida:aula_id
7074,1568,493,Cancelada,fk_invalida:aula_id
7075,1569,193,Ausente,fk_invalida:aula_id
7076,1569,667,Cancelada,fk_invalida:aula_id
7077,1569,2172,Ausente,fk_invalida:aula_id
7078,1569,1410,Ausente,fk_invalida:aula_id
7079,1570,816,Presente,fk_invalida:aula_id
7080,1570,2113,Ausente,fk_invalida:aula_id
7081,1570,240,Ausente,fk_invalida:aula_id
7082,1570,2085,Presente,fk_invalida:aula_id
7083,1571,2003,Presente,fk_invalida:aula_id
7084,1571,123,Ausente,fk_invalida:aula_id
7085,1571,844,Ausente,fk_invalida:aula_id
7086,1571,122,Cancelada,fk_invalida:aula_id
7087,1572,825,Ausente,fk_invalida:aula_id
7088,1572,1660,Cancelada,fk_invalida:aula_id
7089,1572,1556,Ausente,fk_invalida:aula_id
7090,1572,1038,Cancelada,fk_invalida:aula_id
7091,1572,1910,Presente,fk_invalida:aula_id
7092,1572,1727,Cancelada,fk_invalida:aula_id
7093,1572,22,Cancelada,fk_invalida:aula_id
7094,1573,1750,Cancelada,fk_invalida:aula_id
7095,1573,805,Ausente,fk_invalida:aula_id
7096,1573,1987,Cancelada,fk_invalida:aula_id
7097,1573,433,Ausente,fk_invalida:aula_id
7098,1573,256,Cancelada,fk_invalida:aula_id
7099,1573,295,Presente,fk_invalida:aula_id
7100,1574,1901,Presente,fk_invalida:aula_id
7101,1574,900,Ausente,fk_invalida:aula_id
7102,1574,870,Presente,fk_invalida:aula_id
7103,1574,1613,Cancelada,fk_invalida:aula_id
7104,1574,1068,Ausente,fk_invalida:aula_id
7105,1575,12,Presente,fk_invalida:aula_id
7106,1575,1807,Ausente,fk_invalida:aula_id
7107,1575,947,Ausente,fk_invalida:aula_id
7108,1576,110,Cancelada,fk_invalida:aula_id
7109,1576,2,Presente,fk_invalida:aula_id
7110,1576,636,Cancelada,fk_invalida:aula_id
7111,1576,1270,Cancelada,fk_invalida:aula_id
7112,1576,402,Cancelada,fk_invalida:aula_id
7113,1576,1765,Ausente,fk_invalida:aula_id
7114,1577,1356,Ausente,fk_invalida:aula_id
7115,1577,2185,Cancelada,fk_invalida:aula_id
7116,1577,654,Ausente,fk_invalida:aula_id
7117,1577,1375,Ausente,fk_invalida:aula_id
7118,1577,23,Ausente,fk_invalida:aula_id
7119,1577,782,Cancelada,fk_invalida:aula_id
7120,1577,1441,Ausente,fk_invalida:aula_id
7121,1578,726,Ausente,fk_invalida:aula_id
7122,1578,1813,Presente,fk_invalida:aula_id
7123,1578,1637,Presente,fk_invalida:aula_id
7124,1578,229,Cancelada,fk_invalida:aula_id
7125,1578,1980,Ausente,fk_invalida:aula_id
7126,1579,993,Presente,fk_invalida:aula_id
7127,1579,351,Presente,fk_invalida:aula_id
7128,1579,82,Presente,fk_invalida:aula_id
7129,1579,736,Cancelada,fk_invalida:aula_id
7130,1580,361,Presente,fk_invalida:aula_id
7131,1580,1040,Ausente,fk_invalida:aula_id
7132,1581,481,Presente,fk_invalida:aula_id
7133,1581,964,Ausente,fk_invalida:aula_id
7134,1581,1788,Ausente,fk_invalida:aula_id
7135,1582,921,Presente,fk_invalida:aula_id
7136,1582,82,Ausente,fk_invalida:aula_id
7137,1582,2175,Cancelada,fk_invalida:aula_id
7138,1582,1748,Ausente,fk_invalida:aula_id
7139,1582,637,Ausente,fk_invalida:aula_id
7140,1583,524,Presente,fk_invalida:aula_id
7141,1583,1831,Cancelada,fk_invalida:aula_id
7142,1584,1193,Presente,fk_invalida:aula_id
7143,1584,1748,Cancelada,fk_invalida:aula_id
7144,1584,851,Presente,fk_invalida:aula_id
7145,1585,1999,Presente,fk_invalida:aula_id
7146,1585,1463,Presente,fk_invalida:aula_id
7147,1585,1914,Cancelada,fk_invalida:aula_id
7148,1585,946,Ausente,fk_invalida:aula_id
7149,1585,622,Ausente,fk_invalida:aula_id
7150,1585,98,Ausente,fk_invalida:aula_id
7151,1585,107,Ausente,fk_invalida:aula_id
7152,1586,1501,Presente,fk_invalida:aula_id
7153,1586,95,Presente,fk_invalida:aula_id
7154,1586,27,Presente,fk_invalida:aula_id
7155,1587,1816,Ausente,fk_invalida:aula_id
7156,1587,17,Cancelada,fk_invalida:aula_id
7157,1588,722,Presente,fk_invalida:aula_id
7158,1588,1399,Presente,fk_invalida:aula_id
7159,1588,407,Presente,fk_invalida:aula_id
7160,1588,67,Ausente,fk_invalida:aula_id
7161,1588,343,Cancelada,fk_invalida:aula_id
7162,1589,519,Presente,fk_invalida:aula_id
7163,1589,1145,Cancelada,fk_invalida:aula_id
7164,1589,1091,Presente,fk_invalida:aula_id
7165,1589,28,Presente,fk_invalida:aula_id
7166,1590,259,Cancelada,fk_invalida:aula_id
7167,1590,202,Cancelada,fk_invalida:aula_id
7168,1590,1714,Ausente,fk_invalida:aula_id
7169,1590,839,Cancelada,fk_invalida:aula_id
7170,1590,371,Cancelada,fk_invalida:aula_id
7171,1591,1525,Ausente,fk_invalida:aula_id
7172,1591,1373,Cancelada,fk_invalida:aula_id
7173,1591,1148,Ausente,fk_invalida:aula_id
7174,1592,598,Cancelada,fk_invalida:aula_id
7175,1592,855,Presente,fk_invalida:aula_id
7176,1592,1643,Presente,fk_invalida:aula_id
7177,1592,1152,Cancelada,fk_invalida:aula_id
7178,1593,732,Ausente,fk_invalida:aula_id
7179,1593,107,Cancelada,fk_invalida:aula_id
7180,1594,1457,Cancelada,fk_invalida:aula_id
7181,1594,1216,Presente,fk_invalida:aula_id
7182,1594,448,Cancelada,fk_invalida:aula_id
7183,1594,1865,Ausente,fk_invalida:aula_id
7184,1594,1655,Presente,fk_invalida:aula_id
7185,1594,2086,Cancelada,fk_invalida:aula_id
7186,1595,441,Presente,fk_invalida:aula_id
7187,1595,2040,Presente,fk_invalida:aula_id
7188,1595,719,Cancelada,fk_invalida:aula_id
7189,1595,489,Presente,fk_invalida:aula_id
7190,1595,516,Presente,fk_invalida:aula_id
7191,1595,366,Presente,fk_invalida:aula_id
7192,1596,1118,Presente,fk_invalida:aula_id
7193,1596,584,Ausente,fk_invalida:aula_id
7194,1596,90,Cancelada,fk_invalida:aula_id
7195,1596,676,Cancelada,fk_invalida:aula_id
7196,1596,2023,Ausente,fk_invalida:aula_id
7197,1596,686,Presente,fk_invalida:aula_id
7198,1597,83,Ausente,fk_invalida:aula_id
7199,1597,1734,Cancelada,fk_invalida:aula_id
7200,1597,1153,Ausente,fk_invalida:aula_id
7201,1597,1564,Ausente,fk_invalida:aula_id
7202,1598,1154,Presente,fk_invalida:aula_id
7203,1598,109,Ausente,fk_invalida:aula_id
7204,1598,514,Presente,fk_invalida:aula_id
7205,1598,1000,Ausente,fk_invalida:aula_id
7206,1598,212,Ausente,fk_invalida:aula_id
7207,1598,995,Ausente,fk_invalida:aula_id
7208,1598,1982,Cancelada,fk_invalida:aula_id
7209,1599,1008,Cancelada,fk_invalida:aula_id
7210,1599,585,Presente,fk_invalida:aula_id
7211,1599,1020,Cancelada,fk_invalida:aula_id
7212,1599,554,Ausente,fk_invalida:aula_id
7213,1599,879,Ausente,fk_invalida:aula_id
7214,1599,1257,Ausente,fk_invalida:aula_id
7215,1600,652,Cancelada,fk_invalida:aula_id
7216,1600,1954,Presente,fk_invalida:aula_id
7217,1600,1159,Presente,fk_invalida:aula_id
7218,1600,56,Presente,fk_invalida:aula_id
7219,1601,1756,Cancelada,fk_invalida:aula_id
7220,1601,615,Presente,fk_invalida:aula_id
7221,1601,1507,Cancelada,fk_invalida:aula_id
7222,1602,877,Ausente,fk_invalida:aula_id
7223,1602,1804,Presente,fk_invalida:aula_id
7224,1602,1947,Presente,fk_invalida:aula_id
7225,1602,193,Ausente,fk_invalida:aula_id
7226,1602,1515,Presente,fk_invalida:aula_id
7227,1602,1506,Ausente,fk_invalida:aula_id
7228,1602,1419,Cancelada,fk_invalida:aula_id
7229,1603,1670,Cancelada,fk_invalida:aula_id
7230,1603,2048,Ausente,fk_invalida:aula_id
7231,1603,571,Ausente,fk_invalida:aula_id
7232,1603,834,Ausente,fk_invalida:aula_id
7233,1603,1882,Presente,fk_invalida:aula_id
7234,1603,1316,Presente,fk_invalida:aula_id
7235,1604,606,Presente,fk_invalida:aula_id
7236,1604,932,Ausente,fk_invalida:aula_id
7237,1604,1139,Cancelada,fk_invalida:aula_id
7238,1604,490,Presente,fk_invalida:aula_id
7239,1605,870,Ausente,fk_invalida:aula_id
7240,1605,1742,Cancelada,fk_invalida:aula_id
7241,1605,1693,Cancelada,fk_invalida:aula_id
7242,1605,416,Presente,fk_invalida:aula_id
7243,1606,1772,Presente,fk_invalida:aula_id
7244,1606,643,Presente,fk_invalida:aula_id
7245,1606,269,Ausente,fk_invalida:aula_id
7246,1607,1426,Ausente,fk_invalida:aula_id
7247,1607,1182,Cancelada,fk_invalida:aula_id
7248,1608,1758,Presente,fk_invalida:aula_id
7249,1608,1338,Ausente,fk_invalida:aula_id
7250,1608,1874,Presente,fk_invalida:aula_id
7251,1608,1804,Ausente,fk_invalida:aula_id
7252,1608,1131,Cancelada,fk_invalida:aula_id
7253,1609,37,Presente,fk_invalida:aula_id
7254,1609,1489,Cancelada,fk_invalida:aula_id
7255,1610,1643,Cancelada,fk_invalida:aula_id
7256,1610,1791,Ausente,fk_invalida:aula_id
7257,1610,1392,Presente,fk_invalida:aula_id
7258,1610,1082,Presente,fk_invalida:aula_id
7259,1611,482,Ausente,fk_invalida:aula_id
7260,1611,690,Presente,fk_invalida:aula_id
7261,1611,1410,Ausente,fk_invalida:aula_id
7262,1612,1586,Ausente,fk_invalida:aula_id
7263,1612,991,Cancelada,fk_invalida:aula_id
7264,1612,168,Ausente,fk_invalida:aula_id
7265,1612,64,Cancelada,fk_invalida:aula_id
7266,1612,1337,Cancelada,fk_invalida:aula_id
7267,1612,208,Cancelada,fk_invalida:aula_id
7268,1612,891,Presente,fk_invalida:aula_id
7269,1613,946,Cancelada,fk_invalida:aula_id
7270,1613,642,Presente,fk_invalida:aula_id
7271,1613,849,Presente,fk_invalida:aula_id
7272,1613,1621,Ausente,fk_invalida:aula_id
7273,1613,1333,Presente,fk_invalida:aula_id
7274,1614,2117,Presente,fk_invalida:aula_id
7275,1614,1426,Ausente,fk_invalida:aula_id
7276,1614,1540,Presente,fk_invalida:aula_id
7277,1614,303,Ausente,fk_invalida:aula_id
7278,1615,461,Cancelada,fk_invalida:aula_id
7279,1615,1137,Presente,fk_invalida:aula_id
7280,1616,1441,Cancelada,fk_invalida:aula_id
7281,1616,1279,Ausente,fk_invalida:aula_id
7282,1616,197,Cancelada,fk_invalida:aula_id
7283,1616,1465,Ausente,fk_invalida:aula_id
7284,1616,1404,Ausente,fk_invalida:aula_id
7285,1617,1974,Cancelada,fk_invalida:aula_id
7286,1617,2072,Cancelada,fk_invalida:aula_id
7287,1617,1407,Presente,fk_invalida:aula_id
7288,1617,792,Presente,fk_invalida:aula_id
7289,1617,277,Cancelada,fk_invalida:aula_id
7290,1617,1611,Presente,fk_invalida:aula_id
7291,1618,325,Cancelada,fk_invalida:aula_id
7292,1618,1570,Presente,fk_invalida:aula_id
7293,1618,157,Cancelada,fk_invalida:aula_id
7294,1618,1441,Ausente,fk_invalida:aula_id
7295,1619,758,Cancelada,fk_invalida:aula_id
7296,1619,54,Ausente,fk_invalida:aula_id
7297,1620,659,Presente,fk_invalida:aula_id
7298,1620,507,Cancelada,fk_invalida:aula_id
7299,1621,1737,Cancelada,fk_invalida:aula_id
7300,1621,959,Presente,fk_invalida:aula_id
7301,1621,539,Cancelada,fk_invalida:aula_id
7302,1621,1498,Cancelada,fk_invalida:aula_id
7303,1621,1600,Ausente,fk_invalida:aula_id
7304,1621,1239,Ausente,fk_invalida:aula_id
7305,1621,2173,Presente,fk_invalida:aula_id
7306,1622,2181,Cancelada,fk_invalida:aula_id
7307,1622,34,Cancelada,fk_invalida:aula_id
7308,1622,1679,Cancelada,fk_invalida:aula_id
7309,1622,438,Cancelada,fk_invalida:aula_id
7310,1623,1853,Ausente,fk_invalida:aula_id
7311,1623,1724,Ausente,fk_invalida:aula_id
7312,1623,1752,Cancelada,fk_invalida:aula_id
7313,1624,1060,Ausente,fk_invalida:aula_id
7314,1624,2196,Presente,fk_invalida:aula_id
7315,1624,219,Ausente,fk_invalida:aula_id
7316,1624,1743,Cancelada,fk_invalida:aula_id
7317,1624,1248,Ausente,fk_invalida:aula_id
7318,1624,1688,Presente,fk_invalida:aula_id
7319,1625,271,Presente,fk_invalida:aula_id
7320,1625,1676,Ausente,fk_invalida:aula_id
7321,1625,851,Cancelada,fk_invalida:aula_id
7322,1625,138,Presente,fk_invalida:aula_id
7323,1625,1640,Cancelada,fk_invalida:aula_id
7324,1626,795,Ausente,fk_invalida:aula_id
7325,1626,168,Ausente,fk_invalida:aula_id
7326,1627,1027,Ausente,fk_invalida:aula_id
7327,1627,956,Presente,fk_invalida:aula_id
7328,1627,636,Presente,fk_invalida:aula_id
7329,1627,889,Ausente,fk_invalida:aula_id
7330,1628,1930,Cancelada,fk_invalida:aula_id
7331,1628,671,Ausente,fk_invalida:aula_id
7332,1629,1507,Presente,fk_invalida:aula_id
7333,1629,1036,Cancelada,fk_invalida:aula_id
7334,1630,1225,Presente,fk_invalida:aula_id
7335,1630,673,Ausente,fk_invalida:aula_id
7336,1630,2009,Presente,fk_invalida:aula_id
7337,1630,914,Cancelada,fk_invalida:aula_id
7338,1630,1191,Presente,fk_invalida:aula_id
7339,1630,341,Presente,fk_invalida:aula_id
7340,1631,1519,Cancelada,fk_invalida:aula_id
7341,1631,1247,Cancelada,fk_invalida:aula_id
7342,1631,2011,Presente,fk_invalida:aula_id
7343,1631,1507,Presente,fk_invalida:aula_id
7344,1631,2023,Presente,fk_invalida:aula_id
7345,1632,52,Presente,fk_invalida:aula_id
7346,1632,813,Presente,fk_invalida:aula_id
7347,1633,537,Cancelada,fk_invalida:aula_id
7348,1633,654,Presente,fk_invalida:aula_id
7349,1633,1712,Presente,fk_invalida:aula_id
7350,1633,927,Cancelada,fk_invalida:aula_id
7351,1633,664,Cancelada,fk_invalida:aula_id
7352,1633,1607,Presente,fk_invalida:aula_id
7353,1634,1705,Presente,fk_invalida:aula_id
7354,1634,1706,Presente,fk_invalida:aula_id
7355,1634,768,Ausente,fk_invalida:aula_id
7356,1635,336,Ausente,fk_invalida:aula_id
7357,1635,592,Ausente,fk_invalida:aula_id
7358,1635,662,Cancelada,fk_invalida:aula_id
7359,1635,2123,Ausente,fk_invalida:aula_id
7360,1636,855,Presente,fk_invalida:aula_id
7361,1636,335,Presente,fk_invalida:aula_id
7362,1636,1932,Ausente,fk_invalida:aula_id
7363,1636,177,Cancelada,fk_invalida:aula_id
7364,1636,1763,Ausente,fk_invalida:aula_id
7365,1637,1250,Ausente,fk_invalida:aula_id
7366,1637,1594,Cancelada,fk_invalida:aula_id
7367,1638,1006,Presente,fk_invalida:aula_id
7368,1638,465,Cancelada,fk_invalida:aula_id
7369,1638,1949,Ausente,fk_invalida:aula_id
7370,1639,1103,Presente,fk_invalida:aula_id
7371,1639,73,Presente,fk_invalida:aula_id
7372,1639,994,Cancelada,fk_invalida:aula_id
7373,1639,1995,Ausente,fk_invalida:aula_id
7374,1639,949,Cancelada,fk_invalida:aula_id
7375,1640,44,Cancelada,fk_invalida:aula_id
7376,1640,341,Presente,fk_invalida:aula_id
7377,1641,1128,Presente,fk_invalida:aula_id
7378,1641,171,Presente,fk_invalida:aula_id
7379,1641,1771,Presente,fk_invalida:aula_id
7380,1642,342,Cancelada,fk_invalida:aula_id
7381,1642,831,Ausente,fk_invalida:aula_id
7382,1642,2144,Presente,fk_invalida:aula_id
7383,1642,1427,Presente,fk_invalida:aula_id
7384,1642,1364,Presente,fk_invalida:aula_id
7385,1642,888,Ausente,fk_invalida:aula_id
7386,1642,1540,Presente,fk_invalida:aula_id
7387,1643,1177,Ausente,fk_invalida:aula_id
7388,1643,1967,Presente,fk_invalida:aula_id
7389,1643,416,Presente,fk_invalida:aula_id
7390,1643,953,Ausente,fk_invalida:aula_id
7391,1643,2137,Ausente,fk_invalida:aula_id
7392,1643,790,Ausente,fk_invalida:aula_id
7393,1644,1241,Ausente,fk_invalida:aula_id
7394,1644,57,Ausente,fk_invalida:aula_id
7395,1644,679,Ausente,fk_invalida:aula_id
7396,1644,395,Cancelada,fk_invalida:aula_id
7397,1644,515,Cancelada,fk_invalida:aula_id
7398,1644,2096,Ausente,fk_invalida:aula_id
7399,1644,1844,Cancelada,fk_invalida:aula_id
7400,1645,880,Cancelada,fk_invalida:aula_id
7401,1645,1020,Cancelada,fk_invalida:aula_id
7402,1646,180,Presente,fk_invalida:aula_id
7403,1646,471,Presente,fk_invalida:aula_id
7404,1646,932,Presente,fk_invalida:aula_id
7405,1646,172,Presente,fk_invalida:aula_id
7406,1646,802,Cancelada,fk_invalida:aula_id
7407,1646,745,Cancelada,fk_invalida:aula_id
7408,1647,849,Ausente,fk_invalida:aula_id
7409,1647,16,Presente,fk_invalida:aula_id
7410,1647,2147,Ausente,fk_invalida:aula_id
7411,1647,74,Ausente,fk_invalida:aula_id
7412,1648,1124,Presente,fk_invalida:aula_id
7413,1648,1082,Cancelada,fk_invalida:aula_id
7414,1648,77,Cancelada,fk_invalida:aula_id
7415,1649,106,Ausente,fk_invalida:aula_id
7416,1649,640,Presente,fk_invalida:aula_id
7417,1649,1517,Ausente,fk_invalida:aula_id
7418,1649,295,Ausente,fk_invalida:aula_id
7419,1649,1385,Cancelada,fk_invalida:aula_id
7420,1650,1160,Ausente,fk_invalida:aula_id
7421,1650,361,Presente,fk_invalida:aula_id
7422,1650,87,Cancelada,fk_invalida:aula_id
7423,1650,587,Presente,fk_invalida:aula_id
7424,1651,870,Cancelada,fk_invalida:aula_id
7425,1651,2163,Presente,fk_invalida:aula_id
7426,1651,1212,Presente,fk_invalida:aula_id
7427,1651,1337,Cancelada,fk_invalida:aula_id
7428,1651,1998,Presente,fk_invalida:aula_id
7429,1651,2034,Cancelada,fk_invalida:aula_id
7430,1651,2160,Ausente,fk_invalida:aula_id
7431,1652,236,Presente,fk_invalida:aula_id
7432,1652,1806,Presente,fk_invalida:aula_id
7433,1652,1456,Cancelada,fk_invalida:aula_id
7434,1652,1873,Presente,fk_invalida:aula_id
7435,1652,1065,Presente,fk_invalida:aula_id
7436,1652,1267,Cancelada,fk_invalida:aula_id
7437,1653,1259,Ausente,fk_invalida:aula_id
7438,1653,1630,Presente,fk_invalida:aula_id
7439,1653,1094,Cancelada,fk_invalida:aula_id
7440,1653,255,Presente,fk_invalida:aula_id
7441,1654,1883,Ausente,fk_invalida:aula_id
7442,1654,1408,Presente,fk_invalida:aula_id
7443,1654,1108,Presente,fk_invalida:aula_id
7444,1654,1742,Presente,fk_invalida:aula_id
7445,1655,311,Cancelada,fk_invalida:aula_id
7446,1655,1693,Presente,fk_invalida:aula_id
7447,1655,1548,Ausente,fk_invalida:aula_id
7448,1655,1036,Presente,fk_invalida:aula_id
7449,1656,888,Cancelada,fk_invalida:aula_id
7450,1656,230,Ausente,fk_invalida:aula_id
7451,1657,2171,Presente,fk_invalida:aula_id
7452,1657,91,Ausente,fk_invalida:aula_id
7453,1657,462,Presente,fk_invalida:aula_id
7454,1657,60,Presente,fk_invalida:aula_id
7455,1657,1216,Ausente,fk_invalida:aula_id
7456,1658,1027,Ausente,fk_invalida:aula_id
7457,1658,2090,Cancelada,fk_invalida:aula_id
7458,1658,1967,Presente,fk_invalida:aula_id
7459,1659,2153,Presente,fk_invalida:aula_id
7460,1659,1265,Cancelada,fk_invalida:aula_id
7461,1659,506,Cancelada,fk_invalida:aula_id
7462,1659,1429,Ausente,fk_invalida:aula_id
7463,1660,380,Presente,fk_invalida:aula_id
7464,1660,107,Presente,fk_invalida:aula_id
7465,1660,995,Cancelada,fk_invalida:aula_id
7466,1660,1982,Ausente,fk_invalida:aula_id
7467,1660,279,Presente,fk_invalida:aula_id
7468,1660,2103,Ausente,fk_invalida:aula_id
7469,1660,1285,Presente,fk_invalida:aula_id
7470,1661,2004,Ausente,fk_invalida:aula_id
7471,1661,1381,Ausente,fk_invalida:aula_id
7472,1662,1325,Cancelada,fk_invalida:aula_id
7473,1662,1159,Ausente,fk_invalida:aula_id
7474,1662,263,Presente,fk_invalida:aula_id
7475,1662,241,Presente,fk_invalida:aula_id
7476,1662,2178,Presente,fk_invalida:aula_id
7477,1662,804,Ausente,fk_invalida:aula_id
7478,1663,623,Ausente,fk_invalida:aula_id
7479,1663,350,Cancelada,fk_invalida:aula_id
7480,1663,808,Presente,fk_invalida:aula_id
7481,1663,1032,Cancelada,fk_invalida:aula_id
7482,1663,897,Cancelada,fk_invalida:aula_id
7483,1664,366,Cancelada,fk_invalida:aula_id
7484,1664,1482,Cancelada,fk_invalida:aula_id
7485,1665,1933,Cancelada,fk_invalida:aula_id
7486,1665,1450,Cancelada,fk_invalida:aula_id
7487,1665,1909,Presente,fk_invalida:aula_id
7488,1665,2179,Presente,fk_invalida:aula_id
7489,1665,1553,Presente,fk_invalida:aula_id
7490,1666,863,Cancelada,fk_invalida:aula_id
7491,1666,1031,Presente,fk_invalida:aula_id
7492,1666,886,Presente,fk_invalida:aula_id
