pagamento_id,matricula_id,competencia,valor,data_vencimento,data_pagamento,status,motivo_rejeicao
23750,1980,2025-08-01,35,2025-04-08,2025-09-08,Pago,fk_invalida:matricula_id
23751,1980,2025-09-01,109,2025-03-09,2025-02-09,Pago,fk_invalida:matricula_id
23752,1980,2025-10-01,699,2025-02-10,2025-10-10,Pago,fk_invalida:matricula_id
23757,1980,2026-03-01,399,2026-03-03,2026-10-03,Pago,fk_invalida:matricula_id
23766,1981,2025-12-01,199,2025-02-12,2025-06-12,Pago,fk_invalida:matricula_id
23767,1981,2026-01-01,1199,2026-01-01,2026-11-01,Pago,fk_invalida:matricula_id
23774,1982,2025-08-01,199,2025-04-08,2025-10-08,Pago,fk_invalida:matricula_id
23778,1982,2025-12-01,399,2025-03-12,,Vencido,fk_invalida:matricula_id
23781,1982,2026-03-01,399,2026-01-03,,Vencido,fk_invalida:matricula_id
23784,1982,2026-06-01,149,2026-01-06,2026-01-06,Pago,fk_invalida:matricula_id
23785,1983,2025-07-01,109,2025-01-07,2025-08-07,Pago,fk_invalida:matricula_id
23787,1983,2025-09-01,699,2025-02-09,2025-03-09,Pago,fk_invalida:matricula_id
23788,1983,2025-10-01,699,2025-04-10,2025-04-10,Pago,fk_invalida:matricula_id
23791,1983,2026-01-01,399,2026-02-01,2026-12-01,Pago,fk_invalida:matricula_id
23793,1983,2026-03-01,199,2026-01-03,2026-11-03,Pago,fk_invalida:matricula_id
23797,1984,2025-07-01,109,2025-03-07,2025-07-07,Pago,fk_invalida:matricula_id
23798,1984,2025-08-01,99,2025-04-08,2025-11-08,Pago,fk_invalida:matricula_id
23800,1984,2025-10-01,199,2025-02-10,2025-08-10,Pago,fk_invalida:matricula_id
23804,1984,2026-02-01,199,2026-01-02,2026-05-02,Pago,fk_invalida:matricula_id
23805,1984,2026-03-01,35,2026-02-03,2026-05-03,Pago,fk_invalida:matricula_id
23806,1984,2026-04-01,399,2026-02-04,2026-04-04,Pago,fk_invalida:matricula_id
23808,1984,2026-06-01,109,2026-01-06,,Vencido,fk_invalida:matricula_id
23809,1985,2025-07-01,399,2025-03-07,2025-05-07,Pago,fk_invalida:matricula_id
23811,1985,2025-09-01,399,2025-03-09,2025-07-09,Pago,fk_invalida:matricula_id
23817,1985,2026-03-01,149,2026-01-03,2026-10-03,Pago,fk_invalida:matricula_id
23819,1985,2026-05-01,1199,2026-02-05,2026-11-05,Pago,fk_invalida:matricula_id
23820,1985,2026-06-01,1199,2026-01-06,2026-05-06,Pago,fk_invalida:matricula_id
23821,1986,2025-07-01,199,2025-05-07,2025-05-07,Pago,fk_invalida:matricula_id
23823,1986,2025-09-01,99,2025-01-09,2025-12-09,Pago,fk_invalida:matricula_id
23829,1986,2026-03-01,99,2026-03-03,2026-12-03,Pago,fk_invalida:matricula_id
23830,1986,2026-04-01,699,2026-01-04,2026-04-04,Pago,fk_invalida:matricula_id
23831,1986,2026-05-01,35,2026-01-05,2026-05-05,Pago,fk_invalida:matricula_id
23832,1986,2026-06-01,99,2026-01-06,2026-03-06,Pago,fk_invalida:matricula_id
23834,1987,2025-08-01,699,2025-01-08,2025-03-08,Pago,fk_invalida:matricula_id
23836,1987,2025-10-01,109,2025-03-10,2025-01-10,Pago,fk_invalida:matricula_id
23837,1987,2025-11-01,399,2025-02-11,2025-01-11,Pago,fk_invalida:matricula_id
23847,1988,2025-09-01,109,2025-03-09,2025-08-09,Pago,fk_invalida:matricula_id
23848,1988,2025-10-01,149,2025-01-10,,Vencido,fk_invalida:matricula_id
23857,1989,2025-07-01,99,2025-05-07,2025-11-07,Pago,fk_invalida:matricula_id
23859,1989,2025-09-01,99,2025-04-09,2025-12-09,Pago,fk_invalida:matricula_id
23863,1989,2026-01-01,199,2026-02-01,2026-07-01,Pago,fk_invalida:matricula_id
23867,1989,2026-05-01,199,2026-02-05,2026-05-05,Pago,fk_invalida:matricula_id
23869,1990,2025-07-01,35,2025-06-07,2025-12-07,Pago,fk_invalida:matricula_id
23870,1990,2025-08-01,109,2025-05-08,,Vencido,fk_invalida:matricula_id
23871,1990,2025-09-01,109,2025-01-09,2025-10-09,Pago,fk_invalida:matricula_id
23881,1991,2025-07-01,109,2025-03-07,2025-01-07,Pago,fk_invalida:matricula_id
23882,1991,2025-08-01,99,2025-05-08,2025-08-08,Pago,fk_invalida:matricula_id
23884,1991,2025-10-01,99,2025-04-10,,Vencido,fk_invalida:matricula_id
23893,1992,2025-07-01,1199,2025-03-07,2025-12-07,Pago,fk_invalida:matricula_id
23894,1992,2025-08-01,109,2025-01-08,2025-11-08,Pago,fk_invalida:matricula_id
23904,1992,2026-06-01,699,2026-01-06,,Vencido,fk_invalida:matricula_id
23905,1993,2025-07-01,699,2025-05-07,2025-05-07,Pago,fk_invalida:matricula_id
23911,1993,2026-01-01,399,2026-01-01,2026-10-01,Pago,fk_invalida:matricula_id
23913,1993,2026-03-01,109,2026-03-03,,Vencido,fk_invalida:matricula_id
23918,1994,2025-08-01,99,2025-01-08,2025-08-08,Pago,fk_invalida:matricula_id
23919,1994,2025-09-01,149,2025-04-09,2025-08-09,Pago,fk_invalida:matricula_id
23925,1994,2026-03-01,99,2026-03-03,,Vencido,fk_invalida:matricula_id
23927,1994,2026-05-01,149,2026-01-05,2026-07-05,Pago,fk_invalida:matricula_id
23930,1995,2025-08-01,35,2025-04-08,2025-12-08,Pago,fk_invalida:matricula_id
23935,1995,2026-01-01,199,2026-02-01,2026-08-01,Pago,fk_invalida:matricula_id
23938,1995,2026-04-01,35,2026-01-04,2026-03-04,Pago,fk_invalida:matricula_id
23941,1996,2025-07-01,399,2025-06-07,2025-07-07,Pago,fk_invalida:matricula_id
23944,1996,2025-10-01,35,2025-03-10,2025-02-10,Pago,fk_invalida:matricula_id
23949,1996,2026-03-01,399,2026-01-03,2026-04-03,Pago,fk_invalida:matricula_id
23950,1996,2026-04-01,109,2026-02-04,2026-12-04,Pago,fk_invalida:matricula_id
23961,1997,2026-03-01,699,2026-02-03,2026-12-03,Pago,fk_invalida:matricula_id
23969,1998,2025-11-01,399,2025-03-11,2025-10-11,Pago,fk_invalida:matricula_id
23973,1998,2026-03-01,149,2026-03-03,2026-08-03,Pago,fk_invalida:matricula_id
23975,1998,2026-05-01,199,2026-02-05,2026-05-05,Pago,fk_invalida:matricula_id
23978,1999,2025-08-01,35,2025-02-08,2025-09-08,Pago,fk_invalida:matricula_id
23983,1999,2026-01-01,109,2026-02-01,2026-02-01,Pago,fk_invalida:matricula_id
23986,1999,2026-04-01,99,2026-02-04,2026-02-04,Pago,fk_invalida:matricula_id
23990,2000,2025-08-01,35,2025-02-08,2025-10-08,Pago,fk_invalida:matricula_id
23992,2000,2025-10-01,149,2025-01-10,2025-04-10,Pago,fk_invalida:matricula_id
23993,2000,2025-11-01,35,2025-02-11,2025-09-11,Pago,fk_invalida:matricula_id
24001,2001,2025-07-01,399,2025-02-07,,Vencido,fk_invalida:matricula_id
24007,2001,2026-01-01,199,2026-02-01,2026-11-01,Pago,fk_invalida:matricula_id
24011,2001,2026-05-01,99,2026-02-05,2026-12-05,Pago,fk_invalida:matricula_id
24012,2001,2026-06-01,149,2026-01-06,,Vencido,fk_invalida:matricula_id
24014,2002,2025-08-01,399,2025-02-08,2025-04-08,Pago,fk_invalida:matricula_id
24015,2002,2025-09-01,199,2025-04-09,2025-03-09,Pago,fk_invalida:matricula_id
24025,2003,2025-07-01,35,2025-03-07,,Vencido,fk_invalida:matricula_id
24027,2003,2025-09-01,35,2025-02-09,2025-05-09,Pago,fk_invalida:matricula_id
24028,2003,2025-10-01,699,2025-02-10,2025-07-10,Pago,fk_invalida:matricula_id
24034,2003,2026-04-01,35,2026-02-04,2026-12-04,Pago,fk_invalida:matricula_id
24035,2003,2026-05-01,99,2026-01-05,2026-07-05,Pago,fk_invalida:matricula_id
24040,2004,2025-10-01,1199,2025-03-10,2025-01-10,Pago,fk_invalida:matricula_id
24041,2004,2025-11-01,109,2025-02-11,2025-06-11,Pago,fk_invalida:matricula_id
24044,2004,2026-02-01,109,2026-01-02,2026-10-02,Pago,fk_invalida:matricula_id
24045,2004,2026-03-01,149,2026-01-03,2026-02-03,Pago,fk_invalida:matricula_id
24046,2004,2026-04-01,199,2026-02-04,2026-07-04,Pago,fk_invalida:matricula_id
24047,2004,2026-05-01,699,2026-02-05,,Vencido,fk_invalida:matricula_id
24051,2005,2025-09-01,149,2025-03-09,2025-07-09,Pago,fk_invalida:matricula_id
24052,2005,2025-10-01,399,2025-02-10,2025-08-10,Pago,fk_invalida:matricula_id
24053,2005,2025-11-01,109,2025-01-11,2025-04-11,Pago,fk_invalida:matricula_id
24054,2005,2025-12-01,199,2025-02-12,2025-01-12,Pago,fk_invalida:matricula_id
24062,2006,2025-08-01,99,2025-02-08,2025-11-08,Pago,fk_invalida:matricula_id
24069,2006,2026-03-01,109,2026-01-03,2026-06-03,Pago,fk_invalida:matricula_id
24070,2006,2026-04-01,99,2026-02-04,2026-11-04,Pago,fk_invalida:matricula_id
24071,2006,2026-05-01,109,2026-02-05,2026-03-05,Pago,fk_invalida:matricula_id
24073,2007,2025-07-01,35,2025-04-07,2025-01-07,Pago,fk_invalida:matricula_id
24075,2007,2025-09-01,199,2025-04-09,,Vencido,fk_invalida:matricula_id
24076,2007,2025-10-01,109,2025-03-10,,Vencido,fk_invalida:matricula_id
24085,2008,2025-07-01,35,2025-02-07,2025-02-07,Pago,fk_invalida:matricula_id
24087,2008,2025-09-01,109,2025-03-09,2025-03-09,Pago,fk_invalida:matricula_id
24089,2008,2025-11-01,1199,2025-02-11,2025-05-11,Pago,fk_invalida:matricula_id
24091,2008,2026-01-01,99,2026-01-01,2026-01-01,Pago,fk_invalida:matricula_id
24092,2008,2026-02-01,35,2026-01-02,2026-06-02,Pago,fk_invalida:matricula_id
24099,2009,2025-09-01,699,2025-03-09,2025-02-09,Pago,fk_invalida:matricula_id
24104,2009,2026-02-01,149,2026-01-02,2026-04-02,Pago,fk_invalida:matricula_id
24108,2009,2026-06-01,199,2026-01-06,2026-07-06,Pago,fk_invalida:matricula_id
24109,2010,2025-07-01,109,2025-02-07,2025-01-07,Pago,fk_invalida:matricula_id
24110,2010,2025-08-01,109,2025-05-08,2025-07-08,Pago,fk_invalida:matricula_id
24111,2010,2025-09-01,35,2025-01-09,2025-03-09,Pago,fk_invalida:matricula_id
24112,2010,2025-10-01,35,2025-02-10,2025-02-10,Pago,fk_invalida:matricula_id
24114,2010,2025-12-01,35,2025-03-12,2025-08-12,Pago,fk_invalida:matricula_id
24115,2010,2026-01-01,1199,2026-01-01,2026-08-01,Pago,fk_invalida:matricula_id
24116,2010,2026-02-01,199,2026-01-02,2026-11-02,Pago,fk_invalida:matricula_id
24122,2011,2025-08-01,35,2025-03-08,2025-03-08,Pago,fk_invalida:matricula_id
24124,2011,2025-10-01,35,2025-01-10,,Vencido,fk_invalida:matricula_id
24133,2012,2025-07-01,199,2025-02-07,2025-11-07,Pago,fk_invalida:matricula_id
24135,2012,2025-09-01,199,2025-04-09,2025-01-09,Pago,fk_invalida:matricula_id
24138,2012,2025-12-01,1199,2025-02-12,2025-08-12,Pago,fk_invalida:matricula_id
24139,2012,2026-01-01,149,2026-01-01,2026-01-01,Pago,fk_invalida:matricula_id
24145,2013,2025-07-01,199,2025-03-07,2025-05-07,Pago,fk_invalida:matricula_id
24148,2013,2025-10-01,1199,2025-02-10,2025-01-10,Pago,fk_invalida:matricula_id
24157,2014,2025-07-01,399,2025-03-07,2025-12-07,Pago,fk_invalida:matricula_id
24158,2014,2025-08-01,35,2025-02-08,2025-02-08,Pago,fk_invalida:matricula_id
24161,2014,2025-11-01,35,2025-02-11,,Vencido,fk_invalida:matricula_id
24165,2014,2026-03-01,35,2026-01-03,2026-09-03,Pago,fk_invalida:matricula_id
24179,2015,2026-05-01,149,2026-01-05,,Vencido,fk_invalida:matricula_id
24181,2016,2025-07-01,199,2025-05-07,,Vencido,fk_invalida:matricula_id
24182,2016,2025-08-01,699,2025-03-08,,Vencido,fk_invalida:matricula_id
24184,2016,2025-10-01,35,2025-04-10,2025-01-10,Pago,fk_invalida:matricula_id
24194,2017,2025-08-01,149,2025-03-08,2025-08-08,Pago,fk_invalida:matricula_id
24196,2017,2025-10-01,109,2025-02-10,2025-09-10,Pago,fk_invalida:matricula_id
24197,2017,2025-11-01,99,2025-03-11,2025-12-11,Pago,fk_invalida:matricula_id
24201,2017,2026-03-01,1199,2026-02-03,,Vencido,fk_invalida:matricula_id
24203,2017,2026-05-01,149,2026-01-05,2026-12-05,Pago,fk_invalida:matricula_id
24205,2018,2025-07-01,199,2025-02-07,2025-02-07,Pago,fk_invalida:matricula_id
24206,2018,2025-08-01,399,2025-02-08,2025-01-08,Pago,fk_invalida:matricula_id
24207,2018,2025-09-01,35,2025-03-09,2025-08-09,Pago,fk_invalida:matricula_id
24209,2018,2025-11-01,149,2025-03-11,2025-07-11,Pago,fk_invalida:matricula_id
24213,2018,2026-03-01,149,2026-03-03,2026-10-03,Pago,fk_invalida:matricula_id
24217,2019,2025-07-01,399,2025-04-07,2025-09-07,Pago,fk_invalida:matricula_id
24220,2019,2025-10-01,109,2025-01-10,2025-09-10,Pago,fk_invalida:matricula_id
24221,2019,2025-11-01,149,2025-03-11,2025-05-11,Pago,fk_invalida:matricula_id
24231,2020,2025-09-01,35,2025-01-09,2025-03-09,Pago,fk_invalida:matricula_id
24234,2020,2025-12-01,699,2025-01-12,2025-05-12,Pago,fk_invalida:matricula_id
24239,2020,2026-05-01,1199,2026-02-05,2026-03-05,Pago,fk_invalida:matricula_id
24244,2021,2025-10-01,35,2025-01-10,2025-05-10,Pago,fk_invalida:matricula_id
24253,2022,2025-07-01,1199,2025-06-07,2025-04-07,Pago,fk_invalida:matricula_id
24256,2022,2025-10-01,109,2025-04-10,2025-10-10,Pago,fk_invalida:matricula_id
24257,2022,2025-11-01,699,2025-03-11,2025-10-11,Pago,fk_invalida:matricula_id
24262,2022,2026-04-01,35,2026-01-04,2026-04-04,Pago,fk_invalida:matricula_id
24265,2023,2025-07-01,149,2025-05-07,2025-08-07,Pago,fk_invalida:matricula_id
24266,2023,2025-08-01,149,2025-04-08,2025-02-08,Pago,fk_invalida:matricula_id
24267,2023,2025-09-01,1199,2025-02-09,2025-07-09,Pago,fk_invalida:matricula_id
24269,2023,2025-11-01,99,2025-02-11,2025-04-11,Pago,fk_invalida:matricula_id
24271,2023,2026-01-01,99,2026-01-01,2026-01-01,Pago,fk_invalida:matricula_id
24278,2024,2025-08-01,109,2025-05-08,2025-09-08,Pago,fk_invalida:matricula_id
24285,2024,2026-03-01,399,2026-03-03,,Vencido,fk_invalida:matricula_id
24287,2024,2026-05-01,399,2026-01-05,2026-12-05,Pago,fk_invalida:matricula_id
24289,2025,2025-07-01,35,2025-01-07,2025-06-07,Pago,fk_invalida:matricula_id
24291,2025,2025-09-01,109,2025-01-09,2025-11-09,Pago,fk_invalida:matricula_id
24293,2025,2025-11-01,109,2025-03-11,2025-10-11,Pago,fk_invalida:matricula_id
24303,2026,2025-09-01,99,2025-04-09,2025-06-09,Pago,fk_invalida:matricula_id
24304,2026,2025-10-01,199,2025-03-10,2025-01-10,Pago,fk_invalida:matricula_id
24305,2026,2025-11-01,109,2025-01-11,,Vencido,fk_invalida:matricula_id
24306,2026,2025-12-01,35,2025-01-12,2025-10-12,Pago,fk_invalida:matricula_id
24309,2026,2026-03-01,109,2026-01-03,2026-12-03,Pago,fk_invalida:matricula_id
24313,2027,2025-07-01,699,2025-05-07,2025-07-07,Pago,fk_invalida:matricula_id
24314,2027,2025-08-01,99,2025-04-08,2025-05-08,Pago,fk_invalida:matricula_id
24317,2027,2025-11-01,199,2025-02-11,2025-05-11,Pago,fk_invalida:matricula_id
24321,2027,2026-03-01,399,2026-01-03,2026-02-03,Pago,fk_invalida:matricula_id
24325,2028,2025-07-01,399,2025-02-07,2025-09-07,Pago,fk_invalida:matricula_id
24327,2028,2025-09-01,35,2025-03-09,2025-09-09,Pago,fk_invalida:matricula_id
24333,2028,2026-03-01,149,2026-01-03,2026-12-03,Pago,fk_invalida:matricula_id
24334,2028,2026-04-01,1199,2026-02-04,2026-08-04,Pago,fk_invalida:matricula_id
24336,2028,2026-06-01,109,2026-01-06,2026-05-06,Pago,fk_invalida:matricula_id
24337,2029,2025-07-01,109,2025-06-07,2025-10-07,Pago,fk_invalida:matricula_id
24338,2029,2025-08-01,149,2025-02-08,2025-06-08,Pago,fk_invalida:matricula_id
24341,2029,2025-11-01,699,2025-02-11,2025-05-11,Pago,fk_invalida:matricula_id
24345,2029,2026-03-01,99,2026-02-03,2026-01-03,Pago,fk_invalida:matricula_id
24368,2031,2026-02-01,199,2026-01-02,,Vencido,fk_invalida:matricula_id
24372,2031,2026-06-01,109,2026-01-06,2026-05-06,Pago,fk_invalida:matricula_id
24377,2032,2025-11-01,699,2025-01-11,2025-11-11,Pago,fk_invalida:matricula_id
24379,2032,2026-01-01,109,2026-02-01,2026-11-01,Pago,fk_invalida:matricula_id
24381,2032,2026-03-01,699,2026-03-03,2026-03-03,Pago,fk_invalida:matricula_id
24385,2033,2025-07-01,109,2025-06-07,2025-08-07,Pago,fk_invalida:matricula_id
24386,2033,2025-08-01,109,2025-01-08,2025-02-08,Pago,fk_invalida:matricula_id
24387,2033,2025-09-01,35,2025-01-09,2025-12-09,Pago,fk_invalida:matricula_id
24388,2033,2025-10-01,149,2025-03-10,2025-01-10,Pago,fk_invalida:matricula_id
24392,2033,2026-02-01,1199,2026-01-02,2026-08-02,Pago,fk_invalida:matricula_id
24395,2033,2026-05-01,149,2026-02-05,2026-08-05,Pago,fk_invalida:matricula_id
24400,2034,2025-10-01,149,2025-01-10,2025-11-10,Pago,fk_invalida:matricula_id
24402,2034,2025-12-01,199,2025-02-12,2025-01-12,Pago,fk_invalida:matricula_id
24405,2034,2026-03-01,99,2026-02-03,2026-10-03,Pago,fk_invalida:matricula_id
24409,2035,2025-07-01,99,2025-06-07,2025-10-07,Pago,fk_invalida:matricula_id
24411,2035,2025-09-01,149,2025-01-09,2025-09-09,Pago,fk_invalida:matricula_id
24412,2035,2025-10-01,1199,2025-02-10,,Vencido,fk_invalida:matricula_id
24414,2035,2025-12-01,1199,2025-03-12,2025-07-12,Pago,fk_invalida:matricula_id
24421,2036,2025-07-01,149,2025-02-07,2025-01-07,Pago,fk_invalida:matricula_id
24422,2036,2025-08-01,699,2025-03-08,,Vencido,fk_invalida:matricula_id
24423,2036,2025-09-01,109,2025-04-09,2025-11-09,Pago,fk_invalida:matricula_id
24426,2036,2025-12-01,109,2025-01-12,2025-11-12,Pago,fk_invalida:matricula_id
24434,2037,2025-08-01,35,2025-05-08,2025-03-08,Pago,fk_invalida:matricula_id
24436,2037,2025-10-01,699,2025-01-10,2025-10-10,Pago,fk_invalida:matricula_id
24445,2038,2025-07-01,399,2025-02-07,2025-03-07,Pago,fk_invalida:matricula_id
24446,2038,2025-08-01,399,2025-05-08,2025-04-08,Pago,fk_invalida:matricula_id
24456,2038,2026-06-01,35,2026-01-06,2026-06-06,Pago,fk_invalida:matricula_id
24459,2039,2025-09-01,699,2025-03-09,,Vencido,fk_invalida:matricula_id
24467,2039,2026-05-01,149,2026-02-05,2026-03-05,Pago,fk_invalida:matricula_id
24468,2039,2026-06-01,699,2026-01-06,2026-12-06,Pago,fk_invalida:matricula_id
24470,2040,2025-08-01,35,2025-03-08,2025-08-08,Pago,fk_invalida:matricula_id
24471,2040,2025-09-01,699,2025-02-09,,Vencido,fk_invalida:matricula_id
24472,2040,2025-10-01,699,2025-04-10,,Vencido,fk_invalida:matricula_id
24473,2040,2025-11-01,1199,2025-03-11,2025-10-11,Pago,fk_invalida:matricula_id
24481,2041,2025-07-01,99,2025-06-07,2025-04-07,Pago,fk_invalida:matricula_id
24490,2041,2026-04-01,399,2026-01-04,,Vencido,fk_invalida:matricula_id
24494,2042,2025-08-01,699,2025-01-08,2025-09-08,Pago,fk_invalida:matricula_id
24495,2042,2025-09-01,699,2025-04-09,2025-10-09,Pago,fk_invalida:matricula_id
24496,2042,2025-10-01,99,2025-04-10,2025-08-10,Pago,fk_invalida:matricula_id
24498,2042,2025-12-01,399,2025-02-12,2025-08-12,Pago,fk_invalida:matricula_id
24501,2042,2026-03-01,199,2026-02-03,2026-12-03,Pago,fk_invalida:matricula_id
24505,2043,2025-07-01,1199,2025-05-07,2025-03-07,Pago,fk_invalida:matricula_id
24507,2043,2025-09-01,109,2025-03-09,2025-03-09,Pago,fk_invalida:matricula_id
24509,2043,2025-11-01,699,2025-02-11,,Vencido,fk_invalida:matricula_id
24517,2044,2025-07-01,699,2025-02-07,2025-05-07,Pago,fk_invalida:matricula_id
24518,2044,2025-08-01,699,2025-02-08,2025-07-08,Pago,fk_invalida:matricula_id
24519,2044,2025-09-01,35,2025-03-09,2025-10-09,Pago,fk_invalida:matricula_id
24520,2044,2025-10-01,149,2025-02-10,,Vencido,fk_invalida:matricula_id
24521,2044,2025-11-01,35,2025-03-11,2025-10-11,Pago,fk_invalida:matricula_id
24529,2045,2025-07-01,199,2025-02-07,2025-08-07,Pago,fk_invalida:matricula_id
24530,2045,2025-08-01,99,2025-03-08,2025-08-08,Pago,fk_invalida:matricula_id
24536,2045,2026-02-01,199,2026-01-02,2026-06-02,Pago,fk_invalida:matricula_id
24542,2046,2025-08-01,1199,2025-04-08,2025-03-08,Pago,fk_invalida:matricula_id
24545,2046,2025-11-01,99,2025-01-11,,Vencido,fk_invalida:matricula_id
24547,2046,2026-01-01,199,2026-01-01,2026-04-01,Pago,fk_invalida:matricula_id
24553,2047,2025-07-01,109,2025-05-07,2025-02-07,Pago,fk_invalida:matricula_id
24554,2047,2025-08-01,109,2025-04-08,2025-12-08,Pago,fk_invalida:matricula_id
24567,2048,2025-09-01,199,2025-04-09,2025-10-09,Pago,fk_invalida:matricula_id
24570,2048,2025-12-01,199,2025-02-12,2025-06-12,Pago,fk_invalida:matricula_id
24571,2048,2026-01-01,109,2026-01-01,2026-02-01,Pago,fk_invalida:matricula_id
24578,2049,2025-08-01,99,2025-03-08,2025-10-08,Pago,fk_invalida:matricula_id
24580,2049,2025-10-01,109,2025-04-10,2025-10-10,Pago,fk_invalida:matricula_id
24589,2050,2025-07-01,1199,2025-06-07,2025-10-07,Pago,fk_invalida:matricula_id
24598,2050,2026-04-01,35,2026-01-04,2026-11-04,Pago,fk_invalida:matricula_id
24599,2050,2026-05-01,109,2026-01-05,2026-06-05,Pago,fk_invalida:matricula_id
24601,2051,2025-07-01,1199,2025-03-07,2025-05-07,Pago,fk_invalida:matricula_id
24605,2051,2025-11-01,109,2025-02-11,2025-07-11,Pago,fk_invalida:matricula_id
24606,2051,2025-12-01,399,2025-03-12,,Vencido,fk_invalida:matricula_id
24609,2051,2026-03-01,1199,2026-02-03,,Vencido,fk_invalida:matricula_id
24613,2052,2025-07-01,35,2025-03-07,2025-10-07,Pago,fk_invalida:matricula_id
24614,2052,2025-08-01,35,2025-04-08,2025-03-08,Pago,fk_invalida:matricula_id
24618,2052,2025-12-01,699,2025-03-12,2025-02-12,Pago,fk_invalida:matricula_id
24621,2052,2026-03-01,99,2026-03-03,2026-05-03,Pago,fk_invalida:matricula_id
24625,2053,2025-07-01,149,2025-04-07,2025-04-07,Pago,fk_invalida:matricula_id
24627,2053,2025-09-01,99,2025-03-09,2025-10-09,Pago,fk_invalida:matricula_id
24630,2053,2025-12-01,99,2025-02-12,2025-10-12,Pago,fk_invalida:matricula_id
24637,2054,2025-07-01,109,2025-01-07,2025-06-07,Pago,fk_invalida:matricula_id
24640,2054,2025-10-01,149,2025-01-10,2025-09-10,Pago,fk_invalida:matricula_id
24641,2054,2025-11-01,109,2025-02-11,2025-09-11,Pago,fk_invalida:matricula_id
24642,2054,2025-12-01,109,2025-03-12,2025-01-12,Pago,fk_invalida:matricula_id
24653,2055,2025-11-01,99,2025-02-11,2025-10-11,Pago,fk_invalida:matricula_id
24655,2055,2026-01-01,399,2026-01-01,,Vencido,fk_invalida:matricula_id
24657,2055,2026-03-01,149,2026-01-03,2026-03-03,Pago,fk_invalida:matricula_id
24661,2056,2025-07-01,109,2025-02-07,2025-05-07,Pago,fk_invalida:matricula_id
24668,2056,2026-02-01,99,2026-01-02,,Vencido,fk_invalida:matricula_id
24673,2057,2025-07-01,1199,2025-02-07,2025-01-07,Pago,fk_invalida:matricula_id
24675,2057,2025-09-01,699,2025-02-09,2025-01-09,Pago,fk_invalida:matricula_id
24677,2057,2025-11-01,1199,2025-01-11,2025-07-11,Pago,fk_invalida:matricula_id
24686,2058,2025-08-01,35,2025-01-08,2025-05-08,Pago,fk_invalida:matricula_id
24688,2058,2025-10-01,35,2025-02-10,2025-08-10,Pago,fk_invalida:matricula_id
24693,2058,2026-03-01,199,2026-03-03,,Vencido,fk_invalida:matricula_id
24694,2058,2026-04-01,399,2026-01-04,2026-10-04,Pago,fk_invalida:matricula_id
24697,2059,2025-07-01,1199,2025-03-07,2025-05-07,Pago,fk_invalida:matricula_id
24701,2059,2025-11-01,109,2025-03-11,,Vencido,fk_invalida:matricula_id
24704,2059,2026-02-01,1199,2026-01-02,2026-07-02,Pago,fk_invalida:matricula_id
24706,2059,2026-04-01,699,2026-01-04,,Vencido,fk_invalida:matricula_id
24712,2060,2025-10-01,399,2025-04-10,2025-11-10,Pago,fk_invalida:matricula_id
24716,2060,2026-02-01,399,2026-01-02,2026-05-02,Pago,fk_invalida:matricula_id
24721,2061,2025-07-01,149,2025-02-07,2025-03-07,Pago,fk_invalida:matricula_id
24723,2061,2025-09-01,1199,2025-04-09,,Vencido,fk_invalida:matricula_id
24724,2061,2025-10-01,399,2025-03-10,2025-04-10,Pago,fk_invalida:matricula_id
24727,2061,2026-01-01,699,2026-01-01,2026-12-01,Pago,fk_invalida:matricula_id
24728,2061,2026-02-01,99,2026-01-02,2026-11-02,Pago,fk_invalida:matricula_id
24729,2061,2026-03-01,149,2026-02-03,2026-03-03,Pago,fk_invalida:matricula_id
24734,2062,2025-08-01,99,2025-01-08,2025-10-08,Pago,fk_invalida:matricula_id
24736,2062,2025-10-01,399,2025-03-10,2025-07-10,Pago,fk_invalida:matricula_id
24740,2062,2026-02-01,109,2026-01-02,2026-02-02,Pago,fk_invalida:matricula_id
24743,2062,2026-05-01,199,2026-01-05,2026-06-05,Pago,fk_invalida:matricula_id
24745,2063,2025-07-01,35,2025-02-07,2025-07-07,Pago,fk_invalida:matricula_id
24746,2063,2025-08-01,109,2025-05-08,2025-05-08,Pago,fk_invalida:matricula_id
24748,2063,2025-10-01,99,2025-01-10,2025-07-10,Pago,fk_invalida:matricula_id
24749,2063,2025-11-01,399,2025-02-11,2025-11-11,Pago,fk_invalida:matricula_id
24753,2063,2026-03-01,99,2026-03-03,2026-03-03,Pago,fk_invalida:matricula_id
24760,2064,2025-10-01,399,2025-03-10,2025-12-10,Pago,fk_invalida:matricula_id
24762,2064,2025-12-01,149,2025-02-12,,Vencido,fk_invalida:matricula_id
24767,2064,2026-05-01,1199,2026-02-05,2026-12-05,Pago,fk_invalida:matricula_id
24769,2065,2025-07-01,199,2025-06-07,2025-08-07,Pago,fk_invalida:matricula_id
24770,2065,2025-08-01,699,2025-04-08,2025-08-08,Pago,fk_invalida:matricula_id
24771,2065,2025-09-01,99,2025-04-09,2025-06-09,Pago,fk_invalida:matricula_id
24774,2065,2025-12-01,199,2025-03-12,2025-06-12,Pago,fk_invalida:matricula_id
24776,2065,2026-02-01,109,2026-01-02,,Vencido,fk_invalida:matricula_id
24778,2065,2026-04-01,399,2026-01-04,2026-05-04,Pago,fk_invalida:matricula_id
24782,2066,2025-08-01,1199,2025-03-08,,Vencido,fk_invalida:matricula_id
