documento_id;terceiro_id;tipo;validade;status
DO06772;TE00766;Integração;2024-12-17 00:00:00;Válido
DO06773;TE00677;NR-10;2026-06-02 00:00:00;Válido
DO06774;TE03101;NR-35;2024-10-09 00:00:00;Válido
DO06775;TE02606;NR-10;2024-11-02 00:00:00;Válido
DO06776;TE02632;ASO;2024-10-15 00:00:00;Válido
DO06777;TE00697;ASO;2025-11-30 00:00:00;Válido
DO06778;TE02472;NR-10;2025-12-14 00:00:00;Pendente
DO06779;TE00746;ASO;2024-05-24 00:00:00;Válido
DO06780;TE01682;NR-35;2026-06-28 00:00:00;Válido
DO06781;TE00928;NR-35;2025-04-30 00:00:00;Válido
DO06782;TE02563;NR-10;2025-06-03 00:00:00;Válido
DO06783;TE02457;Integração;2025-10-05 00:00:00;Válido
DO06784;TE00500;ASO;2024-11-08 00:00:00;Válido
DO06785;TE02603;NR-35;2025-01-28 00:00:00;Pendente
DO06786;TE00541;Integração;2025-05-14 00:00:00;Válido
DO06787;TE00952;Seguro;2024-09-01 00:00:00;Válido
DO06788;TE00995;ASO;2025-06-07 00:00:00;Pendente
DO06789;TE00173;NR-35;2024-03-29 00:00:00;Válido
DO06790;TE00550;NR-10;2026-04-08 00:00:00;Válido
DO06791;TE00947;NR-35;2025-09-09 00:00:00;Válido
DO06792;TE02186;NR-10;2025-12-02 00:00:00;Válido
DO06793;TE01657;Seguro;2024-10-04 00:00:00;Válido
DO06794;TE00574;NR-10;2024-10-14 00:00:00;Válido
DO06795;TE00599;Integração;2024-06-17 00:00:00;Válido
DO06796;TE00779;NR-10;2025-06-03 00:00:00;Válido
DO06797;TE02714;NR-10;2024-05-15 00:00:00;Válido
DO06798;TE01691;Integração;2024-12-06 00:00:00;Pendente
DO06799;TE00403;Integração;2025-09-13 00:00:00;Válido
DO06800;TE00148;NR-10;2025-07-22 00:00:00;Válido
DO06801;TE00034;Integração;2025-10-23 00:00:00;Válido
DO06802;TE01781;ASO;2026-07-03 00:00:00;Válido
DO06803;TE00583;NR-35;2025-11-18 00:00:00;Pendente
DO06804;TE02162;ASO;2026-01-07 00:00:00;Vencido
DO06805;TE02389;NR-10;2026-03-11 00:00:00;Pendente
DO06806;TE02401;NR-35;2024-08-02 00:00:00;Válido
DO06807;TE02570;Seguro;2025-04-21 00:00:00;Válido
DO06808;TE00881;ASO;2025-06-20 00:00:00;Válido
DO06809;TE03140;Seguro;2024-04-12 00:00:00;Pendente
DO06810;TE02965;Seguro;2024-04-29 00:00:00;Pendente
DO06811;TE00555;NR-10;2026-01-22 00:00:00;Válido
DO06812;TE00239;Integração;2025-07-09 00:00:00;Válido
DO06813;TE00236;Integração;2026-02-09 00:00:00;Válido
DO06814;TE03013;Integração;2025-01-15 00:00:00;Vencido
DO06815;TE00892;NR-10;2025-02-22 00:00:00;Válido
DO06816;TE01232;Seguro;2024-04-24 00:00:00;Válido
DO06817;TE01405;ASO;2024-09-27 00:00:00;Válido
DO06818;TE01222;ASO;2025-09-26 00:00:00;Válido
DO06819;TE03041;Integração;2024-04-29 00:00:00;Válido
DO06820;TE02801;NR-10;2026-04-07 00:00:00;Válido
DO06821;TE00762;ASO;2026-02-22 00:00:00;Válido
DO06822;TE01308;NR-35;2025-07-22 00:00:00;Válido
DO06823;TE01283;ASO;2025-09-26 00:00:00;Válido
DO06824;TE00582;NR-10;2024-01-17 00:00:00;Válido
DO06825;TE00707;ASO;2024-02-19 00:00:00;Válido
DO06826;TE01860;NR-10;2026-07-12 00:00:00;Válido
DO06827;TE03096;Seguro;2025-07-08 00:00:00;Válido
DO06828;TE02052;NR-35;2026-01-27 00:00:00;Válido
DO06829;TE02486;Integração;2024-01-15 00:00:00;Válido
DO06830;TE01486;NR-35;2025-05-03 00:00:00;Válido
DO06831;TE00130;NR-10;2025-07-27 00:00:00;Vencido
DO06832;TE01026;ASO;2025-10-20 00:00:00;Válido
DO06833;TE00896;NR-35;2025-08-25 00:00:00;Válido
DO06834;TE03037;Seguro;2024-10-03 00:00:00;Válido
DO06835;TE02693;NR-10;2025-01-17 00:00:00;Válido
DO06836;TE01872;NR-35;2025-07-05 00:00:00;Válido
DO06837;TE01428;NR-10;2024-12-05 00:00:00;Vencido
DO06838;TE01715;Integração;2025-04-17 00:00:00;Válido
DO06839;TE01599;NR-35;2026-04-29 00:00:00;Válido
DO06840;TE02718;NR-35;2026-01-24 00:00:00;Válido
DO06841;TE01024;NR-35;2024-12-21 00:00:00;Válido
DO06842;TE02557;ASO;2024-04-15 00:00:00;Válido
DO06843;TE02786;NR-10;2024-08-29 00:00:00;Válido
DO06844;TE01688;Integração;2024-06-04 00:00:00;Válido
DO06845;TE02688;NR-35;2026-04-26 00:00:00;Válido
DO06846;TE00020;NR-35;2025-08-20 00:00:00;Válido
DO06847;TE01845;ASO;2024-02-09 00:00:00;Válido
DO06848;TE01453;NR-10;2024-04-22 00:00:00;Válido
DO06849;TE01027;NR-35;2026-06-02 00:00:00;Válido
DO06850;TE01608;ASO;2024-11-25 00:00:00;Válido
DO06851;TE00901;Integração;2024-05-27 00:00:00;Válido
DO06852;TE01318;ASO;2025-01-25 00:00:00;Válido
DO06853;TE01969;NR-10;2025-05-27 00:00:00;Válido
DO06854;TE02254;NR-10;2024-10-20 00:00:00;Válido
DO06855;TE00032;NR-10;2025-08-13 00:00:00;Válido
DO06856;TE01322;ASO;2026-05-24 00:00:00;Válido
DO06857;TE02730;Seguro;2026-03-03 00:00:00;Válido
DO06858;TE00857;ASO;2024-12-29 00:00:00;Vencido
DO06859;TE01050;NR-10;2024-05-20 00:00:00;Válido
DO06860;TE01920;NR-10;2024-10-05 00:00:00;Pendente
DO06861;TE01025;NR-35;2024-05-25 00:00:00;Válido
DO06862;TE01857;Integração;2025-03-28 00:00:00;Válido
DO06863;TE01039;Seguro;2025-06-01 00:00:00;Válido
DO06864;TE01401;NR-10;2024-10-07 00:00:00;Pendente
DO06865;TE02101;Seguro;2024-04-06 00:00:00;Válido
DO06866;TE00793;NR-35;2025-01-30 00:00:00;Válido
DO06867;TE00165;Seguro;2026-06-26 00:00:00;Válido
DO06868;TE03162;Integração;2025-01-17 00:00:00;Válido
DO06869;TE00459;Integração;2025-04-21 00:00:00;Válido
DO06870;TE02217;Seguro;2024-11-04 00:00:00;Válido
DO06871;TE02286;Integração;2024-01-17 00:00:00;Válido
DO06872;TE00975;NR-35;2025-11-05 00:00:00;Válido
DO06873;TE02527;ASO;2025-04-21 00:00:00;Válido
DO06874;TE02839;NR-35;2025-09-26 00:00:00;Válido
DO06875;TE00582;NR-10;2024-09-14 00:00:00;Válido
DO06876;TE02230;ASO;2024-05-12 00:00:00;Vencido
DO06877;TE02241;Integração;2025-05-09 00:00:00;Válido
DO06878;TE01902;NR-10;2026-07-18 00:00:00;Vencido
DO06879;TE01246;NR-10;2024-07-06 00:00:00;Válido
DO06880;TE02241;NR-35;2025-07-11 00:00:00;Vencido
DO06881;TE01700;ASO;2025-08-25 00:00:00;Válido
DO06882;TE02678;Seguro;2026-01-31 00:00:00;Válido
DO06883;TE00593;Seguro;2024-10-20 00:00:00;Válido
DO06884;TE00307;Seguro;2025-11-12 00:00:00;Válido
DO06885;TE01093;Seguro;2025-03-18 00:00:00;Válido
DO06886;TE01538;Seguro;2026-04-01 00:00:00;Válido
DO06887;TE01663;NR-35;2026-04-02 00:00:00;Válido
DO06888;TE00170;ASO;2024-08-21 00:00:00;Válido
DO06889;TE01743;Seguro;2025-12-06 00:00:00;Válido
DO06890;TE02322;Integração;2025-07-31 00:00:00;Pendente
DO06891;TE02065;Seguro;2026-04-14 00:00:00;Válido
DO06892;TE02456;NR-10;2025-09-29 00:00:00;Válido
DO06893;TE00104;ASO;2024-09-02 00:00:00;Válido
DO06894;TE01042;NR-35;2025-10-05 00:00:00;Válido
DO06895;TE02546;Integração;2025-06-28 00:00:00;Válido
DO06896;TE02782;Integração;2025-02-03 00:00:00;Válido
DO06897;TE01426;Seguro;2025-06-27 00:00:00;Válido
DO06898;TE01915;Seguro;2026-03-11 00:00:00;Válido
DO06899;TE01579;NR-35;2025-01-27 00:00:00;Válido
DO06900;TE01408;NR-10;2024-08-30 00:00:00;Válido
DO06901;TE01128;Integração;2024-02-23 00:00:00;Válido
DO06902;TE01992;NR-35;2024-03-12 00:00:00;Válido
DO06903;TE03025;Integração;2025-11-18 00:00:00;Válido
DO06904;TE02018;NR-10;2024-04-20 00:00:00;Válido
DO06905;TE00230;Integração;2025-01-18 00:00:00;Vencido
DO06906;TE02175;Seguro;2026-02-09 00:00:00;Válido
DO06907;TE02868;NR-35;2025-12-28 00:00:00;Válido
DO06908;TE03091;NR-35;2024-07-24 00:00:00;Válido
DO06909;TE00109;NR-10;2024-06-22 00:00:00;Válido
DO06910;TE02280;NR-35;2025-06-28 00:00:00;Válido
DO06911;TE01865;Integração;2024-03-10 00:00:00;Pendente
DO06912;TE00401;Integração;2024-03-15 00:00:00;Válido
DO06913;TE03022;Seguro;2026-07-22 00:00:00;Válido
DO06914;TE01033;Integração;2025-12-20 00:00:00;Válido
DO06915;TE01826;Integração;2025-06-08 00:00:00;Válido
DO06916;TE01379;Seguro;2025-09-14 00:00:00;Vencido
DO06917;TE01414;Seguro;2024-09-05 00:00:00;Válido
DO06918;TE03119;Integração;2025-12-02 00:00:00;Vencido
DO06919;TE01764;NR-10;2024-02-15 00:00:00;Pendente
DO06920;TE02403;ASO;2024-09-15 00:00:00;Válido
DO06921;TE00299;Integração;2024-09-01 00:00:00;Vencido
DO06922;TE00773;Seguro;2024-04-17 00:00:00;Válido
DO06923;TE02389;ASO;2025-11-21 00:00:00;Válido
DO06924;TE00332;Integração;2025-09-11 00:00:00;Válido
DO06925;TE01007;Integração;2025-03-15 00:00:00;Válido
DO06926;TE03167;Integração;2025-06-26 00:00:00;Válido
DO06927;TE02251;NR-10;2026-07-22 00:00:00;Válido
DO06928;TE03047;Seguro;2025-07-24 00:00:00;Válido
DO06929;TE00043;NR-10;2026-07-22 00:00:00;Pendente
DO06930;TE01494;NR-35;2026-03-09 00:00:00;Válido
DO06931;TE02650;ASO;2025-08-20 00:00:00;Pendente
DO06932;TE00301;NR-35;2024-06-05 00:00:00;Válido
DO06933;TE01943;Integração;2024-03-03 00:00:00;Válido
DO06934;TE02756;NR-10;2025-11-19 00:00:00;Válido
DO06935;TE00415;Seguro;2025-06-12 00:00:00;Válido
DO06936;TE03187;Seguro;2026-01-15 00:00:00;Válido
DO06937;TE00317;Integração;2025-03-12 00:00:00;Válido
DO06938;TE01579;NR-35;2024-02-11 00:00:00;Válido
DO06939;TE01093;NR-10;2024-03-25 00:00:00;Válido
DO06940;TE00004;Integração;2024-05-04 00:00:00;Válido
DO06941;TE02754;NR-35;2025-11-01 00:00:00;Válido
DO06942;TE03041;Integração;2026-05-25 00:00:00;Válido
DO06943;TE01912;NR-10;2024-08-31 00:00:00;Pendente
DO06944;TE02343;Seguro;2024-09-29 00:00:00;Pendente
DO06945;TE00829;ASO;2024-05-10 00:00:00;Válido
DO06946;TE00989;ASO;2025-06-24 00:00:00;Válido
DO06947;TE00979;Seguro;2024-08-09 00:00:00;Válido
DO06948;TE00265;Integração;2024-04-01 00:00:00;Válido
DO06949;TE01279;NR-10;2024-04-06 00:00:00;Válido
DO06950;TE02765;NR-35;2025-11-19 00:00:00;Válido
DO06951;TE02641;Integração;2026-04-05 00:00:00;Válido
DO06952;TE01211;Integração;2024-02-14 00:00:00;Pendente
DO06953;TE00920;NR-35;2025-11-25 00:00:00;Válido
DO06954;TE00027;NR-10;2026-03-11 00:00:00;Vencido
DO06955;TE00003;Seguro;2025-07-02 00:00:00;Válido
DO06956;TE01147;NR-10;2024-03-14 00:00:00;Válido
DO06957;TE02094;NR-35;2026-01-13 00:00:00;Válido
DO06958;TE02962;Integração;2024-12-14 00:00:00;Válido
DO06959;TE02245;ASO;2025-07-07 00:00:00;Válido
DO06960;TE00007;NR-10;2026-05-24 00:00:00;Válido
DO06961;TE00409;ASO;2025-04-02 00:00:00;Válido
DO06962;TE02890;Integração;2026-05-27 00:00:00;Válido
DO06963;TE00869;Seguro;2025-03-01 00:00:00;Válido
DO06964;TE02110;Integração;2026-05-14 00:00:00;Vencido
DO06965;TE02694;Seguro;2024-04-17 00:00:00;Válido
DO06966;TE01296;NR-35;2026-03-08 00:00:00;Válido
DO06967;TE02561;Integração;2025-06-28 00:00:00;Válido
DO06968;TE01701;NR-10;2024-02-29 00:00:00;Válido
DO06969;TE01932;NR-10;2026-06-28 00:00:00;Vencido
DO06970;TE03147;Integração;2026-06-04 00:00:00;Válido
DO06971;TE00927;Integração;2025-06-21 00:00:00;Válido
DO06972;TE00500;NR-10;2026-06-20 00:00:00;Válido
DO06973;TE00729;Integração;2024-07-28 00:00:00;Válido
DO06974;TE02916;Integração;2024-03-02 00:00:00;Válido
DO06975;TE01617;ASO;2024-10-22 00:00:00;Válido
DO06976;TE01776;ASO;2024-07-09 00:00:00;Válido
DO06977;TE02242;ASO;2024-02-13 00:00:00;Válido
DO06978;TE03137;Seguro;2025-07-03 00:00:00;Válido
DO06979;TE02102;NR-10;2025-02-21 00:00:00;Válido
DO06980;TE01269;Seguro;2025-04-18 00:00:00;Válido
DO06981;TE00555;NR-10;2024-06-27 00:00:00;Pendente
DO06982;TE02032;Integração;2025-07-06 00:00:00;Válido
DO06983;TE01464;Seguro;2024-07-11 00:00:00;Válido
DO06984;TE00398;NR-10;2024-04-16 00:00:00;Pendente
DO06985;TE02942;NR-35;2025-04-16 00:00:00;Válido
DO06986;TE00701;Seguro;2025-09-08 00:00:00;Válido
DO06987;TE01082;ASO;2024-04-26 00:00:00;Válido
DO06988;TE01219;NR-10;2025-12-17 00:00:00;Válido
DO06989;TE01600;Seguro;2024-07-02 00:00:00;Pendente
DO06990;TE00304;NR-10;2025-05-02 00:00:00;Válido
DO06991;TE02011;Seguro;2024-09-20 00:00:00;Válido
DO06992;TE00700;ASO;2024-05-12 00:00:00;Válido
DO06993;TE00594;Integração;2024-03-23 00:00:00;Válido
DO06994;TE01650;ASO;2024-10-07 00:00:00;Válido
DO06995;TE01164;ASO;2025-09-28 00:00:00;Válido
DO06996;TE00960;NR-35;2024-04-27 00:00:00;Válido
DO06997;TE00987;Seguro;2026-02-24 00:00:00;Válido
DO06998;TE00613;NR-10;2024-03-26 00:00:00;Válido
DO06999;TE00223;Integração;2025-08-20 00:00:00;Válido
DO07000;TE01407;NR-10;2024-12-07 00:00:00;Válido
DO07001;TE00473;Seguro;2024-03-29 00:00:00;Válido
DO07002;TE00194;Integração;2025-11-05 00:00:00;Válido
DO07003;TE01298;Seguro;2025-04-19 00:00:00;Válido
DO07004;TE02862;ASO;2026-04-28 00:00:00;Válido
DO07005;TE02686;NR-35;2024-04-14 00:00:00;Válido
DO07006;TE01579;NR-35;2024-01-12 00:00:00;Válido
DO07007;TE00742;Seguro;2025-04-20 00:00:00;Válido
DO07008;TE01252;NR-10;2024-08-12 00:00:00;Válido
DO07009;TE02977;NR-10;2025-05-20 00:00:00;Válido
DO07010;TE02299;Integração;2024-03-02 00:00:00;Válido
DO07011;TE01458;Integração;2026-04-23 00:00:00;Válido
DO07012;TE02875;Integração;2026-03-12 00:00:00;Válido
DO07013;TE00183;NR-10;2024-09-20 00:00:00;Pendente
DO07014;TE02383;NR-10;2024-03-20 00:00:00;Válido
DO07015;TE02976;Seguro;2024-07-01 00:00:00;Válido
DO07016;TE00540;NR-35;2024-07-31 00:00:00;Válido
DO07017;TE03149;NR-35;2024-06-10 00:00:00;Válido
DO07018;TE02597;NR-10;2026-01-20 00:00:00;Válido
DO07019;TE01543;Seguro;2025-02-20 00:00:00;Válido
DO07020;TE01432;NR-10;2024-10-06 00:00:00;Vencido
DO07021;TE00272;Seguro;2025-05-03 00:00:00;Pendente
DO07022;TE00526;Integração;2024-11-23 00:00:00;Válido
DO07023;TE02099;NR-10;2024-05-06 00:00:00;Válido
DO07024;TE01146;Integração;2025-11-30 00:00:00;Válido
DO07025;TE01181;Seguro;2025-12-29 00:00:00;Pendente
DO07026;TE02770;Seguro;2025-06-12 00:00:00;Válido
DO07027;TE00772;NR-10;2026-07-08 00:00:00;Válido
DO07028;TE00320;ASO;2025-11-04 00:00:00;Válido
DO07029;TE02331;Seguro;2025-09-02 00:00:00;Válido
DO07030;TE00062;NR-10;2025-10-28 00:00:00;Pendente
DO07031;TE00253;NR-35;2025-04-14 00:00:00;Válido
DO07032;TE00769;NR-35;2025-07-09 00:00:00;Válido
DO07033;TE00315;Integração;2024-07-28 00:00:00;Pendente
DO07034;TE02024;NR-10;2024-02-02 00:00:00;Válido
DO07035;TE01579;ASO;2025-02-14 00:00:00;Válido
DO07036;TE00147;NR-35;2025-04-17 00:00:00;Pendente
DO07037;TE00550;Seguro;2024-11-24 00:00:00;Válido
DO07038;TE01252;Seguro;2024-06-01 00:00:00;Válido
DO07039;TE00001;ASO;2026-03-08 00:00:00;Válido
DO07040;TE00384;NR-35;2026-02-27 00:00:00;Válido
DO07041;TE01547;Seguro;2025-02-14 00:00:00;Válido
DO07042;TE01009;Seguro;2024-11-06 00:00:00;Válido
DO07043;TE00715;NR-35;2024-02-02 00:00:00;Válido
DO07044;TE02160;ASO;2025-09-13 00:00:00;Válido
DO07045;TE00118;Seguro;2024-07-19 00:00:00;Válido
DO07046;TE01110;NR-10;2024-09-27 00:00:00;Válido
DO07047;TE02817;Integração;2025-12-28 00:00:00;Válido
DO07048;TE02214;Integração;2024-02-28 00:00:00;Válido
DO07049;TE00483;Seguro;2026-02-08 00:00:00;Válido
DO07050;TE01169;NR-35;2024-12-07 00:00:00;Válido
DO07051;TE01354;NR-35;2024-10-06 00:00:00;Válido
DO07052;TE02996;Integração;2024-05-24 00:00:00;Válido
DO07053;TE00404;NR-10;2026-06-16 00:00:00;Válido
DO07054;TE02384;ASO;2026-01-12 00:00:00;Válido
DO07055;TE00355;Seguro;2024-12-09 00:00:00;Pendente
DO07056;TE00220;NR-35;2025-06-12 00:00:00;Pendente
DO07057;TE01854;NR-35;2024-05-20 00:00:00;Válido
DO07058;TE00925;ASO;2025-09-07 00:00:00;Pendente
DO07059;TE00150;ASO;2025-03-09 00:00:00;Pendente
DO07060;TE00761;Seguro;2025-07-28 00:00:00;Válido
DO07061;TE00214;NR-10;2025-08-19 00:00:00;Válido
DO07062;TE01021;ASO;2024-07-01 00:00:00;Válido
DO07063;TE02698;ASO;2025-01-27 00:00:00;Válido
DO07064;TE03054;NR-10;2024-08-30 00:00:00;Válido
DO07065;TE03117;Integração;2025-01-03 00:00:00;Válido
DO07066;TE01862;ASO;2025-07-13 00:00:00;Válido
DO07067;TE01746;NR-35;2026-05-07 00:00:00;Válido
DO07068;TE02355;ASO;2026-05-15 00:00:00;Válido
DO07069;TE01191;NR-35;2026-07-29 00:00:00;Vencido
DO07070;TE00899;Seguro;2024-07-22 00:00:00;Válido
DO07071;TE02350;NR-10;2025-01-12 00:00:00;Válido
DO07072;TE02627;NR-35;2024-04-27 00:00:00;Válido
DO07073;TE01468;Seguro;2025-03-21 00:00:00;Válido
DO07074;TE00851;Seguro;2024-03-28 00:00:00;Válido
DO07075;TE01477;NR-10;2024-08-29 00:00:00;Válido
DO07076;TE02365;ASO;2026-01-22 00:00:00;Válido
DO07077;TE03089;NR-35;2025-12-08 00:00:00;Válido
DO07078;TE02909;Seguro;2025-04-15 00:00:00;Pendente
DO07079;TE02440;NR-35;2026-01-04 00:00:00;Válido
DO07080;TE00391;NR-35;2025-09-24 00:00:00;Válido
DO07081;TE00448;NR-35;2024-05-14 00:00:00;Válido
DO07082;TE01588;ASO;2025-05-02 00:00:00;Pendente
DO07083;TE03126;ASO;2025-05-21 00:00:00;Válido
DO07084;TE00951;Seguro;2025-07-25 00:00:00;Válido
DO07085;TE02407;Integração;2026-03-08 00:00:00;Válido
DO07086;TE01300;NR-35;2026-01-11 00:00:00;Vencido
DO07087;TE02827;NR-10;2025-08-26 00:00:00;Válido
DO07088;TE02202;Integração;2024-09-03 00:00:00;Vencido
DO07089;TE01168;NR-35;2025-02-12 00:00:00;Válido
DO07090;TE02066;NR-35;2024-07-12 00:00:00;Válido
DO07091;TE01244;NR-35;2026-06-24 00:00:00;Válido
DO07092;TE02862;Seguro;2025-05-23 00:00:00;Válido
DO07093;TE00791;NR-10;2026-05-24 00:00:00;Válido
DO07094;TE01037;ASO;2024-12-28 00:00:00;Válido
DO07095;TE01579;NR-10;2026-02-15 00:00:00;Válido
DO07096;TE02851;Seguro;2026-02-25 00:00:00;Vencido
DO07097;TE02730;ASO;2025-05-17 00:00:00;Pendente
DO07098;TE00346;ASO;2024-05-26 00:00:00;Válido
DO07099;TE00571;Integração;2024-12-24 00:00:00;Pendente
DO07100;TE01995;Seguro;2025-05-21 00:00:00;Pendente
DO07101;TE00688;NR-10;2026-03-10 00:00:00;Pendente
DO07102;TE02657;NR-35;2026-01-02 00:00:00;Válido
DO07103;TE02788;Seguro;2025-02-12 00:00:00;Pendente
DO07104;TE03117;Integração;2025-10-28 00:00:00;Válido
DO07105;TE02983;NR-35;2025-07-02 00:00:00;Válido
DO07106;TE03038;NR-35;2025-11-17 00:00:00;Válido
DO07107;TE01812;NR-10;2024-09-19 00:00:00;Válido
DO07108;TE00930;NR-35;2025-04-12 00:00:00;Válido
DO07109;TE01300;NR-35;2025-06-23 00:00:00;Válido
DO07110;TE03198;ASO;2024-11-13 00:00:00;Válido
DO07111;TE00477;Integração;2025-12-06 00:00:00;Válido
DO07112;TE02677;NR-10;2025-08-18 00:00:00;Válido
DO07113;TE02891;NR-10;2025-05-01 00:00:00;Pendente
DO07114;TE01694;Integração;2024-05-30 00:00:00;Pendente
DO07115;TE01880;ASO;2025-07-19 00:00:00;Válido
DO07116;TE00270;NR-10;2024-08-12 00:00:00;Válido
DO07117;TE02409;Seguro;2024-03-22 00:00:00;Válido
DO07118;TE02586;NR-35;2026-05-17 00:00:00;Válido
DO07119;TE00780;Integração;2025-05-07 00:00:00;Vencido
DO07120;TE01264;NR-10;2026-01-09 00:00:00;Válido
DO07121;TE01871;Seguro;2025-07-12 00:00:00;Válido
DO07122;TE01280;Seguro;2024-11-25 00:00:00;Válido
DO07123;TE03055;Integração;2024-07-28 00:00:00;Válido
DO07124;TE02155;Integração;2025-07-01 00:00:00;Válido
DO07125;TE00846;ASO;2026-07-21 00:00:00;Válido
DO07126;TE02518;NR-10;2025-04-22 00:00:00;Válido
DO07127;TE00636;ASO;2025-06-28 00:00:00;Válido
DO07128;TE00633;Integração;2025-03-16 00:00:00;Válido
DO07129;TE01877;Seguro;2024-01-01 00:00:00;Válido
DO07130;TE00692;NR-10;2026-03-07 00:00:00;Válido
DO07131;TE00921;NR-10;2025-12-10 00:00:00;Válido
DO07132;TE02169;NR-35;2024-08-26 00:00:00;Válido
DO07133;TE01757;Seguro;2024-03-29 00:00:00;Válido
DO07134;TE02115;ASO;2024-01-13 00:00:00;Válido
DO07135;TE00276;NR-10;2024-01-11 00:00:00;Válido
DO07136;TE02070;ASO;2025-11-30 00:00:00;Vencido
DO07137;TE00448;NR-10;2024-05-16 00:00:00;Pendente
DO07138;TE01626;NR-10;2024-01-31 00:00:00;Válido
DO07139;TE00422;NR-35;2025-03-25 00:00:00;Válido
DO07140;TE03092;Integração;2024-10-20 00:00:00;Vencido
DO07141;TE03160;ASO;2024-11-19 00:00:00;Pendente
DO07142;TE01238;ASO;2024-04-05 00:00:00;Válido
DO07143;TE01138;Seguro;2025-09-23 00:00:00;Válido
DO07144;TE01530;Integração;2024-11-06 00:00:00;Vencido
DO07145;TE01711;ASO;2026-01-23 00:00:00;Válido
DO07146;TE02853;Seguro;2024-08-08 00:00:00;Válido
DO07147;TE02910;Seguro;2024-06-27 00:00:00;Vencido
DO07148;TE01188;Seguro;2024-04-19 00:00:00;Válido
DO07149;TE01750;Seguro;2025-09-14 00:00:00;Vencido
DO07150;TE00910;NR-10;2025-01-29 00:00:00;Vencido
DO07151;TE02038;ASO;2025-06-28 00:00:00;Válido
DO07152;TE01801;NR-10;2026-02-09 00:00:00;Vencido
DO07153;TE00504;ASO;2024-10-27 00:00:00;Válido
DO07154;TE01926;ASO;2025-10-23 00:00:00;Vencido
DO07155;TE01893;NR-10;2025-02-05 00:00:00;Válido
DO07156;TE02409;NR-35;2024-02-05 00:00:00;Vencido
DO07157;TE01296;Integração;2025-01-05 00:00:00;Válido
DO07158;TE01277;ASO;2026-02-24 00:00:00;Válido
DO07159;TE01148;Integração;2024-06-15 00:00:00;Vencido
DO07160;TE02701;Integração;2024-02-27 00:00:00;Válido
DO07161;TE02727;NR-35;2026-07-16 00:00:00;Válido
DO07162;TE02387;NR-10;2025-02-24 00:00:00;Válido
DO07163;TE02736;ASO;2026-01-25 00:00:00;Válido
DO07164;TE02018;Integração;2024-03-02 00:00:00;Válido
DO07165;TE00051;Integração;2025-05-15 00:00:00;Válido
DO07166;TE00171;Seguro;2026-07-17 00:00:00;Válido
DO07167;TE02532;Integração;2025-07-10 00:00:00;Válido
DO07168;TE02145;Seguro;2025-10-24 00:00:00;Válido
DO07169;TE00181;Seguro;2024-07-10 00:00:00;Válido
DO07170;TE00598;Seguro;2026-02-03 00:00:00;Válido
DO07171;TE01572;ASO;2025-09-08 00:00:00;Válido
DO07172;TE01015;Seguro;2024-03-31 00:00:00;Pendente
DO07173;TE02587;NR-10;2026-06-08 00:00:00;Vencido
DO07174;TE00590;NR-10;2025-04-29 00:00:00;Válido
DO07175;TE00854;NR-35;2024-05-08 00:00:00;Válido
DO07176;TE01330;ASO;2025-06-25 00:00:00;Válido
DO07177;TE02022;ASO;2025-05-03 00:00:00;Válido
DO07178;TE02490;NR-10;2025-09-06 00:00:00;Válido
DO07179;TE01281;Integração;2025-11-30 00:00:00;Válido
DO07180;TE01554;Integração;2025-02-04 00:00:00;Válido
DO07181;TE00380;Seguro;2025-01-17 00:00:00;Válido
DO07182;TE01425;Seguro;2024-12-14 00:00:00;Válido
DO07183;TE01460;NR-35;2025-05-13 00:00:00;Pendente
DO07184;TE02292;ASO;2026-01-30 00:00:00;Válido
DO07185;TE01270;NR-35;2026-01-16 00:00:00;Válido
DO07186;TE00256;Integração;2026-07-15 00:00:00;Vencido
DO07187;TE00064;ASO;2026-05-18 00:00:00;Vencido
DO07188;TE01718;NR-10;2025-10-20 00:00:00;Válido
DO07189;TE02560;NR-10;2025-01-16 00:00:00;Válido
DO07190;TE01530;ASO;2024-03-16 00:00:00;Válido
DO07191;TE00064;NR-10;2025-07-09 00:00:00;Válido
DO07192;TE02403;ASO;2025-02-24 00:00:00;Válido
DO07193;TE01791;Seguro;2025-02-11 00:00:00;Válido
DO07194;TE01118;ASO;2024-06-14 00:00:00;Válido
DO07195;TE00331;NR-35;2024-08-18 00:00:00;Vencido
DO07196;TE01989;ASO;2025-05-11 00:00:00;Válido
DO07197;TE01873;ASO;2024-03-03 00:00:00;Vencido
DO07198;TE02372;ASO;2025-12-21 00:00:00;Válido
DO07199;TE03022;ASO;2024-02-03 00:00:00;Válido
DO07200;TE02960;ASO;2026-05-20 00:00:00;Vencido
DO07201;TE00911;Integração;2025-03-30 00:00:00;Pendente
DO07202;TE01177;NR-35;2024-05-23 00:00:00;Válido
DO07203;TE01287;Seguro;2026-03-27 00:00:00;Válido
DO07204;TE00368;Seguro;2026-02-09 00:00:00;Válido
DO07205;TE01541;Integração;2024-09-13 00:00:00;Válido
DO07206;TE01581;NR-35;2025-07-28 00:00:00;Válido
DO07207;TE02711;Integração;2026-06-26 00:00:00;Válido
DO07208;TE02732;Integração;2024-10-22 00:00:00;Válido
DO07209;TE02204;NR-10;2024-02-15 00:00:00;Vencido
DO07210;TE00687;NR-35;2026-05-01 00:00:00;Válido
