guia_id,imposto_id,valor,data_vencimento,data_pagamento,status
5952,5952,5620.74,2026-06-06,2026-06-12,Pago
5953,5953,50737.43,2025-07-18,2025-07-19,Pago
5954,5954,1519.15,2025-08-17,2025-08-18,Pago
5955,5955,38431.53,2025-09-12,2025-09-23,Pago
5956,5956,12331.07,2025-10-18,2025-10-17,Pago
5957,5957,23428.19,2025-11-10,2025-11-15,Pago
5958,5958,37439.15,2025-12-12,,Vencido
5959,5959,64254.76,2026-01-19,2026-01-25,Pago
5960,5960,62825.06,2026-02-06,,Vencido
5961,5961,12266.41,2026-03-14,2026-03-24,Pago
5962,5962,13230.22,2026-04-07,2026-04-21,Pago
5963,5963,30262.23,2026-05-10,2026-05-10,Pago
5964,5964,28102.07,2026-06-09,2026-06-09,Pago
5965,5965,28601.19,2025-07-13,2025-07-24,Pago
5966,5966,11575.53,2025-08-13,2025-08-19,Pago
5967,5967,47863.63,2025-09-22,2025-10-01,Pago
5968,5968,31135.32,2025-10-20,,Vencido
5969,5969,30066.96,2025-11-23,2025-11-26,Pago
5970,5970,28476.22,2025-12-20,2025-12-30,Pago
5971,5971,28589.99,2026-01-11,2026-01-14,Pago
5972,5972,28226.72,2026-02-13,2026-02-24,Pago
5973,5973,62379.24,2026-03-19,,Vencido
5974,5974,38508.38,2026-04-17,,Vencido
5975,5975,62140.03,2026-05-15,2026-05-23,Pago
5976,5976,8236.37,2026-06-12,2026-06-10,Pago
5977,5977,58187.06,2025-07-18,2025-08-02,Pago
5978,5978,9568.37,2025-08-22,2025-08-21,Pago
5979,5979,21587.43,2025-09-21,2025-09-24,Pago
5980,5980,28598.89,2025-10-15,2025-10-30,Pago
5981,5981,37779.36,2025-11-11,2025-11-10,Pago
5982,5982,25286.06,2025-12-23,,Vencido
5983,5983,59710.52,2026-01-18,2026-01-31,Pago
5984,5984,17470.82,2026-02-06,2026-02-04,Pago
5985,5985,2465.96,2026-03-19,2026-03-16,Pago
5986,5986,7469.69,2026-04-11,2026-04-17,Pago
5987,5987,56827.56,2026-05-12,2026-05-25,Pago
5988,5988,47951.76,2026-06-20,2026-06-17,Pago
5989,5989,32337.57,2025-07-24,2025-07-28,Pago
5990,5990,34891.56,2025-08-11,2025-08-21,Pago
5991,5991,10383.97,2025-09-21,,Vencido
5992,5992,11697.34,2025-10-16,2025-10-30,Pago
5993,5993,37956.3,2025-11-20,2025-11-19,Pago
5994,5994,28110.54,2025-12-14,,Vencido
5995,5995,16463.56,2026-01-17,2026-01-14,Pago
5996,5996,38158.54,2026-02-18,2026-02-22,Pago
5997,5997,35437.94,2026-03-15,2026-03-28,Pago
5998,5998,10168.14,2026-04-18,2026-05-03,Pago
5999,5999,41980.27,2026-05-12,2026-05-23,Pago
6000,6000,45506.48,2026-06-20,2026-07-05,Pago
6001,6001,38371.75,2025-07-19,2025-07-19,Pago
6002,6002,64065.64,2025-08-22,2025-08-24,Pago
6003,6003,54560.06,2025-09-22,2025-10-05,Pago
6004,6004,60301.16,2025-10-13,2025-10-11,Pago
6005,6005,52127.52,2025-11-18,2025-11-29,Pago
6006,6006,21379.12,2025-12-12,2025-12-26,Pago
6007,6007,38418.12,2026-01-14,2026-01-20,Pago
6008,6008,31506.06,2026-02-21,2026-02-21,Pago
6009,6009,19290.18,2026-03-11,2026-03-09,Pago
6010,6010,53709.98,2026-04-17,2026-04-14,Pago
6011,6011,57341.35,2026-05-18,2026-06-01,Pago
6012,6012,59164.31,2026-06-18,2026-06-30,Pago
6013,6013,61426.5,2025-07-13,2025-07-10,Pago
6014,6014,43586.71,2025-08-17,2025-08-27,Pago
6015,6015,37271.54,2025-09-12,2025-09-25,Pago
6016,6016,33450.36,2025-10-18,2025-10-21,Pago
6017,6017,35014.5,2025-11-14,2025-11-25,Pago
6018,6018,56448.45,2025-12-14,,Vencido
6019,6019,2959.23,2026-01-11,2026-01-21,Pago
6020,6020,48345.13,2026-02-10,2026-02-08,Pago
6021,6021,45558.93,2026-03-12,2026-03-10,Pago
6022,6022,63141.13,2026-04-07,,Vencido
6023,6023,13379.62,2026-05-13,2026-05-22,Pago
6024,6024,47957.89,2026-06-10,2026-06-24,Pago
6025,6025,553.1,2025-07-19,2025-07-25,Pago
6026,6026,34864.03,2025-08-24,2025-08-23,Pago
6027,6027,6461.57,2025-09-19,2025-10-03,Pago
6028,6028,49118.48,2025-10-13,2025-10-19,Pago
6029,6029,57043.53,2025-11-10,2025-11-12,Pago
6030,6030,3735.29,2025-12-10,2025-12-24,Pago
6031,6031,61645.88,2026-01-17,2026-01-17,Pago
6032,6032,11799.5,2026-02-13,2026-02-25,Pago
6033,6033,36807.32,2026-03-08,2026-03-22,Pago
6034,6034,22131.31,2026-04-15,2026-04-12,Pago
6035,6035,30501.09,2026-05-14,2026-05-23,Pago
6036,6036,26040.69,2026-06-18,2026-06-16,Pago
6037,6037,61069.89,2025-07-12,,Vencido
6038,6038,28960.19,2025-08-14,2025-08-19,Pago
6039,6039,58702.0,2025-09-15,2025-09-23,Pago
6040,6040,63803.94,2025-10-17,2025-11-01,Pago
6041,6041,64688.22,2025-11-14,2025-11-15,Pago
6042,6042,48215.04,2025-12-18,2025-12-20,Pago
6043,6043,42574.63,2026-01-10,2026-01-24,Pago
6044,6044,43561.96,2026-02-08,2026-02-20,Pago
6045,6045,48713.33,2026-03-18,2026-03-16,Pago
6046,6046,10379.87,2026-04-14,2026-04-23,Pago
6047,6047,13075.94,2026-05-21,2026-06-03,Pago
6048,6048,61090.77,2026-06-14,,Vencido
6049,6049,12570.45,2025-07-19,2025-07-20,Pago
6050,6050,8527.05,2025-08-21,2025-08-23,Pago
6051,6051,2585.03,2025-09-24,2025-10-02,Pago
6052,6052,64934.4,2025-10-12,2025-10-09,Pago
6053,6053,63255.04,2025-11-19,,Vencido
6054,6054,56838.68,2025-12-21,2025-12-19,Pago
6055,6055,46048.68,2026-01-15,,Vencido
6056,6056,50983.85,2026-02-15,2026-02-16,Pago
6057,6057,2581.88,2026-03-22,2026-03-19,Pago
6058,6058,35533.35,2026-04-12,2026-04-27,Pago
6059,6059,13546.83,2026-05-09,2026-05-13,Pago
6060,6060,30554.82,2026-06-06,2026-06-05,Pago
6061,6061,5369.23,2025-07-11,,Vencido
6062,6062,13371.31,2025-08-22,2025-09-03,Pago
6063,6063,41318.64,2025-09-15,2025-09-29,Pago
6064,6064,50699.5,2025-10-13,2025-10-21,Pago
6065,6065,32290.61,2025-11-11,2025-11-11,Pago
6066,6066,48132.58,2025-12-20,2025-12-17,Pago
6067,6067,59261.73,2026-01-09,,Vencido
6068,6068,57035.7,2026-02-09,2026-02-19,Pago
6069,6069,54430.7,2026-03-21,2026-03-20,Pago
6070,6070,48839.01,2026-04-07,2026-04-07,Pago
6071,6071,11632.22,2026-05-11,,Vencido
6072,6072,12606.97,2026-06-09,2026-06-07,Pago
6073,6073,45063.52,2025-07-14,2025-07-26,Pago
6074,6074,34856.45,2025-08-17,2025-08-24,Pago
6075,6075,24524.97,2025-09-14,2025-09-18,Pago
6076,6076,45978.44,2025-10-09,2025-10-19,Pago
6077,6077,13951.87,2025-11-14,2025-11-12,Pago
6078,6078,35187.25,2025-12-14,,Vencido
6079,6079,53841.09,2026-01-15,2026-01-20,Pago
6080,6080,59943.86,2026-02-18,2026-02-19,Pago
6081,6081,1118.18,2026-03-08,2026-03-16,Pago
6082,6082,16665.73,2026-04-18,2026-04-28,Pago
6083,6083,59281.74,2026-05-19,2026-05-27,Pago
6084,6084,50105.21,2026-06-15,2026-06-21,Pago
6085,6085,36998.85,2025-07-19,2025-07-30,Pago
6086,6086,51160.76,2025-08-11,2025-08-15,Pago
6087,6087,41486.22,2025-09-21,,Vencido
6088,6088,41982.97,2025-10-16,2025-10-16,Pago
6089,6089,49845.85,2025-11-13,2025-11-27,Pago
6090,6090,17421.69,2025-12-19,2025-12-25,Pago
6091,6091,16344.28,2026-01-20,2026-01-23,Pago
6092,6092,53002.54,2026-02-10,2026-02-17,Pago
6093,6093,48146.08,2026-03-11,2026-03-13,Pago
6094,6094,44282.02,2026-04-09,2026-04-24,Pago
6095,6095,52234.87,2026-05-17,2026-05-19,Pago
6096,6096,15608.46,2026-06-08,2026-06-23,Pago
6097,6097,52070.67,2025-07-24,2025-08-07,Pago
6098,6098,19230.63,2025-08-19,2025-08-23,Pago
6099,6099,31180.21,2025-09-14,2025-09-18,Pago
6100,6100,48898.99,2025-10-20,2025-11-02,Pago
6101,6101,45577.98,2025-11-12,2025-11-25,Pago
6102,6102,35055.94,2025-12-10,2025-12-18,Pago
6103,6103,5827.73,2026-01-12,2026-01-10,Pago
6104,6104,14082.34,2026-02-11,2026-02-19,Pago
6105,6105,53089.73,2026-03-13,2026-03-12,Pago
6106,6106,47267.31,2026-04-13,,Vencido
6107,6107,11621.37,2026-05-16,2026-05-22,Pago
6108,6108,33303.13,2026-06-19,2026-06-22,Pago
6109,6109,47232.69,2025-07-17,2025-07-28,Pago
6110,6110,27347.04,2025-08-15,2025-08-15,Pago
6111,6111,6192.63,2025-09-18,2025-10-01,Pago
6112,6112,40807.54,2025-10-09,2025-10-13,Pago
6113,6113,18338.27,2025-11-18,,Vencido
6114,6114,29325.24,2025-12-21,2025-12-31,Pago
6115,6115,63719.77,2026-01-18,,Vencido
6116,6116,15595.52,2026-02-10,2026-02-17,Pago
6117,6117,64831.33,2026-03-11,2026-03-13,Pago
6118,6118,29109.8,2026-04-12,2026-04-12,Pago
6119,6119,51548.11,2026-05-08,2026-05-06,Pago
6120,6120,62268.57,2026-06-07,2026-06-21,Pago
6121,6121,22612.41,2025-07-25,,Vencido
6122,6122,6042.79,2025-08-11,2025-08-16,Pago
6123,6123,42375.25,2025-09-18,2025-09-23,Pago
6124,6124,46972.77,2025-10-11,2025-10-16,Pago
6125,6125,36915.17,2025-11-09,2025-11-17,Pago
6126,6126,40273.77,2025-12-23,2025-12-22,Pago
6127,6127,56576.35,2026-01-17,2026-01-28,Pago
6128,6128,25977.93,2026-02-18,2026-02-28,Pago
6129,6129,42693.44,2026-03-14,2026-03-19,Pago
6130,6130,38625.91,2026-04-14,2026-04-15,Pago
6131,6131,30278.58,2026-05-16,,Vencido
6132,6132,52667.39,2026-06-06,2026-06-03,Pago
6133,6133,43201.84,2025-07-23,2025-07-23,Pago
6134,6134,27424.36,2025-08-23,2025-09-03,Pago
6135,6135,62970.08,2025-09-16,2025-09-30,Pago
6136,6136,53399.62,2025-10-24,2025-10-29,Pago
6137,6137,37739.64,2025-11-11,2025-11-21,Pago
6138,6138,12253.7,2025-12-15,2025-12-22,Pago
6139,6139,37047.6,2026-01-21,2026-02-05,Pago
6140,6140,48915.75,2026-02-14,,Vencido
6141,6141,50704.03,2026-03-15,2026-03-17,Pago
6142,6142,50309.55,2026-04-13,2026-04-10,Pago
6143,6143,22602.96,2026-05-22,,Vencido
6144,6144,43367.53,2026-06-13,2026-06-17,Pago
6145,6145,20860.45,2025-07-11,,Vencido
6146,6146,10972.4,2025-08-16,,Vencido
6147,6147,17806.33,2025-09-11,,Vencido
6148,6148,14274.51,2025-10-21,2025-10-20,Pago
6149,6149,51894.8,2025-11-08,2025-11-08,Pago
6150,6150,58999.85,2025-12-13,2025-12-11,Pago
6151,6151,22174.48,2026-01-12,2026-01-09,Pago
6152,6152,33853.73,2026-02-16,2026-02-25,Pago
6153,6153,28271.11,2026-03-13,2026-03-14,Pago
6154,6154,10996.47,2026-04-11,2026-04-25,Pago
6155,6155,9251.1,2026-05-13,2026-05-20,Pago
6156,6156,27664.61,2026-06-19,2026-06-26,Pago
6157,6157,16395.86,2025-07-19,2025-07-20,Pago
6158,6158,13536.71,2025-08-16,2025-08-31,Pago
6159,6159,12267.57,2025-09-23,2025-09-21,Pago
6160,6160,63618.06,2025-10-20,2025-10-19,Pago
6161,6161,19042.96,2025-11-23,2025-12-08,Pago
6162,6162,11326.05,2025-12-11,2025-12-24,Pago
6163,6163,64268.9,2026-01-16,2026-01-14,Pago
6164,6164,60936.47,2026-02-10,,Vencido
6165,6165,17480.03,2026-03-19,2026-03-28,Pago
6166,6166,28711.22,2026-04-22,,Vencido
6167,6167,24773.09,2026-05-08,2026-05-05,Pago
6168,6168,35463.72,2026-06-20,2026-06-23,Pago
6169,6169,18853.77,2025-07-13,2025-07-27,Pago
6170,6170,31089.8,2025-08-16,,Vencido
6171,6171,34878.74,2025-09-12,,Vencido
6172,6172,316.21,2025-10-10,2025-10-09,Pago
6173,6173,2068.71,2025-11-17,,Vencido
6174,6174,43708.92,2025-12-20,,Vencido
6175,6175,45524.24,2026-01-15,2026-01-22,Pago
6176,6176,57996.93,2026-02-08,2026-02-21,Pago
6177,6177,3481.23,2026-03-23,2026-04-06,Pago
6178,6178,19140.74,2026-04-20,2026-05-03,Pago
6179,6179,21070.54,2026-05-12,2026-05-25,Pago
6180,6180,23786.42,2026-06-19,2026-06-17,Pago
6181,6181,57588.35,2025-07-21,,Vencido
6182,6182,1502.36,2025-08-16,2025-08-14,Pago
6183,6183,42004.63,2025-09-24,2025-10-02,Pago
6184,6184,9034.64,2025-10-22,2025-10-25,Pago
6185,6185,28022.17,2025-11-08,2025-11-19,Pago
6186,6186,16835.22,2025-12-20,2025-12-19,Pago
6187,6187,61747.09,2026-01-19,2026-01-26,Pago
6188,6188,61278.78,2026-02-08,2026-02-12,Pago
6189,6189,9054.84,2026-03-22,,Vencido
6190,6190,31885.0,2026-04-16,2026-04-16,Pago
6191,6191,44738.97,2026-05-13,2026-05-19,Pago
6192,6192,58793.89,2026-06-18,2026-07-02,Pago
6193,6193,25047.3,2025-07-11,2025-07-25,Pago
6194,6194,61324.28,2025-08-12,2025-08-10,Pago
6195,6195,23449.25,2025-09-14,2025-09-16,Pago
6196,6196,62099.42,2025-10-09,2025-10-19,Pago
6197,6197,30021.93,2025-11-17,2025-11-25,Pago
6198,6198,17980.45,2025-12-19,2025-12-20,Pago
6199,6199,52128.96,2026-01-14,2026-01-18,Pago
6200,6200,1396.51,2026-02-16,2026-02-28,Pago
6201,6201,7015.96,2026-03-23,,Vencido
6202,6202,15869.02,2026-04-19,2026-04-30,Pago
6203,6203,63539.04,2026-05-22,2026-05-29,Pago
6204,6204,43706.43,2026-06-21,,Vencido
6205,6205,26969.18,2025-07-13,2025-07-16,Pago
6206,6206,45301.1,2025-08-19,2025-08-28,Pago
6207,6207,14973.34,2025-09-14,2025-09-25,Pago
6208,6208,63823.85,2025-10-20,2025-10-30,Pago
6209,6209,23100.59,2025-11-22,2025-11-29,Pago
6210,6210,29965.96,2025-12-17,2025-12-31,Pago
6211,6211,28756.75,2026-01-21,2026-01-28,Pago
6212,6212,4877.24,2026-02-11,2026-02-26,Pago
6213,6213,28144.96,2026-03-18,2026-03-21,Pago
6214,6214,24100.88,2026-04-19,2026-05-04,Pago
6215,6215,5459.5,2026-05-21,2026-05-24,Pago
6216,6216,36869.99,2026-06-15,2026-06-14,Pago
6217,6217,57084.36,2025-07-11,2025-07-11,Pago
6218,6218,35438.46,2025-08-24,,Vencido
6219,6219,64328.05,2025-09-14,2025-09-11,Pago
6220,6220,27069.74,2025-10-10,2025-10-25,Pago
6221,6221,30463.19,2025-11-19,2025-11-23,Pago
6222,6222,15622.5,2025-12-17,2025-12-15,Pago
6223,6223,11827.06,2026-01-15,,Vencido
6224,6224,22879.32,2026-02-15,2026-02-24,Pago
6225,6225,44039.38,2026-03-09,,Vencido
6226,6226,6940.66,2026-04-19,2026-04-29,Pago
6227,6227,11977.19,2026-05-11,2026-05-19,Pago
6228,6228,64231.24,2026-06-08,2026-06-16,Pago
6229,6229,59832.69,2025-07-12,2025-07-24,Pago
6230,6230,45860.36,2025-08-13,2025-08-24,Pago
6231,6231,5877.14,2025-09-16,2025-09-16,Pago
6232,6232,61664.71,2025-10-19,2025-10-16,Pago
6233,6233,57320.66,2025-11-20,2025-12-03,Pago
6234,6234,55895.75,2025-12-16,2025-12-20,Pago
6235,6235,30265.89,2026-01-12,2026-01-17,Pago
6236,6236,11155.83,2026-02-18,2026-02-19,Pago
6237,6237,26801.7,2026-03-17,2026-03-17,Pago
6238,6238,57276.54,2026-04-09,2026-04-10,Pago
6239,6239,21989.69,2026-05-19,2026-05-19,Pago
6240,6240,57926.92,2026-06-19,2026-06-17,Pago
6241,6241,33514.38,2025-07-24,2025-08-02,Pago
6242,6242,13261.31,2025-08-19,2025-08-26,Pago
6243,6243,28172.07,2025-09-22,2025-09-22,Pago
6244,6244,22506.11,2025-10-19,,Vencido
6245,6245,22623.0,2025-11-14,2025-11-22,Pago
6246,6246,31407.96,2025-12-20,2025-12-22,Pago
6247,6247,52888.46,2026-01-21,2026-02-01,Pago
6248,6248,30897.61,2026-02-06,2026-02-16,Pago
6249,6249,52517.92,2026-03-21,2026-04-02,Pago
6250,6250,49665.74,2026-04-15,,Vencido
6251,6251,7160.78,2026-05-20,2026-05-23,Pago
6252,6252,61385.87,2026-06-14,2026-06-21,Pago
6253,6253,51148.16,2025-07-11,,Vencido
6254,6254,63143.64,2025-08-22,2025-09-06,Pago
6255,6255,64438.08,2025-09-15,2025-09-29,Pago
6256,6256,28684.11,2025-10-24,,Vencido
6257,6257,62460.77,2025-11-10,,Vencido
6258,6258,13124.1,2025-12-20,2026-01-02,Pago
6259,6259,60752.8,2026-01-18,2026-01-15,Pago
6260,6260,35837.03,2026-02-17,2026-03-02,Pago
6261,6261,60673.32,2026-03-11,2026-03-23,Pago
6262,6262,27890.28,2026-04-12,2026-04-27,Pago
6263,6263,45336.59,2026-05-18,2026-05-27,Pago
6264,6264,40191.65,2026-06-15,,Vencido
6265,6265,42739.14,2025-07-18,2025-08-01,Pago
6266,6266,1371.98,2025-08-24,2025-09-07,Pago
6267,6267,55860.5,2025-09-09,2025-09-24,Pago
6268,6268,12441.93,2025-10-22,2025-10-20,Pago
6269,6269,9394.11,2025-11-12,2025-11-18,Pago
6270,6270,16210.99,2025-12-16,2025-12-25,Pago
6271,6271,41413.56,2026-01-20,2026-01-28,Pago
6272,6272,5564.87,2026-02-06,2026-02-11,Pago
6273,6273,48524.0,2026-03-17,2026-03-26,Pago
6274,6274,18278.44,2026-04-16,2026-04-13,Pago
6275,6275,57421.46,2026-05-09,2026-05-10,Pago
6276,6276,63866.74,2026-06-20,2026-07-03,Pago
6277,6277,35274.58,2025-07-19,2025-07-24,Pago
6278,6278,23334.8,2025-08-12,2025-08-12,Pago
6279,6279,45126.72,2025-09-10,,Vencido
6280,6280,13987.8,2025-10-11,2025-10-22,Pago
6281,6281,34642.28,2025-11-17,2025-11-16,Pago
6282,6282,43139.11,2025-12-09,2025-12-14,Pago
6283,6283,11484.48,2026-01-21,2026-02-04,Pago
6284,6284,34719.87,2026-02-18,2026-02-23,Pago
6285,6285,32630.31,2026-03-19,2026-03-19,Pago
6286,6286,3990.45,2026-04-09,2026-04-17,Pago
6287,6287,14739.74,2026-05-11,2026-05-13,Pago
6288,6288,43327.8,2026-06-07,2026-06-13,Pago
6289,6289,56392.57,2025-07-26,2025-08-01,Pago
6290,6290,32568.09,2025-08-15,2025-08-26,Pago
6291,6291,2999.24,2025-09-16,2025-09-17,Pago
6292,6292,46864.23,2025-10-09,2025-10-11,Pago
6293,6293,11679.61,2025-11-17,2025-11-18,Pago
6294,6294,22989.12,2025-12-08,2025-12-10,Pago
6295,6295,29313.67,2026-01-15,2026-01-14,Pago
6296,6296,21430.9,2026-02-06,,Vencido
6297,6297,17027.47,2026-03-14,2026-03-12,Pago
6298,6298,62983.85,2026-04-22,2026-05-06,Pago
6299,6299,29790.91,2026-05-11,2026-05-09,Pago
6300,6300,6647.55,2026-06-14,2026-06-12,Pago
6301,6301,4663.21,2025-07-22,2025-08-03,Pago
6302,6302,44939.2,2025-08-13,,Vencido
6303,6303,13483.51,2025-09-09,,Vencido
6304,6304,40842.93,2025-10-18,2025-10-22,Pago
6305,6305,56849.95,2025-11-15,,Vencido
6306,6306,9991.67,2025-12-16,2025-12-26,Pago
6307,6307,46645.78,2026-01-09,2026-01-17,Pago
6308,6308,36139.71,2026-02-21,2026-02-19,Pago
6309,6309,57540.04,2026-03-16,2026-03-29,Pago
6310,6310,30486.94,2026-04-12,2026-04-10,Pago
6311,6311,31657.26,2026-05-07,,Vencido
6312,6312,4575.51,2026-06-11,2026-06-25,Pago
6313,6313,2894.73,2025-07-19,2025-07-28,Pago
6314,6314,41817.05,2025-08-11,2025-08-20,Pago
6315,6315,50696.51,2025-09-12,2025-09-13,Pago
6316,6316,28963.24,2025-10-16,2025-10-24,Pago
6317,6317,10266.78,2025-11-17,2025-11-25,Pago
6318,6318,29165.34,2025-12-21,2026-01-04,Pago
6319,6319,6789.61,2026-01-15,2026-01-12,Pago
6320,6320,45865.54,2026-02-14,,Vencido
6321,6321,21832.71,2026-03-11,2026-03-16,Pago
6322,6322,54252.03,2026-04-13,2026-04-14,Pago
6323,6323,57885.33,2026-05-18,2026-05-15,Pago
6324,6324,17454.6,2026-06-21,2026-06-19,Pago
6325,6325,4096.96,2025-07-16,2025-07-17,Pago
6326,6326,34480.04,2025-08-18,,Vencido
6327,6327,45860.45,2025-09-13,2025-09-20,Pago
6328,6328,57962.75,2025-10-11,2025-10-09,Pago
6329,6329,7913.47,2025-11-22,2025-11-28,Pago
6330,6330,28619.47,2025-12-21,2025-12-25,Pago
6331,6331,52240.99,2026-01-22,2026-01-27,Pago
6332,6332,16557.5,2026-02-07,,Vencido
6333,6333,32707.01,2026-03-13,2026-03-19,Pago
6334,6334,28995.29,2026-04-10,2026-04-10,Pago
6335,6335,13514.55,2026-05-14,,Vencido
6336,6336,25653.93,2026-06-15,2026-06-26,Pago
6337,6337,47003.59,2025-07-12,2025-07-23,Pago
6338,6338,25105.35,2025-08-25,2025-09-06,Pago
6339,6339,12265.4,2025-09-16,2025-09-16,Pago
6340,6340,39762.37,2025-10-12,2025-10-27,Pago
6341,6341,1292.32,2025-11-19,2025-11-29,Pago
6342,6342,31550.92,2025-12-18,2025-12-31,Pago
6343,6343,35888.69,2026-01-10,2026-01-08,Pago
6344,6344,24059.83,2026-02-08,2026-02-15,Pago
6345,6345,811.6,2026-03-21,2026-03-18,Pago
6346,6346,29911.36,2026-04-15,2026-04-19,Pago
6347,6347,25636.13,2026-05-08,2026-05-21,Pago
6348,6348,44895.75,2026-06-06,2026-06-08,Pago
6349,6349,15223.91,2025-07-24,2025-07-29,Pago
6350,6350,19033.07,2025-08-25,2025-09-02,Pago
6351,6351,15769.25,2025-09-10,,Vencido
6352,6352,63366.55,2025-10-09,2025-10-06,Pago
6353,6353,3438.21,2025-11-15,2025-11-29,Pago
6354,6354,55779.72,2025-12-20,2025-12-24,Pago
6355,6355,46443.14,2026-01-07,2026-01-12,Pago
6356,6356,61296.71,2026-02-11,,Vencido
6357,6357,41191.02,2026-03-12,2026-03-22,Pago
6358,6358,64975.71,2026-04-22,2026-04-26,Pago
6359,6359,55155.5,2026-05-07,2026-05-07,Pago
6360,6360,17850.41,2026-06-10,2026-06-12,Pago
6361,6361,1957.82,2025-07-21,2025-08-05,Pago
6362,6362,15277.77,2025-08-12,2025-08-21,Pago
6363,6363,20694.25,2025-09-16,2025-09-26,Pago
6364,6364,30499.3,2025-10-13,2025-10-17,Pago
6365,6365,44160.29,2025-11-09,2025-11-24,Pago
6366,6366,44380.56,2025-12-16,2025-12-13,Pago
6367,6367,44093.78,2026-01-17,2026-01-19,Pago
6368,6368,63645.89,2026-02-07,2026-02-06,Pago
6369,6369,33518.74,2026-03-21,2026-04-04,Pago
6370,6370,44775.1,2026-04-12,2026-04-24,Pago
6371,6371,14676.65,2026-05-17,,Vencido
6372,6372,27979.61,2026-06-17,2026-07-01,Pago
6373,6373,17392.08,2025-07-25,2025-07-31,Pago
6374,6374,39613.12,2025-08-25,,Vencido
6375,6375,64717.63,2025-09-09,2025-09-13,Pago
6376,6376,53801.54,2025-10-14,2025-10-23,Pago
6377,6377,21098.47,2025-11-21,2025-11-19,Pago
6378,6378,28174.86,2025-12-12,2025-12-21,Pago
6379,6379,47283.47,2026-01-21,2026-01-23,Pago
6380,6380,9495.01,2026-02-19,2026-02-24,Pago
6381,6381,46453.34,2026-03-20,2026-03-29,Pago
6382,6382,15903.87,2026-04-18,2026-04-22,Pago
6383,6383,35282.88,2026-05-14,2026-05-17,Pago
6384,6384,31698.92,2026-06-15,2026-06-30,Pago
6385,6385,37346.09,2025-07-13,2025-07-20,Pago
6386,6386,33396.63,2025-08-24,2025-09-08,Pago
6387,6387,60480.44,2025-09-24,2025-10-01,Pago
6388,6388,26941.29,2025-10-17,2025-10-23,Pago
6389,6389,24283.7,2025-11-13,,Vencido
6390,6390,19889.46,2025-12-10,,Vencido
6391,6391,28017.57,2026-01-10,2026-01-10,Pago
6392,6392,61826.71,2026-02-14,2026-03-01,Pago
6393,6393,57753.03,2026-03-14,2026-03-24,Pago
6394,6394,59052.71,2026-04-08,2026-04-05,Pago
6395,6395,2396.3,2026-05-15,,Vencido
6396,6396,16616.5,2026-06-19,,Vencido
6397,6397,3625.5,2025-07-11,,Vencido
6398,6398,38535.42,2025-08-14,2025-08-22,Pago
6399,6399,35849.69,2025-09-17,2025-10-01,Pago
6400,6400,1532.35,2025-10-16,,Vencido
6401,6401,7919.06,2025-11-10,2025-11-09,Pago
6402,6402,46399.09,2025-12-16,2025-12-24,Pago
6403,6403,5088.5,2026-01-08,2026-01-11,Pago
6404,6404,40796.24,2026-02-11,2026-02-14,Pago
6405,6405,30485.16,2026-03-16,2026-03-15,Pago
6406,6406,44610.73,2026-04-19,2026-04-30,Pago
6407,6407,63719.34,2026-05-16,2026-05-16,Pago
6408,6408,13579.99,2026-06-16,2026-06-25,Pago
6409,6409,19739.09,2025-07-18,,Vencido
6410,6410,61622.12,2025-08-18,,Vencido
6411,6411,36188.75,2025-09-21,,Vencido
6412,6412,37371.12,2025-10-19,2025-10-20,Pago
6413,6413,49396.31,2025-11-15,2025-11-19,Pago
6414,6414,39778.9,2025-12-20,2026-01-01,Pago
6415,6415,12243.6,2026-01-09,2026-01-17,Pago
6416,6416,51251.79,2026-02-19,2026-02-20,Pago
6417,6417,6799.9,2026-03-18,2026-03-31,Pago
6418,6418,54454.69,2026-04-22,2026-04-27,Pago
6419,6419,20807.54,2026-05-07,2026-05-20,Pago
6420,6420,54049.36,2026-06-13,2026-06-21,Pago
6421,6421,64897.77,2025-07-21,2025-07-19,Pago
6422,6422,32689.68,2025-08-10,,Vencido
6423,6423,46398.36,2025-09-24,2025-10-08,Pago
6424,6424,58967.79,2025-10-24,2025-11-03,Pago
6425,6425,25291.78,2025-11-20,,Vencido
6426,6426,24587.68,2025-12-08,2025-12-10,Pago
6427,6427,2032.66,2026-01-10,2026-01-09,Pago
6428,6428,15571.85,2026-02-14,2026-02-21,Pago
6429,6429,11241.09,2026-03-09,2026-03-24,Pago
6430,6430,26460.43,2026-04-09,2026-04-06,Pago
6431,6431,23180.79,2026-05-09,2026-05-17,Pago
6432,6432,3040.73,2026-06-12,2026-06-19,Pago
6433,6433,9850.93,2025-07-26,2025-08-06,Pago
6434,6434,29758.18,2025-08-15,2025-08-18,Pago
6435,6435,15102.31,2025-09-20,2025-09-24,Pago
6436,6436,59652.71,2025-10-24,2025-10-28,Pago
6437,6437,4405.55,2025-11-19,2025-11-29,Pago
6438,6438,21163.73,2025-12-15,2025-12-16,Pago
6439,6439,42796.5,2026-01-22,2026-02-05,Pago
6440,6440,41576.83,2026-02-19,2026-03-02,Pago
6441,6441,32862.5,2026-03-16,2026-03-25,Pago
6442,6442,20487.17,2026-04-22,2026-04-28,Pago
6443,6443,11063.99,2026-05-15,2026-05-18,Pago
6444,6444,35258.23,2026-06-19,2026-06-16,Pago
6445,6445,42065.63,2025-07-26,2025-07-28,Pago
