prazo_id,processo_id,tipo_prazo,data_vencimento,data_conclusao,status,prioridade,motivo_rejeicao
3523,1382,Recurso,2027-04-01,2026-12-18,Concluído,Baixa,fk_invalida:processo_id
3524,1383,Documento,2027-06-05,2027-04-28,Concluído,Alta,fk_invalida:processo_id
3531,1387,Recurso,2026-05-08,2026-07-21,Concluído,Média,fk_invalida:processo_id
3535,1389,Documento,2026-12-12,2026-12-06,Concluído,Alta,fk_invalida:processo_id
3541,1391,Contestação,2027-09-02,,Aberto,Baixa,fk_invalida:processo_id
3542,1391,Manifestação,2026-07-06,2026-06-16,Concluído,Baixa,fk_invalida:processo_id
3543,1392,Documento,2027-11-01,,Aberto,Média,fk_invalida:processo_id
3544,1392,Documento,2026-07-11,,Aberto,Alta,fk_invalida:processo_id
3546,1392,Manifestação,2026-07-11,,Aberto,Baixa,fk_invalida:processo_id
3547,1393,Recurso,2025-02-08,,Vencido,Alta,fk_invalida:processo_id
3548,1393,Contestação,2026-11-09,,Aberto,Baixa,fk_invalida:processo_id
3549,1393,Contestação,2025-01-08,2025-08-10,Concluído,Média,fk_invalida:processo_id
3555,1396,Contestação,2026-11-07,,Aberto,Baixa,fk_invalida:processo_id
3557,1397,Manifestação,2026-05-01,2025-12-30,Concluído,Alta,fk_invalida:processo_id
3563,1400,Recurso,2026-07-05,2026-05-07,Concluído,Média,fk_invalida:processo_id
3565,1402,Contestação,2025-07-08,2025-07-23,Concluído,Alta,fk_invalida:processo_id
3567,1402,Documento,2026-06-08,2026-07-26,Concluído,Alta,fk_invalida:processo_id
3579,1408,Documento,2026-12-06,2026-06-04,Concluído,Alta,fk_invalida:processo_id
3581,1408,Contestação,2026-02-11,2026-11-02,Concluído,Média,fk_invalida:processo_id
3582,1408,Contestação,2026-10-12,2026-11-25,Concluído,Baixa,fk_invalida:processo_id
3586,1410,Recurso,2026-06-11,2026-10-22,Concluído,Média,fk_invalida:processo_id
3587,1410,Recurso,2026-12-08,2026-08-09,Concluído,Baixa,fk_invalida:processo_id
3588,1410,Recurso,2026-11-11,2026-10-30,Concluído,Baixa,fk_invalida:processo_id
3590,1411,Documento,2026-11-06,2026-06-19,Concluído,Alta,fk_invalida:processo_id
3593,1412,Documento,2026-05-12,2026-11-24,Concluído,Alta,fk_invalida:processo_id
3594,1413,Recurso,2027-03-03,,Aberto,Baixa,fk_invalida:processo_id
3595,1413,Contestação,2026-03-12,,Aberto,Alta,fk_invalida:processo_id
3596,1414,Manifestação,2026-09-09,2026-09-17,Concluído,Alta,fk_invalida:processo_id
3597,1414,Manifestação,2027-03-04,2027-04-11,Concluído,Alta,fk_invalida:processo_id
3614,1420,Manifestação,2026-04-02,2026-01-26,Concluído,Alta,fk_invalida:processo_id
3615,1421,Contestação,2027-06-03,,Aberto,Média,fk_invalida:processo_id
3618,1422,Contestação,2027-02-03,2027-02-24,Concluído,Alta,fk_invalida:processo_id
3622,1423,Pagamento,2026-06-05,2026-05-03,Concluído,Alta,fk_invalida:processo_id
3623,1423,Contestação,2027-10-04,2027-03-28,Concluído,Alta,fk_invalida:processo_id
3624,1424,Contestação,2027-03-02,2027-01-29,Concluído,Alta,fk_invalida:processo_id
3630,1425,Contestação,2026-03-01,2025-12-15,Concluído,Média,fk_invalida:processo_id
3631,1426,Contestação,2026-04-11,,Aberto,Baixa,fk_invalida:processo_id
3633,1426,Manifestação,2026-12-09,,Aberto,Média,fk_invalida:processo_id
3643,1432,Pagamento,2026-06-10,,Aberto,Baixa,fk_invalida:processo_id
3644,1432,Documento,2026-01-09,2026-08-29,Concluído,Baixa,fk_invalida:processo_id
3656,1436,Recurso,2026-06-12,,Aberto,Média,fk_invalida:processo_id
3661,1438,Manifestação,2026-10-06,2026-06-03,Concluído,Alta,fk_invalida:processo_id
3676,1445,Manifestação,2026-04-10,,Aberto,Média,fk_invalida:processo_id
3677,1445,Recurso,2026-06-03,,Vencido,Baixa,fk_invalida:processo_id
3678,1445,Contestação,2026-05-07,2026-07-09,Concluído,Baixa,fk_invalida:processo_id
3680,1446,Documento,2026-04-04,2026-03-23,Concluído,Alta,fk_invalida:processo_id
3682,1447,Recurso,2026-03-07,2026-06-19,Concluído,Alta,fk_invalida:processo_id
3683,1447,Contestação,2027-10-05,2027-04-25,Concluído,Baixa,fk_invalida:processo_id
3687,1448,Documento,2027-07-09,2027-08-31,Concluído,Baixa,fk_invalida:processo_id
3689,1449,Documento,2025-01-12,2025-12-01,Concluído,Baixa,fk_invalida:processo_id
3693,1451,Manifestação,2026-02-06,2026-05-24,Concluído,Alta,fk_invalida:processo_id
3695,1453,Pagamento,2027-11-04,2027-04-17,Concluído,Baixa,fk_invalida:processo_id
3696,1454,Contestação,2026-02-10,,Aberto,Alta,fk_invalida:processo_id
3699,1454,Contestação,2026-07-12,,Aberto,Média,fk_invalida:processo_id
3705,1457,Recurso,2026-06-07,,Aberto,Baixa,fk_invalida:processo_id
3712,1460,Documento,2027-04-02,,Aberto,Alta,fk_invalida:processo_id
3713,1461,Documento,2026-07-12,2026-11-19,Concluído,Baixa,fk_invalida:processo_id
3717,1462,Manifestação,2027-05-03,2027-02-13,Concluído,Média,fk_invalida:processo_id
3718,1462,Manifestação,2026-07-10,2026-09-25,Concluído,Média,fk_invalida:processo_id
3722,1464,Recurso,2026-11-06,2026-05-22,Concluído,Média,fk_invalida:processo_id
3725,1465,Recurso,2027-02-05,,Aberto,Média,fk_invalida:processo_id
3728,1465,Contestação,2026-04-07,,Aberto,Baixa,fk_invalida:processo_id
3731,1466,Documento,2027-06-01,2027-01-02,Concluído,Média,fk_invalida:processo_id
3743,1472,Pagamento,2025-02-10,2025-09-17,Concluído,Alta,fk_invalida:processo_id
3745,1473,Documento,2027-05-08,2027-07-20,Concluído,Média,fk_invalida:processo_id
3747,1473,Documento,2027-02-09,,Aberto,Baixa,fk_invalida:processo_id
3748,1473,Documento,2027-04-01,2027-01-01,Concluído,Média,fk_invalida:processo_id
3762,1479,Contestação,2027-04-01,,Aberto,Média,fk_invalida:processo_id
3763,1479,Pagamento,2026-07-01,2026-01-09,Concluído,Baixa,fk_invalida:processo_id
3764,1479,Pagamento,2025-11-12,,Vencido,Média,fk_invalida:processo_id
3765,1479,Manifestação,2026-07-10,,Aberto,Média,fk_invalida:processo_id
3781,1488,Manifestação,2025-07-10,2025-09-23,Concluído,Baixa,fk_invalida:processo_id
3788,1492,Documento,2026-05-02,2026-01-26,Concluído,Baixa,fk_invalida:processo_id
3804,1501,Contestação,2026-12-12,2026-11-22,Concluído,Média,fk_invalida:processo_id
3814,1504,Pagamento,2026-04-05,2026-05-01,Concluído,Baixa,fk_invalida:processo_id
3815,1504,Documento,2027-02-02,2027-01-29,Concluído,Alta,fk_invalida:processo_id
3823,1507,Contestação,2026-03-04,2026-04-03,Concluído,Média,fk_invalida:processo_id
3824,1507,Manifestação,2027-04-03,,Aberto,Baixa,fk_invalida:processo_id
3825,1508,Contestação,2026-11-01,2026-01-05,Concluído,Média,fk_invalida:processo_id
3828,1510,Contestação,2026-09-04,2026-03-31,Concluído,Alta,fk_invalida:processo_id
3829,1510,Documento,2026-02-07,2026-06-14,Concluído,Média,fk_invalida:processo_id
3838,1513,Pagamento,2026-09-12,2026-12-10,Concluído,Média,fk_invalida:processo_id
3845,1516,Manifestação,2026-01-04,2026-03-29,Concluído,Baixa,fk_invalida:processo_id
3849,1517,Pagamento,2027-11-04,2027-03-24,Concluído,Baixa,fk_invalida:processo_id
3850,1517,Recurso,2026-02-01,2026-01-09,Concluído,Média,fk_invalida:processo_id
3854,1518,Manifestação,2026-02-10,,Aberto,Baixa,fk_invalida:processo_id
3856,1519,Recurso,2026-06-06,2026-05-19,Concluído,Baixa,fk_invalida:processo_id
3863,1522,Pagamento,2027-09-08,2027-07-22,Concluído,Média,fk_invalida:processo_id
3870,1525,Documento,2027-12-02,2027-02-09,Concluído,Alta,fk_invalida:processo_id
3871,1525,Recurso,2026-07-08,2026-07-31,Concluído,Média,fk_invalida:processo_id
3872,1526,Recurso,2026-12-01,2026-01-12,Concluído,Alta,fk_invalida:processo_id
3873,1527,Documento,2027-05-01,,Aberto,Média,fk_invalida:processo_id
3874,1527,Manifestação,2026-09-05,2026-05-07,Concluído,Alta,fk_invalida:processo_id
3876,1528,Recurso,2026-12-11,2026-11-12,Concluído,Alta,fk_invalida:processo_id
3877,1528,Manifestação,2027-08-01,2027-01-12,Concluído,Média,fk_invalida:processo_id
3879,1529,Manifestação,2026-07-08,2026-07-24,Concluído,Baixa,fk_invalida:processo_id
3880,1529,Recurso,2027-11-03,,Aberto,Baixa,fk_invalida:processo_id
3881,1530,Documento,2027-05-07,,Aberto,Média,fk_invalida:processo_id
3885,1533,Pagamento,2026-06-04,2026-03-18,Concluído,Baixa,fk_invalida:processo_id
3886,1533,Manifestação,2027-04-01,2026-12-26,Concluído,Baixa,fk_invalida:processo_id
3887,1533,Pagamento,2026-12-07,2026-07-09,Concluído,Média,fk_invalida:processo_id
3894,1536,Pagamento,2026-09-05,2026-05-18,Concluído,Média,fk_invalida:processo_id
3897,1537,Contestação,2027-01-02,2027-01-16,Concluído,Média,fk_invalida:processo_id
3898,1537,Pagamento,2026-01-02,2026-01-19,Concluído,Média,fk_invalida:processo_id
3899,1537,Documento,2027-07-03,2027-02-27,Concluído,Alta,fk_invalida:processo_id
3900,1538,Documento,2027-03-04,2027-04-04,Concluído,Média,fk_invalida:processo_id
3901,1538,Pagamento,2027-12-04,2027-03-31,Concluído,Baixa,fk_invalida:processo_id
3902,1538,Documento,2026-01-03,,Vencido,Baixa,fk_invalida:processo_id
3906,1540,Recurso,2027-06-01,2026-12-21,Concluído,Baixa,fk_invalida:processo_id
3911,1543,Documento,2026-01-12,,Aberto,Média,fk_invalida:processo_id
3913,1543,Manifestação,2025-03-09,,Vencido,Alta,fk_invalida:processo_id
3919,1545,Contestação,2026-09-07,2026-07-14,Concluído,Baixa,fk_invalida:processo_id
3927,1548,Recurso,2026-01-12,2026-11-13,Concluído,Média,fk_invalida:processo_id
3931,1550,Recurso,2026-07-05,2026-04-27,Concluído,Média,fk_invalida:processo_id
3935,1551,Recurso,2026-08-12,2026-12-01,Concluído,Alta,fk_invalida:processo_id
3936,1552,Contestação,2027-01-02,2027-01-27,Concluído,Baixa,fk_invalida:processo_id
3937,1552,Contestação,2027-01-03,2027-02-09,Concluído,Média,fk_invalida:processo_id
3938,1552,Recurso,2026-12-11,2026-11-20,Concluído,Baixa,fk_invalida:processo_id
3940,1553,Manifestação,2026-02-09,,Aberto,Baixa,fk_invalida:processo_id
3942,1553,Documento,2026-03-09,,Aberto,Média,fk_invalida:processo_id
3950,1556,Manifestação,2026-06-02,2026-02-01,Concluído,Alta,fk_invalida:processo_id
3951,1556,Manifestação,2027-04-01,2027-01-12,Concluído,Alta,fk_invalida:processo_id
3952,1556,Recurso,2026-05-09,2026-09-07,Concluído,Média,fk_invalida:processo_id
3961,1561,Recurso,2026-08-03,2026-03-06,Concluído,Média,fk_invalida:processo_id
3962,1561,Documento,2026-06-06,2026-05-27,Concluído,Baixa,fk_invalida:processo_id
3965,1562,Manifestação,2026-02-03,2026-02-26,Concluído,Alta,fk_invalida:processo_id
3976,1566,Pagamento,2027-03-01,2026-12-14,Concluído,Média,fk_invalida:processo_id
3987,1572,Pagamento,2027-02-05,2027-05-06,Concluído,Alta,fk_invalida:processo_id
3992,1574,Contestação,2026-01-12,2026-12-01,Concluído,Média,fk_invalida:processo_id
3995,1574,Manifestação,2027-02-05,2027-05-09,Concluído,Alta,fk_invalida:processo_id
3998,1575,Manifestação,2026-10-07,2026-07-10,Concluído,Alta,fk_invalida:processo_id
4009,1579,Documento,2027-02-07,2027-06-12,Concluído,Baixa,fk_invalida:processo_id
4012,1580,Contestação,2027-11-08,2027-08-15,Concluído,Alta,fk_invalida:processo_id
4015,1582,Recurso,2027-07-05,2027-04-24,Concluído,Alta,fk_invalida:processo_id
4018,1583,Contestação,2026-05-12,,Aberto,Baixa,fk_invalida:processo_id
4020,1583,Pagamento,2026-02-07,2026-07-11,Concluído,Baixa,fk_invalida:processo_id
4028,1586,Manifestação,2026-08-09,2026-09-15,Concluído,Alta,fk_invalida:processo_id
4034,1589,Contestação,2026-08-09,2026-08-26,Concluído,Alta,fk_invalida:processo_id
4035,1589,Contestação,2026-04-04,2026-04-11,Concluído,Alta,fk_invalida:processo_id
4037,1590,Contestação,2027-02-08,2027-07-28,Concluído,Média,fk_invalida:processo_id
4043,1592,Documento,2025-08-10,2025-10-13,Concluído,Baixa,fk_invalida:processo_id
4048,1594,Contestação,2026-06-09,2026-08-20,Concluído,Alta,fk_invalida:processo_id
4053,1598,Pagamento,2026-02-09,2026-08-30,Concluído,Alta,fk_invalida:processo_id
4064,1602,Pagamento,2026-10-03,,Vencido,Alta,fk_invalida:processo_id
4086,1613,Contestação,2027-12-10,2027-10-16,Concluído,Baixa,fk_invalida:processo_id
4093,1615,Pagamento,2027-02-01,2026-12-20,Concluído,Média,fk_invalida:processo_id
4101,1620,Documento,2025-04-12,,Vencido,Média,fk_invalida:processo_id
4103,1622,Contestação,2026-10-10,2026-10-02,Concluído,Média,fk_invalida:processo_id
4126,1630,Pagamento,2026-06-09,2026-08-28,Concluído,Baixa,fk_invalida:processo_id
4127,1631,Pagamento,2026-05-08,2026-07-29,Concluído,Média,fk_invalida:processo_id
4145,1638,Pagamento,2026-07-12,2026-12-08,Concluído,Média,fk_invalida:processo_id
4146,1638,Documento,2026-12-09,2026-09-03,Concluído,Alta,fk_invalida:processo_id
4147,1638,Manifestação,2027-10-06,2027-06-12,Concluído,Alta,fk_invalida:processo_id
4150,1639,Contestação,2026-04-09,2026-08-30,Concluído,Baixa,fk_invalida:processo_id
4154,1640,Documento,2027-02-07,2027-06-13,Concluído,Média,fk_invalida:processo_id
4155,1641,Manifestação,2026-11-12,2026-11-26,Concluído,Baixa,fk_invalida:processo_id
4156,1641,Contestação,2027-03-06,,Aberto,Média,fk_invalida:processo_id
4160,1643,Documento,2026-09-09,2026-08-31,Concluído,Alta,fk_invalida:processo_id
4163,1644,Manifestação,2026-10-08,2026-07-23,Concluído,Média,fk_invalida:processo_id
4165,1644,Pagamento,2026-02-03,2026-03-07,Concluído,Alta,fk_invalida:processo_id
4170,1646,Pagamento,2025-11-11,2025-11-16,Concluído,Média,fk_invalida:processo_id
4171,1646,Contestação,2026-02-01,,Vencido,Média,fk_invalida:processo_id
4179,1649,Pagamento,2026-02-07,2026-07-04,Concluído,Alta,fk_invalida:processo_id
4196,1656,Pagamento,2026-03-07,2026-07-02,Concluído,Alta,fk_invalida:processo_id
4197,1656,Manifestação,2025-08-12,2025-12-10,Concluído,Baixa,fk_invalida:processo_id
4206,1659,Recurso,2026-06-11,,Aberto,Baixa,fk_invalida:processo_id
4207,1659,Documento,2026-03-12,,Aberto,Alta,fk_invalida:processo_id
4208,1660,Recurso,2026-09-12,,Aberto,Média,fk_invalida:processo_id
4209,1660,Contestação,2027-12-06,2027-06-02,Concluído,Baixa,fk_invalida:processo_id
4217,1663,Pagamento,2027-11-02,,Aberto,Média,fk_invalida:processo_id
4218,1664,Recurso,2025-05-11,,Vencido,Média,fk_invalida:processo_id
4219,1664,Documento,2026-03-03,2026-03-03,Concluído,Alta,fk_invalida:processo_id
4230,1670,Pagamento,2026-12-05,2026-05-15,Concluído,Alta,fk_invalida:processo_id
4231,1670,Manifestação,2027-03-03,2027-03-04,Concluído,Média,fk_invalida:processo_id
4233,1672,Documento,2025-10-10,2025-10-02,Concluído,Alta,fk_invalida:processo_id
4235,1672,Contestação,2026-09-09,2026-09-12,Concluído,Baixa,fk_invalida:processo_id
4237,1674,Pagamento,2026-05-10,2026-10-09,Concluído,Média,fk_invalida:processo_id
4239,1674,Documento,2026-09-02,2026-01-22,Concluído,Alta,fk_invalida:processo_id
4243,1675,Documento,2026-08-03,2026-02-28,Concluído,Alta,fk_invalida:processo_id
4245,1677,Recurso,2026-02-01,2025-12-29,Concluído,Baixa,fk_invalida:processo_id
4246,1677,Recurso,2026-09-07,,Aberto,Baixa,fk_invalida:processo_id
4247,1677,Recurso,2027-04-04,,Aberto,Baixa,fk_invalida:processo_id
4252,1681,Pagamento,2026-02-07,2026-07-05,Concluído,Baixa,fk_invalida:processo_id
4254,1681,Contestação,2026-03-05,2026-05-10,Concluído,Alta,fk_invalida:processo_id
4255,1681,Documento,2026-11-07,2026-07-03,Concluído,Baixa,fk_invalida:processo_id
4262,1685,Manifestação,2026-12-02,,Vencido,Alta,fk_invalida:processo_id
4265,1685,Manifestação,2026-07-11,2026-10-31,Concluído,Média,fk_invalida:processo_id
4270,1687,Recurso,2027-04-06,2027-05-19,Concluído,Baixa,fk_invalida:processo_id
4271,1688,Contestação,2026-01-10,,Aberto,Alta,fk_invalida:processo_id
4273,1688,Manifestação,2026-10-02,2026-02-16,Concluído,Média,fk_invalida:processo_id
4277,1690,Documento,2026-08-12,2026-12-09,Concluído,Alta,fk_invalida:processo_id
4280,1690,Recurso,2026-06-08,2026-08-12,Concluído,Alta,fk_invalida:processo_id
4286,1692,Documento,2027-06-10,2027-10-04,Concluído,Alta,fk_invalida:processo_id
4287,1692,Documento,2026-03-12,,Aberto,Alta,fk_invalida:processo_id
4289,1693,Recurso,2026-05-12,2026-11-28,Concluído,Baixa,fk_invalida:processo_id
4303,1697,Documento,2026-11-05,2026-05-02,Concluído,Média,fk_invalida:processo_id
4309,1699,Manifestação,2026-09-04,2026-03-21,Concluído,Alta,fk_invalida:processo_id
4310,1700,Pagamento,2026-10-08,2026-08-20,Concluído,Baixa,fk_invalida:processo_id
4317,1703,Recurso,2027-07-01,2026-12-28,Concluído,Alta,fk_invalida:processo_id
4318,1703,Recurso,2025-11-11,2025-11-12,Concluído,Baixa,fk_invalida:processo_id
4321,1705,Contestação,2026-12-05,2026-04-28,Concluído,Média,fk_invalida:processo_id
4324,1705,Manifestação,2027-09-08,2027-07-28,Concluído,Alta,fk_invalida:processo_id
4325,1706,Pagamento,2027-12-07,2027-07-21,Concluído,Baixa,fk_invalida:processo_id
4327,1706,Manifestação,2027-10-03,2027-03-09,Concluído,Alta,fk_invalida:processo_id
4328,1707,Contestação,2027-01-10,,Aberto,Baixa,fk_invalida:processo_id
4333,1709,Manifestação,2026-11-07,,Aberto,Média,fk_invalida:processo_id
4334,1710,Contestação,2026-10-03,2026-03-10,Concluído,Média,fk_invalida:processo_id
4339,1712,Documento,2026-03-08,2026-08-12,Concluído,Baixa,fk_invalida:processo_id
4340,1712,Recurso,2025-04-09,2025-08-29,Concluído,Alta,fk_invalida:processo_id
4346,1714,Documento,2026-04-06,2026-05-25,Concluído,Baixa,fk_invalida:processo_id
4347,1715,Documento,2025-03-09,,Vencido,Alta,fk_invalida:processo_id
4348,1715,Documento,2026-09-03,2026-02-17,Concluído,Baixa,fk_invalida:processo_id
4360,1719,Contestação,2025-08-12,2025-12-09,Concluído,Baixa,fk_invalida:processo_id
4364,1720,Recurso,2026-12-02,2026-02-22,Concluído,Baixa,fk_invalida:processo_id
4365,1721,Manifestação,2026-04-10,2026-10-06,Concluído,Média,fk_invalida:processo_id
4369,1722,Pagamento,2027-09-02,2027-02-17,Concluído,Alta,fk_invalida:processo_id
4370,1722,Manifestação,2027-11-02,2027-02-19,Concluído,Média,fk_invalida:processo_id
4376,1725,Documento,2026-11-06,,Vencido,Média,fk_invalida:processo_id
4380,1726,Manifestação,2027-05-08,,Aberto,Média,fk_invalida:processo_id
4383,1729,Recurso,2026-11-05,2026-04-24,Concluído,Alta,fk_invalida:processo_id
4384,1729,Contestação,2026-02-11,2026-11-12,Concluído,Baixa,fk_invalida:processo_id
4385,1730,Manifestação,2026-11-12,2026-12-03,Concluído,Baixa,fk_invalida:processo_id
4386,1730,Manifestação,2025-02-11,2025-10-30,Concluído,Baixa,fk_invalida:processo_id
4390,1732,Recurso,2025-01-11,,Vencido,Média,fk_invalida:processo_id
4395,1734,Pagamento,2026-08-03,,Vencido,Baixa,fk_invalida:processo_id
4397,1734,Manifestação,2027-01-03,,Aberto,Baixa,fk_invalida:processo_id
4400,1735,Pagamento,2026-01-06,,Vencido,Alta,fk_invalida:processo_id
4401,1735,Contestação,2026-05-06,,Vencido,Alta,fk_invalida:processo_id
4421,1743,Pagamento,2026-06-11,2026-11-16,Concluído,Baixa,fk_invalida:processo_id
4426,1745,Documento,2027-07-04,2027-04-14,Concluído,Média,fk_invalida:processo_id
4428,1747,Recurso,2026-08-08,2026-08-16,Concluído,Média,fk_invalida:processo_id
4430,1747,Manifestação,2025-12-12,2025-11-26,Concluído,Baixa,fk_invalida:processo_id
4432,1748,Manifestação,2026-04-03,2026-03-08,Concluído,Média,fk_invalida:processo_id
4433,1748,Recurso,2026-11-07,,Aberto,Alta,fk_invalida:processo_id
4435,1749,Recurso,2026-09-02,2026-02-09,Concluído,Média,fk_invalida:processo_id
4439,1751,Pagamento,2026-11-11,,Aberto,Alta,fk_invalida:processo_id
4441,1751,Documento,2027-02-03,2027-02-24,Concluído,Alta,fk_invalida:processo_id
4450,1754,Manifestação,2026-12-09,2026-08-25,Concluído,Baixa,fk_invalida:processo_id
4455,1757,Documento,2025-05-12,2025-12-09,Concluído,Baixa,fk_invalida:processo_id
4458,1759,Recurso,2027-10-04,2027-03-27,Concluído,Alta,fk_invalida:processo_id
4460,1760,Manifestação,2026-07-05,2026-04-17,Concluído,Alta,fk_invalida:processo_id
4487,1772,Manifestação,2027-01-07,2027-07-03,Concluído,Média,fk_invalida:processo_id
4491,1773,Documento,2027-01-01,2026-12-27,Concluído,Baixa,fk_invalida:processo_id
4499,1777,Pagamento,2025-01-10,2025-10-06,Concluído,Média,fk_invalida:processo_id
4501,1777,Manifestação,2026-05-01,2025-12-17,Concluído,Alta,fk_invalida:processo_id
4503,1778,Manifestação,2027-09-04,2027-04-18,Concluído,Alta,fk_invalida:processo_id
4504,1778,Manifestação,2026-09-09,2026-08-20,Concluído,Baixa,fk_invalida:processo_id
4505,1779,Documento,2025-10-12,2025-11-29,Concluído,Média,fk_invalida:processo_id
4506,1779,Manifestação,2026-06-07,2026-06-22,Concluído,Baixa,fk_invalida:processo_id
4509,1781,Manifestação,2027-11-03,,Aberto,Média,fk_invalida:processo_id
4510,1781,Pagamento,2026-10-01,2026-01-16,Concluído,Baixa,fk_invalida:processo_id
4511,1781,Documento,2026-12-10,2026-09-24,Concluído,Alta,fk_invalida:processo_id
4514,1782,Documento,2026-02-03,2026-02-26,Concluído,Alta,fk_invalida:processo_id
4519,1784,Manifestação,2026-08-09,,Aberto,Baixa,fk_invalida:processo_id
4522,1785,Pagamento,2026-05-06,2026-06-15,Concluído,Alta,fk_invalida:processo_id
4527,1786,Manifestação,2026-02-04,,Vencido,Média,fk_invalida:processo_id
4529,1787,Pagamento,2026-05-10,2026-10-01,Concluído,Alta,fk_invalida:processo_id
4533,1790,Manifestação,2026-01-06,2026-06-03,Concluído,Média,fk_invalida:processo_id
4541,1793,Contestação,2026-01-10,2026-09-28,Concluído,Média,fk_invalida:processo_id
4551,1796,Manifestação,2026-04-09,,Aberto,Baixa,fk_invalida:processo_id
4553,1797,Contestação,2027-08-01,,Aberto,Baixa,fk_invalida:processo_id
4554,1797,Contestação,2027-02-05,,Aberto,Baixa,fk_invalida:processo_id
4555,1798,Documento,2027-07-02,2027-01-22,Concluído,Alta,fk_invalida:processo_id
4556,1799,Pagamento,2026-11-10,,Aberto,Baixa,fk_invalida:processo_id
4560,1802,Manifestação,2027-12-02,2027-02-09,Concluído,Média,fk_invalida:processo_id
4561,1802,Documento,2027-11-02,2027-02-02,Concluído,Média,fk_invalida:processo_id
4564,1804,Recurso,2026-02-03,,Vencido,Alta,fk_invalida:processo_id
4565,1805,Contestação,2027-04-06,,Aberto,Baixa,fk_invalida:processo_id
4569,1806,Pagamento,2026-06-05,2026-04-17,Concluído,Média,fk_invalida:processo_id
4570,1807,Contestação,2026-05-06,2026-06-08,Concluído,Média,fk_invalida:processo_id
4571,1807,Recurso,2026-05-02,2026-02-08,Concluído,Alta,fk_invalida:processo_id
4583,1812,Recurso,2026-05-03,2026-03-08,Concluído,Baixa,fk_invalida:processo_id
4584,1812,Documento,2026-09-04,,Vencido,Média,fk_invalida:processo_id
4591,1815,Manifestação,2026-01-08,2026-07-31,Concluído,Média,fk_invalida:processo_id
4595,1817,Manifestação,2026-11-09,2026-08-23,Concluído,Baixa,fk_invalida:processo_id
4596,1817,Pagamento,2026-02-12,2026-12-01,Concluído,Média,fk_invalida:processo_id
4597,1817,Pagamento,2026-05-04,2026-04-07,Concluído,Média,fk_invalida:processo_id
4598,1817,Recurso,2027-01-01,,Aberto,Média,fk_invalida:processo_id
4600,1818,Pagamento,2026-04-06,2026-06-01,Concluído,Baixa,fk_invalida:processo_id
4601,1818,Pagamento,2026-03-02,2026-02-06,Concluído,Alta,fk_invalida:processo_id
4605,1820,Pagamento,2026-06-10,2026-09-17,Concluído,Baixa,fk_invalida:processo_id
4606,1820,Contestação,2027-05-03,2027-03-06,Concluído,Média,fk_invalida:processo_id
4621,1825,Recurso,2025-07-08,2025-08-11,Concluído,Baixa,fk_invalida:processo_id
4622,1825,Contestação,2026-06-04,2026-04-04,Concluído,Média,fk_invalida:processo_id
4623,1826,Recurso,2025-09-10,2025-10-06,Concluído,Média,fk_invalida:processo_id
4626,1827,Manifestação,2027-10-05,,Aberto,Alta,fk_invalida:processo_id
4650,1841,Pagamento,2026-11-03,2026-03-05,Concluído,Média,fk_invalida:processo_id
4653,1842,Recurso,2027-01-05,,Aberto,Alta,fk_invalida:processo_id
4654,1843,Recurso,2027-11-05,2027-05-05,Concluído,Alta,fk_invalida:processo_id
4657,1845,Manifestação,2026-07-07,2026-07-09,Concluído,Alta,fk_invalida:processo_id
4658,1845,Documento,2026-01-07,,Aberto,Baixa,fk_invalida:processo_id
4663,1847,Pagamento,2026-03-07,2026-06-17,Concluído,Baixa,fk_invalida:processo_id
4665,1848,Recurso,2026-01-06,2026-05-28,Concluído,Alta,fk_invalida:processo_id
4666,1848,Documento,2026-06-05,2026-05-02,Concluído,Alta,fk_invalida:processo_id
4675,1851,Documento,2026-07-05,2026-05-15,Concluído,Alta,fk_invalida:processo_id
4676,1851,Contestação,2026-01-01,,Vencido,Média,fk_invalida:processo_id
4679,1854,Recurso,2026-10-12,2026-11-30,Concluído,Baixa,fk_invalida:processo_id
4686,1857,Manifestação,2027-10-03,2027-02-28,Concluído,Baixa,fk_invalida:processo_id
4687,1857,Pagamento,2026-02-08,2026-07-31,Concluído,Média,fk_invalida:processo_id
4695,1861,Manifestação,2025-09-12,2025-12-09,Concluído,Alta,fk_invalida:processo_id
4696,1862,Manifestação,2026-02-12,2026-12-09,Concluído,Média,fk_invalida:processo_id
4697,1862,Recurso,2027-01-08,2027-07-13,Concluído,Baixa,fk_invalida:processo_id
4702,1864,Recurso,2026-12-12,2026-12-01,Concluído,Alta,fk_invalida:processo_id
4704,1865,Recurso,2026-10-02,2026-01-25,Concluído,Média,fk_invalida:processo_id
4705,1866,Recurso,2026-06-09,2026-08-25,Concluído,Alta,fk_invalida:processo_id
4706,1867,Documento,2026-03-06,,Vencido,Baixa,fk_invalida:processo_id
4708,1867,Contestação,2027-08-02,2027-02-14,Concluído,Média,fk_invalida:processo_id
4710,1868,Manifestação,2027-04-04,2027-04-03,Concluído,Média,fk_invalida:processo_id
4712,1869,Contestação,2026-09-10,2026-10-05,Concluído,Média,fk_invalida:processo_id
4715,1870,Recurso,2027-01-03,2027-02-19,Concluído,Média,fk_invalida:processo_id
4717,1870,Documento,2026-08-04,2026-04-12,Concluído,Baixa,fk_invalida:processo_id
4718,1871,Pagamento,2026-09-04,,Vencido,Baixa,fk_invalida:processo_id
