movimentacao_id,processo_id,data_movimentacao,tipo,origem
5935,1702,2026-11-11,Despacho,Tribunal
5936,1702,2027-04-13,Petição,Parte contrária
5937,1702,2026-10-20,Recurso,Escritório
5938,1703,2026-10-31,Recurso,Parte contrária
5939,1703,2026-07-09,Decisão,Parte contrária
5940,1703,2026-06-17,Sentença,Tribunal
5941,1703,2026-12-23,Petição,Tribunal
5942,1704,2027-03-17,Petição,Escritório
5943,1704,2026-07-14,Petição,Parte contrária
5944,1704,2026-09-18,Recurso,Escritório
5945,1704,2026-10-30,Petição,Parte contrária
5946,1704,2026-12-08,Decisão,Tribunal
5947,1705,2027-01-05,Despacho,Tribunal
5948,1705,2026-06-19,Despacho,Escritório
5949,1705,2026-11-08,Sentença,Parte contrária
5950,1705,2027-06-16,Despacho,Tribunal
5951,1705,2027-07-07,Petição,Tribunal
5952,1706,2027-05-12,Despacho,Parte contrária
5953,1706,2027-01-09,Despacho,Tribunal
5954,1707,2027-08-25,Petição,Parte contrária
5955,1707,2026-07-31,Sentença,Escritório
5956,1707,2027-04-26,Recurso,Escritório
5957,1708,2026-07-12,Despacho,Escritório
5958,1708,2027-07-23,Decisão,Parte contrária
5959,1708,2026-12-31,Despacho,Escritório
5960,1708,2026-05-28,Sentença,Escritório
5961,1708,2027-09-13,Petição,Parte contrária
5962,1709,2027-08-17,Decisão,Escritório
5963,1709,2027-08-02,Decisão,Escritório
5964,1709,2026-09-08,Despacho,Parte contrária
5965,1709,2026-06-29,Decisão,Escritório
5966,1709,2027-05-11,Decisão,Tribunal
5967,1710,2026-02-21,Decisão,Escritório
5968,1710,2026-08-31,Recurso,Tribunal
5969,1710,2026-11-30,Despacho,Tribunal
5970,1710,2027-02-05,Decisão,Tribunal
5971,1710,2026-09-18,Despacho,Parte contrária
5972,1711,2027-04-26,Recurso,Parte contrária
5973,1711,2027-07-26,Petição,Escritório
5974,1711,2027-05-21,Petição,Escritório
5975,1711,2027-06-14,Sentença,Tribunal
5976,1712,2026-09-12,Sentença,Tribunal
5977,1712,2026-11-27,Recurso,Tribunal
5978,1713,2025-12-18,Despacho,Parte contrária
5979,1713,2025-08-21,Petição,Parte contrária
5980,1713,2026-03-02,Decisão,Parte contrária
5981,1713,2026-09-30,Decisão,Tribunal
5982,1713,2025-10-14,Sentença,Escritório
5983,1714,2027-08-04,Decisão,Tribunal
5984,1714,2027-09-21,Petição,Parte contrária
5985,1714,2026-05-24,Despacho,Escritório
5986,1714,2027-07-02,Decisão,Escritório
5987,1715,2026-11-23,Sentença,Escritório
5988,1715,2025-09-07,Sentença,Escritório
5989,1716,2026-08-16,Petição,Parte contrária
5990,1716,2026-07-28,Recurso,Escritório
5991,1717,2027-02-13,Sentença,Parte contrária
5992,1717,2027-03-28,Sentença,Tribunal
5993,1717,2027-07-04,Recurso,Tribunal
5994,1717,2026-10-27,Recurso,Parte contrária
5995,1717,2026-05-07,Recurso,Tribunal
5996,1718,2027-01-07,Petição,Parte contrária
5997,1718,2025-09-23,Despacho,Parte contrária
5998,1719,2025-11-05,Decisão,Tribunal
5999,1719,2026-01-10,Despacho,Tribunal
6000,1719,2026-04-20,Despacho,Escritório
6001,1720,2026-06-13,Petição,Parte contrária
6002,1720,2026-03-09,Decisão,Tribunal
6003,1721,2026-08-16,Recurso,Escritório
6004,1721,2025-12-15,Sentença,Parte contrária
6005,1721,2026-11-13,Sentença,Parte contrária
6006,1721,2026-03-11,Recurso,Escritório
6007,1722,2025-12-07,Decisão,Tribunal
6008,1722,2027-02-14,Petição,Escritório
6009,1722,2026-02-04,Despacho,Escritório
6010,1722,2026-09-09,Sentença,Escritório
6011,1722,2026-02-04,Petição,Parte contrária
6012,1723,2026-11-18,Petição,Escritório
6013,1723,2026-03-06,Sentença,Tribunal
6014,1723,2026-08-15,Recurso,Tribunal
6015,1723,2026-10-17,Petição,Parte contrária
6016,1723,2025-11-15,Petição,Escritório
6017,1724,2025-07-10,Petição,Parte contrária
6018,1724,2026-08-08,Despacho,Tribunal
6019,1724,2026-04-12,Despacho,Escritório
6020,1725,2026-06-07,Despacho,Parte contrária
6021,1725,2026-06-02,Petição,Escritório
6022,1725,2025-09-02,Petição,Escritório
6023,1725,2025-08-30,Decisão,Tribunal
6024,1726,2026-07-30,Decisão,Tribunal
6025,1726,2026-09-09,Recurso,Tribunal
6026,1726,2026-06-21,Despacho,Parte contrária
6027,1727,2027-08-31,Recurso,Tribunal
6028,1727,2027-04-08,Sentença,Parte contrária
6029,1727,2026-07-02,Recurso,Tribunal
6030,1728,2027-02-22,Sentença,Tribunal
6031,1728,2027-05-25,Decisão,Escritório
6032,1728,2027-06-06,Recurso,Parte contrária
6033,1729,2026-07-17,Despacho,Parte contrária
6034,1729,2026-10-01,Despacho,Parte contrária
6035,1729,2026-08-06,Recurso,Escritório
6036,1729,2026-07-09,Decisão,Tribunal
6037,1730,2026-04-17,Despacho,Tribunal
6038,1730,2026-02-28,Decisão,Parte contrária
6039,1730,2026-03-06,Despacho,Escritório
6040,1731,2027-05-20,Petição,Parte contrária
6041,1731,2027-01-02,Despacho,Escritório
6042,1731,2027-04-09,Petição,Parte contrária
6043,1731,2027-07-05,Despacho,Escritório
6044,1731,2026-03-16,Petição,Escritório
6045,1732,2026-12-11,Petição,Tribunal
6046,1732,2026-11-13,Petição,Escritório
6047,1732,2025-09-03,Recurso,Parte contrária
6048,1732,2025-11-12,Despacho,Escritório
6049,1733,2026-02-25,Decisão,Parte contrária
6050,1733,2025-09-06,Petição,Parte contrária
6051,1733,2026-06-03,Sentença,Parte contrária
6052,1733,2026-04-14,Despacho,Tribunal
6053,1734,2026-09-23,Sentença,Escritório
6054,1734,2026-09-23,Recurso,Escritório
6055,1734,2026-10-05,Recurso,Parte contrária
6056,1735,2026-10-10,Despacho,Parte contrária
6057,1735,2027-05-08,Sentença,Tribunal
6058,1735,2026-07-23,Sentença,Tribunal
6059,1735,2026-03-27,Decisão,Escritório
6060,1735,2026-08-31,Sentença,Tribunal
6061,1736,2026-11-27,Decisão,Escritório
6062,1736,2027-03-22,Recurso,Tribunal
6063,1736,2026-06-22,Decisão,Parte contrária
6064,1737,2026-09-20,Petição,Parte contrária
6065,1737,2027-01-02,Despacho,Tribunal
6066,1737,2026-12-28,Sentença,Tribunal
6067,1737,2026-07-01,Petição,Tribunal
6068,1737,2027-05-03,Sentença,Tribunal
6069,1738,2026-02-12,Petição,Tribunal
6070,1738,2027-05-20,Despacho,Tribunal
6071,1738,2026-03-01,Despacho,Escritório
6072,1738,2026-05-05,Petição,Tribunal
6073,1739,2026-10-09,Recurso,Tribunal
6074,1739,2026-03-30,Despacho,Escritório
6075,1739,2027-01-03,Recurso,Parte contrária
6076,1739,2026-10-30,Sentença,Escritório
6077,1740,2026-01-11,Decisão,Escritório
6078,1740,2026-07-23,Recurso,Tribunal
6079,1741,2026-02-03,Recurso,Escritório
6080,1741,2025-11-26,Recurso,Parte contrária
6081,1741,2026-01-18,Sentença,Tribunal
6082,1742,2027-04-09,Petição,Escritório
6083,1742,2027-03-21,Decisão,Escritório
6084,1742,2027-01-18,Recurso,Tribunal
6085,1742,2026-01-17,Sentença,Parte contrária
6086,1742,2026-12-24,Recurso,Tribunal
6087,1743,2026-10-08,Decisão,Tribunal
6088,1743,2026-08-13,Petição,Escritório
6089,1743,2027-05-22,Petição,Parte contrária
6090,1744,2025-10-02,Petição,Parte contrária
6091,1744,2026-03-29,Sentença,Escritório
6092,1745,2026-09-22,Sentença,Tribunal
6093,1745,2026-05-04,Recurso,Escritório
6094,1746,2026-09-20,Despacho,Parte contrária
6095,1746,2026-09-25,Despacho,Parte contrária
6096,1746,2026-01-14,Petição,Parte contrária
6097,1747,2026-09-29,Recurso,Escritório
6098,1747,2027-02-12,Despacho,Tribunal
6099,1747,2027-01-09,Despacho,Parte contrária
6100,1747,2026-08-10,Despacho,Tribunal
6101,1748,2027-03-03,Sentença,Parte contrária
6102,1748,2026-12-12,Despacho,Tribunal
6103,1748,2026-11-04,Despacho,Escritório
6104,1748,2025-12-21,Sentença,Escritório
6105,1748,2026-06-27,Sentença,Parte contrária
6106,1749,2026-10-05,Sentença,Escritório
6107,1749,2026-08-28,Despacho,Parte contrária
6108,1749,2026-12-04,Recurso,Escritório
6109,1750,2026-03-01,Recurso,Parte contrária
6110,1750,2026-02-11,Decisão,Escritório
6111,1750,2026-03-06,Decisão,Escritório
6112,1750,2026-06-02,Recurso,Escritório
6113,1750,2026-06-11,Recurso,Tribunal
6114,1751,2027-02-27,Sentença,Parte contrária
6115,1751,2027-05-27,Decisão,Escritório
6116,1751,2026-08-24,Despacho,Escritório
6117,1751,2026-10-22,Petição,Tribunal
6118,1751,2027-01-13,Recurso,Tribunal
6119,1752,2026-03-27,Despacho,Parte contrária
6120,1752,2026-10-03,Despacho,Escritório
6121,1752,2026-02-20,Sentença,Tribunal
6122,1752,2026-07-31,Petição,Parte contrária
6123,1752,2026-06-27,Sentença,Tribunal
6124,1753,2027-04-01,Sentença,Tribunal
6125,1753,2026-08-28,Petição,Parte contrária
6126,1753,2026-10-28,Petição,Tribunal
6127,1753,2027-06-11,Recurso,Escritório
6128,1754,2026-09-21,Sentença,Parte contrária
6129,1754,2026-12-31,Decisão,Parte contrária
6130,1754,2026-10-08,Despacho,Escritório
6131,1754,2026-08-21,Sentença,Parte contrária
6132,1755,2026-02-05,Sentença,Escritório
6133,1755,2026-09-25,Despacho,Parte contrária
6134,1755,2026-02-07,Decisão,Parte contrária
6135,1756,2026-08-24,Recurso,Escritório
6136,1756,2026-07-02,Recurso,Parte contrária
6137,1756,2027-03-23,Petição,Escritório
6138,1756,2026-09-02,Despacho,Tribunal
6139,1756,2027-01-28,Petição,Tribunal
6140,1757,2026-10-14,Decisão,Tribunal
6141,1757,2027-02-24,Decisão,Escritório
6142,1758,2027-09-19,Recurso,Tribunal
6143,1758,2027-06-10,Petição,Escritório
6144,1758,2027-05-30,Petição,Tribunal
6145,1758,2026-10-02,Despacho,Escritório
6146,1758,2026-07-08,Petição,Parte contrária
6147,1759,2026-12-12,Despacho,Parte contrária
6148,1759,2026-04-16,Petição,Escritório
6149,1759,2027-03-03,Despacho,Tribunal
6150,1759,2026-12-31,Recurso,Escritório
6151,1759,2026-06-09,Decisão,Tribunal
6152,1760,2026-02-06,Sentença,Tribunal
6153,1760,2026-04-10,Petição,Parte contrária
6154,1760,2026-10-08,Recurso,Escritório
6155,1760,2026-05-04,Despacho,Tribunal
6156,1761,2026-05-28,Recurso,Escritório
6157,1761,2027-06-27,Recurso,Parte contrária
6158,1761,2026-06-17,Recurso,Escritório
6159,1761,2026-07-21,Petição,Escritório
6160,1762,2026-09-05,Decisão,Escritório
6161,1762,2025-08-31,Recurso,Escritório
6162,1763,2026-10-22,Decisão,Tribunal
6163,1763,2026-02-24,Recurso,Tribunal
6164,1764,2026-05-30,Petição,Escritório
6165,1764,2026-08-17,Sentença,Escritório
6166,1764,2026-02-20,Petição,Escritório
6167,1764,2026-02-16,Recurso,Tribunal
6168,1764,2026-03-21,Recurso,Escritório
6169,1765,2027-08-20,Recurso,Escritório
6170,1765,2027-02-09,Decisão,Parte contrária
6171,1765,2026-07-05,Recurso,Tribunal
6172,1765,2027-05-20,Despacho,Parte contrária
6173,1766,2026-02-02,Decisão,Escritório
6174,1766,2027-01-22,Petição,Parte contrária
6175,1767,2026-09-06,Sentença,Escritório
6176,1767,2026-10-04,Sentença,Tribunal
6177,1767,2027-08-05,Sentença,Tribunal
6178,1768,2027-03-08,Decisão,Tribunal
6179,1768,2026-09-19,Decisão,Tribunal
6180,1768,2026-12-22,Decisão,Escritório
6181,1769,2027-01-26,Decisão,Tribunal
6182,1769,2026-11-16,Recurso,Tribunal
6183,1770,2027-03-24,Decisão,Parte contrária
6184,1770,2026-12-17,Recurso,Parte contrária
6185,1770,2026-12-17,Decisão,Tribunal
6186,1771,2026-02-02,Sentença,Tribunal
6187,1771,2025-12-23,Decisão,Tribunal
6188,1771,2026-05-31,Despacho,Tribunal
6189,1772,2027-07-03,Petição,Tribunal
6190,1772,2026-08-19,Decisão,Tribunal
6191,1773,2027-06-21,Recurso,Tribunal
6192,1773,2026-06-09,Sentença,Tribunal
6193,1773,2027-01-07,Petição,Parte contrária
6194,1774,2026-08-31,Decisão,Tribunal
6195,1774,2026-02-07,Recurso,Parte contrária
6196,1775,2026-08-19,Despacho,Escritório
6197,1775,2026-08-08,Sentença,Escritório
6198,1775,2026-02-22,Sentença,Escritório
6199,1775,2026-12-02,Despacho,Parte contrária
6200,1776,2026-07-14,Sentença,Escritório
6201,1776,2026-04-23,Recurso,Escritório
6202,1777,2026-07-14,Despacho,Tribunal
6203,1777,2026-10-22,Decisão,Escritório
6204,1777,2026-12-14,Despacho,Tribunal
6205,1777,2025-09-22,Decisão,Escritório
6206,1778,2027-01-09,Sentença,Parte contrária
6207,1778,2026-03-09,Recurso,Escritório
6208,1778,2026-03-29,Recurso,Escritório
6209,1778,2026-11-19,Recurso,Tribunal
6210,1778,2026-08-22,Decisão,Parte contrária
6211,1779,2026-02-01,Sentença,Escritório
6212,1779,2026-10-04,Recurso,Escritório
6213,1780,2026-06-26,Sentença,Escritório
6214,1780,2026-03-13,Decisão,Tribunal
6215,1780,2026-10-15,Recurso,Parte contrária
6216,1780,2026-09-24,Despacho,Tribunal
6217,1780,2026-10-16,Despacho,Tribunal
6218,1781,2026-03-12,Recurso,Escritório
6219,1781,2026-05-10,Petição,Tribunal
6220,1782,2026-07-17,Sentença,Tribunal
6221,1782,2026-03-05,Sentença,Tribunal
6222,1783,2026-04-07,Despacho,Tribunal
6223,1783,2026-10-10,Recurso,Parte contrária
6224,1783,2026-09-20,Petição,Escritório
6225,1783,2026-01-17,Sentença,Tribunal
6226,1783,2026-10-09,Sentença,Parte contrária
6227,1784,2026-08-18,Decisão,Escritório
6228,1784,2026-12-22,Sentença,Tribunal
6229,1784,2027-05-05,Recurso,Tribunal
6230,1784,2027-09-18,Petição,Escritório
6231,1784,2027-02-07,Despacho,Tribunal
6232,1785,2027-05-18,Recurso,Tribunal
6233,1785,2027-02-05,Recurso,Tribunal
6234,1785,2027-05-21,Despacho,Parte contrária
6235,1785,2026-07-28,Recurso,Escritório
6236,1786,2027-01-10,Despacho,Escritório
6237,1786,2026-01-26,Petição,Parte contrária
6238,1787,2027-01-23,Despacho,Tribunal
6239,1787,2026-03-22,Sentença,Parte contrária
6240,1787,2026-08-17,Despacho,Parte contrária
6241,1788,2026-06-28,Sentença,Escritório
6242,1788,2025-08-31,Petição,Parte contrária
6243,1788,2025-09-06,Petição,Escritório
6244,1788,2025-10-23,Recurso,Tribunal
6245,1789,2026-07-01,Despacho,Escritório
6246,1789,2026-12-11,Petição,Parte contrária
6247,1789,2026-08-26,Petição,Escritório
6248,1789,2027-02-22,Petição,Tribunal
6249,1790,2026-10-06,Despacho,Parte contrária
6250,1790,2026-07-18,Despacho,Escritório
6251,1790,2026-12-14,Decisão,Parte contrária
6252,1790,2027-05-22,Petição,Escritório
6253,1791,2026-10-09,Despacho,Escritório
6254,1791,2027-08-12,Petição,Tribunal
6255,1792,2025-12-23,Sentença,Tribunal
6256,1792,2025-10-28,Decisão,Tribunal
6257,1792,2026-02-27,Petição,Parte contrária
6258,1792,2025-07-28,Despacho,Escritório
6259,1792,2025-09-04,Sentença,Tribunal
6260,1793,2026-08-04,Decisão,Tribunal
6261,1793,2027-01-18,Decisão,Escritório
6262,1793,2026-08-06,Recurso,Tribunal
6263,1794,2026-09-22,Recurso,Tribunal
6264,1794,2026-06-02,Despacho,Tribunal
6265,1794,2026-02-13,Despacho,Tribunal
6266,1794,2026-05-06,Despacho,Tribunal
6267,1795,2026-12-30,Petição,Escritório
6268,1795,2026-06-27,Decisão,Tribunal
6269,1795,2026-01-10,Petição,Parte contrária
6270,1795,2027-01-02,Sentença,Tribunal
6271,1795,2026-11-09,Sentença,Tribunal
6272,1796,2027-08-02,Despacho,Tribunal
6273,1796,2027-11-01,Recurso,Tribunal
6274,1796,2027-02-15,Decisão,Escritório
6275,1796,2027-04-12,Sentença,Parte contrária
6276,1796,2027-01-15,Petição,Escritório
6277,1797,2026-10-07,Recurso,Parte contrária
6278,1797,2026-06-21,Despacho,Escritório
6279,1797,2026-04-23,Sentença,Escritório
6280,1797,2026-11-17,Recurso,Parte contrária
6281,1797,2026-12-09,Decisão,Escritório
6282,1798,2027-03-25,Decisão,Tribunal
6283,1798,2026-10-20,Sentença,Escritório
6284,1798,2027-02-08,Recurso,Escritório
6285,1798,2027-06-07,Decisão,Tribunal
6286,1799,2026-07-26,Despacho,Escritório
6287,1799,2026-08-19,Decisão,Escritório
6288,1799,2026-07-02,Petição,Parte contrária
6289,1799,2027-07-01,Petição,Escritório
6290,1800,2026-12-22,Decisão,Parte contrária
6291,1800,2026-01-16,Decisão,Parte contrária
6292,1801,2027-03-07,Sentença,Parte contrária
6293,1801,2027-06-11,Despacho,Tribunal
6294,1801,2027-04-16,Sentença,Tribunal
6295,1801,2027-09-16,Recurso,Escritório
6296,1802,2026-04-14,Recurso,Parte contrária
6297,1802,2026-11-21,Despacho,Escritório
6298,1802,2025-10-30,Decisão,Tribunal
6299,1803,2026-10-12,Decisão,Escritório
6300,1803,2026-06-21,Despacho,Parte contrária
6301,1803,2027-05-03,Decisão,Tribunal
6302,1803,2026-06-06,Despacho,Escritório
6303,1804,2026-09-21,Recurso,Parte contrária
6304,1804,2025-12-17,Despacho,Parte contrária
6305,1805,2027-09-23,Sentença,Tribunal
6306,1805,2027-10-20,Petição,Parte contrária
6307,1806,2027-01-12,Petição,Tribunal
6308,1806,2026-10-23,Recurso,Tribunal
6309,1807,2026-12-25,Recurso,Tribunal
6310,1807,2027-04-13,Sentença,Parte contrária
6311,1807,2027-04-29,Sentença,Parte contrária
6312,1807,2026-03-04,Petição,Parte contrária
6313,1808,2026-06-08,Sentença,Tribunal
6314,1808,2026-11-05,Sentença,Parte contrária
6315,1809,2026-05-16,Sentença,Escritório
6316,1809,2027-02-27,Despacho,Tribunal
6317,1809,2026-04-06,Sentença,Escritório
6318,1809,2025-12-15,Recurso,Parte contrária
6319,1810,2026-02-10,Recurso,Tribunal
6320,1810,2026-05-30,Petição,Escritório
6321,1811,2025-09-23,Sentença,Escritório
6322,1811,2026-08-24,Petição,Tribunal
6323,1812,2026-10-20,Despacho,Tribunal
6324,1812,2026-02-22,Despacho,Tribunal
6325,1813,2026-06-28,Despacho,Tribunal
6326,1813,2027-01-01,Decisão,Escritório
6327,1813,2026-11-28,Sentença,Tribunal
6328,1814,2026-08-01,Sentença,Escritório
6329,1814,2027-03-04,Decisão,Tribunal
6330,1814,2027-03-12,Petição,Escritório
6331,1814,2026-10-27,Despacho,Tribunal
6332,1814,2026-02-17,Decisão,Parte contrária
6333,1815,2026-08-03,Sentença,Escritório
6334,1815,2026-12-17,Petição,Parte contrária
6335,1816,2027-05-01,Recurso,Escritório
6336,1816,2027-04-06,Petição,Parte contrária
6337,1816,2026-09-12,Petição,Tribunal
6338,1817,2026-06-17,Decisão,Parte contrária
6339,1817,2026-04-01,Recurso,Tribunal
6340,1817,2026-06-08,Recurso,Escritório
6341,1817,2026-10-28,Decisão,Tribunal
6342,1818,2027-05-10,Petição,Tribunal
6343,1818,2026-07-31,Decisão,Escritório
6344,1818,2026-05-24,Petição,Escritório
6345,1818,2026-12-18,Sentença,Parte contrária
6346,1818,2026-10-27,Despacho,Tribunal
6347,1819,2026-07-03,Recurso,Tribunal
6348,1819,2025-12-22,Despacho,Parte contrária
6349,1819,2026-11-16,Despacho,Escritório
6350,1820,2026-10-12,Sentença,Escritório
6351,1820,2026-07-30,Despacho,Escritório
6352,1820,2027-02-02,Petição,Parte contrária
6353,1820,2026-12-01,Petição,Tribunal
6354,1821,2026-01-21,Recurso,Tribunal
6355,1821,2026-07-29,Petição,Parte contrária
6356,1821,2027-03-30,Decisão,Tribunal
6357,1821,2026-03-31,Despacho,Escritório
6358,1821,2026-12-16,Recurso,Parte contrária
6359,1822,2026-10-05,Petição,Escritório
6360,1822,2026-05-17,Petição,Tribunal
6361,1823,2026-10-11,Decisão,Escritório
6362,1823,2027-07-16,Decisão,Tribunal
6363,1823,2027-07-31,Petição,Tribunal
6364,1824,2026-10-19,Recurso,Tribunal
6365,1824,2026-05-12,Petição,Escritório
6366,1824,2026-06-03,Decisão,Tribunal
6367,1824,2027-03-28,Recurso,Parte contrária
6368,1824,2026-09-18,Sentença,Tribunal
6369,1825,2026-03-16,Petição,Tribunal
6370,1825,2026-09-09,Sentença,Escritório
6371,1826,2026-12-08,Sentença,Parte contrária
6372,1826,2026-10-16,Recurso,Tribunal
6373,1826,2026-06-23,Sentença,Tribunal
6374,1827,2027-07-08,Petição,Escritório
6375,1827,2027-07-24,Sentença,Parte contrária
6376,1827,2026-11-18,Recurso,Escritório
6377,1828,2027-01-17,Sentença,Escritório
6378,1828,2026-04-27,Despacho,Parte contrária
6379,1829,2027-02-25,Sentença,Tribunal
6380,1829,2026-08-26,Decisão,Tribunal
6381,1829,2027-04-28,Recurso,Parte contrária
6382,1830,2026-10-02,Despacho,Escritório
6383,1830,2027-05-07,Recurso,Escritório
6384,1830,2027-03-02,Decisão,Parte contrária
6385,1830,2027-03-13,Decisão,Escritório
6386,1831,2026-05-13,Recurso,Tribunal
6387,1831,2025-10-24,Sentença,Escritório
6388,1831,2026-12-03,Decisão,Tribunal
6389,1831,2026-08-16,Recurso,Tribunal
6390,1831,2026-07-11,Recurso,Escritório
6391,1832,2027-01-01,Despacho,Parte contrária
6392,1832,2026-06-09,Petição,Parte contrária
6393,1832,2027-09-07,Despacho,Tribunal
6394,1833,2026-07-14,Decisão,Parte contrária
6395,1833,2026-02-26,Decisão,Escritório
6396,1833,2026-01-21,Despacho,Tribunal
6397,1834,2026-12-28,Petição,Tribunal
6398,1834,2026-03-03,Petição,Tribunal
6399,1834,2026-01-18,Despacho,Parte contrária
6400,1835,2026-02-04,Sentença,Tribunal
6401,1835,2026-08-29,Petição,Parte contrária
6402,1835,2025-09-18,Despacho,Parte contrária
6403,1835,2025-11-01,Petição,Parte contrária
6404,1835,2026-05-08,Sentença,Escritório
6405,1836,2026-02-12,Sentença,Tribunal
6406,1836,2026-11-24,Petição,Escritório
6407,1836,2026-10-01,Recurso,Parte contrária
6408,1836,2026-05-14,Decisão,Tribunal
6409,1836,2026-10-22,Sentença,Tribunal
6410,1837,2025-11-13,Sentença,Escritório
6411,1837,2026-02-24,Decisão,Escritório
6412,1837,2026-04-01,Decisão,Parte contrária
6413,1837,2026-05-08,Petição,Tribunal
6414,1838,2027-02-22,Sentença,Parte contrária
6415,1838,2026-10-06,Petição,Tribunal
6416,1838,2026-03-29,Despacho,Escritório
6417,1838,2026-08-30,Despacho,Escritório
6418,1839,2025-09-05,Recurso,Parte contrária
6419,1839,2025-12-19,Decisão,Parte contrária
6420,1840,2026-09-01,Petição,Tribunal
6421,1840,2027-06-30,Petição,Escritório
6422,1840,2026-06-05,Sentença,Parte contrária
6423,1840,2026-09-15,Petição,Parte contrária
6424,1840,2026-05-27,Decisão,Escritório
6425,1841,2026-12-27,Sentença,Escritório
6426,1841,2026-07-31,Despacho,Parte contrária
6427,1841,2025-11-14,Recurso,Escritório
6428,1842,2026-05-18,Decisão,Tribunal
6429,1842,2027-05-26,Petição,Escritório
6430,1843,2026-12-04,Petição,Parte contrária
6431,1843,2027-09-13,Recurso,Tribunal
6432,1843,2026-09-01,Despacho,Parte contrária
6433,1844,2026-05-26,Recurso,Tribunal
6434,1844,2026-05-30,Recurso,Escritório
6435,1844,2025-09-30,Petição,Parte contrária
6436,1844,2026-12-12,Decisão,Tribunal
6437,1844,2026-12-08,Decisão,Parte contrária
6438,1845,2025-09-16,Decisão,Parte contrária
6439,1845,2026-02-20,Petição,Parte contrária
6440,1845,2026-09-25,Despacho,Tribunal
6441,1845,2026-10-11,Petição,Parte contrária
6442,1846,2027-07-10,Recurso,Escritório
6443,1846,2027-02-01,Despacho,Tribunal
6444,1846,2026-12-29,Despacho,Parte contrária
6445,1846,2027-07-07,Petição,Tribunal
6446,1847,2026-07-02,Recurso,Escritório
6447,1847,2026-08-04,Recurso,Tribunal
6448,1848,2026-04-15,Sentença,Parte contrária
6449,1848,2026-09-02,Recurso,Tribunal
6450,1848,2026-12-10,Decisão,Escritório
6451,1849,2026-05-11,Recurso,Tribunal
6452,1849,2026-06-24,Despacho,Parte contrária
6453,1849,2026-12-12,Sentença,Parte contrária
6454,1850,2027-03-04,Decisão,Escritório
6455,1850,2026-01-23,Petição,Tribunal
6456,1851,2025-10-17,Petição,Parte contrária
6457,1851,2026-02-18,Despacho,Parte contrária
6458,1852,2026-07-11,Recurso,Parte contrária
6459,1852,2026-01-04,Recurso,Tribunal
6460,1853,2026-08-17,Recurso,Tribunal
6461,1853,2025-11-25,Recurso,Escritório
6462,1853,2026-04-01,Recurso,Tribunal
6463,1853,2027-02-01,Despacho,Tribunal
6464,1854,2026-11-22,Decisão,Tribunal
6465,1854,2027-01-18,Recurso,Tribunal
6466,1854,2027-10-14,Petição,Tribunal
6467,1854,2027-02-22,Recurso,Tribunal
6468,1855,2027-02-26,Decisão,Tribunal
6469,1855,2026-10-27,Despacho,Escritório
6470,1856,2026-01-04,Sentença,Escritório
6471,1856,2026-03-15,Sentença,Escritório
6472,1856,2026-12-10,Sentença,Parte contrária
6473,1856,2026-12-03,Sentença,Tribunal
6474,1856,2026-05-15,Sentença,Tribunal
6475,1857,2026-06-27,Recurso,Tribunal
6476,1857,2027-01-31,Sentença,Tribunal
6477,1857,2026-11-03,Decisão,Escritório
6478,1858,2026-04-16,Petição,Parte contrária
6479,1858,2027-01-09,Sentença,Tribunal
6480,1858,2026-09-06,Recurso,Tribunal
6481,1858,2026-12-08,Recurso,Escritório
6482,1858,2026-05-14,Recurso,Parte contrária
6483,1859,2026-11-20,Petição,Tribunal
6484,1859,2026-02-04,Petição,Escritório
6485,1859,2026-07-19,Sentença,Tribunal
6486,1859,2025-11-21,Recurso,Parte contrária
6487,1860,2027-04-06,Decisão,Tribunal
6488,1860,2027-02-21,Petição,Tribunal
6489,1861,2026-07-06,Despacho,Parte contrária
6490,1861,2025-08-23,Recurso,Tribunal
6491,1861,2026-07-12,Petição,Parte contrária
6492,1861,2026-02-02,Petição,Parte contrária
6493,1862,2027-07-23,Decisão,Parte contrária
6494,1862,2027-03-24,Despacho,Tribunal
6495,1862,2027-10-10,Despacho,Escritório
6496,1862,2027-10-25,Despacho,Tribunal
6497,1862,2027-09-30,Petição,Escritório
6498,1863,2027-02-14,Sentença,Parte contrária
6499,1863,2026-11-12,Recurso,Parte contrária
6500,1863,2026-12-09,Decisão,Parte contrária
6501,1863,2026-07-12,Decisão,Tribunal
6502,1863,2026-05-03,Decisão,Escritório
6503,1864,2026-12-24,Despacho,Parte contrária
6504,1864,2027-01-03,Decisão,Parte contrária
6505,1865,2026-02-19,Decisão,Tribunal
6506,1865,2026-08-12,Sentença,Parte contrária
6507,1866,2027-02-08,Sentença,Escritório
6508,1866,2026-07-20,Recurso,Tribunal
6509,1866,2027-07-03,Decisão,Parte contrária
6510,1866,2027-04-29,Decisão,Escritório
6511,1867,2027-03-16,Despacho,Parte contrária
6512,1867,2026-09-27,Recurso,Tribunal
6513,1867,2026-08-28,Recurso,Escritório
6514,1868,2027-06-09,Despacho,Parte contrária
6515,1868,2026-08-18,Sentença,Escritório
6516,1868,2026-05-20,Petição,Parte contrária
6517,1869,2026-01-30,Despacho,Tribunal
6518,1869,2027-01-01,Decisão,Tribunal
6519,1870,2027-04-02,Petição,Escritório
6520,1870,2026-07-28,Sentença,Escritório
6521,1870,2026-12-03,Petição,Escritório
6522,1870,2027-05-20,Despacho,Tribunal
