honorario_id;cliente_id;competencia;valor;data_vencimento;data_pagamento;status
5761;481;2025-07;2844,96;2025-07-20;2025-07-25;Pago
5762;481;2025-07;2503,54;2025-08-20;2025-08-20;Pago
5763;481;2025-08;3469,64;2025-09-14;2025-09-26;Pago
5764;481;2025-09;3166,54;2025-10-22;2025-10-20;Pago
5765;481;2025-10;2754,17;2025-11-21;2025-12-02;Pago
5766;481;2025-11;3446,53;2025-12-12;2025-12-24;Pago
5767;481;2025-12;1373,43;2026-01-18;2026-01-26;Pago
5768;481;2026-01;941,51;2026-02-07;2026-02-14;Pago
5769;481;2026-02;3790,49;2026-03-16;;Pendente
5770;481;2026-03;4132,6;2026-04-20;2026-05-03;Pago
5771;481;2026-04;902,19;2026-05-17;2026-05-28;Pago
5772;481;2026-05;2872,16;2026-06-14;2026-06-20;Pago
5773;482;2025-07;2135,67;2025-07-24;2025-08-05;Pago
5774;482;2025-07;4097,89;2025-08-16;2025-08-18;Pago
5775;482;2025-08;1964,52;2025-09-13;2025-09-27;Pago
5776;482;2025-09;1685,83;2025-10-16;2025-10-26;Pago
5777;482;2025-10;3508,3;2025-11-23;2025-12-06;Pago
5778;482;2025-11;1736,4;2025-12-16;2025-12-26;Pago
5779;482;2025-12;2204,65;2026-01-17;;Pendente
5780;482;2026-01;3166,45;2026-02-09;2026-02-15;Pago
5781;482;2026-02;2327,01;2026-03-23;2026-03-27;Pago
5782;482;2026-03;738,59;2026-04-08;2026-04-10;Pago
5783;482;2026-04;3012,44;2026-05-11;2026-05-20;Pago
5784;482;2026-05;2676,84;2026-06-12;;Pendente
5785;483;2025-07;4376,02;2025-07-22;2025-08-05;Pago
5786;483;2025-07;550,39;2025-08-16;2025-08-31;Pago
5787;483;2025-08;2209,33;2025-09-10;2025-09-19;Pago
5788;483;2025-09;1469,91;2025-10-24;2025-10-25;Pago
5789;483;2025-10;2499,17;2025-11-20;2025-12-02;Pago
5790;483;2025-11;4052,93;2025-12-11;;Pendente
5791;483;2025-12;4293,95;2026-01-07;2026-01-06;Pago
5792;483;2026-01;1243,11;2026-02-09;;Pendente
5793;483;2026-02;716,5;2026-03-21;2026-03-25;Pago
5794;483;2026-03;1244,84;2026-04-21;2026-05-05;Pago
5795;483;2026-04;3526,67;2026-05-17;2026-05-18;Pago
5796;483;2026-05;4268,1;2026-06-07;2026-06-09;Pago
5797;484;2025-07;2397,15;2025-07-11;2025-07-26;Pago
5798;484;2025-07;3542,85;2025-08-14;;Pendente
5799;484;2025-08;2116,49;2025-09-19;2025-09-28;Pago
5800;484;2025-09;4042,53;2025-10-09;2025-10-07;Pago
5801;484;2025-10;826,73;2025-11-17;2025-11-14;Pago
5802;484;2025-11;1055,16;2025-12-17;2025-12-31;Pago
5803;484;2025-12;2029,13;2026-01-20;2026-01-29;Pago
5804;484;2026-01;4286,69;2026-02-14;2026-02-23;Pago
5805;484;2026-02;3298,22;2026-03-18;2026-03-24;Pago
5806;484;2026-03;3219,69;2026-04-10;2026-04-18;Pago
5807;484;2026-04;3937,03;2026-05-18;2026-05-21;Pago
5808;484;2026-05;2820,29;2026-06-13;;Pendente
5809;485;2025-07;1154,13;2025-07-23;2025-07-29;Pago
5810;485;2025-07;1032,6;2025-08-23;2025-09-03;Pago
5811;485;2025-08;2728,43;2025-09-14;2025-09-14;Pago
5812;485;2025-09;1478,6;2025-10-12;2025-10-25;Pago
5813;485;2025-10;2525,0;2025-11-14;2025-11-14;Pago
5814;485;2025-11;1725,32;2025-12-17;2025-12-18;Pago
5815;485;2025-12;3150,82;2026-01-07;2026-01-07;Pago
5816;485;2026-01;2917,53;2026-02-12;2026-02-22;Pago
5817;485;2026-02;1404,33;2026-03-16;2026-03-21;Pago
5818;485;2026-03;1330,38;2026-04-22;2026-04-25;Pago
5819;485;2026-04;3080,05;2026-05-13;2026-05-26;Pago
5820;485;2026-05;638,54;2026-06-09;2026-06-23;Pago
5821;486;2025-07;3740,18;2025-07-25;2025-08-03;Pago
5822;486;2025-07;1776,92;2025-08-16;2025-08-27;Pago
5823;486;2025-08;3016,97;2025-09-21;2025-09-26;Pago
5824;486;2025-09;489,71;2025-10-14;2025-10-21;Pago
5825;486;2025-10;2745,72;2025-11-19;2025-11-28;Pago
5826;486;2025-11;2702,44;2025-12-18;2025-12-17;Pago
5827;486;2025-12;2020,44;2026-01-13;;Pendente
5828;486;2026-01;3729,36;2026-02-15;2026-02-21;Pago
5829;486;2026-02;1256,9;2026-03-09;;Pendente
5830;486;2026-03;2786,3;2026-04-17;2026-04-19;Pago
5831;486;2026-04;3445,79;2026-05-21;2026-05-27;Pago
5832;486;2026-05;4438,59;2026-06-16;2026-06-20;Pago
5833;487;2025-07;3150,77;2025-07-21;2025-08-02;Pago
5834;487;2025-07;2992,32;2025-08-13;2025-08-16;Pago
5835;487;2025-08;3417,91;2025-09-23;2025-10-05;Pago
5836;487;2025-09;3333,64;2025-10-18;;Pendente
5837;487;2025-10;2950,83;2025-11-13;2025-11-17;Pago
5838;487;2025-11;1039,55;2025-12-19;2025-12-21;Pago
5839;487;2025-12;2223,19;2026-01-11;2026-01-25;Pago
5840;487;2026-01;2125,91;2026-02-20;2026-02-18;Pago
5841;487;2026-02;3069,23;2026-03-18;2026-03-24;Pago
5842;487;2026-03;1810,74;2026-04-08;2026-04-11;Pago
5843;487;2026-04;3063,73;2026-05-11;2026-05-14;Pago
5844;487;2026-05;2009,87;2026-06-18;2026-06-28;Pago
5845;488;2025-07;2951,77;2025-07-17;2025-07-16;Pago
5846;488;2025-07;4459,99;2025-08-12;2025-08-21;Pago
5847;488;2025-08;4424,64;2025-09-12;2025-09-20;Pago
5848;488;2025-09;2124,73;2025-10-20;2025-10-22;Pago
5849;488;2025-10;3685,45;2025-11-14;2025-11-18;Pago
5850;488;2025-11;3538,18;2025-12-15;;Pendente
5851;488;2025-12;930,19;2026-01-12;2026-01-21;Pago
5852;488;2026-01;4072,51;2026-02-08;2026-02-22;Pago
5853;488;2026-02;462,23;2026-03-10;;Pendente
5854;488;2026-03;2164,36;2026-04-20;2026-05-04;Pago
5855;488;2026-04;1393,13;2026-05-22;2026-05-19;Pago
5856;488;2026-05;735,56;2026-06-10;2026-06-20;Pago
5857;489;2025-07;1895,79;2025-07-16;2025-07-23;Pago
5858;489;2025-07;2889,65;2025-08-25;2025-09-07;Pago
5859;489;2025-08;1427,5;2025-09-24;2025-09-21;Pago
5860;489;2025-09;738,4;2025-10-13;2025-10-10;Pago
5861;489;2025-10;1649,95;2025-11-20;2025-11-21;Pago
5862;489;2025-11;1445,13;2025-12-18;2026-01-02;Pago
5863;489;2025-12;1968,66;2026-01-19;2026-01-28;Pago
5864;489;2026-01;4032,97;2026-02-20;;Pendente
5865;489;2026-02;3247,16;2026-03-11;2026-03-22;Pago
5866;489;2026-03;3774,88;2026-04-13;2026-04-16;Pago
5867;489;2026-04;2146,75;2026-05-08;2026-05-23;Pago
5868;489;2026-05;3609,53;2026-06-17;2026-06-16;Pago
5869;490;2025-07;1984,17;2025-07-12;2025-07-11;Pago
5870;490;2025-07;1374,72;2025-08-23;2025-09-04;Pago
5871;490;2025-08;3785,46;2025-09-23;2025-09-27;Pago
5872;490;2025-09;2674,34;2025-10-15;2025-10-17;Pago
5873;490;2025-10;2125,73;2025-11-18;2025-11-25;Pago
5874;490;2025-11;3623,48;2025-12-19;2025-12-30;Pago
5875;490;2025-12;1411,82;2026-01-11;2026-01-21;Pago
5876;490;2026-01;4290,18;2026-02-20;2026-03-04;Pago
5877;490;2026-02;1255,99;2026-03-16;2026-03-18;Pago
5878;490;2026-03;2566,72;2026-04-19;2026-04-19;Pago
5879;490;2026-04;2533,52;2026-05-13;2026-05-21;Pago
5880;490;2026-05;745,69;2026-06-08;2026-06-15;Pago
5881;491;2025-07;3248,95;2025-07-23;2025-07-21;Pago
5882;491;2025-07;2114,69;2025-08-17;;Pendente
5883;491;2025-08;2442,1;2025-09-11;2025-09-14;Pago
5884;491;2025-09;1115,01;2025-10-16;2025-10-22;Pago
5885;491;2025-10;818,13;2025-11-12;2025-11-20;Pago
5886;491;2025-11;3124,7;2025-12-14;2025-12-13;Pago
5887;491;2025-12;3811,13;2026-01-19;2026-01-20;Pago
5888;491;2026-01;727,43;2026-02-06;2026-02-03;Pago
5889;491;2026-02;4071,21;2026-03-16;2026-03-14;Pago
5890;491;2026-03;873,47;2026-04-08;2026-04-10;Pago
5891;491;2026-04;2781,16;2026-05-13;2026-05-20;Pago
5892;491;2026-05;3372,13;2026-06-07;2026-06-21;Pago
5893;492;2025-07;2372,36;2025-07-16;2025-07-30;Pago
5894;492;2025-07;2924,97;2025-08-15;2025-08-27;Pago
5895;492;2025-08;3772,08;2025-09-20;2025-10-03;Pago
5896;492;2025-09;3559,18;2025-10-10;2025-10-22;Pago
5897;492;2025-10;1538,48;2025-11-19;2025-11-23;Pago
5898;492;2025-11;768,26;2025-12-16;2025-12-17;Pago
5899;492;2025-12;3387,67;2026-01-20;2026-01-20;Pago
5900;492;2026-01;2286,97;2026-02-16;2026-02-26;Pago
5901;492;2026-02;1032,56;2026-03-12;2026-03-12;Pago
5902;492;2026-03;4088,83;2026-04-12;2026-04-13;Pago
5903;492;2026-04;2260,94;2026-05-09;2026-05-06;Pago
5904;492;2026-05;3850,19;2026-06-15;2026-06-26;Pago
5905;493;2025-07;2285,08;2025-07-18;2025-07-27;Pago
5906;493;2025-07;2891,31;2025-08-15;2025-08-13;Pago
5907;493;2025-08;3831,86;2025-09-12;;Pendente
5908;493;2025-09;2267,43;2025-10-12;2025-10-09;Pago
5909;493;2025-10;3285,82;2025-11-15;2025-11-17;Pago
5910;493;2025-11;2858,59;2025-12-09;2025-12-11;Pago
5911;493;2025-12;2662,29;2026-01-22;2026-01-22;Pago
5912;493;2026-01;1265,64;2026-02-08;2026-02-14;Pago
5913;493;2026-02;1251,49;2026-03-09;2026-03-22;Pago
5914;493;2026-03;1732,79;2026-04-20;2026-04-24;Pago
5915;493;2026-04;958,26;2026-05-11;2026-05-11;Pago
5916;493;2026-05;2906,19;2026-06-08;2026-06-14;Pago
5917;494;2025-07;4426,19;2025-07-22;2025-07-21;Pago
5918;494;2025-07;661,81;2025-08-11;2025-08-11;Pago
5919;494;2025-08;1748,03;2025-09-15;2025-09-30;Pago
5920;494;2025-09;3950,36;2025-10-23;2025-11-03;Pago
5921;494;2025-10;1891,92;2025-11-08;2025-11-17;Pago
5922;494;2025-11;1306,67;2025-12-17;;Pendente
5923;494;2025-12;1786,18;2026-01-07;2026-01-04;Pago
5924;494;2026-01;2947,73;2026-02-16;2026-02-28;Pago
5925;494;2026-02;3872,82;2026-03-09;2026-03-11;Pago
5926;494;2026-03;1373,05;2026-04-17;2026-04-27;Pago
5927;494;2026-04;857,28;2026-05-14;2026-05-13;Pago
5928;494;2026-05;3063,8;2026-06-17;2026-06-23;Pago
5929;495;2025-07;3656,97;2025-07-15;2025-07-17;Pago
5930;495;2025-07;4024,16;2025-08-22;2025-08-27;Pago
5931;495;2025-08;4093,58;2025-09-19;;Pendente
5932;495;2025-09;2679,95;2025-10-23;2025-11-05;Pago
5933;495;2025-10;1205,02;2025-11-20;2025-11-19;Pago
5934;495;2025-11;1166,21;2025-12-18;2025-12-16;Pago
5935;495;2025-12;3752,1;2026-01-13;2026-01-13;Pago
5936;495;2026-01;4397,26;2026-02-18;2026-02-17;Pago
5937;495;2026-02;1087,19;2026-03-17;;Pendente
5938;495;2026-03;3896,68;2026-04-15;2026-04-13;Pago
5939;495;2026-04;2104,47;2026-05-21;2026-05-27;Pago
5940;495;2026-05;3700,3;2026-06-17;2026-06-16;Pago
5941;496;2025-07;3802,77;2025-07-24;2025-08-07;Pago
5942;496;2025-07;4068,75;2025-08-14;2025-08-16;Pago
5943;496;2025-08;3173,68;2025-09-21;2025-09-26;Pago
5944;496;2025-09;2642,18;2025-10-24;2025-10-26;Pago
5945;496;2025-10;1634,4;2025-11-13;2025-11-20;Pago
5946;496;2025-11;1209,93;2025-12-23;2026-01-06;Pago
5947;496;2025-12;1206,79;2026-01-14;2026-01-16;Pago
5948;496;2026-01;1367,72;2026-02-19;2026-02-20;Pago
5949;496;2026-02;3576,5;2026-03-21;2026-03-27;Pago
5950;496;2026-03;2297,04;2026-04-13;2026-04-15;Pago
5951;496;2026-04;3487,0;2026-05-21;2026-05-20;Pago
5952;496;2026-05;3927,68;2026-06-06;2026-06-12;Pago
5953;497;2025-07;3400,21;2025-07-18;2025-07-19;Pago
5954;497;2025-07;2487,72;2025-08-17;2025-08-18;Pago
5955;497;2025-08;4181,34;2025-09-12;2025-09-23;Pago
5956;497;2025-09;2875,0;2025-10-18;2025-10-17;Pago
5957;497;2025-10;861,45;2025-11-10;2025-11-15;Pago
5958;497;2025-11;2454,97;2025-12-12;;Pendente
5959;497;2025-12;1512,58;2026-01-19;2026-01-25;Pago
5960;497;2026-01;4287,62;2026-02-06;;Pendente
5961;497;2026-02;2326,89;2026-03-14;2026-03-24;Pago
5962;497;2026-03;944,54;2026-04-07;2026-04-21;Pago
5963;497;2026-04;3175,4;2026-05-10;2026-05-10;Pago
5964;497;2026-05;1801,24;2026-06-09;2026-06-09;Pago
5965;498;2025-07;1713,59;2025-07-13;2025-07-24;Pago
5966;498;2025-07;3646,79;2025-08-13;2025-08-19;Pago
5967;498;2025-08;4396,23;2025-09-22;2025-10-01;Pago
5968;498;2025-09;1214,95;2025-10-20;;Pendente
5969;498;2025-10;4085,66;2025-11-23;2025-11-26;Pago
5970;498;2025-11;493,23;2025-12-20;2025-12-30;Pago
5971;498;2025-12;1123,42;2026-01-11;2026-01-14;Pago
5972;498;2026-01;1923,3;2026-02-13;2026-02-24;Pago
5973;498;2026-02;4026,32;2026-03-19;;Pendente
5974;498;2026-03;467,16;2026-04-17;;Pendente
5975;498;2026-04;3588,3;2026-05-15;2026-05-23;Pago
5976;498;2026-05;3695,87;2026-06-12;2026-06-10;Pago
5977;499;2025-07;3133,09;2025-07-18;2025-08-02;Pago
5978;499;2025-07;2469,9;2025-08-22;2025-08-21;Pago
5979;499;2025-08;539,81;2025-09-21;2025-09-24;Pago
5980;499;2025-09;2776,05;2025-10-15;2025-10-30;Pago
5981;499;2025-10;1391,67;2025-11-11;2025-11-10;Pago
5982;499;2025-11;2221,61;2025-12-23;;Pendente
5983;499;2025-12;2497,76;2026-01-18;2026-01-31;Pago
5984;499;2026-01;1927,99;2026-02-06;2026-02-04;Pago
5985;499;2026-02;1028,09;2026-03-19;2026-03-16;Pago
5986;499;2026-03;2514,87;2026-04-11;2026-04-17;Pago
5987;499;2026-04;4237,76;2026-05-12;2026-05-25;Pago
5988;499;2026-05;1214,24;2026-06-20;2026-06-17;Pago
5989;500;2025-07;4258,49;2025-07-24;2025-07-28;Pago
5990;500;2025-07;2215,46;2025-08-11;2025-08-21;Pago
5991;500;2025-08;3299,39;2025-09-21;;Pendente
5992;500;2025-09;1541,5;2025-10-16;2025-10-30;Pago
5993;500;2025-10;3072,2;2025-11-20;2025-11-19;Pago
5994;500;2025-11;3103,78;2025-12-14;;Pendente
5995;500;2025-12;3324,44;2026-01-17;2026-01-14;Pago
5996;500;2026-01;2453,54;2026-02-18;2026-02-22;Pago
5997;500;2026-02;4164,43;2026-03-15;2026-03-28;Pago
5998;500;2026-03;1654,21;2026-04-18;2026-05-03;Pago
5999;500;2026-04;4186,4;2026-05-12;2026-05-23;Pago
6000;500;2026-05;2399,91;2026-06-20;2026-07-05;Pago
6001;501;2025-07;3979,24;2025-07-19;2025-07-19;Pago
6002;501;2025-07;1194,91;2025-08-22;2025-08-24;Pago
6003;501;2025-08;2001,37;2025-09-22;2025-10-05;Pago
6004;501;2025-09;2367,5;2025-10-13;2025-10-11;Pago
6005;501;2025-10;777,09;2025-11-18;2025-11-29;Pago
6006;501;2025-11;1506,81;2025-12-12;2025-12-26;Pago
6007;501;2025-12;1510,39;2026-01-14;2026-01-20;Pago
6008;501;2026-01;2972,36;2026-02-21;2026-02-21;Pago
6009;501;2026-02;3554,65;2026-03-11;2026-03-09;Pago
6010;501;2026-03;2363,92;2026-04-17;2026-04-14;Pago
6011;501;2026-04;1217,16;2026-05-18;2026-06-01;Pago
6012;501;2026-05;2452,87;2026-06-18;2026-06-30;Pago
6013;502;2025-07;1602,06;2025-07-13;2025-07-10;Pago
6014;502;2025-07;2393,14;2025-08-17;2025-08-27;Pago
6015;502;2025-08;2003,94;2025-09-12;2025-09-25;Pago
6016;502;2025-09;1667,93;2025-10-18;2025-10-21;Pago
6017;502;2025-10;2245,07;2025-11-14;2025-11-25;Pago
6018;502;2025-11;2114,06;2025-12-14;;Pendente
6019;502;2025-12;1291,11;2026-01-11;2026-01-21;Pago
6020;502;2026-01;1446,74;2026-02-10;2026-02-08;Pago
6021;502;2026-02;2105,57;2026-03-12;2026-03-10;Pago
6022;502;2026-03;1150,16;2026-04-07;;Pendente
6023;502;2026-04;1273,22;2026-05-13;2026-05-22;Pago
6024;502;2026-05;2573,25;2026-06-10;2026-06-24;Pago
6025;503;2025-07;1210,12;2025-07-19;2025-07-25;Pago
6026;503;2025-07;4032,45;2025-08-24;2025-08-23;Pago
6027;503;2025-08;686,53;2025-09-19;2025-10-03;Pago
6028;503;2025-09;3272,9;2025-10-13;2025-10-19;Pago
6029;503;2025-10;1857,27;2025-11-10;2025-11-12;Pago
6030;503;2025-11;3910,58;2025-12-10;2025-12-24;Pago
6031;503;2025-12;3519,17;2026-01-17;2026-01-17;Pago
6032;503;2026-01;2757,24;2026-02-13;2026-02-25;Pago
6033;503;2026-02;2084,32;2026-03-08;2026-03-22;Pago
6034;503;2026-03;1710,52;2026-04-15;2026-04-12;Pago
6035;503;2026-04;481,81;2026-05-14;2026-05-23;Pago
6036;503;2026-05;2331,66;2026-06-18;2026-06-16;Pago
6037;504;2025-07;1510,15;2025-07-12;;Pendente
6038;504;2025-07;3583,4;2025-08-14;2025-08-19;Pago
6039;504;2025-08;2316,45;2025-09-15;2025-09-23;Pago
6040;504;2025-09;930,11;2025-10-17;2025-11-01;Pago
6041;504;2025-10;3996,25;2025-11-14;2025-11-15;Pago
6042;504;2025-11;2765,91;2025-12-18;2025-12-20;Pago
6043;504;2025-12;3835,83;2026-01-10;2026-01-24;Pago
6044;504;2026-01;2350,27;2026-02-08;2026-02-20;Pago
6045;504;2026-02;4079,65;2026-03-18;2026-03-16;Pago
6046;504;2026-03;591,14;2026-04-14;2026-04-23;Pago
6047;504;2026-04;1426,69;2026-05-21;2026-06-03;Pago
6048;504;2026-05;2019,64;2026-06-14;;Pendente
6049;505;2025-07;723,57;2025-07-19;2025-07-20;Pago
6050;505;2025-07;961,96;2025-08-21;2025-08-23;Pago
6051;505;2025-08;3614,82;2025-09-24;2025-10-02;Pago
6052;505;2025-09;2137,89;2025-10-12;2025-10-09;Pago
6053;505;2025-10;3099,5;2025-11-19;;Pendente
6054;505;2025-11;3864,4;2025-12-21;2025-12-19;Pago
6055;505;2025-12;2405,55;2026-01-15;;Pendente
6056;505;2026-01;673,09;2026-02-15;2026-02-16;Pago
6057;505;2026-02;1865,28;2026-03-22;2026-03-19;Pago
6058;505;2026-03;2221,88;2026-04-12;2026-04-27;Pago
6059;505;2026-04;2647,05;2026-05-09;2026-05-13;Pago
6060;505;2026-05;1264,2;2026-06-06;2026-06-05;Pago
6061;506;2025-07;3762,03;2025-07-11;;Pendente
6062;506;2025-07;836,09;2025-08-22;2025-09-03;Pago
6063;506;2025-08;3324,37;2025-09-15;2025-09-29;Pago
6064;506;2025-09;1319,39;2025-10-13;2025-10-21;Pago
6065;506;2025-10;3673,81;2025-11-11;2025-11-11;Pago
6066;506;2025-11;4254,58;2025-12-20;2025-12-17;Pago
6067;506;2025-12;4111,1;2026-01-09;;Pendente
6068;506;2026-01;4151,99;2026-02-09;2026-02-19;Pago
6069;506;2026-02;3798,18;2026-03-21;2026-03-20;Pago
6070;506;2026-03;2813,46;2026-04-07;2026-04-07;Pago
6071;506;2026-04;1967,53;2026-05-11;;Pendente
6072;506;2026-05;2444,73;2026-06-09;2026-06-07;Pago
6073;507;2025-07;1308,11;2025-07-14;2025-07-26;Pago
6074;507;2025-07;3160,17;2025-08-17;2025-08-24;Pago
6075;507;2025-08;455,03;2025-09-14;2025-09-18;Pago
6076;507;2025-09;4061,56;2025-10-09;2025-10-19;Pago
6077;507;2025-10;1293,62;2025-11-14;2025-11-12;Pago
6078;507;2025-11;4232,28;2025-12-14;;Pendente
6079;507;2025-12;2859,3;2026-01-15;2026-01-20;Pago
6080;507;2026-01;3535,8;2026-02-18;2026-02-19;Pago
6081;507;2026-02;1645,38;2026-03-08;2026-03-16;Pago
6082;507;2026-03;1041,09;2026-04-18;2026-04-28;Pago
6083;507;2026-04;1037,66;2026-05-19;2026-05-27;Pago
6084;507;2026-05;1719,92;2026-06-15;2026-06-21;Pago
6085;508;2025-07;4214,76;2025-07-19;2025-07-30;Pago
6086;508;2025-07;3618,52;2025-08-11;2025-08-15;Pago
6087;508;2025-08;3002,73;2025-09-21;;Pendente
6088;508;2025-09;542,15;2025-10-16;2025-10-16;Pago
6089;508;2025-10;3005,09;2025-11-13;2025-11-27;Pago
6090;508;2025-11;1705,16;2025-12-19;2025-12-25;Pago
6091;508;2025-12;1778,9;2026-01-20;2026-01-23;Pago
6092;508;2026-01;2817,47;2026-02-10;2026-02-17;Pago
6093;508;2026-02;2008,32;2026-03-11;2026-03-13;Pago
6094;508;2026-03;3710,8;2026-04-09;2026-04-24;Pago
6095;508;2026-04;1116,55;2026-05-17;2026-05-19;Pago
6096;508;2026-05;3505,84;2026-06-08;2026-06-23;Pago
6097;509;2025-07;2993,98;2025-07-24;2025-08-07;Pago
6098;509;2025-07;3843,2;2025-08-19;2025-08-23;Pago
6099;509;2025-08;735,87;2025-09-14;2025-09-18;Pago
6100;509;2025-09;1607,07;2025-10-20;2025-11-02;Pago
6101;509;2025-10;2065,03;2025-11-12;2025-11-25;Pago
6102;509;2025-11;4212,56;2025-12-10;2025-12-18;Pago
6103;509;2025-12;2314,48;2026-01-12;2026-01-10;Pago
6104;509;2026-01;3470,81;2026-02-11;2026-02-19;Pago
6105;509;2026-02;1255,95;2026-03-13;2026-03-12;Pago
6106;509;2026-03;2632,64;2026-04-13;;Pendente
6107;509;2026-04;3436,55;2026-05-16;2026-05-22;Pago
6108;509;2026-05;3007,49;2026-06-19;2026-06-22;Pago
6109;510;2025-07;946,69;2025-07-17;2025-07-28;Pago
6110;510;2025-07;4336,0;2025-08-15;2025-08-15;Pago
6111;510;2025-08;1453,87;2025-09-18;2025-10-01;Pago
6112;510;2025-09;769,76;2025-10-09;2025-10-13;Pago
6113;510;2025-10;2623,94;2025-11-18;;Pendente
6114;510;2025-11;1501,6;2025-12-21;2025-12-31;Pago
6115;510;2025-12;936,42;2026-01-18;;Pendente
6116;510;2026-01;951,85;2026-02-10;2026-02-17;Pago
6117;510;2026-02;1978,77;2026-03-11;2026-03-13;Pago
6118;510;2026-03;1995,43;2026-04-12;2026-04-12;Pago
6119;510;2026-04;1415,84;2026-05-08;2026-05-06;Pago
6120;510;2026-05;1666,19;2026-06-07;2026-06-21;Pago
6121;511;2025-07;3228,5;2025-07-25;;Pendente
6122;511;2025-07;1866,7;2025-08-11;2025-08-16;Pago
6123;511;2025-08;3506,59;2025-09-18;2025-09-23;Pago
6124;511;2025-09;3289,68;2025-10-11;2025-10-16;Pago
6125;511;2025-10;805,32;2025-11-09;2025-11-17;Pago
6126;511;2025-11;660,16;2025-12-23;2025-12-22;Pago
6127;511;2025-12;2034,53;2026-01-17;2026-01-28;Pago
6128;511;2026-01;4105,04;2026-02-18;2026-02-28;Pago
6129;511;2026-02;843,87;2026-03-14;2026-03-19;Pago
6130;511;2026-03;2005,98;2026-04-14;2026-04-15;Pago
6131;511;2026-04;3649,84;2026-05-16;;Pendente
6132;511;2026-05;4409,12;2026-06-06;2026-06-03;Pago
6133;512;2025-07;1865,57;2025-07-23;2025-07-23;Pago
6134;512;2025-07;2313,61;2025-08-23;2025-09-03;Pago
6135;512;2025-08;3041,67;2025-09-16;2025-09-30;Pago
6136;512;2025-09;3830,97;2025-10-24;2025-10-29;Pago
6137;512;2025-10;2821,18;2025-11-11;2025-11-21;Pago
6138;512;2025-11;1175,99;2025-12-15;2025-12-22;Pago
6139;512;2025-12;4333,26;2026-01-21;2026-02-05;Pago
6140;512;2026-01;4394,3;2026-02-14;;Pendente
6141;512;2026-02;3758,3;2026-03-15;2026-03-17;Pago
6142;512;2026-03;4204,8;2026-04-13;2026-04-10;Pago
6143;512;2026-04;4063,12;2026-05-22;;Pendente
6144;512;2026-05;2561,65;2026-06-13;2026-06-17;Pago
6145;513;2025-07;3941,74;2025-07-11;;Pendente
6146;513;2025-07;1240,06;2025-08-16;;Pendente
6147;513;2025-08;3635,19;2025-09-11;;Pendente
6148;513;2025-09;713,31;2025-10-21;2025-10-20;Pago
6149;513;2025-10;4119,83;2025-11-08;2025-11-08;Pago
6150;513;2025-11;2424,18;2025-12-13;2025-12-11;Pago
6151;513;2025-12;2249,42;2026-01-12;2026-01-09;Pago
6152;513;2026-01;1929,03;2026-02-16;2026-02-25;Pago
6153;513;2026-02;1377,17;2026-03-13;2026-03-14;Pago
6154;513;2026-03;3306,06;2026-04-11;2026-04-25;Pago
6155;513;2026-04;2522,56;2026-05-13;2026-05-20;Pago
6156;513;2026-05;1950,03;2026-06-19;2026-06-26;Pago
6157;514;2025-07;3979,89;2025-07-19;2025-07-20;Pago
6158;514;2025-07;3462,65;2025-08-16;2025-08-31;Pago
6159;514;2025-08;3663,89;2025-09-23;2025-09-21;Pago
6160;514;2025-09;3255,81;2025-10-20;2025-10-19;Pago
6161;514;2025-10;1667,81;2025-11-23;2025-12-08;Pago
6162;514;2025-11;3356,45;2025-12-11;2025-12-24;Pago
6163;514;2025-12;3490,87;2026-01-16;2026-01-14;Pago
6164;514;2026-01;2161,6;2026-02-10;;Pendente
6165;514;2026-02;1393,84;2026-03-19;2026-03-28;Pago
6166;514;2026-03;576,05;2026-04-22;;Pendente
6167;514;2026-04;569,28;2026-05-08;2026-05-05;Pago
6168;514;2026-05;3342,41;2026-06-20;2026-06-23;Pago
6169;515;2025-07;3669,85;2025-07-13;2025-07-27;Pago
6170;515;2025-07;2960,46;2025-08-16;;Pendente
6171;515;2025-08;1789,68;2025-09-12;;Pendente
6172;515;2025-09;2795,97;2025-10-10;2025-10-09;Pago
6173;515;2025-10;2611,07;2025-11-17;;Pendente
6174;515;2025-11;2496,64;2025-12-20;;Pendente
6175;515;2025-12;1141,15;2026-01-15;2026-01-22;Pago
6176;515;2026-01;4441,62;2026-02-08;2026-02-21;Pago
6177;515;2026-02;1477,86;2026-03-23;2026-04-06;Pago
6178;515;2026-03;3081,86;2026-04-20;2026-05-03;Pago
6179;515;2026-04;1396,67;2026-05-12;2026-05-25;Pago
6180;515;2026-05;4479,68;2026-06-19;2026-06-17;Pago
6181;516;2025-07;4479,36;2025-07-21;;Pendente
6182;516;2025-07;773,27;2025-08-16;2025-08-14;Pago
6183;516;2025-08;1817,71;2025-09-24;2025-10-02;Pago
6184;516;2025-09;1944,02;2025-10-22;2025-10-25;Pago
6185;516;2025-10;2289,22;2025-11-08;2025-11-19;Pago
6186;516;2025-11;1725,65;2025-12-20;2025-12-19;Pago
6187;516;2025-12;1020,58;2026-01-19;2026-01-26;Pago
6188;516;2026-01;2794,71;2026-02-08;2026-02-12;Pago
6189;516;2026-02;2325,54;2026-03-22;;Pendente
6190;516;2026-03;686,01;2026-04-16;2026-04-16;Pago
6191;516;2026-04;3887,23;2026-05-13;2026-05-19;Pago
6192;516;2026-05;2822,53;2026-06-18;2026-07-02;Pago
6193;517;2025-07;2246,55;2025-07-11;2025-07-25;Pago
