imposto_id;cliente_id;competencia;tributo;valor_apurado;data_vencimento
5269;440;2025-07;INSS;26563,33;2025-07-25
5270;440;2025-07;IRPJ/CSLL;60532,5;2025-08-11
5271;440;2025-08;ISS;3512,57;2025-09-19
5272;440;2025-09;INSS;33664,41;2025-10-16
5273;440;2025-10;ICMS;29733,31;2025-11-11
5274;440;2025-11;PIS/COFINS;56598,33;2025-12-14
5275;440;2025-12;PIS/COFINS;60690,52;2026-01-20
5276;440;2026-01;ICMS;26275,53;2026-02-15
5277;440;2026-02;INSS;40957,29;2026-03-21
5278;440;2026-03;ICMS;1081,0;2026-04-08
5279;440;2026-04;ICMS;22550,58;2026-05-08
5280;440;2026-05;IRPJ/CSLL;5407,66;2026-06-16
5281;441;2025-07;FGTS;18602,55;2025-07-11
5282;441;2025-07;FGTS;62995,19;2025-08-14
5283;441;2025-08;ISS;33099,16;2025-09-21
5284;441;2025-09;ISS;54635,18;2025-10-21
5285;441;2025-10;ISS;44623,63;2025-11-17
5286;441;2025-11;ISS;58266,41;2025-12-21
5287;441;2025-12;IRPJ/CSLL;61771,35;2026-01-13
5288;441;2026-01;INSS;60438,58;2026-02-21
5289;441;2026-02;PIS/COFINS;54099,82;2026-03-08
5290;441;2026-03;FGTS;20966,79;2026-04-20
5291;441;2026-04;INSS;50659,89;2026-05-18
5292;441;2026-05;IRPJ/CSLL;13581,45;2026-06-15
5293;442;2025-07;FGTS;18910,41;2025-07-12
5294;442;2025-07;IRPJ/CSLL;14463,96;2025-08-12
5295;442;2025-08;PIS/COFINS;22418,35;2025-09-18
5296;442;2025-09;ICMS;19243,12;2025-10-13
5297;442;2025-10;FGTS;22471,37;2025-11-14
5298;442;2025-11;IRPJ/CSLL;26065,71;2025-12-15
5299;442;2025-12;FGTS;38838,55;2026-01-11
5300;442;2026-01;ISS;15299,4;2026-02-06
5301;442;2026-02;ICMS;12074,32;2026-03-08
5302;442;2026-03;FGTS;27454,36;2026-04-09
5303;442;2026-04;FGTS;2816,94;2026-05-21
5304;442;2026-05;FGTS;26841,8;2026-06-20
5305;443;2025-07;ISS;55435,88;2025-07-17
5306;443;2025-07;INSS;34240,66;2025-08-18
5307;443;2025-08;IRPJ/CSLL;58526,11;2025-09-09
5308;443;2025-09;ISS;727,87;2025-10-19
5309;443;2025-10;PIS/COFINS;14729,04;2025-11-21
5310;443;2025-11;INSS;55661,15;2025-12-18
5311;443;2025-12;IRPJ/CSLL;26580,09;2026-01-17
5312;443;2026-01;IRPJ/CSLL;8196,59;2026-02-12
5313;443;2026-02;ICMS;59426,52;2026-03-18
5314;443;2026-03;IRPJ/CSLL;25560,7;2026-04-16
5315;443;2026-04;PIS/COFINS;51523,32;2026-05-13
5316;443;2026-05;PIS/COFINS;39260,12;2026-06-14
5317;444;2025-07;PIS/COFINS;33118,92;2025-07-19
5318;444;2025-07;FGTS;870,48;2025-08-14
5319;444;2025-08;PIS/COFINS;44595,44;2025-09-12
5320;444;2025-09;IRPJ/CSLL;63725,68;2025-10-14
5321;444;2025-10;FGTS;50747,31;2025-11-09
5322;444;2025-11;INSS;42943,62;2025-12-17
5323;444;2025-12;FGTS;38610,6;2026-01-22
5324;444;2026-01;INSS;26509,34;2026-02-18
5325;444;2026-02;FGTS;17838,89;2026-03-20
5326;444;2026-03;ISS;12880,59;2026-04-17
5327;444;2026-04;ICMS;7578,42;2026-05-07
5328;444;2026-05;ICMS;51452,1;2026-06-20
5329;445;2025-07;INSS;2663,42;2025-07-19
5330;445;2025-07;ICMS;57776,41;2025-08-23
5331;445;2025-08;FGTS;32784,31;2025-09-14
5332;445;2025-09;ICMS;13863,03;2025-10-24
5333;445;2025-10;IRPJ/CSLL;31985,35;2025-11-16
5334;445;2025-11;FGTS;64956,22;2025-12-18
5335;445;2025-12;ICMS;52230,5;2026-01-13
5336;445;2026-01;ISS;6060,16;2026-02-12
5337;445;2026-02;FGTS;5355,0;2026-03-10
5338;445;2026-03;PIS/COFINS;41729,93;2026-04-17
5339;445;2026-04;ICMS;2567,96;2026-05-14
5340;445;2026-05;IRPJ/CSLL;36269,17;2026-06-17
5341;446;2025-07;ICMS;47795,95;2025-07-17
5342;446;2025-07;PIS/COFINS;46125,44;2025-08-11
5343;446;2025-08;FGTS;48208,21;2025-09-16
5344;446;2025-09;IRPJ/CSLL;57741,2;2025-10-19
5345;446;2025-10;ISS;51203,7;2025-11-21
5346;446;2025-11;PIS/COFINS;44957,17;2025-12-23
5347;446;2025-12;IRPJ/CSLL;33534,56;2026-01-10
5348;446;2026-01;INSS;5090,47;2026-02-16
5349;446;2026-02;PIS/COFINS;48645,55;2026-03-08
5350;446;2026-03;FGTS;3947,0;2026-04-11
5351;446;2026-04;FGTS;18354,38;2026-05-08
5352;446;2026-05;PIS/COFINS;45009,19;2026-06-20
5353;447;2025-07;IRPJ/CSLL;12260,21;2025-07-13
5354;447;2025-07;PIS/COFINS;1106,81;2025-08-25
5355;447;2025-08;ISS;31212,15;2025-09-14
5356;447;2025-09;IRPJ/CSLL;27197,51;2025-10-10
5357;447;2025-10;FGTS;62571,0;2025-11-22
5358;447;2025-11;ICMS;64597,21;2025-12-10
5359;447;2025-12;FGTS;17627,0;2026-01-13
5360;447;2026-01;ICMS;18192,98;2026-02-14
5361;447;2026-02;ISS;41291,09;2026-03-17
5362;447;2026-03;ISS;57643,25;2026-04-19
5363;447;2026-04;PIS/COFINS;21804,01;2026-05-21
5364;447;2026-05;INSS;36056,7;2026-06-16
5365;448;2025-07;ISS;43235,78;2025-07-22
5366;448;2025-07;FGTS;39550,54;2025-08-11
5367;448;2025-08;INSS;54933,83;2025-09-12
5368;448;2025-09;IRPJ/CSLL;23138,81;2025-10-10
5369;448;2025-10;FGTS;20035,61;2025-11-20
5370;448;2025-11;ISS;58809,6;2025-12-22
5371;448;2025-12;IRPJ/CSLL;48328,5;2026-01-21
5372;448;2026-01;INSS;510,04;2026-02-10
5373;448;2026-02;ISS;13247,29;2026-03-09
5374;448;2026-03;INSS;11466,05;2026-04-08
5375;448;2026-04;FGTS;41779,4;2026-05-20
5376;448;2026-05;ISS;60610,09;2026-06-18
5377;449;2025-07;ICMS;44493,44;2025-07-26
5378;449;2025-07;ICMS;27753,52;2025-08-17
5379;449;2025-08;IRPJ/CSLL;20269,42;2025-09-10
5380;449;2025-09;IRPJ/CSLL;29648,46;2025-10-15
5381;449;2025-10;INSS;15326,84;2025-11-18
5382;449;2025-11;INSS;1431,83;2025-12-10
5383;449;2025-12;IRPJ/CSLL;57245,72;2026-01-14
5384;449;2026-01;FGTS;9027,42;2026-02-19
5385;449;2026-02;ICMS;19101,31;2026-03-18
5386;449;2026-03;ICMS;14232,41;2026-04-07
5387;449;2026-04;ICMS;43883,27;2026-05-22
5388;449;2026-05;PIS/COFINS;33478,7;2026-06-17
5389;450;2025-07;ICMS;34362,78;2025-07-22
5390;450;2025-07;PIS/COFINS;25594,11;2025-08-13
5391;450;2025-08;ISS;29338,35;2025-09-12
5392;450;2025-09;ICMS;24148,46;2025-10-22
5393;450;2025-10;INSS;39026,19;2025-11-12
5394;450;2025-11;IRPJ/CSLL;845,15;2025-12-16
5395;450;2025-12;ICMS;34092,36;2026-01-08
5396;450;2026-01;INSS;56964,29;2026-02-17
5397;450;2026-02;IRPJ/CSLL;58134,73;2026-03-17
5398;450;2026-03;INSS;6903,53;2026-04-09
5399;450;2026-04;IRPJ/CSLL;45361,33;2026-05-17
5400;450;2026-05;FGTS;22827,91;2026-06-21
5401;451;2025-07;ISS;55836,84;2025-07-26
5402;451;2025-07;PIS/COFINS;64826,14;2025-08-20
5403;451;2025-08;ICMS;42139,32;2025-09-13
5404;451;2025-09;ISS;11285,81;2025-10-18
5405;451;2025-10;FGTS;34702,13;2025-11-14
5406;451;2025-11;IRPJ/CSLL;22779,76;2025-12-20
5407;451;2025-12;FGTS;21307,56;2026-01-20
5408;451;2026-01;ICMS;63955,97;2026-02-08
5409;451;2026-02;ISS;5867,69;2026-03-08
5410;451;2026-03;FGTS;43510,38;2026-04-15
5411;451;2026-04;PIS/COFINS;60233,87;2026-05-15
5412;451;2026-05;ICMS;22469,08;2026-06-21
5413;452;2025-07;ISS;48657,13;2025-07-17
5414;452;2025-07;IRPJ/CSLL;53068,51;2025-08-24
5415;452;2025-08;ISS;16347,46;2025-09-10
5416;452;2025-09;ICMS;42144,57;2025-10-16
5417;452;2025-10;ISS;14968,39;2025-11-14
5418;452;2025-11;PIS/COFINS;25403,6;2025-12-23
5419;452;2025-12;PIS/COFINS;57279,08;2026-01-20
5420;452;2026-01;ISS;50036,05;2026-02-18
5421;452;2026-02;INSS;23894,34;2026-03-16
5422;452;2026-03;FGTS;45581,4;2026-04-20
5423;452;2026-04;FGTS;45832,87;2026-05-15
5424;452;2026-05;FGTS;56416,22;2026-06-06
5425;453;2025-07;ICMS;18882,47;2025-07-22
5426;453;2025-07;ICMS;54538,26;2025-08-17
5427;453;2025-08;ICMS;19571,15;2025-09-12
5428;453;2025-09;PIS/COFINS;48058,64;2025-10-21
5429;453;2025-10;ISS;10219,52;2025-11-18
5430;453;2025-11;FGTS;45897,54;2025-12-09
5431;453;2025-12;PIS/COFINS;28402,35;2026-01-19
5432;453;2026-01;FGTS;12487,5;2026-02-19
5433;453;2026-02;INSS;17099,56;2026-03-10
5434;453;2026-03;ICMS;53535,2;2026-04-07
5435;453;2026-04;INSS;3198,43;2026-05-14
5436;453;2026-05;PIS/COFINS;53533,49;2026-06-19
5437;454;2025-07;IRPJ/CSLL;57074,97;2025-07-17
5438;454;2025-07;ISS;60725,95;2025-08-22
5439;454;2025-08;ICMS;55755,84;2025-09-21
5440;454;2025-09;IRPJ/CSLL;52360,65;2025-10-17
5441;454;2025-10;INSS;58625,28;2025-11-17
5442;454;2025-11;INSS;7500,24;2025-12-19
5443;454;2025-12;IRPJ/CSLL;11613,39;2026-01-22
5444;454;2026-01;PIS/COFINS;29805,88;2026-02-08
5445;454;2026-02;IRPJ/CSLL;11114,8;2026-03-19
5446;454;2026-03;PIS/COFINS;30422,69;2026-04-14
5447;454;2026-04;INSS;17743,65;2026-05-22
5448;454;2026-05;ISS;37228,51;2026-06-09
5449;455;2025-07;PIS/COFINS;36968,39;2025-07-11
5450;455;2025-07;INSS;31206,11;2025-08-13
5451;455;2025-08;INSS;60320,34;2025-09-23
5452;455;2025-09;PIS/COFINS;54331,88;2025-10-18
5453;455;2025-10;ICMS;18912,86;2025-11-22
5454;455;2025-11;PIS/COFINS;10804,17;2025-12-21
5455;455;2025-12;FGTS;63369,79;2026-01-09
5456;455;2026-01;PIS/COFINS;2646,45;2026-02-09
5457;455;2026-02;INSS;18523,6;2026-03-15
5458;455;2026-03;IRPJ/CSLL;50550,87;2026-04-13
5459;455;2026-04;FGTS;28871,33;2026-05-18
5460;455;2026-05;PIS/COFINS;36919,74;2026-06-14
5461;456;2025-07;INSS;39178,96;2025-07-22
5462;456;2025-07;FGTS;31226,68;2025-08-24
5463;456;2025-08;INSS;64406,15;2025-09-10
5464;456;2025-09;IRPJ/CSLL;17697,2;2025-10-20
5465;456;2025-10;INSS;19844,91;2025-11-08
5466;456;2025-11;IRPJ/CSLL;60988,37;2025-12-09
5467;456;2025-12;ISS;24633,45;2026-01-12
5468;456;2026-01;ICMS;57505,91;2026-02-19
5469;456;2026-02;ICMS;25369,55;2026-03-10
5470;456;2026-03;ISS;63408,86;2026-04-21
5471;456;2026-04;ISS;34492,47;2026-05-22
5472;456;2026-05;ISS;52129,35;2026-06-07
5473;457;2025-07;ISS;25295,32;2025-07-23
5474;457;2025-07;ISS;3717,87;2025-08-13
5475;457;2025-08;INSS;3215,98;2025-09-17
5476;457;2025-09;PIS/COFINS;52497,68;2025-10-19
5477;457;2025-10;ISS;8076,58;2025-11-08
5478;457;2025-11;INSS;49665,77;2025-12-14
5479;457;2025-12;IRPJ/CSLL;16104,44;2026-01-20
5480;457;2026-01;INSS;54023,85;2026-02-07
5481;457;2026-02;FGTS;14079,92;2026-03-17
5482;457;2026-03;PIS/COFINS;17082,45;2026-04-21
5483;457;2026-04;ICMS;24846,94;2026-05-14
5484;457;2026-05;PIS/COFINS;63214,09;2026-06-21
5485;458;2025-07;ISS;39427,72;2025-07-21
5486;458;2025-07;ICMS;11247,66;2025-08-21
5487;458;2025-08;ICMS;28945,75;2025-09-13
5488;458;2025-09;PIS/COFINS;22639,58;2025-10-19
5489;458;2025-10;PIS/COFINS;32034,97;2025-11-14
5490;458;2025-11;FGTS;33885,99;2025-12-18
5491;458;2025-12;ICMS;11135,84;2026-01-21
5492;458;2026-01;ISS;1679,18;2026-02-16
5493;458;2026-02;PIS/COFINS;35266,45;2026-03-13
5494;458;2026-03;PIS/COFINS;44677,87;2026-04-18
5495;458;2026-04;IRPJ/CSLL;41943,91;2026-05-14
5496;458;2026-05;PIS/COFINS;46881,83;2026-06-07
5497;459;2025-07;FGTS;12244,83;2025-07-12
5498;459;2025-07;IRPJ/CSLL;54268,03;2025-08-16
5499;459;2025-08;IRPJ/CSLL;21254,06;2025-09-13
5500;459;2025-09;IRPJ/CSLL;47661,49;2025-10-16
5501;459;2025-10;ICMS;64641,91;2025-11-13
5502;459;2025-11;PIS/COFINS;45969,83;2025-12-22
5503;459;2025-12;ISS;24674,15;2026-01-07
5504;459;2026-01;FGTS;19822,38;2026-02-10
5505;459;2026-02;ICMS;40488,55;2026-03-10
5506;459;2026-03;FGTS;13147,52;2026-04-07
5507;459;2026-04;ICMS;62790,07;2026-05-13
5508;459;2026-05;FGTS;63006,78;2026-06-15
5509;460;2025-07;FGTS;5599,75;2025-07-11
5510;460;2025-07;PIS/COFINS;13500,93;2025-08-19
5511;460;2025-08;FGTS;11384,08;2025-09-11
5512;460;2025-09;ISS;40686,21;2025-10-19
5513;460;2025-10;PIS/COFINS;41277,94;2025-11-23
5514;460;2025-11;INSS;21412,87;2025-12-08
5515;460;2025-12;INSS;44302,17;2026-01-12
5516;460;2026-01;IRPJ/CSLL;46271,8;2026-02-19
5517;460;2026-02;INSS;56771,49;2026-03-11
5518;460;2026-03;PIS/COFINS;46777,88;2026-04-22
5519;460;2026-04;INSS;32066,36;2026-05-21
5520;460;2026-05;FGTS;60328,46;2026-06-18
5521;461;2025-07;INSS;19066,74;2025-07-23
5522;461;2025-07;IRPJ/CSLL;12437,82;2025-08-15
5523;461;2025-08;IRPJ/CSLL;59198,52;2025-09-14
5524;461;2025-09;ICMS;62948,93;2025-10-18
5525;461;2025-10;IRPJ/CSLL;15578,33;2025-11-14
5526;461;2025-11;FGTS;30557,07;2025-12-21
5527;461;2025-12;INSS;23246,5;2026-01-19
5528;461;2026-01;PIS/COFINS;15666,56;2026-02-17
5529;461;2026-02;INSS;13089,48;2026-03-18
5530;461;2026-03;ISS;9360,31;2026-04-09
5531;461;2026-04;FGTS;20776,91;2026-05-08
5532;461;2026-05;IRPJ/CSLL;34277,28;2026-06-20
5533;462;2025-07;FGTS;52082,61;2025-07-20
5534;462;2025-07;FGTS;52989,65;2025-08-17
5535;462;2025-08;ICMS;31591,21;2025-09-16
5536;462;2025-09;ICMS;60942,25;2025-10-17
5537;462;2025-10;PIS/COFINS;13208,01;2025-11-22
5538;462;2025-11;IRPJ/CSLL;43113,29;2025-12-22
5539;462;2025-12;ICMS;15093,48;2026-01-17
5540;462;2026-01;INSS;17111,66;2026-02-11
5541;462;2026-02;FGTS;60293,36;2026-03-23
5542;462;2026-03;ICMS;54092,07;2026-04-07
5543;462;2026-04;PIS/COFINS;52123,32;2026-05-15
5544;462;2026-05;PIS/COFINS;7094,73;2026-06-12
5545;463;2025-07;PIS/COFINS;21571,47;2025-07-14
5546;463;2025-07;ICMS;32509,75;2025-08-25
5547;463;2025-08;IRPJ/CSLL;22526,68;2025-09-09
5548;463;2025-09;IRPJ/CSLL;2518,82;2025-10-11
5549;463;2025-10;IRPJ/CSLL;37007,34;2025-11-16
5550;463;2025-11;INSS;3147,83;2025-12-16
5551;463;2025-12;FGTS;49604,97;2026-01-11
5552;463;2026-01;PIS/COFINS;17125,96;2026-02-19
5553;463;2026-02;IRPJ/CSLL;22491,97;2026-03-15
5554;463;2026-03;INSS;58176,92;2026-04-22
5555;463;2026-04;ISS;61231,61;2026-05-15
5556;463;2026-05;ISS;30666,19;2026-06-09
5557;464;2025-07;IRPJ/CSLL;63022,54;2025-07-25
5558;464;2025-07;ICMS;18422,36;2025-08-12
5559;464;2025-08;ISS;51845,66;2025-09-11
5560;464;2025-09;FGTS;35256,22;2025-10-18
5561;464;2025-10;ISS;48675,87;2025-11-12
5562;464;2025-11;INSS;37716,83;2025-12-14
5563;464;2025-12;PIS/COFINS;38573,77;2026-01-14
5564;464;2026-01;IRPJ/CSLL;11802,61;2026-02-11
5565;464;2026-02;ISS;3534,46;2026-03-10
5566;464;2026-03;ISS;29659,86;2026-04-15
5567;464;2026-04;ICMS;31533,65;2026-05-17
5568;464;2026-05;FGTS;15799,03;2026-06-21
5569;465;2025-07;FGTS;3216,92;2025-07-14
5570;465;2025-07;IRPJ/CSLL;33230,17;2025-08-18
5571;465;2025-08;PIS/COFINS;35587,81;2025-09-22
5572;465;2025-09;IRPJ/CSLL;22367,41;2025-10-13
5573;465;2025-10;IRPJ/CSLL;38578,13;2025-11-11
5574;465;2025-11;ISS;16163,83;2025-12-16
5575;465;2025-12;PIS/COFINS;60805,23;2026-01-09
5576;465;2026-01;ICMS;315,26;2026-02-15
5577;465;2026-02;IRPJ/CSLL;35512,31;2026-03-09
5578;465;2026-03;INSS;12470,03;2026-04-22
5579;465;2026-04;IRPJ/CSLL;55212,95;2026-05-13
5580;465;2026-05;ICMS;31716,88;2026-06-06
5581;466;2025-07;ICMS;36282,77;2025-07-24
5582;466;2025-07;FGTS;56654,14;2025-08-14
5583;466;2025-08;IRPJ/CSLL;12315,56;2025-09-16
5584;466;2025-09;FGTS;14857,75;2025-10-12
5585;466;2025-10;ISS;15418,18;2025-11-17
5586;466;2025-11;INSS;37559,4;2025-12-14
5587;466;2025-12;FGTS;62788,98;2026-01-13
5588;466;2026-01;INSS;33579,98;2026-02-13
5589;466;2026-02;IRPJ/CSLL;56876,28;2026-03-18
5590;466;2026-03;ICMS;45664,86;2026-04-21
5591;466;2026-04;IRPJ/CSLL;12532,57;2026-05-11
5592;466;2026-05;ISS;6016,3;2026-06-08
5593;467;2025-07;FGTS;39278,82;2025-07-18
5594;467;2025-07;FGTS;56091,76;2025-08-16
5595;467;2025-08;FGTS;3471,29;2025-09-22
5596;467;2025-09;ICMS;36989,14;2025-10-23
5597;467;2025-10;IRPJ/CSLL;44714,54;2025-11-23
5598;467;2025-11;ICMS;11350,14;2025-12-13
5599;467;2025-12;FGTS;49631,55;2026-01-09
5600;467;2026-01;PIS/COFINS;52290,62;2026-02-10
5601;467;2026-02;IRPJ/CSLL;9838,51;2026-03-10
5602;467;2026-03;INSS;25392,0;2026-04-14
5603;467;2026-04;INSS;53614,84;2026-05-18
5604;467;2026-05;PIS/COFINS;27191,2;2026-06-18
5605;468;2025-07;ICMS;52694,29;2025-07-14
5606;468;2025-07;INSS;59098,14;2025-08-20
5607;468;2025-08;ICMS;2654,99;2025-09-09
5608;468;2025-09;FGTS;33487,33;2025-10-24
5609;468;2025-10;IRPJ/CSLL;888,5;2025-11-19
5610;468;2025-11;IRPJ/CSLL;1440,33;2025-12-11
5611;468;2025-12;PIS/COFINS;13519,78;2026-01-16
5612;468;2026-01;ISS;47637,7;2026-02-19
5613;468;2026-02;ICMS;7441,54;2026-03-14
5614;468;2026-03;ICMS;21131,6;2026-04-11
5615;468;2026-04;ISS;45966,9;2026-05-12
5616;468;2026-05;IRPJ/CSLL;39300,62;2026-06-20
5617;469;2025-07;IRPJ/CSLL;38002,05;2025-07-25
5618;469;2025-07;FGTS;27908,3;2025-08-13
5619;469;2025-08;ISS;3645,75;2025-09-14
5620;469;2025-09;INSS;9272,25;2025-10-16
5621;469;2025-10;ISS;44324,18;2025-11-19
5622;469;2025-11;FGTS;18404,62;2025-12-16
5623;469;2025-12;PIS/COFINS;36932,64;2026-01-15
5624;469;2026-01;INSS;47671,37;2026-02-06
5625;469;2026-02;FGTS;300,01;2026-03-19
5626;469;2026-03;ISS;54819,48;2026-04-14
5627;469;2026-04;IRPJ/CSLL;19998,14;2026-05-22
5628;469;2026-05;ICMS;45249,76;2026-06-17
5629;470;2025-07;ISS;56144,97;2025-07-24
5630;470;2025-07;IRPJ/CSLL;15415,55;2025-08-17
5631;470;2025-08;ICMS;62197,1;2025-09-13
5632;470;2025-09;ISS;18691,84;2025-10-17
5633;470;2025-10;PIS/COFINS;13563,15;2025-11-16
5634;470;2025-11;INSS;53438,28;2025-12-09
5635;470;2025-12;INSS;22891,85;2026-01-11
5636;470;2026-01;IRPJ/CSLL;34043,99;2026-02-11
5637;470;2026-02;ICMS;9382,87;2026-03-09
5638;470;2026-03;INSS;18809,25;2026-04-22
5639;470;2026-04;ICMS;20547,13;2026-05-16
5640;470;2026-05;ISS;2657,42;2026-06-18
5641;471;2025-07;ISS;49078,97;2025-07-16
5642;471;2025-07;ICMS;2722,34;2025-08-17
5643;471;2025-08;IRPJ/CSLL;44813,88;2025-09-16
5644;471;2025-09;INSS;63106,21;2025-10-10
5645;471;2025-10;ICMS;55034,86;2025-11-21
5646;471;2025-11;PIS/COFINS;35884,17;2025-12-14
5647;471;2025-12;INSS;64265,45;2026-01-17
5648;471;2026-01;INSS;8090,25;2026-02-19
5649;471;2026-02;PIS/COFINS;50068,03;2026-03-19
5650;471;2026-03;IRPJ/CSLL;38631,87;2026-04-20
5651;471;2026-04;FGTS;5879,89;2026-05-19
5652;471;2026-05;FGTS;41960,01;2026-06-14
5653;472;2025-07;IRPJ/CSLL;14329,83;2025-07-23
5654;472;2025-07;ICMS;50539,14;2025-08-21
5655;472;2025-08;INSS;43577,02;2025-09-11
5656;472;2025-09;PIS/COFINS;20324,89;2025-10-09
5657;472;2025-10;INSS;11233,95;2025-11-21
5658;472;2025-11;ICMS;54152,65;2025-12-23
5659;472;2025-12;ISS;1028,9;2026-01-07
5660;472;2026-01;IRPJ/CSLL;5346,82;2026-02-08
5661;472;2026-02;INSS;48339,34;2026-03-16
5662;472;2026-03;INSS;9799,13;2026-04-12
5663;472;2026-04;ISS;57600,3;2026-05-19
5664;472;2026-05;INSS;54849,43;2026-06-18
5665;473;2025-07;ICMS;1772,4;2025-07-24
5666;473;2025-07;PIS/COFINS;26353,24;2025-08-13
5667;473;2025-08;ISS;38083,15;2025-09-10
5668;473;2025-09;ICMS;42368,32;2025-10-22
5669;473;2025-10;ICMS;48968,14;2025-11-21
5670;473;2025-11;ICMS;53766,77;2025-12-19
5671;473;2025-12;IRPJ/CSLL;22599,17;2026-01-20
5672;473;2026-01;ICMS;37923,76;2026-02-13
5673;473;2026-02;FGTS;32123,34;2026-03-20
5674;473;2026-03;PIS/COFINS;42898,62;2026-04-08
5675;473;2026-04;INSS;25795,61;2026-05-15
5676;473;2026-05;PIS/COFINS;27561,92;2026-06-13
5677;474;2025-07;FGTS;62492,14;2025-07-23
5678;474;2025-07;FGTS;58100,86;2025-08-19
5679;474;2025-08;ISS;62632,97;2025-09-16
5680;474;2025-09;ISS;12740,78;2025-10-09
5681;474;2025-10;ISS;39312,09;2025-11-16
5682;474;2025-11;ISS;7161,94;2025-12-17
5683;474;2025-12;IRPJ/CSLL;8803,03;2026-01-12
5684;474;2026-01;ISS;34996,7;2026-02-16
5685;474;2026-02;PIS/COFINS;17711,98;2026-03-23
5686;474;2026-03;ISS;51482,46;2026-04-18
5687;474;2026-04;FGTS;19391,09;2026-05-07
5688;474;2026-05;FGTS;29005,0;2026-06-11
5689;475;2025-07;PIS/COFINS;21617,0;2025-07-14
5690;475;2025-07;IRPJ/CSLL;35835,74;2025-08-15
5691;475;2025-08;ICMS;62261,07;2025-09-22
5692;475;2025-09;PIS/COFINS;32539,38;2025-10-19
5693;475;2025-10;ICMS;28595,82;2025-11-10
5694;475;2025-11;PIS/COFINS;43354,5;2025-12-20
5695;475;2025-12;FGTS;31585,51;2026-01-21
5696;475;2026-01;ISS;1644,74;2026-02-17
5697;475;2026-02;INSS;53930,7;2026-03-13
5698;475;2026-03;ISS;18192,89;2026-04-17
5699;475;2026-04;FGTS;48462,24;2026-05-15
5700;475;2026-05;ISS;26327,54;2026-06-06
5701;476;2025-07;ICMS;3345,99;2025-07-13
5702;476;2025-07;IRPJ/CSLL;35536,92;2025-08-23
5703;476;2025-08;FGTS;43305,82;2025-09-15
5704;476;2025-09;PIS/COFINS;437,91;2025-10-15
5705;476;2025-10;ISS;37445,64;2025-11-21
5706;476;2025-11;PIS/COFINS;30741,06;2025-12-17
5707;476;2025-12;FGTS;822,87;2026-01-19
5708;476;2026-01;INSS;5684,88;2026-02-10
5709;476;2026-02;PIS/COFINS;23096,53;2026-03-12
5710;476;2026-03;ICMS;51698,82;2026-04-14
5711;476;2026-04;ISS;8420,74;2026-05-08
5712;476;2026-05;INSS;64692,21;2026-06-14
5713;477;2025-07;INSS;37442,79;2025-07-20
5714;477;2025-07;FGTS;58417,76;2025-08-14
5715;477;2025-08;PIS/COFINS;18090,68;2025-09-15
5716;477;2025-09;PIS/COFINS;17161,13;2025-10-19
5717;477;2025-10;FGTS;57516,57;2025-11-21
5718;477;2025-11;FGTS;52577,54;2025-12-20
5719;477;2025-12;IRPJ/CSLL;6465,36;2026-01-15
5720;477;2026-01;INSS;57183,2;2026-02-20
5721;477;2026-02;ICMS;45245,36;2026-03-12
5722;477;2026-03;FGTS;14933,68;2026-04-07
5723;477;2026-04;FGTS;52041,91;2026-05-15
5724;477;2026-05;ICMS;47589,85;2026-06-20
5725;478;2025-07;IRPJ/CSLL;9105,69;2025-07-16
5726;478;2025-07;INSS;11145,67;2025-08-13
5727;478;2025-08;ICMS;3127,06;2025-09-22
5728;478;2025-09;PIS/COFINS;60481,94;2025-10-22
5729;478;2025-10;PIS/COFINS;47009,67;2025-11-08
5730;478;2025-11;INSS;25297,47;2025-12-19
5731;478;2025-12;IRPJ/CSLL;32152,11;2026-01-11
5732;478;2026-01;FGTS;40418,77;2026-02-08
5733;478;2026-02;IRPJ/CSLL;9100,87;2026-03-09
5734;478;2026-03;ICMS;11970,13;2026-04-19
5735;478;2026-04;ICMS;5264,5;2026-05-09
5736;478;2026-05;ISS;7555,85;2026-06-07
5737;479;2025-07;PIS/COFINS;48407,35;2025-07-19
5738;479;2025-07;INSS;19873,4;2025-08-10
5739;479;2025-08;INSS;57443,92;2025-09-19
5740;479;2025-09;ICMS;52935,1;2025-10-19
5741;479;2025-10;FGTS;50097,69;2025-11-08
5742;479;2025-11;FGTS;44853,93;2025-12-23
5743;479;2025-12;ISS;40457,33;2026-01-21
5744;479;2026-01;INSS;23849,24;2026-02-15
5745;479;2026-02;ICMS;53606,94;2026-03-10
5746;479;2026-03;FGTS;32380,2;2026-04-18
5747;479;2026-04;ISS;8331,83;2026-05-17
5748;479;2026-05;IRPJ/CSLL;57488,83;2026-06-18
5749;480;2025-07;PIS/COFINS;39699,59;2025-07-12
5750;480;2025-07;IRPJ/CSLL;4250,81;2025-08-16
5751;480;2025-08;ICMS;53107,31;2025-09-24
5752;480;2025-09;IRPJ/CSLL;3724,58;2025-10-16
5753;480;2025-10;ICMS;20317,08;2025-11-19
5754;480;2025-11;FGTS;26341,64;2025-12-16
5755;480;2025-12;INSS;9958,55;2026-01-12
5756;480;2026-01;PIS/COFINS;21125,42;2026-02-11
5757;480;2026-02;IRPJ/CSLL;54416,03;2026-03-13
5758;480;2026-03;FGTS;56013,93;2026-04-08
5759;480;2026-04;IRPJ/CSLL;50873,23;2026-05-20
5760;480;2026-05;PIS/COFINS;32468,29;2026-06-13
