uso_id,reparo_id,peca_id,quantidade,custo_total
3178,1960,14,2,752.86
3179,1960,41,2,269.8
3180,1960,64,1,140.92
3181,1961,29,1,538.01
3182,1965,21,1,301.1
3183,1965,10,1,809.03
3184,1966,17,1,63.03
3185,1966,49,1,439.43
3186,1966,67,2,249.43
3187,1967,8,1,209.94
3188,1968,71,2,148.42
3189,1969,56,1,604.08
3190,1970,70,1,634.01
3191,1970,26,1,359.54
3192,1970,52,2,86.41
3193,1971,4,1,454.45
3194,1971,38,1,143.34
3195,1973,13,1,570.72
3196,1973,39,1,298.05
3197,1974,8,2,195.19
3198,1974,61,1,559.09
3199,1974,18,1,266.55
3200,1975,77,2,302.86
3201,1976,57,2,478.24
3202,1979,19,2,25.22
3203,1979,38,1,405.21
3204,1981,2,2,715.28
3205,1982,10,2,333.54
3206,1983,46,2,454.23
3207,1984,9,1,622.67
3208,1984,26,1,843.95
3209,1984,19,2,479.43
3210,1987,36,1,363.2
3211,1987,73,2,383.99
3212,1987,59,1,546.04
3213,1989,48,2,463.07
3214,1989,45,2,743.78
3215,1989,59,2,456.89
3216,1990,39,1,53.93
3217,1991,43,2,357.96
3218,1992,32,2,584.46
3219,1995,43,2,103.68
3220,1995,38,2,485.09
3221,1995,61,2,527.39
3222,1996,25,1,640.02
3223,1996,68,1,119.42
3224,1996,25,1,141.18
3225,1997,76,2,550.71
3226,1997,76,2,243.12
3227,1997,60,1,728.84
3228,2000,64,1,515.98
3229,2000,20,2,438.59
3230,2000,44,1,591.4
3231,2002,24,1,751.51
3232,2002,15,2,458.64
3233,2002,33,1,163.44
3234,2003,69,2,408.81
3235,2003,58,1,416.69
3236,2004,44,2,788.56
3237,2004,52,2,240.74
3238,2005,56,1,198.17
3239,2006,67,2,310.52
3240,2006,47,2,527.35
3241,2007,59,2,586.81
3242,2007,29,1,267.44
3243,2007,74,1,237.54
3244,2008,67,2,375.04
3245,2010,26,1,843.46
3246,2011,49,1,710.94
3247,2012,78,1,771.79
3248,2013,28,1,253.86
3249,2013,58,2,765.12
3250,2014,41,1,849.45
3251,2015,13,1,233.62
3252,2015,39,2,379.07
3253,2016,68,1,505.97
3254,2016,7,2,316.51
3255,2018,34,2,835.83
3256,2018,68,1,126.87
3257,2018,1,1,578.12
3258,2020,55,1,74.23
3259,2020,6,1,314.49
3260,2022,55,2,90.15
3261,2022,11,2,712.85
3262,2023,58,1,206.7
3263,2023,8,2,337.82
3264,2023,76,1,849.58
3265,2024,76,2,531.14
3266,2024,78,2,418.53
3267,2024,68,1,497.24
3268,2025,66,2,674.17
3269,2025,43,2,608.6
3270,2025,19,2,161.0
3271,2026,70,1,98.62
3272,2027,36,1,765.93
3273,2028,13,2,657.45
3274,2028,26,2,17.24
3275,2028,14,2,21.99
3276,2029,15,2,131.97
3277,2030,61,1,15.92
3278,2031,35,1,600.26
3279,2032,73,2,596.61
3280,2032,59,2,496.06
3281,2033,80,1,746.78
3282,2033,7,2,515.06
3283,2034,35,1,705.59
3284,2034,49,2,425.07
3285,2035,33,2,109.03
3286,2035,9,2,376.17
3287,2035,72,2,789.06
3288,2036,71,2,446.76
3289,2036,74,2,724.61
3290,2036,23,1,740.72
3291,2038,25,2,25.75
3292,2038,55,1,230.98
3293,2039,23,1,447.77
3294,2040,30,2,146.43
3295,2040,10,1,596.69
3296,2040,5,2,712.06
3297,2041,16,1,428.09
3298,2042,16,1,650.83
3299,2042,58,2,602.04
3300,2042,3,1,51.17
3301,2043,35,1,56.99
3302,2043,36,2,807.59
3303,2044,20,1,146.12
3304,2045,35,1,524.49
3305,2045,35,1,736.34
3306,2045,42,2,444.65
3307,2046,72,2,146.02
3308,2046,29,2,469.64
3309,2047,26,2,216.57
3310,2047,9,2,38.01
3311,2048,62,1,811.91
3312,2048,1,1,292.36
3313,2048,62,2,732.44
3314,2049,72,2,498.48
3315,2050,31,2,348.53
3316,2050,6,2,780.99
3317,2050,76,1,371.19
3318,2051,10,2,297.5
3319,2051,39,2,791.83
3320,2052,76,2,209.6
3321,2053,25,2,499.22
3322,2053,45,2,804.69
3323,2054,64,2,556.92
3324,2054,47,1,102.67
3325,2056,62,2,742.73
3326,2057,75,1,56.69
3327,2057,51,1,167.69
3328,2058,34,2,582.34
3329,2059,28,2,545.88
3330,2060,51,1,545.99
3331,2061,26,2,501.16
3332,2062,69,1,647.76
3333,2064,53,1,559.27
3334,2064,60,2,825.24
3335,2064,78,2,338.1
3336,2066,36,1,591.91
3337,2066,51,1,479.03
3338,2067,25,2,478.13
3339,2067,9,2,386.79
3340,2068,4,1,443.87
3341,2071,40,2,38.12
3342,2071,30,2,320.43
3343,2072,54,2,734.67
3344,2075,74,1,478.36
3345,2076,33,2,273.08
3346,2078,24,1,704.9
3347,2078,75,1,286.5
3348,2080,36,2,551.38
3349,2081,19,2,408.94
3350,2081,47,1,609.83
3351,2082,50,1,60.3
3352,2084,74,2,78.32
3353,2084,76,1,312.21
3354,2085,23,2,781.42
3355,2085,17,1,682.75
3356,2085,66,1,297.6
3357,2086,15,1,288.74
3358,2086,68,1,679.44
3359,2087,62,2,145.5
3360,2087,10,1,598.54
3361,2088,68,2,168.28
3362,2088,62,1,367.64
3363,2088,75,1,565.41
3364,2089,51,2,141.55
3365,2089,11,1,100.62
3366,2090,58,1,328.06
3367,2090,40,1,508.7
3368,2091,78,1,190.7
3369,2091,55,2,350.39
3370,2092,10,2,144.39
3371,2093,70,2,52.01
3372,2093,30,1,543.44
3373,2094,6,1,571.21
3374,2096,16,2,146.58
3375,2096,64,2,643.25
3376,2097,25,2,242.83
3377,2097,52,1,96.46
3378,2097,40,2,525.57
3379,2098,77,1,668.52
3380,2099,35,1,697.52
3381,2099,68,2,368.26
3382,2099,12,1,618.89
3383,2100,42,2,164.71
3384,2101,34,2,690.18
3385,2101,39,1,255.87
3386,2101,19,1,45.69
3387,2103,35,1,203.41
3388,2103,10,1,305.29
3389,2104,24,2,526.33
3390,2104,4,1,436.63
3391,2105,4,1,333.05
3392,2105,66,2,451.51
3393,2105,65,1,693.25
3394,2106,27,1,28.08
3395,2106,36,2,99.97
3396,2106,56,1,658.92
3397,2107,69,2,22.44
3398,2107,64,2,705.37
3399,2110,23,2,371.76
3400,2110,5,2,574.45
3401,2111,69,1,103.38
3402,2111,59,1,452.51
3403,2112,20,1,468.62
3404,2113,53,1,528.26
3405,2114,27,2,338.85
3406,2115,28,2,504.39
3407,2115,76,1,220.48
3408,2116,53,1,599.74
3409,2116,53,2,333.59
3410,2116,65,1,754.46
3411,2117,50,2,20.19
3412,2117,67,2,329.34
3413,2117,6,1,54.19
3414,2119,24,1,791.34
3415,2119,40,2,551.85
3416,2120,69,1,639.59
3417,2120,75,1,294.39
3418,2120,11,1,774.59
3419,2122,39,2,837.09
3420,2122,31,1,484.25
3421,2122,26,1,379.11
3422,2123,4,2,275.79
3423,2124,49,2,633.87
3424,2124,77,1,26.6
3425,2124,53,2,363.3
3426,2126,67,2,307.98
3427,2126,26,2,244.89
3428,2126,73,1,470.91
3429,2127,35,1,795.7
3430,2127,66,2,557.01
3431,2129,36,2,264.3
3432,2130,65,2,127.98
3433,2130,26,1,506.29
3434,2130,38,2,193.09
3435,2131,35,1,112.51
3436,2131,12,1,354.13
3437,2132,3,2,26.61
3438,2132,13,2,514.67
3439,2133,47,1,67.93
3440,2133,24,2,301.01
3441,2134,77,2,262.14
3442,2135,25,1,447.16
3443,2135,50,1,776.17
3444,2136,9,2,546.56
3445,2137,58,2,514.24
3446,2137,52,2,178.9
3447,2137,2,2,296.37
3448,2138,79,2,400.77
3449,2139,70,1,379.67
3450,2139,66,2,454.57
3451,2139,76,2,249.93
3452,2140,37,2,473.99
3453,2142,60,2,625.12
3454,2142,27,2,436.69
3455,2142,16,1,86.54
3456,2143,47,1,609.74
3457,2143,25,1,315.32
3458,2143,57,1,447.63
3459,2145,34,2,504.34
3460,2145,35,2,676.87
3461,2147,37,1,617.19
3462,2147,38,2,468.89
3463,2148,53,2,769.91
3464,2148,29,1,498.09
3465,2148,77,2,195.73
3466,2149,70,2,137.31
3467,2149,30,2,805.48
3468,2149,50,2,164.7
3469,2152,16,1,497.74
3470,2152,54,1,792.04
3471,2153,65,1,442.7
3472,2153,69,2,659.16
3473,2153,4,1,238.36
3474,2154,28,2,45.17
3475,2154,72,1,504.93
3476,2154,57,2,734.15
3477,2155,17,1,449.07
3478,2156,61,1,233.33
3479,2156,53,2,346.54
3480,2157,4,2,436.19
3481,2157,74,1,303.72
3482,2157,74,2,371.02
3483,2158,25,2,740.66
3484,2158,9,2,698.02
3485,2158,76,1,498.97
3486,2159,35,2,504.19
3487,2160,79,2,159.71
3488,2160,79,2,770.87
3489,2162,24,1,723.47
3490,2163,38,2,577.04
3491,2164,74,1,486.42
3492,2166,67,2,614.04
3493,2166,33,2,46.03
3494,2167,56,1,393.9
3495,2167,13,1,298.05
3496,2167,27,2,141.54
3497,2168,71,1,698.01
3498,2168,58,1,370.86
3499,2168,6,2,439.03
3500,2169,23,1,500.4
3501,2169,40,1,53.23
3502,2170,39,2,481.43
3503,2170,42,1,136.11
3504,2171,61,1,820.03
3505,2171,70,1,613.8
3506,2172,27,1,152.54
3507,2172,43,2,782.45
3508,2172,68,1,733.07
3509,2173,75,2,158.96
3510,2173,5,2,720.07
3511,2173,16,1,426.2
3512,2174,51,1,579.03
3513,2175,53,1,64.04
3514,2175,68,1,723.54
3515,2176,79,2,193.33
3516,2176,24,1,256.31
3517,2177,67,1,66.69
3518,2178,41,2,733.19
3519,2178,77,1,54.26
3520,2178,40,1,829.63
3521,2179,17,1,761.39
3522,2179,72,1,600.99
3523,2179,76,1,209.15
3524,2180,44,2,698.41
3525,2180,74,1,289.73
3526,2180,45,2,161.41
3527,2182,39,1,86.51
3528,2184,21,1,417.02
3529,2184,39,1,560.69
3530,2186,36,1,663.29
3531,2188,70,1,85.78
3532,2190,64,1,528.12
3533,2192,61,1,843.23
3534,2192,32,2,30.17
3535,2193,23,1,673.3
3536,2193,77,2,833.3
3537,2193,23,1,173.59
3538,2194,12,2,461.3
3539,2194,69,1,220.55
3540,2194,42,1,163.03
3541,2195,11,2,609.25
3542,2195,3,2,443.22
3543,2195,68,1,725.04
3544,2196,8,2,194.07
3545,2196,69,1,178.53
3546,2197,70,1,355.89
3547,2199,42,1,357.79
3548,2199,77,1,72.3
3549,2200,8,2,542.95
3550,2200,32,1,600.34
3551,2201,12,1,469.03
3552,2201,59,2,541.13
3553,2202,41,2,435.31
3554,2206,19,1,799.28
3555,2206,30,2,679.04
3556,2207,51,1,124.72
3557,2207,25,1,822.9
3558,2208,49,2,698.34
3559,2208,41,1,521.62
3560,2208,48,2,831.68
3561,2209,22,1,367.89
3562,2209,70,2,521.9
3563,2209,18,2,69.37
3564,2210,71,1,20.85
3565,2210,25,2,631.07
3566,2210,41,2,635.88
3567,2211,61,2,128.72
3568,2211,56,2,490.41
3569,2212,69,2,232.68
3570,2212,57,2,202.04
3571,2212,12,1,287.66
3572,2213,11,1,247.71
3573,2213,67,2,425.48
3574,2214,43,2,637.46
3575,2214,63,2,821.95
3576,2216,5,1,636.55
3577,2216,57,2,450.14
3578,2216,59,2,723.09
3579,2217,7,2,634.04
3580,2218,53,1,414.6
3581,2219,9,2,693.22
3582,2219,24,1,618.05
3583,2221,56,2,556.14
3584,2222,65,2,570.11
3585,2222,21,2,232.52
3586,2223,56,2,733.44
3587,2223,47,1,575.56
3588,2224,26,1,810.33
3589,2224,34,2,729.99
3590,2225,1,1,709.55
3591,2225,13,1,23.24
3592,2226,42,1,150.3
3593,2226,32,1,239.85
3594,2227,15,1,545.43
3595,2227,50,1,823.02
3596,2227,79,1,264.7
3597,2228,6,1,503.38
3598,2229,24,1,513.16
3599,2231,52,2,794.9
3600,2233,65,2,492.99
3601,2233,73,1,458.75
3602,2234,33,2,537.97
3603,2235,22,1,685.07
3604,2237,66,1,646.41
3605,2237,21,2,352.69
3606,2239,53,1,177.45
3607,2240,40,1,64.03
3608,2240,73,1,348.8
3609,2241,66,2,120.9
3610,2242,75,2,821.83
3611,2244,80,1,246.27
3612,2244,71,1,264.53
3613,2244,35,2,57.98
3614,2245,79,2,515.15
3615,2245,69,1,681.95
3616,2246,30,2,614.59
3617,2246,11,1,545.32
3618,2248,66,2,77.77
3619,2248,64,2,286.28
3620,2248,19,1,528.39
3621,2249,66,1,753.81
3622,2250,48,1,104.25
3623,2251,79,2,373.23
3624,2251,4,2,257.52
3625,2252,33,1,403.43
3626,2252,54,2,628.97
3627,2253,38,1,436.41
3628,2253,13,2,174.96
3629,2253,57,2,826.25
3630,2254,12,1,588.62
3631,2255,64,2,617.68
3632,2255,64,1,385.95
3633,2256,55,1,207.3
3634,2256,42,1,448.35
3635,2256,13,1,422.65
3636,2257,33,2,535.4
3637,2257,58,1,634.96
3638,2258,10,1,344.33
3639,2258,6,1,729.53
3640,2259,8,2,467.79
3641,2259,49,2,268.99
3642,2260,4,2,601.3
3643,2261,65,2,258.46
3644,2261,18,1,178.99
3645,2262,7,2,794.11
3646,2262,41,2,238.79
3647,2263,56,2,22.11
3648,2263,2,1,649.97
3649,2264,19,1,177.13
3650,2265,67,2,600.72
3651,2265,32,1,658.41
3652,2266,14,2,408.34
3653,2266,8,2,181.17
3654,2267,68,2,558.8
3655,2267,29,1,40.57
3656,2268,52,2,363.85
3657,2268,62,2,178.44
3658,2268,15,2,19.02
3659,2269,76,1,504.23
3660,2269,2,1,103.38
3661,2269,46,1,826.64
3662,2270,49,2,255.77
3663,2271,44,2,691.86
3664,2271,65,1,314.61
3665,2271,24,1,721.65
3666,2272,18,1,594.85
3667,2272,16,1,441.22
3668,2272,79,2,550.93
3669,2273,78,1,205.75
3670,2273,25,2,363.57
3671,2274,26,1,114.27
3672,2275,69,2,137.89
3673,2275,68,2,169.27
3674,2275,29,2,614.66
3675,2276,16,2,816.38
3676,2277,57,1,370.06
3677,2277,13,1,480.33
3678,2278,32,2,106.13
3679,2278,6,1,210.72
3680,2278,53,1,167.71
3681,2279,48,2,815.82
3682,2279,72,1,719.24
3683,2280,76,1,558.8
3684,2281,54,2,503.42
3685,2281,33,2,378.7
3686,2282,55,1,535.96
3687,2282,38,2,654.8
3688,2282,10,1,180.38
3689,2283,39,1,227.07
3690,2283,65,2,341.78
3691,2283,46,2,820.1
3692,2284,77,1,612.75
3693,2284,69,2,179.14
3694,2284,49,1,456.85
3695,2285,9,1,569.36
3696,2285,13,2,80.26
3697,2285,56,1,529.29
3698,2287,51,2,15.43
3699,2287,80,2,330.83
3700,2287,80,2,657.42
3701,2288,64,2,464.95
3702,2288,60,1,166.86
3703,2288,66,1,791.7
3704,2289,54,1,325.82
3705,2289,29,1,65.41
3706,2289,76,2,640.05
3707,2290,60,2,571.36
3708,2290,71,1,775.97
3709,2290,35,2,181.95
3710,2291,4,2,150.34
3711,2291,39,1,439.42
3712,2291,52,1,186.91
3713,2293,48,2,166.68
3714,2293,78,2,675.33
3715,2294,76,1,743.11
3716,2294,71,2,359.33
3717,2297,58,2,62.91
3718,2298,40,2,144.31
3719,2298,23,1,586.87
3720,2299,63,2,625.17
3721,2300,14,2,71.12
3722,2301,45,2,189.21
3723,2302,62,2,613.05
3724,2302,70,2,473.6
3725,2302,47,1,207.7
3726,2304,20,2,590.58
3727,2304,43,2,633.44
3728,2305,71,1,808.95
3729,2305,63,1,275.27
3730,2307,2,1,65.74
3731,2307,9,2,601.63
3732,2308,51,1,118.46
3733,2308,35,1,263.21
3734,2308,43,1,581.59
3735,2309,19,2,454.23
3736,2310,15,2,826.95
3737,2310,17,1,622.59
3738,2311,21,2,265.21
3739,2311,15,2,451.56
3740,2312,3,2,172.21
3741,2312,21,1,438.6
3742,2312,49,1,553.87
3743,2313,22,1,360.39
3744,2314,48,2,36.89
3745,2314,70,2,90.76
3746,2315,19,1,36.26
3747,2315,33,2,79.21
3748,2315,22,2,264.05
3749,2316,50,2,438.32
3750,2317,48,2,323.64
3751,2317,69,2,201.05
3752,2317,54,2,54.08
3753,2318,30,1,464.17
3754,2318,26,2,90.64
3755,2320,80,1,800.39
3756,2321,9,1,143.62
3757,2321,4,2,709.87
3758,2322,74,2,288.22
3759,2322,51,1,39.63
3760,2322,37,1,435.7
3761,2323,76,2,517.91
3762,2324,30,1,671.99
3763,2325,11,1,282.42
3764,2325,13,1,494.43
3765,2325,3,1,489.52
3766,2326,26,1,459.44
3767,2326,40,2,408.18
3768,2326,60,2,609.7
3769,2327,75,2,655.87
3770,2327,73,2,760.29
3771,2327,68,2,740.03
3772,2329,18,1,54.75
3773,2329,76,2,709.2
3774,2330,18,2,622.24
3775,2330,2,1,725.82
3776,2332,77,1,666.31
3777,2332,9,1,615.67
3778,2333,47,2,176.56
3779,2333,7,1,790.87
3780,2334,53,2,471.04
3781,2334,67,1,225.37
3782,2334,22,2,413.15
3783,2335,13,1,391.83
3784,2335,12,2,635.5
3785,2335,20,1,795.51
3786,2336,50,2,790.04
3787,2336,58,1,413.95
3788,2336,13,1,174.09
3789,2337,67,2,708.09
3790,2338,52,2,32.43
3791,2338,4,2,261.68
3792,2339,55,2,747.91
3793,2339,22,2,571.18
3794,2339,76,2,342.67
3795,2341,54,1,726.1
3796,2341,46,2,256.02
3797,2342,15,1,631.73
3798,2344,23,2,144.49
3799,2348,78,1,560.11
3800,2348,27,1,264.37
3801,2349,48,1,263.46
3802,2349,2,1,833.3
3803,2351,27,1,277.96
3804,2351,2,1,428.58
3805,2352,51,1,108.75
3806,2353,2,1,642.53
3807,2353,34,1,422.63
3808,2354,5,2,672.72
3809,2354,74,2,541.61
3810,2354,17,2,382.3
3811,2355,64,2,165.05
3812,2356,69,1,781.86
3813,2356,66,2,397.12
3814,2356,45,2,784.17
3815,2357,78,2,596.24
3816,2358,24,2,770.31
3817,2358,33,1,836.9
3818,2358,17,2,377.13
3819,2360,3,2,355.43
3820,2360,25,1,218.2
3821,2361,62,1,628.52
3822,2362,75,2,743.59
3823,2362,23,2,181.65
3824,2362,5,1,127.86
3825,2363,38,2,530.45
3826,2363,2,2,125.06
3827,2364,13,2,373.45
3828,2364,1,1,377.32
3829,2364,68,1,745.8
3830,2366,32,2,767.11
3831,2367,53,1,245.85
3832,2367,28,1,346.44
3833,2368,56,2,366.95
3834,2369,40,1,541.7
3835,2370,40,1,738.44
3836,2370,68,2,67.37
3837,2371,71,1,119.75
3838,2372,62,2,650.3
3839,2373,44,2,765.77
3840,2374,79,2,467.38
3841,2375,43,2,288.89
3842,2375,4,1,103.1
3843,2375,23,2,252.77
3844,2376,56,2,128.21
3845,2377,13,1,241.69
3846,2378,66,2,202.4
3847,2379,77,2,634.56
3848,2380,65,1,790.09
3849,2380,25,1,547.64
3850,2380,29,1,683.73
3851,2382,4,2,366.57
3852,2383,37,1,378.05
3853,2383,26,2,210.53
3854,2383,62,2,611.91
3855,2384,15,2,330.3
3856,2384,70,1,788.45
3857,2384,52,2,343.47
3858,2385,52,2,236.83
3859,2385,16,1,813.08
3860,2385,34,2,502.33
3861,2386,29,2,488.16
3862,2387,32,2,806.52
3863,2388,8,1,569.45
3864,2388,9,2,244.88
3865,2388,78,1,19.54
3866,2389,11,2,814.43
3867,2390,26,1,382.71
3868,2390,12,1,33.66
3869,2390,56,1,215.76
3870,2392,38,1,631.14
3871,2392,44,1,326.93
3872,2393,27,2,669.37
3873,2393,62,2,151.21
3874,2394,1,1,418.78
3875,2395,19,1,235.88
3876,2395,54,1,566.03
3877,2396,58,2,756.66
3878,2396,62,1,16.62
3879,2396,10,2,462.89
3880,2397,12,2,529.88
3881,2400,4,1,526.31
3882,2400,34,2,667.71
3883,2401,7,2,47.76
3884,2401,47,2,174.36
3885,2402,55,2,738.18
3886,2402,44,1,388.82
3887,2403,38,1,199.43
3888,2404,31,1,345.6
3889,2404,5,2,528.2
3890,2405,26,1,689.74
3891,2405,45,1,224.78
3892,2405,12,1,495.37
3893,2406,52,1,701.25
3894,2407,45,1,522.6
3895,2408,32,2,517.42
3896,2409,40,2,135.65
3897,2409,77,1,120.47
3898,2409,23,2,711.88
3899,2410,48,1,581.92
3900,2413,49,2,481.96
3901,2413,3,1,710.31
3902,2414,54,1,789.31
3903,2414,38,1,66.83
3904,2414,42,1,637.53
3905,2415,14,1,704.98
3906,2415,27,1,778.14
3907,2416,4,2,23.47
3908,2417,15,2,301.77
3909,2418,80,2,233.47
3910,2418,3,2,646.0
3911,2419,55,2,186.87
3912,2419,34,2,394.28
3913,2419,40,1,623.34
3914,2420,43,1,815.56
3915,2421,42,2,155.97
3916,2421,25,1,245.47
3917,2421,66,1,32.27
3918,2422,52,1,130.03
3919,2422,64,2,687.63
3920,2422,37,1,607.68
3921,2423,34,2,536.32
3922,2423,7,1,332.01
3923,2424,9,1,109.17
3924,2424,72,2,69.77
3925,2424,62,1,827.91
3926,2425,31,1,663.39
3927,2425,47,2,615.54
3928,2426,2,1,826.47
3929,2426,9,2,105.82
3930,2427,22,1,624.68
3931,2427,77,2,599.83
3932,2427,15,1,78.31
3933,2428,15,2,500.92
3934,2428,17,2,451.88
3935,2428,32,1,88.95
3936,2429,5,1,779.99
3937,2429,65,1,233.13
3938,2433,32,1,227.93
3939,2433,74,2,447.15
3940,2434,71,2,843.96
3941,2435,75,1,499.66
3942,2436,33,1,331.74
3943,2436,6,1,846.58
3944,2438,32,1,496.89
3945,2438,78,1,485.26
3946,2438,7,2,361.84
3947,2439,63,2,96.17
3948,2439,12,2,126.73
3949,2439,42,1,772.02
3950,2440,71,1,47.09
3951,2440,60,1,641.38
3952,2441,6,1,365.78
3953,2441,53,2,55.95
3954,2441,67,2,488.55
3955,2442,25,2,327.53
3956,2443,7,2,368.2
3957,2443,75,2,296.21
3958,2444,58,2,816.67
3959,2444,49,1,775.33
3960,2445,74,2,558.57
3961,2446,68,2,117.72
3962,2448,77,1,612.02
3963,2448,11,1,474.27
3964,2448,54,2,524.75
3965,2451,31,1,725.27
3966,2451,36,2,397.25
3967,2452,74,1,643.59
3968,2452,44,2,570.5
3969,2452,18,2,135.85
3970,2453,28,1,748.47
3971,2454,23,2,426.52
3972,2454,39,2,130.58
3973,2454,57,1,65.55
3974,2455,4,2,109.52
3975,2455,29,2,346.13
3976,2455,3,2,744.05
3977,2456,37,2,661.82
3978,2456,10,1,118.08
3979,2456,51,2,146.46
3980,2457,7,2,270.62
3981,2457,75,2,378.02
3982,2459,3,2,538.4
3983,2459,1,1,474.59
3984,2459,36,1,133.5
3985,2460,71,1,394.73
3986,2460,30,2,294.67
3987,2460,69,2,284.09
3988,2461,44,2,250.45
3989,2461,65,2,250.33
3990,2462,54,2,282.64
3991,2464,58,1,714.81
3992,2465,3,2,364.48
3993,2465,45,1,605.07
3994,2466,27,2,390.11
3995,2467,9,2,310.28
3996,2467,75,1,488.21
3997,2468,75,1,349.44
3998,2469,41,1,69.11
3999,2470,29,2,759.64
4000,2470,58,2,782.68
4001,2471,8,2,100.81
4002,2472,35,1,366.73
4003,2472,65,1,845.18
4004,2473,21,2,689.96
4005,2473,38,2,319.89
4006,2475,53,1,787.6
4007,2477,36,1,407.34
4008,2478,73,1,781.55
4009,2478,74,2,280.89
4010,2479,46,1,403.54
4011,2480,14,1,376.23
4012,2481,47,2,771.18
4013,2481,47,1,687.61
4014,2483,78,1,354.45
4015,2484,51,1,322.61
4016,2485,28,1,50.99
4017,2485,77,2,318.93
4018,2486,27,1,101.73
4019,2487,17,2,431.4
4020,2487,2,1,593.61
4021,2488,17,1,741.54
4022,2488,36,1,167.52
4023,2489,66,2,131.02
4024,2489,78,2,538.22
4025,2489,20,1,432.16
4026,2490,53,2,314.7
4027,2491,45,1,694.07
4028,2491,14,2,386.71
4029,2491,20,1,208.58
4030,2492,1,2,460.35
4031,2492,42,2,140.52
4032,2493,2,2,685.84
4033,2493,26,2,355.93
4034,2495,53,1,110.3
4035,2495,14,2,271.82
4036,2496,1,1,690.11
4037,2497,42,2,610.57
4038,2497,21,1,766.92
4039,2497,34,1,277.94
4040,2498,7,2,257.68
4041,2499,2,2,113.09
4042,2499,37,1,756.3
4043,2500,27,1,580.75
4044,2500,43,2,123.46
4045,2500,24,1,62.69
4046,2502,43,2,333.78
4047,2502,47,1,799.33
4048,2502,78,1,384.89
4049,2503,53,1,420.35
4050,2504,62,1,842.89
4051,2505,54,2,61.32
4052,2506,41,1,673.36
4053,2508,18,2,757.6
4054,2508,14,2,41.29
4055,2508,41,1,696.28
4056,2509,64,1,358.28
4057,2509,43,2,246.94
4058,2509,59,1,558.67
4059,2510,10,2,631.12
4060,2510,47,2,537.03
4061,2511,5,2,499.88
4062,2512,61,1,404.62
4063,2512,1,1,193.7
4064,2512,40,1,143.06
4065,2513,75,2,29.32
4066,2513,53,2,20.22
4067,2514,37,1,673.96
4068,2514,44,1,549.77
4069,2514,64,2,427.55
4070,2515,74,1,661.21
4071,2515,36,1,675.25
4072,2516,32,2,195.45
4073,2517,61,1,697.94
4074,2517,53,2,622.65
4075,2517,9,2,253.06
4076,2518,70,2,442.99
4077,2519,22,1,197.56
4078,2519,19,1,571.58
4079,2519,75,1,201.58
4080,2520,51,1,761.15
4081,2521,48,2,847.22
4082,2522,45,1,210.49
4083,2523,62,2,664.38
4084,2523,46,2,355.15
4085,2525,74,1,723.95
4086,2525,31,1,651.31
4087,2525,10,1,47.08
4088,2526,31,2,558.42
4089,2526,25,2,824.64
4090,2527,68,2,618.24
4091,2527,38,2,590.76
4092,2528,59,1,250.31
4093,2528,5,2,776.13
4094,2528,45,1,21.17
4095,2529,25,2,636.06
4096,2529,13,1,56.45
4097,2529,13,2,242.94
4098,2530,38,2,620.24
4099,2531,74,2,322.1
4100,2531,65,2,70.82
4101,2532,6,2,447.07
4102,2532,61,2,642.53
4103,2533,23,2,700.24
4104,2533,40,1,717.79
4105,2533,42,2,837.33
4106,2534,59,2,113.57
4107,2534,61,2,694.88
4108,2535,61,1,302.72
4109,2536,45,2,562.59
4110,2538,11,1,634.79
4111,2538,10,1,796.33
4112,2539,53,1,360.55
4113,2539,40,2,405.89
4114,2541,34,1,757.09
4115,2541,28,2,743.18
4116,2542,52,2,548.68
4117,2542,67,2,449.07
4118,2542,59,1,210.37
4119,2543,67,1,307.38
4120,2543,54,2,797.4
4121,2545,8,1,650.27
4122,2545,47,1,179.95
4123,2545,30,2,692.71
4124,2546,66,1,252.28
4125,2546,20,2,523.84
4126,2546,22,1,79.94
4127,2547,75,2,553.29
4128,2547,65,1,665.37
4129,2547,69,1,606.03
4130,2548,1,1,669.73
4131,2548,33,2,724.8
4132,2549,38,1,418.19
4133,2550,28,1,156.34
4134,2552,38,1,742.67
4135,2553,15,1,842.84
4136,2554,78,1,658.26
4137,2555,52,2,120.56
4138,2555,5,2,366.08
4139,2556,62,2,840.69
4140,2556,74,2,496.59
4141,2557,48,2,607.25
4142,2558,41,2,628.68
4143,2558,44,2,502.15
4144,2559,54,1,292.63
4145,2559,25,2,797.26
4146,2561,30,2,253.21
4147,2561,77,2,108.11
4148,2563,76,1,227.01
4149,2563,19,1,310.78
4150,2564,28,2,450.65
4151,2565,41,2,547.06
4152,2565,59,2,548.36
4153,2566,7,2,634.16
4154,2567,36,2,813.66
4155,2567,79,2,183.41
4156,2568,30,1,493.57
4157,2568,45,1,198.53
4158,2570,45,1,498.56
4159,2570,3,2,219.22
4160,2570,74,1,401.25
4161,2571,44,2,461.76
4162,2573,60,1,550.76
4163,2573,80,2,813.29
4164,2573,2,2,99.49
4165,2575,66,1,31.13
4166,2577,44,1,28.05
4167,2577,56,1,497.97
4168,2577,51,2,597.57
4169,2580,32,2,497.71
4170,2581,33,1,571.85
4171,2581,56,1,205.79
4172,2582,41,2,219.05
4173,2582,76,1,761.24
4174,2582,56,1,819.96
4175,2583,28,2,625.53
