matricula_id,aluno_id,plano_id,data_inicio,data_fim,status,canal_aquisicao
1638,1638,1,2024-07-19,2025-12-22,Cancelada,Indicação
1639,1639,2,2024-02-22,,Ativa,Site
1640,1640,8,2024-12-12,,Ativa,Empresa
1641,1641,6,2025-05-19,,Ativa,Empresa
1642,1642,7,2025-03-22,2026-03-29,Cancelada,Empresa
1643,1643,1,2024-10-24,,Ativa,Passante
1644,1644,1,2024-04-05,,Ativa,Site
1645,1645,8,2024-11-28,,Ativa,Site
1646,1646,2,2024-02-22,,Ativa,Passante
1647,1647,3,2024-02-26,,Ativa,Empresa
1648,1648,6,2025-06-26,,Ativa,Indicação
1649,1649,3,2024-12-05,2026-06-26,Cancelada,Passante
1650,1650,7,2024-09-01,,Ativa,Empresa
1651,1651,3,2025-01-14,,Ativa,Indicação
1652,1652,4,2024-11-10,,Ativa,Site
1653,1653,2,2025-06-15,,Ativa,Passante
1654,1654,2,2024-08-06,,Ativa,Empresa
1655,1655,3,2024-10-21,2025-11-23,Cancelada,Site
1656,1656,1,2024-08-08,,Ativa,Passante
1657,1657,2,2024-05-20,,Ativa,Indicação
1658,1658,6,2024-05-30,2026-04-23,Cancelada,Empresa
1659,1659,4,2025-02-06,,Ativa,Indicação
1660,1660,8,2024-11-27,,Ativa,Indicação
1661,1661,7,2024-11-20,,Ativa,Indicação
1662,1662,1,2025-01-28,,Ativa,Site
1663,1663,8,2024-04-16,,Ativa,Empresa
1664,1664,3,2024-03-15,,Ativa,Indicação
1665,1665,4,2025-04-28,,Ativa,Site
1666,1666,3,2024-09-11,,Ativa,Indicação
1667,1667,1,2025-03-29,2026-05-07,Cancelada,Indicação
1668,1668,7,2024-08-20,,Ativa,Empresa
1669,1669,4,2024-07-12,,Ativa,Empresa
1670,1670,1,2024-10-26,2025-07-29,Cancelada,Indicação
1671,1671,8,2024-03-05,,Ativa,Site
1672,1672,2,2024-10-11,2026-01-06,Cancelada,Empresa
1673,1673,3,2025-03-07,,Ativa,Indicação
1674,1674,8,2025-04-16,2025-07-25,Cancelada,Site
1675,1675,8,2025-03-13,2025-12-14,Cancelada,Site
1676,1676,1,2024-06-14,,Ativa,Empresa
1677,1677,1,2025-01-02,,Ativa,Site
1678,1678,6,2024-12-05,2026-01-21,Cancelada,Empresa
1679,1679,6,2025-02-09,,Ativa,Site
1680,1680,1,2025-06-21,,Ativa,Passante
1681,1681,2,2025-05-21,,Ativa,Indicação
1682,1682,3,2024-07-04,,Ativa,Indicação
1683,1683,7,2025-05-25,2025-12-27,Cancelada,Passante
1684,1684,6,2024-06-02,2025-12-08,Cancelada,Empresa
1685,1685,5,2025-06-29,,Ativa,Empresa
1686,1686,7,2024-08-16,2025-10-26,Cancelada,Indicação
1687,1687,8,2024-11-03,,Ativa,Indicação
1688,1688,8,2024-03-07,,Ativa,Indicação
1689,1689,3,2024-09-04,,Ativa,Indicação
1690,1690,4,2024-11-08,,Ativa,Passante
1691,1691,2,2024-08-08,,Ativa,Empresa
1692,1692,7,2024-12-15,,Ativa,Site
1693,1693,4,2025-01-19,,Ativa,Passante
1694,1694,7,2025-01-20,,Ativa,Indicação
1695,1695,7,2024-07-06,,Ativa,Empresa
1696,1696,4,2024-12-29,,Ativa,Passante
1697,1697,8,2024-04-11,,Ativa,Indicação
1698,1698,1,2024-11-23,2026-06-02,Cancelada,Indicação
1699,1699,8,2025-01-27,,Ativa,Passante
1700,1700,2,2024-09-28,,Ativa,Empresa
1701,1701,3,2024-07-25,,Ativa,Site
1702,1702,6,2025-03-18,,Ativa,Empresa
1703,1703,7,2024-10-01,,Ativa,Empresa
1704,1704,1,2025-05-20,,Ativa,Indicação
1705,1705,2,2025-02-26,2025-12-08,Cancelada,Empresa
1706,1706,7,2024-11-09,,Ativa,Indicação
1707,1707,3,2024-02-24,,Ativa,Passante
1708,1708,7,2025-05-05,2026-06-23,Cancelada,Indicação
1709,1709,2,2025-06-29,,Ativa,Passante
1710,1710,8,2024-11-20,,Ativa,Site
1711,1711,2,2024-06-14,,Ativa,Indicação
1712,1712,3,2024-07-04,,Ativa,Site
1713,1713,3,2024-04-29,,Ativa,Passante
1714,1714,2,2025-06-17,,Ativa,Site
1715,1715,1,2024-03-11,2025-09-06,Cancelada,Passante
1716,1716,4,2024-06-30,,Ativa,Indicação
1717,1717,4,2025-01-20,,Ativa,Empresa
1718,1718,1,2025-06-05,,Ativa,Empresa
1719,1719,4,2024-12-20,,Ativa,Passante
1720,1720,1,2024-07-29,,Ativa,Site
1721,1721,4,2024-02-17,,Ativa,Indicação
1722,1722,2,2025-02-07,,Ativa,Indicação
1723,1723,5,2024-10-19,,Ativa,Site
1724,1724,7,2024-04-27,,Ativa,Indicação
1725,1725,6,2024-08-23,,Ativa,Indicação
1726,1726,8,2024-12-17,,Ativa,Site
1727,1727,6,2025-04-12,,Ativa,Indicação
1728,1728,1,2025-05-27,,Ativa,Site
1729,1729,7,2025-06-26,,Ativa,Passante
1730,1730,1,2025-03-05,,Ativa,Passante
1731,1731,5,2024-05-06,,Ativa,Site
1732,1732,4,2024-08-10,2026-04-17,Cancelada,Empresa
1733,1733,2,2024-03-20,,Ativa,Passante
1734,1734,3,2024-04-10,,Ativa,Empresa
1735,1735,5,2025-01-02,,Ativa,Passante
1736,1736,5,2025-04-19,,Ativa,Passante
1737,1737,2,2025-05-12,2026-06-18,Cancelada,Site
1738,1738,3,2024-08-29,,Ativa,Passante
1739,1739,7,2025-01-24,2026-06-03,Cancelada,Passante
1740,1740,8,2024-03-13,,Ativa,Empresa
1741,1741,6,2025-02-10,,Ativa,Passante
1742,1742,4,2024-12-19,,Ativa,Indicação
1743,1743,3,2024-10-31,,Ativa,Passante
1744,1744,8,2024-08-23,,Ativa,Site
1745,1745,5,2025-01-06,,Ativa,Indicação
1746,1746,5,2025-03-22,,Ativa,Site
1747,1747,5,2024-10-28,,Ativa,Site
1748,1748,2,2025-02-09,,Ativa,Indicação
1749,1749,7,2024-07-23,,Ativa,Site
1750,1750,1,2024-05-08,,Ativa,Indicação
1751,1751,2,2025-06-05,,Ativa,Site
1752,1752,1,2024-02-23,2026-05-12,Cancelada,Indicação
1753,1753,3,2024-09-30,,Ativa,Indicação
1754,1754,8,2025-01-08,,Ativa,Empresa
1755,1755,8,2024-04-01,,Ativa,Empresa
1756,1756,2,2025-03-09,,Ativa,Indicação
1757,1757,8,2024-09-29,,Ativa,Site
1758,1758,8,2024-07-05,,Ativa,Passante
1759,1759,3,2025-03-19,,Ativa,Passante
1760,1760,6,2024-10-20,2026-05-06,Cancelada,Passante
1761,1761,2,2024-06-09,,Ativa,Indicação
1762,1762,3,2024-05-12,,Ativa,Passante
1763,1763,7,2025-02-01,,Ativa,Empresa
1764,1764,5,2024-07-21,,Ativa,Passante
1765,1765,6,2024-09-03,,Ativa,Indicação
1766,1766,3,2024-12-24,,Ativa,Empresa
1767,1767,6,2024-02-28,2025-10-30,Cancelada,Passante
1768,1768,8,2024-03-28,2025-08-07,Cancelada,Empresa
1769,1769,4,2025-06-11,,Ativa,Empresa
1770,1770,7,2024-03-16,,Ativa,Passante
1771,1771,7,2025-05-05,,Ativa,Empresa
1772,1772,3,2024-08-14,,Ativa,Empresa
1773,1773,2,2024-02-19,2025-08-26,Cancelada,Empresa
1774,1774,1,2024-08-12,2025-08-18,Cancelada,Indicação
1775,1775,6,2024-09-02,,Ativa,Site
1776,1776,2,2024-10-11,,Ativa,Site
1777,1777,1,2024-06-24,,Ativa,Site
1778,1778,4,2024-02-20,,Ativa,Empresa
1779,1779,7,2024-05-07,,Ativa,Site
1780,1780,8,2024-07-27,,Ativa,Site
1781,1781,4,2024-03-23,,Ativa,Indicação
1782,1782,2,2024-12-07,,Ativa,Site
1783,1783,8,2024-12-26,,Ativa,Indicação
1784,1784,5,2024-08-22,,Ativa,Site
1785,1785,8,2025-01-26,,Ativa,Passante
1786,1786,6,2024-07-07,,Ativa,Passante
1787,1787,8,2024-08-17,,Ativa,Indicação
1788,1788,3,2024-10-11,2025-07-08,Cancelada,Site
1789,1789,8,2025-02-11,,Ativa,Passante
1790,1790,4,2024-07-12,2026-01-20,Cancelada,Passante
1791,1791,8,2024-12-26,,Ativa,Empresa
1792,1792,7,2024-09-28,2026-04-28,Cancelada,Site
1793,1793,8,2024-11-14,,Ativa,Indicação
1794,1794,2,2024-09-25,,Ativa,Indicação
1795,1795,7,2024-11-14,,Ativa,Passante
1796,1796,1,2024-07-12,,Ativa,Empresa
1797,1797,2,2024-08-13,,Ativa,Empresa
1798,1798,4,2024-11-25,,Ativa,Passante
1799,1799,1,2024-05-10,2025-09-10,Cancelada,Site
1800,1800,3,2024-08-11,2025-10-20,Cancelada,Indicação
1801,1801,5,2025-06-12,,Ativa,Empresa
1802,1802,5,2025-01-23,,Ativa,Empresa
1803,1803,5,2024-05-12,,Ativa,Empresa
1804,1804,8,2025-03-04,,Ativa,Empresa
1805,1805,5,2025-02-15,,Ativa,Empresa
1806,1806,8,2025-02-18,,Ativa,Passante
1807,1807,6,2024-10-30,,Ativa,Indicação
1808,1808,4,2024-02-19,,Ativa,Indicação
1809,1809,6,2024-09-26,,Ativa,Empresa
1810,1810,8,2024-12-10,,Ativa,Indicação
1811,1811,5,2024-12-12,,Ativa,Passante
1812,1812,8,2024-04-27,,Ativa,Indicação
1813,1813,7,2025-06-04,,Ativa,Passante
1814,1814,6,2024-05-24,,Ativa,Site
1815,1815,5,2024-03-24,,Ativa,Indicação
1816,1816,7,2025-05-29,,Ativa,Indicação
1817,1817,6,2024-03-29,,Ativa,Indicação
1818,1818,3,2025-01-09,,Ativa,Indicação
1819,1819,1,2024-09-09,,Ativa,Passante
1820,1820,5,2024-07-06,,Ativa,Site
1821,1821,1,2024-08-05,,Ativa,Indicação
1822,1822,3,2024-08-27,,Ativa,Site
1823,1823,4,2024-12-10,,Ativa,Indicação
1824,1824,6,2024-10-08,,Ativa,Empresa
1825,1825,4,2024-06-12,,Ativa,Empresa
1826,1826,8,2025-05-20,,Ativa,Empresa
1827,1827,5,2025-05-29,,Ativa,Empresa
1828,1828,7,2024-09-25,2026-01-04,Cancelada,Passante
1829,1829,7,2024-12-10,,Ativa,Empresa
1830,1830,8,2024-03-01,,Ativa,Indicação
1831,1831,8,2024-12-08,,Ativa,Site
1832,1832,1,2024-04-23,,Ativa,Indicação
1833,1833,6,2024-05-21,,Ativa,Site
1834,1834,8,2024-10-15,,Ativa,Indicação
1835,1835,5,2024-02-25,,Ativa,Empresa
1836,1836,6,2024-09-30,,Ativa,Empresa
1837,1837,5,2024-06-16,,Ativa,Indicação
1838,1838,6,2025-03-26,,Ativa,Passante
1839,1839,7,2025-04-08,,Ativa,Site
1840,1840,6,2024-07-15,,Ativa,Empresa
1841,1841,1,2024-09-06,,Ativa,Indicação
1842,1842,6,2024-10-09,,Ativa,Empresa
1843,1843,4,2025-03-22,,Ativa,Site
1844,1844,8,2024-05-17,,Ativa,Empresa
1845,1845,5,2024-06-02,,Ativa,Indicação
1846,1846,2,2024-11-12,,Ativa,Indicação
1847,1847,2,2024-03-23,,Ativa,Empresa
1848,1848,1,2024-10-30,2025-10-11,Cancelada,Passante
1849,1849,7,2024-10-22,,Ativa,Indicação
1850,1850,1,2024-12-03,,Ativa,Passante
1851,1851,6,2024-09-28,,Ativa,Indicação
1852,1852,6,2025-05-09,,Ativa,Site
1853,1853,2,2024-06-17,,Ativa,Passante
1854,1854,2,2024-10-09,,Ativa,Passante
1855,1855,6,2025-03-19,,Ativa,Site
1856,1856,8,2024-02-21,,Ativa,Passante
1857,1857,6,2024-06-22,,Ativa,Site
1858,1858,5,2025-04-13,,Ativa,Empresa
1859,1859,3,2024-04-29,,Ativa,Empresa
1860,1860,3,2024-07-01,2025-10-23,Cancelada,Site
1861,1861,4,2025-04-05,,Ativa,Empresa
1862,1862,8,2025-01-10,,Ativa,Site
1863,1863,6,2025-05-24,,Ativa,Indicação
1864,1864,1,2025-02-20,2026-03-05,Cancelada,Passante
1865,1865,2,2024-03-14,,Ativa,Empresa
1866,1866,3,2024-09-12,2026-02-23,Cancelada,Passante
1867,1867,8,2024-12-08,,Ativa,Empresa
1868,1868,7,2025-02-14,,Ativa,Passante
1869,1869,2,2024-05-08,,Ativa,Site
1870,1870,8,2024-05-06,,Ativa,Passante
1871,1871,1,2024-07-11,,Ativa,Site
1872,1872,3,2024-09-06,2025-08-04,Cancelada,Indicação
1873,1873,5,2025-03-29,2025-09-07,Cancelada,Passante
1874,1874,8,2024-04-03,,Ativa,Empresa
1875,1875,4,2025-03-12,,Ativa,Indicação
1876,1876,7,2024-11-11,,Ativa,Empresa
1877,1877,7,2025-05-06,2025-12-17,Cancelada,Site
1878,1878,6,2024-04-02,,Ativa,Passante
1879,1879,3,2025-03-06,,Ativa,Site
1880,1880,1,2025-03-04,2026-04-01,Cancelada,Passante
1881,1881,7,2024-10-16,2026-01-09,Cancelada,Passante
1882,1882,4,2024-07-11,,Ativa,Passante
1883,1883,7,2025-01-21,2026-01-31,Cancelada,Indicação
1884,1884,5,2024-06-15,,Ativa,Indicação
1885,1885,4,2025-06-05,,Ativa,Empresa
1886,1886,6,2024-03-29,,Ativa,Indicação
1887,1887,7,2024-06-05,,Ativa,Site
1888,1888,7,2024-11-24,2026-03-27,Cancelada,Indicação
1889,1889,8,2024-12-31,,Ativa,Empresa
1890,1890,4,2024-08-01,,Ativa,Indicação
1891,1891,8,2024-04-16,,Ativa,Indicação
1892,1892,3,2024-04-06,2026-01-09,Cancelada,Indicação
1893,1893,1,2025-05-04,,Ativa,Empresa
1894,1894,4,2024-08-05,,Ativa,Empresa
1895,1895,6,2024-06-10,,Ativa,Empresa
1896,1896,3,2025-01-05,,Ativa,Indicação
1897,1897,3,2024-09-07,,Ativa,Indicação
1898,1898,5,2024-05-07,2026-05-28,Cancelada,Passante
1899,1899,4,2024-07-12,,Ativa,Passante
1900,1900,4,2025-03-06,,Ativa,Site
1901,1901,2,2024-05-09,,Ativa,Site
1902,1902,8,2024-10-25,,Ativa,Site
1903,1903,4,2024-11-29,,Ativa,Site
1904,1904,3,2025-02-22,,Ativa,Indicação
1905,1905,5,2025-02-04,,Ativa,Empresa
1906,1906,6,2024-09-01,2026-03-27,Cancelada,Empresa
1907,1907,7,2024-06-17,,Ativa,Site
1908,1908,2,2024-07-31,2025-09-19,Cancelada,Site
1909,1909,8,2024-07-11,,Ativa,Indicação
1910,1910,4,2025-06-15,,Ativa,Indicação
1911,1911,8,2024-10-24,,Ativa,Passante
1912,1912,4,2025-02-17,,Ativa,Site
1913,1913,6,2025-02-25,,Ativa,Empresa
1914,1914,5,2024-02-29,,Ativa,Site
1915,1915,7,2024-10-28,2025-09-03,Cancelada,Site
1916,1916,7,2024-05-22,2025-12-13,Cancelada,Site
1917,1917,8,2024-11-01,,Ativa,Site
1918,1918,6,2024-11-10,2026-06-21,Cancelada,Passante
1919,1919,2,2024-09-22,2026-01-16,Cancelada,Empresa
1920,1920,1,2025-07-01,2026-04-07,Cancelada,Site
1921,1921,1,2024-05-10,,Ativa,Indicação
1922,1922,1,2024-11-11,,Ativa,Indicação
1923,1923,2,2025-01-09,,Ativa,Empresa
1924,1924,8,2024-12-17,2026-05-31,Cancelada,Passante
1925,1925,5,2025-06-23,,Ativa,Passante
1926,1926,6,2024-10-03,2025-07-15,Cancelada,Passante
1927,1927,5,2025-05-14,,Ativa,Empresa
1928,1928,5,2025-06-20,2026-05-22,Cancelada,Empresa
1929,1929,2,2025-06-05,,Ativa,Site
1930,1930,4,2025-02-03,,Ativa,Indicação
1931,1931,8,2025-06-03,2025-08-27,Cancelada,Indicação
1932,1932,6,2025-02-14,,Ativa,Empresa
1933,1933,4,2025-06-13,,Ativa,Passante
1934,1934,6,2024-07-09,,Ativa,Site
1935,1935,3,2025-03-12,,Ativa,Passante
1936,1936,1,2024-03-19,,Ativa,Indicação
1937,1937,6,2025-03-25,,Ativa,Passante
1938,1938,3,2025-06-13,,Ativa,Site
1939,1939,5,2024-03-29,,Ativa,Empresa
1940,1940,3,2024-10-07,,Ativa,Indicação
1941,1941,7,2024-03-01,,Ativa,Indicação
1942,1942,3,2024-03-30,2025-10-16,Cancelada,Site
1943,1943,2,2024-09-07,,Ativa,Empresa
1944,1944,5,2025-02-04,,Ativa,Passante
1945,1945,4,2025-01-13,,Ativa,Indicação
1946,1946,5,2025-04-12,,Ativa,Indicação
1947,1947,4,2024-12-26,2025-09-16,Cancelada,Site
1948,1948,2,2024-12-01,,Ativa,Passante
1949,1949,4,2024-06-19,2025-08-22,Cancelada,Passante
1950,1950,3,2024-07-09,,Ativa,Empresa
1951,1951,7,2024-06-04,,Ativa,Indicação
1952,1952,5,2024-12-20,,Ativa,Passante
1953,1953,6,2024-12-21,,Ativa,Indicação
1954,1954,3,2024-12-29,2026-06-26,Cancelada,Indicação
1955,1955,2,2024-09-10,,Ativa,Passante
1956,1956,4,2024-02-20,,Ativa,Passante
1957,1957,4,2024-12-30,,Ativa,Empresa
1958,1958,7,2024-07-09,,Ativa,Indicação
1959,1959,3,2024-09-08,,Ativa,Passante
1960,1960,8,2024-12-27,,Ativa,Passante
1961,1961,1,2025-01-05,2026-03-16,Cancelada,Passante
1962,1962,4,2025-02-18,,Ativa,Indicação
1963,1963,7,2024-11-16,,Ativa,Empresa
1964,1964,7,2025-06-16,,Ativa,Indicação
1965,1965,3,2024-12-29,,Ativa,Passante
1966,1966,4,2024-10-26,,Ativa,Passante
1967,1967,5,2024-07-10,,Ativa,Empresa
1968,1968,7,2024-08-17,,Ativa,Indicação
1969,1969,5,2024-09-18,2026-01-25,Cancelada,Indicação
1970,1970,5,2024-06-07,,Ativa,Passante
1971,1971,8,2024-11-09,,Ativa,Empresa
1972,1972,2,2025-01-07,,Ativa,Empresa
1973,1973,4,2024-07-12,,Ativa,Passante
1974,1974,7,2024-08-26,,Ativa,Passante
1975,1975,7,2024-05-20,,Ativa,Site
1976,1976,6,2024-08-28,,Ativa,Indicação
1977,1977,3,2025-06-16,2025-10-26,Cancelada,Site
1978,1978,6,2025-04-19,,Ativa,Site
1979,1979,7,2024-08-25,,Ativa,Passante
1980,1980,2,2024-06-22,2025-07-09,Cancelada,Empresa
1981,1981,4,2025-02-07,,Ativa,Site
1982,1982,1,2024-07-11,2025-07-01,Cancelada,Indicação
1983,1983,3,2025-03-04,,Ativa,Passante
1984,1984,2,2024-09-13,,Ativa,Empresa
1985,1985,8,2024-09-08,,Ativa,Passante
1986,1986,7,2024-07-11,,Ativa,Indicação
1987,1987,7,2025-05-22,,Ativa,Passante
1988,1988,4,2024-09-27,,Ativa,Indicação
1989,1989,7,2024-08-21,,Ativa,Site
1990,1990,8,2024-09-19,,Ativa,Empresa
1991,1991,6,2025-06-05,,Ativa,Indicação
1992,1992,1,2025-03-02,,Ativa,Empresa
1993,1993,5,2025-06-15,,Ativa,Site
1994,1994,6,2024-05-15,,Ativa,Passante
1995,1995,1,2024-05-22,,Ativa,Site
1996,1996,6,2024-08-07,,Ativa,Indicação
1997,1997,5,2025-05-06,,Ativa,Empresa
1998,1998,8,2024-10-29,,Ativa,Empresa
1999,1999,8,2024-10-25,,Ativa,Empresa
2000,2000,2,2025-06-12,,Ativa,Site
2001,2001,2,2024-07-12,2026-05-31,Cancelada,Passante
2002,2002,3,2025-04-04,,Ativa,Site
2003,2003,2,2025-05-04,,Ativa,Passante
2004,2004,7,2024-05-15,,Ativa,Passante
2005,2005,6,2024-05-01,,Ativa,Empresa
2006,2006,1,2025-01-11,,Ativa,Site
2007,2007,8,2025-05-16,,Ativa,Site
2008,2008,1,2025-01-24,,Ativa,Indicação
2009,2009,8,2024-07-06,,Ativa,Empresa
2010,2010,7,2024-09-04,2026-02-25,Cancelada,Indicação
2011,2011,2,2025-01-20,,Ativa,Passante
2012,2012,6,2024-12-17,2025-11-19,Cancelada,Empresa
2013,2013,3,2024-06-26,,Ativa,Site
2014,2014,4,2025-05-17,,Ativa,Indicação
2015,2015,5,2024-11-30,,Ativa,Indicação
2016,2016,4,2025-02-28,,Ativa,Empresa
2017,2017,4,2025-05-22,2025-07-19,Cancelada,Empresa
2018,2018,8,2024-09-17,,Ativa,Site
2019,2019,6,2024-11-19,2026-05-15,Cancelada,Indicação
2020,2020,5,2025-04-01,,Ativa,Site
2021,2021,6,2024-07-06,2025-07-25,Cancelada,Empresa
2022,2022,6,2024-04-27,,Ativa,Indicação
2023,2023,4,2024-08-28,,Ativa,Site
2024,2024,3,2024-05-29,,Ativa,Empresa
2025,2025,2,2024-06-24,,Ativa,Site
2026,2026,1,2025-04-30,2026-04-17,Cancelada,Empresa
2027,2027,1,2024-07-22,,Ativa,Empresa
2028,2028,4,2024-11-03,,Ativa,Indicação
2029,2029,5,2025-06-09,,Ativa,Indicação
2030,2030,1,2025-06-22,,Ativa,Empresa
2031,2031,3,2024-12-05,,Ativa,Site
2032,2032,8,2024-08-09,,Ativa,Empresa
2033,2033,2,2024-06-23,2026-01-25,Cancelada,Passante
2034,2034,8,2024-06-12,,Ativa,Passante
2035,2035,3,2024-07-15,,Ativa,Passante
2036,2036,1,2024-09-09,,Ativa,Site
2037,2037,7,2024-04-07,2025-12-29,Cancelada,Empresa
2038,2038,5,2025-03-27,,Ativa,Passante
2039,2039,3,2024-11-15,,Ativa,Indicação
2040,2040,6,2025-06-08,,Ativa,Site
2041,2041,7,2024-08-25,,Ativa,Passante
2042,2042,1,2025-05-14,,Ativa,Passante
2043,2043,4,2024-09-28,2025-09-25,Cancelada,Passante
2044,2044,1,2024-06-26,,Ativa,Passante
2045,2045,1,2024-07-18,,Ativa,Empresa
2046,2046,2,2024-03-02,,Ativa,Empresa
2047,2047,2,2024-12-22,,Ativa,Empresa
2048,2048,2,2024-09-02,,Ativa,Passante
2049,2049,4,2025-03-08,,Ativa,Indicação
2050,2050,6,2024-04-07,2025-10-15,Cancelada,Empresa
2051,2051,3,2024-08-21,,Ativa,Empresa
2052,2052,7,2025-02-05,,Ativa,Passante
2053,2053,7,2024-06-11,,Ativa,Indicação
2054,2054,8,2024-09-24,,Ativa,Passante
2055,2055,1,2024-10-12,,Ativa,Empresa
2056,2056,8,2024-07-23,,Ativa,Passante
2057,2057,5,2025-04-21,2025-10-23,Cancelada,Empresa
2058,2058,4,2025-05-07,,Ativa,Passante
2059,2059,1,2025-03-02,2026-02-24,Cancelada,Empresa
2060,2060,8,2024-07-09,,Ativa,Site
2061,2061,4,2024-10-31,,Ativa,Empresa
2062,2062,1,2025-04-01,,Ativa,Site
2063,2063,7,2024-03-04,,Ativa,Empresa
2064,2064,5,2024-09-20,,Ativa,Empresa
2065,2065,3,2025-04-09,,Ativa,Indicação
2066,2066,5,2024-11-01,,Ativa,Site
2067,2067,6,2025-04-19,,Ativa,Empresa
2068,2068,4,2025-03-23,,Ativa,Passante
2069,2069,8,2024-11-12,,Ativa,Indicação
2070,2070,4,2024-02-17,2026-04-16,Cancelada,Empresa
2071,2071,5,2024-05-27,,Ativa,Indicação
2072,2072,2,2024-07-14,,Ativa,Empresa
2073,2073,6,2024-04-15,2025-07-19,Cancelada,Indicação
2074,2074,2,2024-12-10,,Ativa,Empresa
2075,2075,5,2024-12-09,,Ativa,Passante
2076,2076,5,2025-06-03,2026-05-30,Cancelada,Indicação
2077,2077,1,2024-12-12,,Ativa,Indicação
2078,2078,7,2025-06-22,,Ativa,Indicação
2079,2079,1,2024-08-19,2025-08-01,Cancelada,Site
2080,2080,1,2024-11-09,2026-04-03,Cancelada,Site
2081,2081,4,2024-06-08,,Ativa,Site
2082,2082,2,2025-01-29,,Ativa,Passante
2083,2083,3,2024-11-02,,Ativa,Indicação
2084,2084,6,2025-06-25,,Ativa,Empresa
2085,2085,4,2024-09-13,,Ativa,Passante
2086,2086,4,2025-04-19,,Ativa,Passante
2087,2087,2,2025-03-10,,Ativa,Empresa
2088,2088,8,2025-05-23,2025-10-07,Cancelada,Indicação
2089,2089,5,2024-06-26,2025-07-16,Cancelada,Passante
2090,2090,5,2024-03-04,,Ativa,Passante
2091,2091,4,2024-07-30,,Ativa,Empresa
2092,2092,5,2024-12-16,,Ativa,Passante
2093,2093,4,2024-07-01,2025-11-08,Cancelada,Indicação
2094,2094,4,2024-12-06,,Ativa,Site
2095,2095,3,2024-09-10,,Ativa,Indicação
2096,2096,2,2024-08-10,2025-11-23,Cancelada,Indicação
2097,2097,4,2024-08-28,,Ativa,Passante
2098,2098,3,2025-03-21,,Ativa,Empresa
2099,2099,8,2024-08-22,,Ativa,Indicação
2100,2100,7,2024-07-15,,Ativa,Empresa
2101,2101,5,2025-04-28,,Ativa,Indicação
2102,2102,7,2024-06-14,,Ativa,Passante
2103,2103,5,2025-01-31,,Ativa,Indicação
2104,2104,2,2025-05-11,,Ativa,Indicação
2105,2105,4,2025-02-27,2025-10-09,Cancelada,Site
2106,2106,5,2025-01-09,,Ativa,Empresa
2107,2107,5,2025-05-24,,Ativa,Empresa
2108,2108,4,2025-04-16,,Ativa,Site
2109,2109,6,2024-06-10,,Ativa,Indicação
2110,2110,4,2024-07-26,,Ativa,Site
2111,2111,2,2024-06-03,,Ativa,Indicação
2112,2112,6,2024-06-02,2026-04-20,Cancelada,Indicação
2113,2113,6,2025-01-15,,Ativa,Empresa
2114,2114,2,2024-10-12,,Ativa,Passante
2115,2115,8,2025-06-22,,Ativa,Indicação
2116,2116,8,2024-06-26,,Ativa,Empresa
2117,2117,8,2024-06-20,,Ativa,Passante
2118,2118,8,2024-09-30,,Ativa,Site
2119,2119,3,2025-05-23,,Ativa,Passante
2120,2120,2,2024-04-16,,Ativa,Passante
2121,2121,1,2024-04-06,,Ativa,Indicação
2122,2122,7,2025-02-02,,Ativa,Site
2123,2123,7,2025-02-15,,Ativa,Passante
2124,2124,4,2024-10-01,,Ativa,Indicação
2125,2125,5,2024-09-25,,Ativa,Passante
2126,2126,3,2025-04-18,,Ativa,Empresa
2127,2127,1,2025-06-20,2026-04-18,Cancelada,Passante
2128,2128,6,2024-06-16,2026-02-22,Cancelada,Passante
2129,2129,3,2024-09-08,,Ativa,Indicação
2130,2130,3,2025-06-06,,Ativa,Site
2131,2131,3,2024-09-17,,Ativa,Indicação
2132,2132,2,2024-08-03,,Ativa,Empresa
2133,2133,2,2024-07-03,,Ativa,Empresa
2134,2134,4,2024-10-25,2025-10-02,Cancelada,Passante
2135,2135,1,2024-06-16,,Ativa,Empresa
2136,2136,5,2024-06-10,2025-12-20,Cancelada,Passante
2137,2137,3,2025-03-16,,Ativa,Indicação
2138,2138,7,2024-12-04,,Ativa,Empresa
2139,2139,7,2024-05-17,,Ativa,Site
2140,2140,7,2024-04-23,,Ativa,Site
2141,2141,1,2024-12-27,,Ativa,Site
2142,2142,2,2024-05-24,2026-04-28,Cancelada,Indicação
2143,2143,5,2024-11-29,,Ativa,Empresa
2144,2144,5,2024-10-11,,Ativa,Empresa
2145,2145,2,2025-03-26,,Ativa,Empresa
2146,2146,3,2024-06-18,,Ativa,Empresa
2147,2147,4,2024-02-18,,Ativa,Site
2148,2148,1,2024-08-16,,Ativa,Empresa
2149,2149,3,2024-03-17,,Ativa,Indicação
2150,2150,7,2025-01-28,,Ativa,Indicação
2151,2151,2,2024-05-19,,Ativa,Passante
2152,2152,7,2025-01-21,2025-10-24,Cancelada,Empresa
2153,2153,6,2025-02-27,,Ativa,Passante
2154,2154,8,2024-11-24,,Ativa,Site
2155,2155,1,2025-05-30,2025-07-22,Cancelada,Passante
2156,2156,3,2024-10-12,,Ativa,Site
2157,2157,4,2025-05-26,,Ativa,Site
2158,2158,2,2024-11-23,2026-04-19,Cancelada,Passante
2159,2159,2,2024-02-24,,Ativa,Indicação
2160,2160,8,2024-10-25,2025-10-23,Cancelada,Site
