pagamento_id,matricula_id,competencia,valor,data_vencimento,data_pagamento,status
19810,1651,2026-03,699,2026-03-29,2026-04-13,Pago
19811,1651,2026-04,199,2026-04-27,,Vencido
19812,1651,2026-05,99,2026-05-28,2026-06-02,Pago
19813,1652,2025-07,199,2025-07-06,2025-07-15,Pago
19814,1652,2025-08,149,2025-08-02,2025-08-05,Pago
19815,1652,2025-08,1199,2025-08-31,2025-09-09,Pago
19816,1652,2025-09,199,2025-09-29,2025-10-03,Pago
19817,1652,2025-10,399,2025-10-31,2025-11-05,Pago
19818,1652,2025-12,1199,2025-12-03,2025-12-12,Pago
19819,1652,2025-12,99,2025-12-31,2026-01-17,Pago
19820,1652,2026-01,99,2026-01-29,2026-02-12,Pago
19821,1652,2026-03,149,2026-03-02,2026-02-27,Pago
19822,1652,2026-03,149,2026-03-30,2026-03-30,Pago
19823,1652,2026-04,109,2026-04-27,2026-05-09,Pago
19824,1652,2026-05,199,2026-05-28,,Vencido
19825,1653,2025-07,35,2025-07-06,2025-07-18,Pago
19826,1653,2025-08,99,2025-08-01,2025-08-17,Pago
19827,1653,2025-08,199,2025-08-31,2025-08-30,Pago
19828,1653,2025-10,199,2025-10-04,,Vencido
19829,1653,2025-10,35,2025-10-30,2025-11-16,Pago
19830,1653,2025-11,149,2025-11-30,2025-12-13,Pago
19831,1653,2025-12,109,2025-12-30,2026-01-05,Pago
19832,1653,2026-01,99,2026-01-27,2026-01-29,Pago
19833,1653,2026-03,199,2026-03-02,2026-03-17,Pago
19834,1653,2026-04,35,2026-04-02,2026-04-03,Pago
19835,1653,2026-05,35,2026-05-02,2026-05-12,Pago
19836,1653,2026-05,109,2026-05-29,2026-05-26,Pago
19837,1654,2025-07,199,2025-07-02,2025-07-11,Pago
19838,1654,2025-08,199,2025-08-03,,Vencido
19839,1654,2025-08,149,2025-08-30,2025-09-03,Pago
19840,1654,2025-10,699,2025-10-02,2025-10-04,Pago
19841,1654,2025-11,109,2025-11-02,2025-11-17,Pago
19842,1654,2025-11,149,2025-11-28,,Vencido
19843,1654,2026-01,149,2026-01-02,2026-01-04,Pago
19844,1654,2026-01,35,2026-01-29,2026-02-06,Pago
19845,1654,2026-03,149,2026-03-02,,Vencido
19846,1654,2026-04,99,2026-04-01,2026-04-16,Pago
19847,1654,2026-04,699,2026-04-30,2026-05-04,Pago
19848,1654,2026-05,699,2026-05-30,2026-06-13,Pago
19849,1655,2025-07,109,2025-07-04,2025-07-16,Pago
19850,1655,2025-08,149,2025-08-03,2025-08-10,Pago
19851,1655,2025-08,199,2025-08-30,2025-09-16,Pago
19852,1655,2025-10,149,2025-10-04,2025-10-15,Pago
19853,1655,2025-11,149,2025-11-03,2025-11-11,Pago
19854,1655,2025-11,35,2025-11-29,2025-12-05,Pago
19855,1655,2025-12,699,2025-12-31,2026-01-05,Pago
19856,1655,2026-01,1199,2026-01-31,2026-02-03,Pago
19857,1655,2026-02,35,2026-02-26,2026-03-10,Pago
19858,1655,2026-04,109,2026-04-01,2026-04-11,Pago
19859,1655,2026-04,35,2026-04-30,,Vencido
19860,1655,2026-05,35,2026-05-29,2026-06-03,Pago
19861,1656,2025-07,109,2025-07-05,2025-07-21,Pago
19862,1656,2025-08,149,2025-08-02,2025-08-19,Pago
19863,1656,2025-09,399,2025-09-01,2025-09-13,Pago
19864,1656,2025-10,199,2025-10-04,,Vencido
19865,1656,2025-10,99,2025-10-29,2025-10-29,Pago
19866,1656,2025-12,149,2025-12-03,2025-11-30,Pago
19867,1656,2025-12,1199,2025-12-30,2025-12-27,Pago
19868,1656,2026-01,399,2026-01-29,2026-02-04,Pago
19869,1656,2026-02,35,2026-02-27,2026-02-25,Pago
19870,1656,2026-03,35,2026-03-28,2026-04-09,Pago
19871,1656,2026-04,699,2026-04-30,2026-05-12,Pago
19872,1656,2026-05,109,2026-05-30,2026-06-17,Pago
19873,1657,2025-07,1199,2025-07-03,,Vencido
19874,1657,2025-08,35,2025-08-01,2025-08-16,Pago
19875,1657,2025-09,109,2025-09-02,2025-09-03,Pago
19876,1657,2025-10,99,2025-10-03,2025-10-14,Pago
19877,1657,2025-10,109,2025-10-31,2025-11-16,Pago
19878,1657,2025-11,399,2025-11-28,2025-11-30,Pago
19879,1657,2026-01,99,2026-01-02,2026-01-08,Pago
19880,1657,2026-01,99,2026-01-27,2026-02-03,Pago
19881,1657,2026-03,1199,2026-03-02,2026-03-08,Pago
19882,1657,2026-03,699,2026-03-30,2026-04-12,Pago
19883,1657,2026-05,199,2026-05-02,2026-04-30,Pago
19884,1657,2026-05,109,2026-05-30,2026-06-07,Pago
19885,1658,2025-07,109,2025-07-04,2025-07-15,Pago
19886,1658,2025-07,199,2025-07-31,2025-08-15,Pago
19887,1658,2025-09,699,2025-09-01,2025-09-04,Pago
19888,1658,2025-09,99,2025-09-29,2025-10-07,Pago
19889,1658,2025-10,399,2025-10-30,2025-11-09,Pago
19890,1658,2025-11,399,2025-11-28,2025-11-27,Pago
19891,1658,2025-12,399,2025-12-29,2025-12-27,Pago
19892,1658,2026-01,99,2026-01-29,2026-02-03,Pago
19893,1658,2026-02,99,2026-02-26,2026-02-24,Pago
19894,1658,2026-03,199,2026-03-29,2026-04-05,Pago
19895,1658,2026-04,699,2026-04-29,2026-05-05,Pago
19896,1658,2026-05,399,2026-05-31,2026-05-28,Pago
19897,1659,2025-07,199,2025-07-04,2025-07-17,Pago
19898,1659,2025-08,699,2025-08-02,2025-08-04,Pago
19899,1659,2025-09,109,2025-09-02,2025-08-30,Pago
19900,1659,2025-10,99,2025-10-02,2025-09-30,Pago
19901,1659,2025-11,699,2025-11-03,2025-11-06,Pago
19902,1659,2025-12,399,2025-12-03,2025-12-03,Pago
19903,1659,2026-01,35,2026-01-02,,Vencido
19904,1659,2026-01,199,2026-01-28,2026-02-11,Pago
19905,1659,2026-03,109,2026-03-03,2026-03-16,Pago
19906,1659,2026-03,199,2026-03-29,2026-03-27,Pago
19907,1659,2026-04,699,2026-04-29,2026-05-03,Pago
19908,1659,2026-05,699,2026-05-27,2026-05-27,Pago
19909,1660,2025-07,1199,2025-07-06,2025-07-13,Pago
19910,1660,2025-08,199,2025-08-04,2025-08-03,Pago
19911,1660,2025-09,399,2025-09-01,2025-09-18,Pago
19912,1660,2025-10,35,2025-10-02,2025-10-16,Pago
19913,1660,2025-10,1199,2025-10-29,2025-11-08,Pago
19914,1660,2025-12,1199,2025-12-02,2025-12-20,Pago
19915,1660,2026-01,99,2026-01-01,2026-01-05,Pago
19916,1660,2026-01,699,2026-01-28,2026-02-01,Pago
19917,1660,2026-02,1199,2026-02-27,2026-02-26,Pago
19918,1660,2026-03,699,2026-03-30,2026-04-10,Pago
19919,1660,2026-04,149,2026-04-30,2026-05-08,Pago
19920,1660,2026-06,399,2026-06-01,2026-05-30,Pago
19921,1661,2025-07,149,2025-07-06,2025-07-18,Pago
19922,1661,2025-07,199,2025-07-31,2025-08-11,Pago
19923,1661,2025-09,109,2025-09-01,2025-09-01,Pago
19924,1661,2025-10,35,2025-10-03,2025-10-21,Pago
19925,1661,2025-11,1199,2025-11-03,2025-11-07,Pago
19926,1661,2025-12,149,2025-12-02,2025-11-29,Pago
19927,1661,2025-12,699,2025-12-30,2025-12-30,Pago
19928,1661,2026-01,99,2026-01-29,2026-02-14,Pago
19929,1661,2026-03,699,2026-03-01,2026-03-18,Pago
19930,1661,2026-03,109,2026-03-30,2026-04-08,Pago
19931,1661,2026-04,35,2026-04-30,,Vencido
19932,1661,2026-05,35,2026-05-31,2026-05-30,Pago
19933,1662,2025-07,109,2025-07-05,2025-07-10,Pago
19934,1662,2025-07,99,2025-07-31,2025-07-30,Pago
19935,1662,2025-09,35,2025-09-03,2025-09-15,Pago
19936,1662,2025-10,199,2025-10-04,,Vencido
19937,1662,2025-10,35,2025-10-29,2025-11-14,Pago
19938,1662,2025-11,699,2025-11-29,2025-12-11,Pago
19939,1662,2025-12,699,2025-12-28,2026-01-05,Pago
19940,1662,2026-01,399,2026-01-30,2026-01-30,Pago
19941,1662,2026-02,109,2026-02-28,2026-03-16,Pago
19942,1662,2026-03,199,2026-03-29,2026-04-08,Pago
19943,1662,2026-04,99,2026-04-30,,Vencido
19944,1662,2026-05,35,2026-05-30,2026-06-14,Pago
19945,1663,2025-07,149,2025-07-03,2025-07-03,Pago
19946,1663,2025-08,1199,2025-08-05,2025-08-15,Pago
19947,1663,2025-09,199,2025-09-01,2025-09-08,Pago
19948,1663,2025-10,35,2025-10-03,2025-10-16,Pago
19949,1663,2025-10,699,2025-10-29,,Vencido
19950,1663,2025-12,149,2025-12-03,,Vencido
19951,1663,2025-12,399,2025-12-29,2025-12-26,Pago
19952,1663,2026-02,109,2026-02-01,2026-02-12,Pago
19953,1663,2026-03,35,2026-03-01,2026-03-04,Pago
19954,1663,2026-03,99,2026-03-30,2026-04-05,Pago
19955,1663,2026-05,199,2026-05-01,2026-05-05,Pago
19956,1663,2026-05,99,2026-05-27,2026-05-29,Pago
19957,1664,2025-07,399,2025-07-06,2025-07-10,Pago
19958,1664,2025-08,199,2025-08-05,2025-08-19,Pago
19959,1664,2025-08,35,2025-08-30,2025-09-17,Pago
19960,1664,2025-10,99,2025-10-04,2025-10-11,Pago
19961,1664,2025-11,399,2025-11-03,2025-11-14,Pago
19962,1664,2025-11,1199,2025-11-29,2025-12-14,Pago
19963,1664,2025-12,699,2025-12-29,2026-01-13,Pago
19964,1664,2026-01,35,2026-01-28,2026-02-07,Pago
19965,1664,2026-02,199,2026-02-26,2026-03-08,Pago
19966,1664,2026-03,1199,2026-03-28,2026-04-13,Pago
19967,1664,2026-04,35,2026-04-28,2026-04-26,Pago
19968,1664,2026-06,99,2026-06-01,2026-06-19,Pago
19969,1665,2025-07,149,2025-07-06,2025-07-17,Pago
19970,1665,2025-07,199,2025-07-31,2025-08-05,Pago
19971,1665,2025-08,399,2025-08-31,2025-09-10,Pago
19972,1665,2025-09,199,2025-09-29,2025-10-06,Pago
19973,1665,2025-10,699,2025-10-31,2025-11-12,Pago
19974,1665,2025-12,1199,2025-12-01,2025-12-13,Pago
19975,1665,2026-01,99,2026-01-01,2026-01-08,Pago
19976,1665,2026-01,399,2026-01-30,2026-02-11,Pago
19977,1665,2026-02,99,2026-02-28,2026-02-25,Pago
19978,1665,2026-03,399,2026-03-31,2026-04-06,Pago
19979,1665,2026-05,149,2026-05-02,2026-05-20,Pago
19980,1665,2026-05,1199,2026-05-28,2026-05-30,Pago
19981,1666,2025-07,99,2025-07-04,,Vencido
19982,1666,2025-08,399,2025-08-03,,Vencido
19983,1666,2025-09,1199,2025-09-01,2025-09-03,Pago
19984,1666,2025-10,699,2025-10-04,2025-10-09,Pago
19985,1666,2025-10,99,2025-10-31,2025-11-02,Pago
19986,1666,2025-12,199,2025-12-03,2025-12-18,Pago
19987,1666,2026-01,1199,2026-01-02,2026-01-16,Pago
19988,1666,2026-01,1199,2026-01-28,2026-02-15,Pago
19989,1666,2026-02,109,2026-02-28,2026-03-08,Pago
19990,1666,2026-03,199,2026-03-29,2026-03-31,Pago
19991,1666,2026-04,399,2026-04-29,2026-04-30,Pago
19992,1666,2026-05,399,2026-05-29,2026-05-29,Pago
19993,1667,2025-07,35,2025-07-01,2025-07-13,Pago
19994,1667,2025-08,149,2025-08-04,2025-08-17,Pago
19995,1667,2025-09,149,2025-09-04,2025-09-20,Pago
19996,1667,2025-10,109,2025-10-01,2025-10-16,Pago
19997,1667,2025-11,99,2025-11-03,2025-11-16,Pago
19998,1667,2025-11,699,2025-11-30,2025-12-03,Pago
19999,1667,2026-01,1199,2026-01-01,2026-01-12,Pago
20000,1667,2026-01,35,2026-01-29,2026-02-05,Pago
20001,1667,2026-02,149,2026-02-27,2026-03-07,Pago
20002,1667,2026-04,1199,2026-04-02,2026-04-16,Pago
20003,1667,2026-04,399,2026-04-30,2026-05-13,Pago
20004,1667,2026-05,1199,2026-05-30,2026-05-29,Pago
20005,1668,2025-07,1199,2025-07-04,2025-07-06,Pago
20006,1668,2025-08,149,2025-08-02,2025-08-15,Pago
20007,1668,2025-09,149,2025-09-03,2025-09-14,Pago
20008,1668,2025-10,149,2025-10-03,2025-10-03,Pago
20009,1668,2025-11,99,2025-11-02,2025-11-04,Pago
20010,1668,2025-11,699,2025-11-29,2025-12-10,Pago
20011,1668,2025-12,109,2025-12-28,,Vencido
20012,1668,2026-01,399,2026-01-28,2026-02-12,Pago
20013,1668,2026-03,199,2026-03-03,2026-03-21,Pago
20014,1668,2026-03,1199,2026-03-31,2026-03-28,Pago
20015,1668,2026-04,1199,2026-04-28,2026-05-08,Pago
20016,1668,2026-05,99,2026-05-27,2026-05-30,Pago
20017,1669,2025-07,109,2025-07-05,2025-07-05,Pago
20018,1669,2025-07,1199,2025-07-31,2025-08-17,Pago
20019,1669,2025-08,35,2025-08-30,,Vencido
20020,1669,2025-09,399,2025-09-30,2025-10-09,Pago
20021,1669,2025-11,199,2025-11-01,2025-11-19,Pago
20022,1669,2025-11,1199,2025-11-30,2025-11-29,Pago
20023,1669,2025-12,99,2025-12-31,2026-01-10,Pago
20024,1669,2026-01,109,2026-01-29,2026-02-13,Pago
20025,1669,2026-03,99,2026-03-01,2026-03-11,Pago
20026,1669,2026-04,109,2026-04-01,2026-04-11,Pago
20027,1669,2026-05,35,2026-05-02,2026-05-11,Pago
20028,1669,2026-05,699,2026-05-27,2026-06-04,Pago
20029,1670,2025-07,99,2025-07-03,2025-07-13,Pago
20030,1670,2025-08,399,2025-08-05,2025-08-13,Pago
20031,1670,2025-09,109,2025-09-03,,Vencido
20032,1670,2025-09,109,2025-09-30,2025-10-14,Pago
20033,1670,2025-11,35,2025-11-01,2025-10-30,Pago
20034,1670,2025-12,199,2025-12-03,2025-12-07,Pago
20035,1670,2025-12,109,2025-12-30,2026-01-12,Pago
20036,1670,2026-01,149,2026-01-29,2026-02-12,Pago
20037,1670,2026-03,699,2026-03-02,2026-03-06,Pago
20038,1670,2026-04,109,2026-04-02,2026-04-16,Pago
20039,1670,2026-04,1199,2026-04-30,2026-05-15,Pago
20040,1670,2026-06,149,2026-06-01,2026-06-01,Pago
20041,1671,2025-07,399,2025-07-05,2025-07-18,Pago
20042,1671,2025-07,1199,2025-07-31,2025-08-01,Pago
20043,1671,2025-09,109,2025-09-04,2025-09-07,Pago
20044,1671,2025-10,399,2025-10-02,2025-10-02,Pago
20045,1671,2025-11,109,2025-11-02,2025-11-03,Pago
20046,1671,2025-12,99,2025-12-01,2025-12-11,Pago
20047,1671,2025-12,99,2025-12-29,2025-12-28,Pago
20048,1671,2026-01,35,2026-01-28,2026-02-13,Pago
20049,1671,2026-02,109,2026-02-26,2026-03-08,Pago
20050,1671,2026-04,35,2026-04-01,2026-04-14,Pago
20051,1671,2026-04,149,2026-04-30,2026-05-01,Pago
20052,1671,2026-05,1199,2026-05-27,2026-06-14,Pago
20053,1672,2025-07,149,2025-07-05,2025-07-13,Pago
20054,1672,2025-08,1199,2025-08-02,2025-08-10,Pago
20055,1672,2025-08,199,2025-08-31,2025-09-05,Pago
20056,1672,2025-09,699,2025-09-30,2025-10-08,Pago
20057,1672,2025-11,149,2025-11-01,2025-10-30,Pago
20058,1672,2025-11,35,2025-11-30,2025-12-05,Pago
20059,1672,2026-01,35,2026-01-01,2026-01-07,Pago
20060,1672,2026-01,1199,2026-01-29,2026-02-12,Pago
20061,1672,2026-02,199,2026-02-26,2026-03-02,Pago
20062,1672,2026-03,699,2026-03-31,,Vencido
20063,1672,2026-04,99,2026-04-28,2026-05-04,Pago
20064,1672,2026-05,35,2026-05-27,,Vencido
20065,1673,2025-07,1199,2025-07-02,2025-06-29,Pago
20066,1673,2025-08,1199,2025-08-01,2025-08-13,Pago
20067,1673,2025-08,399,2025-08-31,2025-09-06,Pago
20068,1673,2025-10,99,2025-10-01,,Vencido
20069,1673,2025-10,149,2025-10-31,2025-11-02,Pago
20070,1673,2025-11,199,2025-11-30,2025-11-30,Pago
20071,1673,2025-12,1199,2025-12-29,2026-01-14,Pago
20072,1673,2026-01,99,2026-01-31,2026-02-07,Pago
20073,1673,2026-03,99,2026-03-01,,Vencido
20074,1673,2026-03,1199,2026-03-30,2026-04-11,Pago
20075,1673,2026-05,699,2026-05-01,2026-05-05,Pago
20076,1673,2026-05,399,2026-05-31,2026-06-14,Pago
20077,1674,2025-07,199,2025-07-06,2025-07-06,Pago
20078,1674,2025-08,399,2025-08-04,2025-08-01,Pago
20079,1674,2025-09,109,2025-09-01,,Vencido
20080,1674,2025-10,149,2025-10-01,2025-09-30,Pago
20081,1674,2025-10,109,2025-10-29,2025-10-29,Pago
20082,1674,2025-11,99,2025-11-30,2025-12-18,Pago
20083,1674,2025-12,35,2025-12-30,2026-01-16,Pago
20084,1674,2026-01,399,2026-01-30,2026-02-05,Pago
20085,1674,2026-03,699,2026-03-02,2026-03-11,Pago
20086,1674,2026-03,1199,2026-03-28,2026-04-13,Pago
20087,1674,2026-04,399,2026-04-29,2026-04-27,Pago
20088,1674,2026-05,399,2026-05-30,2026-05-30,Pago
20089,1675,2025-07,199,2025-07-01,2025-07-17,Pago
20090,1675,2025-08,399,2025-08-01,2025-08-16,Pago
20091,1675,2025-08,35,2025-08-31,2025-08-29,Pago
20092,1675,2025-10,199,2025-10-02,2025-09-29,Pago
20093,1675,2025-10,109,2025-10-29,2025-11-05,Pago
20094,1675,2025-12,199,2025-12-02,2025-12-02,Pago
20095,1675,2025-12,149,2025-12-29,2026-01-13,Pago
20096,1675,2026-01,399,2026-01-31,2026-02-17,Pago
20097,1675,2026-02,99,2026-02-27,2026-02-26,Pago
20098,1675,2026-03,99,2026-03-30,2026-04-16,Pago
20099,1675,2026-04,399,2026-04-28,2026-05-06,Pago
20100,1675,2026-05,99,2026-05-29,2026-05-27,Pago
20101,1676,2025-07,699,2025-07-06,,Vencido
20102,1676,2025-07,699,2025-07-31,,Vencido
20103,1676,2025-08,149,2025-08-31,2025-09-10,Pago
20104,1676,2025-10,1199,2025-10-03,2025-10-19,Pago
20105,1676,2025-11,199,2025-11-03,2025-10-31,Pago
20106,1676,2025-12,149,2025-12-02,2025-12-18,Pago
20107,1676,2025-12,99,2025-12-29,,Vencido
20108,1676,2026-01,699,2026-01-27,2026-02-02,Pago
20109,1676,2026-03,149,2026-03-03,2026-03-17,Pago
20110,1676,2026-03,199,2026-03-30,2026-04-03,Pago
20111,1676,2026-05,399,2026-05-01,2026-05-02,Pago
20112,1676,2026-06,149,2026-06-01,2026-06-12,Pago
20113,1677,2025-07,99,2025-07-01,2025-07-09,Pago
20114,1677,2025-08,109,2025-08-03,2025-08-09,Pago
20115,1677,2025-08,699,2025-08-31,2025-09-09,Pago
20116,1677,2025-09,99,2025-09-29,2025-09-26,Pago
20117,1677,2025-11,109,2025-11-02,2025-11-19,Pago
20118,1677,2025-11,199,2025-11-28,2025-12-05,Pago
20119,1677,2025-12,1199,2025-12-31,2026-01-08,Pago
20120,1677,2026-01,699,2026-01-30,2026-02-04,Pago
20121,1677,2026-03,399,2026-03-01,2026-02-28,Pago
20122,1677,2026-03,109,2026-03-30,2026-03-29,Pago
20123,1677,2026-05,399,2026-05-02,2026-05-04,Pago
20124,1677,2026-05,109,2026-05-31,2026-06-06,Pago
20125,1678,2025-07,109,2025-07-06,2025-07-22,Pago
20126,1678,2025-08,1199,2025-08-03,2025-08-03,Pago
20127,1678,2025-08,99,2025-08-31,2025-08-30,Pago
20128,1678,2025-09,149,2025-09-29,2025-10-03,Pago
20129,1678,2025-11,149,2025-11-03,2025-11-13,Pago
20130,1678,2025-12,99,2025-12-02,2025-12-14,Pago
20131,1678,2025-12,109,2025-12-29,2026-01-14,Pago
20132,1678,2026-01,109,2026-01-31,2026-02-16,Pago
20133,1678,2026-02,699,2026-02-27,2026-03-11,Pago
20134,1678,2026-03,199,2026-03-30,2026-04-03,Pago
20135,1678,2026-05,109,2026-05-02,2026-05-19,Pago
20136,1678,2026-05,699,2026-05-31,2026-06-12,Pago
20137,1679,2025-07,199,2025-07-02,2025-07-20,Pago
20138,1679,2025-07,149,2025-07-31,2025-08-13,Pago
20139,1679,2025-08,109,2025-08-30,2025-09-12,Pago
20140,1679,2025-10,35,2025-10-03,2025-10-19,Pago
20141,1679,2025-10,199,2025-10-31,2025-10-31,Pago
20142,1679,2025-12,1199,2025-12-01,,Vencido
20143,1679,2026-01,1199,2026-01-01,2026-01-05,Pago
20144,1679,2026-01,199,2026-01-31,2026-02-06,Pago
20145,1679,2026-03,149,2026-03-01,2026-03-09,Pago
20146,1679,2026-03,199,2026-03-31,,Vencido
20147,1679,2026-05,99,2026-05-01,2026-05-12,Pago
20148,1679,2026-05,699,2026-05-27,2026-06-13,Pago
20149,1680,2025-07,99,2025-07-02,2025-07-12,Pago
20150,1680,2025-08,99,2025-08-03,2025-08-06,Pago
20151,1680,2025-08,99,2025-08-30,2025-09-03,Pago
20152,1680,2025-10,1199,2025-10-03,2025-10-12,Pago
20153,1680,2025-10,99,2025-10-31,2025-11-08,Pago
20154,1680,2025-11,149,2025-11-28,2025-12-06,Pago
20155,1680,2026-01,699,2026-01-01,2026-01-08,Pago
20156,1680,2026-02,399,2026-02-01,2026-02-19,Pago
20157,1680,2026-02,35,2026-02-27,2026-03-02,Pago
20158,1680,2026-03,699,2026-03-28,2026-04-11,Pago
20159,1680,2026-04,199,2026-04-27,2026-05-04,Pago
20160,1680,2026-06,199,2026-06-01,2026-06-07,Pago
20161,1681,2025-07,99,2025-07-06,2025-07-17,Pago
20162,1681,2025-07,35,2025-07-31,2025-08-16,Pago
20163,1681,2025-08,699,2025-08-30,2025-09-07,Pago
20164,1681,2025-10,399,2025-10-01,2025-10-01,Pago
20165,1681,2025-10,699,2025-10-31,2025-11-01,Pago
20166,1681,2025-12,35,2025-12-02,2025-12-17,Pago
20167,1681,2026-01,99,2026-01-01,2026-01-09,Pago
20168,1681,2026-01,199,2026-01-31,2026-02-05,Pago
20169,1681,2026-03,399,2026-03-01,2026-03-12,Pago
20170,1681,2026-03,699,2026-03-31,2026-04-06,Pago
20171,1681,2026-05,35,2026-05-01,,Vencido
20172,1681,2026-05,99,2026-05-30,2026-06-10,Pago
20173,1682,2025-07,35,2025-07-04,2025-07-03,Pago
20174,1682,2025-08,99,2025-08-03,,Vencido
20175,1682,2025-08,99,2025-08-30,2025-09-15,Pago
20176,1682,2025-10,399,2025-10-01,,Vencido
20177,1682,2025-10,35,2025-10-31,2025-11-06,Pago
20178,1682,2025-12,99,2025-12-03,2025-12-12,Pago
20179,1682,2026-01,99,2026-01-02,2026-01-20,Pago
20180,1682,2026-01,109,2026-01-31,2026-01-29,Pago
20181,1682,2026-03,35,2026-03-02,2026-03-18,Pago
20182,1682,2026-03,399,2026-03-29,2026-04-07,Pago
20183,1682,2026-05,399,2026-05-01,2026-05-04,Pago
20184,1682,2026-05,149,2026-05-28,2026-05-31,Pago
20185,1683,2025-07,1199,2025-07-05,2025-07-12,Pago
20186,1683,2025-08,399,2025-08-04,2025-08-13,Pago
20187,1683,2025-09,109,2025-09-04,2025-09-20,Pago
20188,1683,2025-10,399,2025-10-03,,Vencido
20189,1683,2025-11,99,2025-11-01,2025-11-18,Pago
20190,1683,2025-11,109,2025-11-29,2025-12-10,Pago
20191,1683,2025-12,199,2025-12-30,2025-12-29,Pago
20192,1683,2026-01,1199,2026-01-29,2026-02-11,Pago
20193,1683,2026-02,35,2026-02-27,2026-03-03,Pago
20194,1683,2026-04,109,2026-04-01,2026-04-10,Pago
20195,1683,2026-04,1199,2026-04-28,2026-05-03,Pago
20196,1683,2026-05,149,2026-05-30,2026-06-05,Pago
20197,1684,2025-07,35,2025-07-06,,Vencido
20198,1684,2025-07,399,2025-07-31,2025-08-12,Pago
20199,1684,2025-09,699,2025-09-01,2025-09-12,Pago
20200,1684,2025-09,199,2025-09-30,2025-10-14,Pago
20201,1684,2025-11,399,2025-11-01,2025-11-12,Pago
20202,1684,2025-11,1199,2025-11-28,2025-12-10,Pago
20203,1684,2026-01,149,2026-01-01,2026-01-01,Pago
20204,1684,2026-01,699,2026-01-27,2026-02-06,Pago
20205,1684,2026-02,99,2026-02-26,2026-03-03,Pago
20206,1684,2026-03,1199,2026-03-28,2026-04-12,Pago
20207,1684,2026-04,399,2026-04-28,2026-05-16,Pago
20208,1684,2026-06,1199,2026-06-01,2026-06-10,Pago
20209,1685,2025-07,1199,2025-07-01,2025-07-15,Pago
20210,1685,2025-08,1199,2025-08-03,2025-08-02,Pago
20211,1685,2025-09,99,2025-09-01,2025-09-10,Pago
20212,1685,2025-09,199,2025-09-29,,Vencido
20213,1685,2025-10,35,2025-10-30,2025-10-28,Pago
20214,1685,2025-11,35,2025-11-30,,Vencido
20215,1685,2026-01,99,2026-01-01,,Vencido
20216,1685,2026-02,109,2026-02-01,2026-01-31,Pago
20217,1685,2026-03,399,2026-03-01,2026-03-01,Pago
20218,1685,2026-03,399,2026-03-30,2026-03-27,Pago
20219,1685,2026-04,1199,2026-04-30,2026-04-27,Pago
20220,1685,2026-05,35,2026-05-29,2026-06-14,Pago
20221,1686,2025-07,199,2025-07-06,2025-07-22,Pago
20222,1686,2025-08,149,2025-08-04,2025-08-15,Pago
20223,1686,2025-08,199,2025-08-30,2025-09-11,Pago
20224,1686,2025-09,99,2025-09-29,2025-09-29,Pago
20225,1686,2025-10,1199,2025-10-31,2025-11-15,Pago
20226,1686,2025-12,149,2025-12-03,,Vencido
20227,1686,2025-12,109,2025-12-28,2026-01-13,Pago
20228,1686,2026-01,35,2026-01-31,2026-02-07,Pago
20229,1686,2026-02,1199,2026-02-26,2026-03-07,Pago
20230,1686,2026-04,99,2026-04-01,2026-04-06,Pago
20231,1686,2026-04,99,2026-04-30,2026-04-28,Pago
20232,1686,2026-05,699,2026-05-30,2026-05-27,Pago
20233,1687,2025-07,1199,2025-07-01,2025-07-13,Pago
20234,1687,2025-08,149,2025-08-01,2025-07-29,Pago
20235,1687,2025-09,149,2025-09-03,2025-09-20,Pago
20236,1687,2025-10,699,2025-10-01,2025-09-30,Pago
20237,1687,2025-11,109,2025-11-01,2025-11-19,Pago
20238,1687,2025-12,699,2025-12-02,2025-12-16,Pago
20239,1687,2026-01,35,2026-01-01,2026-01-03,Pago
20240,1687,2026-01,35,2026-01-31,,Vencido
20241,1687,2026-02,1199,2026-02-27,,Vencido
20242,1687,2026-03,1199,2026-03-31,,Vencido
20243,1687,2026-04,199,2026-04-28,2026-05-08,Pago
20244,1687,2026-05,199,2026-05-28,2026-06-02,Pago
20245,1688,2025-07,1199,2025-07-01,2025-07-18,Pago
20246,1688,2025-08,1199,2025-08-03,2025-08-16,Pago
20247,1688,2025-09,149,2025-09-04,2025-09-03,Pago
20248,1688,2025-10,399,2025-10-02,2025-10-13,Pago
20249,1688,2025-10,399,2025-10-30,,Vencido
20250,1688,2025-11,149,2025-11-30,2025-12-05,Pago
20251,1688,2026-01,99,2026-01-02,2026-01-06,Pago
20252,1688,2026-01,35,2026-01-27,2026-02-03,Pago
20253,1688,2026-02,699,2026-02-26,2026-03-01,Pago
20254,1688,2026-03,109,2026-03-28,2026-04-13,Pago
20255,1688,2026-04,1199,2026-04-30,2026-05-18,Pago
20256,1688,2026-05,699,2026-05-28,2026-05-27,Pago
20257,1689,2025-07,1199,2025-07-03,2025-06-30,Pago
20258,1689,2025-07,109,2025-07-31,2025-08-10,Pago
20259,1689,2025-08,109,2025-08-31,2025-09-05,Pago
20260,1689,2025-10,99,2025-10-04,2025-10-09,Pago
20261,1689,2025-11,99,2025-11-02,,Vencido
20262,1689,2025-11,109,2025-11-29,2025-12-14,Pago
20263,1689,2025-12,99,2025-12-29,2026-01-13,Pago
20264,1689,2026-01,399,2026-01-30,2026-02-15,Pago
