processo_id;codigo_processo;cliente_id;area_id;advogado_id;data_abertura;data_encerramento;status;risco;valor_causa;desfecho
999;PROC-000999;518;5;29;2026-03-27;2027-04-24;Encerrado;Alto;507841,89;Favorável
1000;PROC-001000;490;3;1;2026-02-05;;Ativo;Alto;757877,29;
1001;PROC-001001;77;8;26;2025-07-11;;Ativo;Baixo;503208,87;
1002;PROC-001002;252;8;4;2025-10-15;;Ativo;Alto;631312,35;
1003;PROC-001003;323;1;40;2025-11-08;;Ativo;Baixo;734237,75;
1004;PROC-001004;393;8;9;2025-08-30;;Ativo;Alto;284280,58;
1005;PROC-001005;512;3;32;2025-10-15;;Ativo;Alto;773192,87;
1006;PROC-001006;354;4;33;2026-04-29;;Ativo;Alto;458936,19;
1007;PROC-001007;486;5;14;2026-02-19;2027-02-10;Encerrado;Baixo;18754,04;Favorável
1008;PROC-001008;472;2;35;2025-12-28;;Ativo;Baixo;739988,45;
1009;PROC-001009;160;2;27;2026-01-04;;Suspenso;Baixo;686476,44;
1010;PROC-001010;44;8;26;2025-10-10;2026-04-13;Encerrado;Alto;625127,87;Acordo
1011;PROC-001011;628;1;14;2025-08-21;;Ativo;Médio;211131,19;
1012;PROC-001012;95;6;29;2026-06-13;;Ativo;Médio;546384,6;
1013;PROC-001013;363;7;11;2026-03-15;2027-05-13;Encerrado;Médio;241414,57;Desfavorável
1014;PROC-001014;52;4;23;2025-08-03;;Ativo;Alto;624081,07;
1015;PROC-001015;359;2;8;2025-09-13;;Ativo;Baixo;703841,54;
1016;PROC-001016;543;2;4;2025-07-05;;Ativo;Alto;455227,4;
1017;PROC-001017;9;1;18;2026-01-30;;Ativo;Baixo;56163,07;
1018;PROC-001018;609;3;36;2025-10-13;;Ativo;Médio;101232,43;
1019;PROC-001019;415;2;33;2026-03-16;;Ativo;Baixo;408415,49;
1020;PROC-001020;337;6;3;2026-01-11;;Ativo;Alto;6926,03;
1021;PROC-001021;250;1;21;2025-12-29;;Ativo;Médio;9294,36;
1022;PROC-001022;594;8;30;2025-12-07;2026-08-30;Encerrado;Médio;166540,56;Desfavorável
1023;PROC-001023;120;1;34;2025-07-20;;Ativo;Médio;143447,16;
1024;PROC-001024;250;1;21;2026-04-21;;Ativo;Baixo;355626,35;
1025;PROC-001025;215;8;18;2025-10-11;;Ativo;Médio;579284,67;
1026;PROC-001026;215;7;25;2025-11-13;2027-03-13;Encerrado;Alto;430980,66;Favorável
1027;PROC-001027;610;3;23;2026-06-18;;Ativo;Baixo;67849,58;
1028;PROC-001028;239;8;1;2025-07-10;;Ativo;Baixo;240583,6;
1029;PROC-001029;151;8;40;2025-10-18;;Ativo;Baixo;506987,93;
1030;PROC-001030;456;2;5;2026-02-22;2027-08-30;Encerrado;Médio;392320,44;Desfavorável
1031;PROC-001031;438;4;25;2026-02-19;;Ativo;Baixo;537797,57;
1032;PROC-001032;693;2;36;2026-05-05;;Ativo;Médio;455738,67;
1033;PROC-001033;373;3;21;2025-07-25;;Ativo;Alto;73533,93;
1034;PROC-001034;642;3;30;2025-10-20;2026-05-10;Encerrado;Baixo;735288,12;Desfavorável
1035;PROC-001035;14;6;32;2025-07-22;;Ativo;Alto;348350,43;
1036;PROC-001036;440;5;2;2026-06-25;;Ativo;Alto;655769,65;
1037;PROC-001037;474;8;21;2026-03-21;2026-06-04;Encerrado;Baixo;354381,32;Acordo
1038;PROC-001038;474;8;1;2026-01-17;2027-03-30;Encerrado;Baixo;105416,46;Desfavorável
1039;PROC-001039;518;4;26;2025-08-20;2026-06-24;Encerrado;Baixo;474750,37;Acordo
1040;PROC-001040;410;4;26;2025-07-26;;Ativo;Médio;70474,72;
1041;PROC-001041;288;1;6;2025-11-25;;Ativo;Médio;773639,49;
1042;PROC-001042;204;4;16;2025-09-02;2025-11-08;Encerrado;Baixo;531833,58;Desfavorável
1043;PROC-001043;544;3;17;2026-02-19;;Ativo;Baixo;691939,61;
1044;PROC-001044;139;2;3;2026-01-20;2027-08-09;Encerrado;Baixo;726911,18;Acordo
1045;PROC-001045;661;6;12;2026-03-20;;Ativo;Baixo;173456,65;
1046;PROC-001046;143;2;9;2025-08-25;;Ativo;Alto;790578,3;
1047;PROC-001047;473;5;4;2026-01-20;;Suspenso;Baixo;110774,14;
1048;PROC-001048;82;5;29;2025-09-19;;Ativo;Alto;297252,4;
1049;PROC-001049;18;3;36;2025-11-22;;Ativo;Médio;51790,59;
1050;PROC-001050;10;6;18;2025-10-24;;Ativo;Médio;527269,61;
1051;PROC-001051;543;6;25;2025-08-02;2027-02-03;Encerrado;Médio;360999,43;Acordo
1052;PROC-001052;64;1;35;2026-01-26;;Suspenso;Alto;414192,93;
1053;PROC-001053;695;1;3;2025-12-15;2027-03-31;Encerrado;Baixo;758906,49;Favorável
1054;PROC-001054;348;7;32;2026-05-29;2027-07-28;Encerrado;Baixo;164504,47;Favorável
1055;PROC-001055;112;8;10;2026-02-20;;Ativo;Baixo;187106,22;
1056;PROC-001056;516;7;36;2025-12-29;;Ativo;Médio;690079,24;
1057;PROC-001057;435;4;18;2026-04-26;;Ativo;Alto;564430,56;
1058;PROC-001058;80;8;17;2026-03-09;;Ativo;Alto;779805,75;
1059;PROC-001059;175;5;34;2025-12-26;;Ativo;Médio;183604,01;
1060;PROC-001060;488;1;39;2025-07-15;2026-04-03;Encerrado;Alto;626885,4;Desfavorável
1061;PROC-001061;164;6;2;2025-08-18;;Ativo;Médio;558396,23;
1062;PROC-001062;69;4;15;2025-12-20;;Ativo;Alto;533076,14;
1063;PROC-001063;97;5;39;2025-10-24;;Ativo;Médio;714173,84;
1064;PROC-001064;105;1;28;2025-08-08;;Ativo;Alto;124488,38;
1065;PROC-001065;123;3;26;2026-03-31;;Suspenso;Baixo;167930,75;
1066;PROC-001066;636;4;27;2025-07-19;2027-01-12;Encerrado;Alto;583456,26;Acordo
1067;PROC-001067;219;5;5;2026-02-10;2027-12-23;Encerrado;Baixo;482450,34;Desfavorável
1068;PROC-001068;497;5;6;2026-03-11;;Ativo;Médio;481434,64;
1069;PROC-001069;502;3;20;2025-07-31;;Ativo;Médio;304186,11;
1070;PROC-001070;564;1;39;2025-07-10;;Ativo;Baixo;727394,82;
1071;PROC-001071;304;4;1;2026-04-10;;Ativo;Baixo;408441,96;
1072;PROC-001072;323;7;5;2026-02-19;;Ativo;Baixo;425814,83;
1073;PROC-001073;113;2;24;2026-03-22;;Ativo;Baixo;797836,84;
1074;PROC-001074;686;4;31;2025-09-07;;Ativo;Alto;293034,52;
1075;PROC-001075;487;1;5;2026-01-04;2027-05-03;Encerrado;Alto;127087,67;Favorável
1076;PROC-001076;695;2;26;2025-10-12;;Ativo;Médio;280740,69;
1077;PROC-001077;592;8;21;2026-04-16;;Ativo;Baixo;571829,01;
1078;PROC-001078;241;5;3;2026-02-28;;Ativo;Médio;795688,59;
1079;PROC-001079;96;5;14;2025-09-03;;Ativo;Médio;435894,77;
1080;PROC-001080;433;8;29;2026-01-15;;Ativo;Alto;764289,95;
1081;PROC-001081;14;3;15;2025-11-19;;Ativo;Alto;334394,9;
1082;PROC-001082;592;8;10;2026-03-08;;Ativo;Médio;149919,8;
1083;PROC-001083;671;6;14;2026-05-25;;Ativo;Baixo;258012,96;
1084;PROC-001084;31;2;39;2026-02-10;;Ativo;Médio;154740,73;
1085;PROC-001085;173;4;24;2026-03-02;;Ativo;Baixo;230083,4;
1086;PROC-001086;139;6;5;2026-02-22;;Ativo;Médio;411470,13;
1087;PROC-001087;615;4;7;2025-08-10;2027-05-20;Encerrado;Baixo;193544,88;Desfavorável
1088;PROC-001088;13;1;31;2026-02-11;;Ativo;Médio;702641,11;
1089;PROC-001089;647;3;7;2026-02-18;;Ativo;Baixo;354055,19;
1090;PROC-001090;128;5;6;2025-09-15;;Ativo;Baixo;783714,37;
1091;PROC-001091;54;6;34;2026-06-10;;Ativo;Baixo;757171,47;
1092;PROC-001092;15;3;15;2025-07-15;2026-08-29;Encerrado;Alto;177472,49;Desfavorável
1093;PROC-001093;587;8;4;2026-05-26;2027-06-30;Encerrado;Baixo;72506,66;Favorável
1094;PROC-001094;335;6;29;2026-01-31;2026-07-12;Encerrado;Alto;453040,54;Desfavorável
1095;PROC-001095;252;7;8;2026-03-29;;Ativo;Alto;573158,5;
1096;PROC-001096;355;2;4;2026-01-20;;Ativo;Médio;197801,87;
1097;PROC-001097;202;6;25;2026-02-11;;Suspenso;Baixo;725386,55;
1098;PROC-001098;112;5;6;2025-11-28;;Ativo;Alto;798049,33;
1099;PROC-001099;26;2;3;2025-12-04;;Ativo;Alto;265395,22;
1100;PROC-001100;527;3;38;2026-03-06;;Suspenso;Alto;478852,99;
1101;PROC-001101;449;1;33;2025-08-03;;Ativo;Baixo;702938,51;
1102;PROC-001102;696;7;17;2025-12-08;;Ativo;Médio;638049,76;
1103;PROC-001103;361;6;8;2026-01-24;2027-03-08;Encerrado;Baixo;701404,03;Desfavorável
1104;PROC-001104;331;2;25;2025-09-06;;Ativo;Alto;594867,98;
1105;PROC-001105;12;8;7;2026-03-21;;Suspenso;Médio;395997,58;
1106;PROC-001106;627;7;34;2026-01-10;;Ativo;Médio;174119,33;
1107;PROC-001107;341;1;3;2025-08-06;2026-06-07;Encerrado;Médio;430713,51;Favorável
1108;PROC-001108;501;7;4;2026-01-13;2026-10-30;Encerrado;Médio;28478,3;Desfavorável
1109;PROC-001109;40;6;35;2026-01-16;;Ativo;Médio;131133,22;
1110;PROC-001110;175;5;28;2026-06-30;;Ativo;Baixo;23066,11;
1111;PROC-001111;141;6;1;2026-01-22;2026-03-02;Encerrado;Médio;520851,52;Desfavorável
1112;PROC-001112;48;5;7;2025-07-07;;Suspenso;Alto;696638,08;
1113;PROC-001113;333;8;28;2025-10-05;;Ativo;Alto;674786,4;
1114;PROC-001114;382;1;8;2025-08-21;;Ativo;Baixo;613598,75;
1115;PROC-001115;141;6;4;2026-05-10;;Ativo;Baixo;769455,17;
1116;PROC-001116;475;2;11;2026-06-26;;Ativo;Baixo;264214,93;
1117;PROC-001117;461;8;38;2026-03-08;;Ativo;Médio;598192,71;
1118;PROC-001118;88;8;10;2026-01-03;;Ativo;Médio;275270,16;
1119;PROC-001119;368;2;3;2026-06-25;2027-10-07;Encerrado;Alto;407765,42;Acordo
1120;PROC-001120;41;7;14;2026-01-24;;Ativo;Alto;565321,51;
1121;PROC-001121;486;1;2;2026-05-24;2027-05-11;Encerrado;Médio;343393,89;Desfavorável
1122;PROC-001122;355;8;12;2026-01-22;2027-07-01;Encerrado;Médio;537302,07;Desfavorável
1123;PROC-001123;342;5;39;2025-11-26;;Ativo;Alto;188770,94;
1124;PROC-001124;605;5;22;2026-04-16;;Ativo;Médio;127719,24;
1125;PROC-001125;557;4;33;2025-07-02;2026-04-10;Encerrado;Alto;535320,17;Acordo
1126;PROC-001126;244;3;36;2026-01-13;;Ativo;Baixo;27388,61;
1127;PROC-001127;374;5;23;2025-09-01;2026-09-01;Encerrado;Baixo;93524,95;Favorável
1128;PROC-001128;467;6;33;2026-02-24;;Ativo;Médio;447134,91;
1129;PROC-001129;269;1;19;2026-01-20;;Ativo;Alto;315485,54;
1130;PROC-001130;629;8;22;2025-09-19;;Ativo;Alto;260804,5;
1131;PROC-001131;686;4;37;2026-02-21;;Ativo;Alto;656444,6;
1132;PROC-001132;529;1;37;2025-09-13;;Ativo;Baixo;92699,27;
1133;PROC-001133;326;1;9;2026-02-27;;Ativo;Alto;162989,09;
1134;PROC-001134;187;2;1;2025-11-09;;Ativo;Alto;22263,25;
1135;PROC-001135;69;1;40;2026-03-18;2027-07-29;Encerrado;Baixo;124784,42;Acordo
1136;PROC-001136;141;3;32;2025-08-29;2027-03-28;Encerrado;Médio;485475,49;Desfavorável
1137;PROC-001137;288;2;36;2026-04-10;;Suspenso;Baixo;145521,06;
1138;PROC-001138;662;4;6;2026-06-28;2027-03-26;Encerrado;Alto;757732,08;Favorável
1139;PROC-001139;572;1;19;2025-10-14;;Ativo;Alto;293663,66;
1140;PROC-001140;273;7;20;2025-08-25;;Ativo;Baixo;553166,28;
1141;PROC-001141;497;3;11;2026-03-16;;Ativo;Baixo;580104,63;
1142;PROC-001142;179;6;17;2025-08-26;;Ativo;Alto;197373,35;
1143;PROC-001143;352;3;26;2025-12-15;;Ativo;Alto;217213,94;
1144;PROC-001144;574;2;27;2025-08-21;;Ativo;Médio;369212,48;
1145;PROC-001145;437;3;27;2026-05-08;;Suspenso;Baixo;110093,32;
1146;PROC-001146;275;5;1;2026-02-13;;Ativo;Baixo;24362,9;
1147;PROC-001147;157;6;16;2025-09-16;;Ativo;Alto;396194,86;
1148;PROC-001148;172;2;13;2026-03-25;;Ativo;Médio;166884,66;
1149;PROC-001149;584;2;16;2025-11-16;;Ativo;Alto;557940,47;
1150;PROC-001150;9;2;24;2026-03-17;;Ativo;Baixo;33646,7;
1151;PROC-001151;638;8;10;2025-07-07;2026-10-19;Encerrado;Baixo;279048,24;Acordo
1152;PROC-001152;550;4;12;2025-10-31;;Ativo;Médio;357626,57;
1153;PROC-001153;420;1;37;2025-10-02;;Ativo;Médio;61920,88;
1154;PROC-001154;193;3;19;2026-01-27;;Ativo;Baixo;360699,78;
1155;PROC-001155;42;6;10;2026-01-01;2027-04-01;Encerrado;Alto;718673,48;Desfavorável
1156;PROC-001156;286;3;25;2025-10-09;;Ativo;Baixo;194304,71;
1157;PROC-001157;387;3;5;2026-05-13;;Ativo;Alto;633280,22;
1158;PROC-001158;127;6;25;2025-10-10;2026-01-25;Encerrado;Alto;65359,31;Favorável
1159;PROC-001159;627;5;21;2025-10-22;;Ativo;Alto;486598,31;
1160;PROC-001160;433;7;26;2025-07-26;;Ativo;Baixo;654085,74;
1161;PROC-001161;118;7;24;2026-05-09;2028-03-10;Encerrado;Médio;564450,4;Acordo
1162;PROC-001162;200;4;4;2025-12-12;;Ativo;Alto;655840,39;
1163;PROC-001163;511;8;16;2025-07-10;;Ativo;Baixo;616346,36;
1164;PROC-001164;113;3;21;2025-12-18;;Ativo;Médio;721181,85;
1165;PROC-001165;382;4;40;2025-07-01;2025-11-17;Encerrado;Alto;423487,36;Acordo
1166;PROC-001166;98;1;23;2026-03-27;2027-11-20;Encerrado;Alto;777943,09;Acordo
1167;PROC-001167;337;2;25;2026-03-14;;Ativo;Baixo;108330,38;
1168;PROC-001168;445;8;23;2026-04-29;2027-02-21;Encerrado;Alto;452565,55;Desfavorável
1169;PROC-001169;486;1;5;2026-05-24;2027-03-05;Encerrado;Alto;795813,83;Acordo
1170;PROC-001170;230;3;25;2025-08-01;2026-01-14;Encerrado;Alto;628265,85;Desfavorável
1171;PROC-001171;378;5;10;2026-06-07;2026-08-10;Encerrado;Alto;105617,76;Desfavorável
1172;PROC-001172;635;4;38;2026-01-31;;Ativo;Médio;70371,36;
1173;PROC-001173;37;4;25;2025-11-26;2026-04-09;Encerrado;Alto;10372,72;Desfavorável
1174;PROC-001174;39;1;26;2026-06-06;2027-06-28;Encerrado;Médio;319814,98;Favorável
1175;PROC-001175;31;4;13;2025-11-07;;Ativo;Alto;443915,61;
1176;PROC-001176;505;1;27;2025-11-30;;Ativo;Médio;741854,29;
1177;PROC-001177;593;5;2;2026-02-17;2026-12-30;Encerrado;Baixo;126634,43;Acordo
1178;PROC-001178;223;7;19;2025-08-08;;Ativo;Alto;724085,0;
1179;PROC-001179;238;7;35;2026-04-29;2027-12-03;Encerrado;Médio;76948,28;Acordo
1180;PROC-001180;664;4;3;2025-07-08;;Ativo;Médio;145997,29;
1181;PROC-001181;669;6;26;2025-09-27;2026-09-14;Encerrado;Alto;39876,52;Desfavorável
1182;PROC-001182;633;2;35;2026-01-08;;Ativo;Baixo;584889,75;
1183;PROC-001183;183;1;38;2026-02-14;2026-10-25;Encerrado;Baixo;113554,75;Acordo
1184;PROC-001184;188;4;26;2025-08-20;;Ativo;Alto;48631,89;
1185;PROC-001185;607;6;31;2025-09-07;;Ativo;Baixo;721710,68;
1186;PROC-001186;113;4;7;2025-12-19;2026-06-21;Encerrado;Baixo;195008,86;Favorável
1187;PROC-001187;679;5;7;2026-05-12;2026-09-10;Encerrado;Baixo;30686,51;Acordo
1188;PROC-001188;372;2;7;2026-04-15;2026-10-01;Encerrado;Alto;763149,79;Desfavorável
1189;PROC-001189;103;2;12;2025-11-03;2027-07-27;Encerrado;Alto;591470,03;Favorável
1190;PROC-001190;262;7;14;2026-01-08;2026-10-04;Encerrado;Alto;202319,55;Favorável
1191;PROC-001191;249;3;36;2026-05-13;2027-04-15;Encerrado;Baixo;375997,68;Acordo
1192;PROC-001192;169;6;5;2026-04-28;2028-01-16;Encerrado;Baixo;130911,23;Desfavorável
1193;PROC-001193;351;2;31;2026-01-19;;Ativo;Baixo;491087,28;
1194;PROC-001194;455;1;36;2026-05-14;;Ativo;Médio;551566,37;
1195;PROC-001195;654;3;16;2026-04-15;2026-06-19;Encerrado;Médio;328527,31;Acordo
1196;PROC-001196;655;6;19;2026-06-19;;Ativo;Baixo;519535,33;
1197;PROC-001197;316;6;24;2026-02-22;2026-09-16;Encerrado;Baixo;140401,5;Acordo
1198;PROC-001198;479;8;40;2025-11-13;2026-06-02;Encerrado;Baixo;744037,69;Desfavorável
1199;PROC-001199;233;6;13;2026-01-08;2027-11-30;Encerrado;Baixo;24330,78;Favorável
1200;PROC-001200;487;4;30;2026-03-04;;Ativo;Baixo;72133,39;
1201;PROC-001201;197;7;32;2026-05-29;2028-03-19;Encerrado;Alto;229320,38;Favorável
1202;PROC-001202;476;8;30;2026-03-07;2026-06-25;Encerrado;Médio;617210,82;Acordo
1203;PROC-001203;3;1;4;2026-01-18;;Suspenso;Alto;588834,75;
1204;PROC-001204;229;7;4;2025-07-12;2025-08-11;Encerrado;Alto;623022,16;Desfavorável
1205;PROC-001205;648;2;14;2025-07-30;;Ativo;Médio;596086,45;
1206;PROC-001206;525;8;10;2025-11-13;;Ativo;Alto;219514,53;
1207;PROC-001207;551;7;36;2025-09-04;;Ativo;Médio;297699,2;
1208;PROC-001208;162;3;15;2026-03-21;;Ativo;Baixo;353407,07;
1209;PROC-001209;427;4;15;2026-01-13;;Ativo;Alto;270832,32;
1210;PROC-001210;22;5;17;2025-10-07;;Ativo;Baixo;575892,25;
1211;PROC-001211;676;6;31;2026-02-20;;Ativo;Médio;609421,5;
1212;PROC-001212;483;8;16;2026-05-09;;Ativo;Médio;395632,55;
1213;PROC-001213;423;6;4;2025-12-11;2027-02-02;Encerrado;Médio;758324,69;Desfavorável
1214;PROC-001214;557;6;32;2025-08-23;;Ativo;Médio;44100,46;
1215;PROC-001215;422;7;3;2025-07-19;;Ativo;Médio;580398,26;
1216;PROC-001216;562;2;38;2026-04-06;2028-01-11;Encerrado;Baixo;211504,12;Acordo
1217;PROC-001217;398;5;7;2025-10-07;;Ativo;Baixo;526695,73;
1218;PROC-001218;378;4;22;2026-02-25;;Ativo;Baixo;329544,38;
1219;PROC-001219;41;5;13;2025-07-23;;Ativo;Baixo;577606,8;
1220;PROC-001220;658;4;8;2026-02-09;2026-04-11;Encerrado;Alto;374981,72;Desfavorável
1221;PROC-001221;184;5;5;2026-06-07;;Ativo;Alto;575205,65;
1222;PROC-001222;146;4;38;2026-01-24;;Ativo;Baixo;718163,06;
1223;PROC-001223;535;2;29;2026-01-17;;Suspenso;Médio;323222,22;
1224;PROC-001224;19;1;20;2025-12-29;;Ativo;Baixo;325694,85;
1225;PROC-001225;637;1;8;2025-10-24;;Ativo;Alto;472479,6;
1226;PROC-001226;43;3;27;2025-08-15;2027-03-12;Encerrado;Médio;755065,9;Acordo
1227;PROC-001227;455;1;39;2026-01-22;;Ativo;Alto;81570,88;
1228;PROC-001228;9;2;19;2025-07-29;;Ativo;Médio;3808,7;
1229;PROC-001229;510;7;39;2025-10-09;;Ativo;Médio;650644,36;
1230;PROC-001230;691;8;13;2026-05-29;;Ativo;Médio;316965,99;
1231;PROC-001231;519;8;33;2025-10-14;2026-08-09;Encerrado;Baixo;588253,27;Desfavorável
1232;PROC-001232;140;6;18;2026-01-08;;Ativo;Médio;333528,43;
1233;PROC-001233;651;6;17;2025-11-03;;Ativo;Baixo;796816,78;
1234;PROC-001234;362;1;33;2026-02-14;;Ativo;Alto;645820,17;
1235;PROC-001235;91;5;13;2026-03-26;;Ativo;Médio;797270,65;
1236;PROC-001236;74;3;18;2026-06-17;;Ativo;Médio;64270,3;
1237;PROC-001237;195;1;34;2026-02-01;;Ativo;Baixo;86755,37;
1238;PROC-001238;174;6;6;2025-10-02;;Ativo;Baixo;197028,47;
1239;PROC-001239;30;1;14;2026-04-25;;Ativo;Médio;364671,84;
1240;PROC-001240;2;3;16;2025-11-11;2026-09-04;Encerrado;Alto;603224,58;Desfavorável
1241;PROC-001241;23;5;6;2026-04-21;;Ativo;Baixo;97849,34;
1242;PROC-001242;107;1;14;2025-08-05;;Ativo;Baixo;174159,34;
1243;PROC-001243;625;3;10;2026-03-18;2026-06-16;Encerrado;Médio;653509,99;Acordo
1244;PROC-001244;621;4;30;2026-02-05;;Ativo;Médio;573748,89;
1245;PROC-001245;198;3;34;2025-09-04;;Ativo;Alto;314790,89;
1246;PROC-001246;145;8;27;2025-10-11;;Ativo;Alto;514369,81;
1247;PROC-001247;387;6;17;2025-10-08;2025-12-05;Encerrado;Médio;599688,54;Acordo
1248;PROC-001248;673;1;14;2026-03-19;;Ativo;Baixo;632492,91;
1249;PROC-001249;247;4;13;2026-05-31;;Suspenso;Alto;422294,01;
1250;PROC-001250;331;3;40;2025-10-24;2027-02-01;Encerrado;Baixo;513142,13;Acordo
1251;PROC-001251;15;2;38;2026-06-15;;Ativo;Médio;135948,42;
1252;PROC-001252;516;6;27;2026-04-05;;Ativo;Médio;183383,8;
1253;PROC-001253;437;1;22;2026-06-29;;Ativo;Alto;363155,33;
1254;PROC-001254;652;6;2;2025-09-27;2027-05-25;Encerrado;Baixo;17653,54;Acordo
1255;PROC-001255;670;5;33;2025-12-22;;Ativo;Médio;61675,17;
1256;PROC-001256;681;3;1;2026-01-20;2027-10-24;Encerrado;Alto;373330,6;Favorável
1257;PROC-001257;519;8;22;2026-05-11;;Ativo;Baixo;560631,18;
1258;PROC-001258;297;1;6;2025-07-13;;Ativo;Alto;675908,84;
1259;PROC-001259;10;2;29;2026-01-25;;Ativo;Médio;135851,84;
1260;PROC-001260;44;3;21;2025-08-09;;Ativo;Médio;214058,18;
1261;PROC-001261;118;1;39;2026-04-16;;Ativo;Baixo;408492,71;
1262;PROC-001262;586;4;27;2025-12-19;;Ativo;Médio;786674,56;
1263;PROC-001263;25;6;37;2025-07-10;;Ativo;Médio;107719,71;
1264;PROC-001264;574;5;12;2025-10-04;;Ativo;Médio;506581,13;
1265;PROC-001265;627;1;27;2025-07-14;;Suspenso;Alto;480667,27;
1266;PROC-001266;143;3;30;2026-02-19;;Ativo;Alto;503519,46;
1267;PROC-001267;103;3;16;2026-01-28;;Suspenso;Médio;399381,16;
1268;PROC-001268;678;3;7;2025-07-29;;Ativo;Baixo;646566,47;
1269;PROC-001269;644;5;4;2026-03-15;;Ativo;Baixo;440364,57;
1270;PROC-001270;262;8;40;2025-09-08;;Ativo;Alto;500488,64;
1271;PROC-001271;26;6;21;2026-02-10;2026-12-23;Encerrado;Alto;527478,66;Favorável
1272;PROC-001272;630;8;24;2026-06-25;;Ativo;Baixo;229978,47;
1273;PROC-001273;615;3;24;2025-07-13;;Ativo;Médio;627255,49;
1274;PROC-001274;527;4;13;2026-06-29;;Ativo;Alto;654239,5;
1275;PROC-001275;82;5;32;2025-10-17;;Ativo;Baixo;10476,37;
1276;PROC-001276;454;7;18;2025-07-17;;Ativo;Baixo;568768,09;
1277;PROC-001277;80;6;11;2026-03-16;2026-11-28;Encerrado;Médio;600561,54;Favorável
1278;PROC-001278;397;5;1;2026-05-17;;Ativo;Alto;748657,62;
1279;PROC-001279;19;8;7;2026-05-10;2027-09-26;Encerrado;Baixo;379080,21;Desfavorável
1280;PROC-001280;45;8;34;2025-10-07;;Suspenso;Médio;392594,35;
1281;PROC-001281;615;4;17;2025-12-03;2027-01-09;Encerrado;Médio;634308,18;Favorável
1282;PROC-001282;90;2;6;2026-05-12;;Suspenso;Médio;351966,47;
1283;PROC-001283;473;8;39;2026-06-10;2027-12-23;Encerrado;Baixo;353594,38;Acordo
1284;PROC-001284;61;5;26;2026-04-01;2027-10-02;Encerrado;Médio;270904,64;Acordo
1285;PROC-001285;21;4;40;2025-11-02;;Ativo;Baixo;394979,84;
1286;PROC-001286;438;1;36;2025-12-22;;Ativo;Baixo;511610,14;
1287;PROC-001287;151;6;35;2026-04-25;;Ativo;Baixo;385285,7;
1288;PROC-001288;119;8;40;2025-11-06;;Ativo;Baixo;316104,86;
1289;PROC-001289;362;7;11;2025-08-19;;Ativo;Médio;793810,92;
1290;PROC-001290;402;7;36;2026-01-04;2027-10-26;Encerrado;Médio;196344,97;Desfavorável
1291;PROC-001291;609;6;40;2025-08-01;;Ativo;Alto;414729,45;
1292;PROC-001292;68;6;19;2025-12-31;;Ativo;Alto;23404,3;
1293;PROC-001293;13;8;30;2025-11-26;;Ativo;Alto;505747,66;
1294;PROC-001294;531;4;34;2025-11-23;;Suspenso;Médio;477594,21;
1295;PROC-001295;528;1;1;2026-05-09;;Ativo;Médio;652177,16;
1296;PROC-001296;100;5;25;2026-05-24;;Ativo;Baixo;324424,84;
1297;PROC-001297;291;5;8;2026-03-17;2026-10-22;Encerrado;Médio;252556,08;Desfavorável
1298;PROC-001298;630;7;11;2026-03-23;;Ativo;Baixo;518427,61;
1299;PROC-001299;4;8;1;2025-09-08;2026-09-01;Encerrado;Médio;752719,08;Favorável
1300;PROC-001300;156;2;23;2025-11-21;;Ativo;Baixo;683238,75;
1301;PROC-001301;251;8;13;2026-02-27;;Ativo;Médio;475148,48;
1302;PROC-001302;412;7;7;2026-05-20;;Ativo;Médio;656278,15;
1303;PROC-001303;466;5;28;2026-01-10;;Ativo;Médio;291013,73;
1304;PROC-001304;116;7;18;2025-12-06;;Ativo;Baixo;371193,64;
1305;PROC-001305;639;3;21;2025-09-28;;Suspenso;Médio;523572,85;
1306;PROC-001306;364;7;9;2025-11-15;;Ativo;Médio;761618,68;
1307;PROC-001307;534;6;1;2025-09-26;;Ativo;Médio;633023,82;
1308;PROC-001308;553;7;11;2026-05-11;;Ativo;Médio;275402,02;
1309;PROC-001309;317;3;29;2025-08-31;;Ativo;Médio;258414,75;
1310;PROC-001310;317;7;19;2026-02-21;;Ativo;Baixo;103117,22;
1311;PROC-001311;224;8;7;2025-10-31;2026-11-20;Encerrado;Baixo;593715,56;Acordo
1312;PROC-001312;123;1;14;2026-04-06;2026-07-27;Encerrado;Alto;252405,44;Desfavorável
1313;PROC-001313;441;6;39;2026-05-26;2026-07-29;Encerrado;Alto;792787,08;Favorável
1314;PROC-001314;672;1;18;2025-08-27;2026-07-31;Encerrado;Alto;275216,55;Acordo
1315;PROC-001315;514;3;36;2026-02-03;2027-12-24;Encerrado;Baixo;161152,93;Desfavorável
1316;PROC-001316;220;6;17;2026-05-12;2028-03-14;Encerrado;Baixo;178690,31;Desfavorável
1317;PROC-001317;585;2;25;2026-06-30;;Ativo;Baixo;96387,12;
1318;PROC-001318;458;6;4;2025-11-27;;Ativo;Médio;532686,29;
1319;PROC-001319;580;8;15;2025-08-13;2026-08-27;Encerrado;Baixo;759593,01;Favorável
1320;PROC-001320;549;3;31;2026-03-18;;Ativo;Alto;497925,65;
1321;PROC-001321;231;3;25;2025-11-13;;Ativo;Médio;730994,68;
1322;PROC-001322;647;2;25;2025-09-25;;Ativo;Alto;459838,45;
1323;PROC-001323;54;2;15;2026-01-01;2027-03-02;Encerrado;Baixo;749487,94;Desfavorável
