prazo_id;processo_id;tipo_prazo;data_vencimento;data_conclusao;status;prioridade
4538;1792;Manifestação;2025-09-20;2025-09-05;Concluído;Média
4539;1792;Contestação;2026-03-31;;Vencido;Baixa
4540;1793;Manifestação;2027-03-28;;Aberto;Alta
4541;1793;Contestação;2026-10-01;2026-09-28;Concluído;Média
4542;1793;Documento;2026-11-20;2026-11-15;Concluído;Alta
4543;1793;Recurso;2027-01-26;2027-02-04;Concluído;Baixa
4544;1794;Recurso;2025-11-30;2025-12-09;Concluído;Alta
4545;1794;Recurso;2026-06-26;2026-06-25;Concluído;Alta
4546;1795;Pagamento;2027-01-03;2027-01-11;Concluído;Alta
4547;1795;Recurso;2026-08-03;;Aberto;Baixa
4548;1795;Documento;2026-09-12;2026-08-25;Concluído;Baixa
4549;1795;Pagamento;2026-07-15;2026-07-05;Concluído;Alta
4550;1796;Recurso;2026-08-20;2026-08-04;Concluído;Média
4551;1796;Manifestação;2026-09-04;;Aberto;Baixa
4552;1796;Manifestação;2027-07-23;;Aberto;Média
4553;1797;Contestação;2027-01-08;;Aberto;Baixa
4554;1797;Contestação;2027-05-02;;Aberto;Baixa
4555;1798;Documento;2027-02-07;2027-01-22;Concluído;Alta
4556;1799;Pagamento;2026-10-11;;Aberto;Baixa
4557;1800;Recurso;2026-03-31;2026-03-18;Concluído;Média
4558;1801;Pagamento;2026-10-14;2026-10-24;Concluído;Média
4559;1801;Recurso;2026-06-13;;Vencido;Baixa
4560;1802;Manifestação;2027-02-12;2027-02-09;Concluído;Média
4561;1802;Documento;2027-02-11;2027-02-02;Concluído;Média
4562;1803;Pagamento;2026-08-28;2026-09-04;Concluído;Média
4563;1804;Contestação;2025-11-28;2025-12-01;Concluído;Alta
4564;1804;Recurso;2026-03-02;;Vencido;Alta
4565;1805;Contestação;2027-06-04;;Aberto;Baixa
4566;1805;Contestação;2027-06-26;2027-06-10;Concluído;Média
4567;1806;Documento;2026-06-28;2026-06-15;Concluído;Baixa
4568;1806;Pagamento;2026-10-27;;Aberto;Média
4569;1806;Pagamento;2026-05-06;2026-04-17;Concluído;Média
4570;1807;Contestação;2026-06-05;2026-06-08;Concluído;Média
4571;1807;Recurso;2026-02-05;2026-02-08;Concluído;Alta
4572;1807;Pagamento;2026-05-19;2026-05-19;Concluído;Alta
4573;1807;Pagamento;2027-04-29;2027-04-17;Concluído;Baixa
4574;1808;Manifestação;2026-08-24;2026-08-16;Concluído;Baixa
4575;1808;Documento;2026-07-17;2026-07-04;Concluído;Baixa
4576;1808;Documento;2026-10-29;;Aberto;Média
4577;1809;Manifestação;2027-01-19;2027-01-06;Concluído;Baixa
4578;1809;Pagamento;2026-06-16;;Vencido;Baixa
4579;1809;Recurso;2026-11-07;2026-10-23;Concluído;Alta
4580;1810;Recurso;2026-10-13;;Aberto;Baixa
4581;1811;Contestação;2026-09-16;2026-09-10;Concluído;Média
4582;1812;Manifestação;2026-03-29;2026-04-08;Concluído;Baixa
4583;1812;Recurso;2026-03-05;2026-03-08;Concluído;Baixa
4584;1812;Documento;2026-04-09;;Vencido;Média
4585;1813;Recurso;2027-01-15;2027-01-25;Concluído;Baixa
4586;1814;Recurso;2026-08-04;2026-07-21;Concluído;Baixa
4587;1814;Recurso;2026-11-30;2026-11-27;Concluído;Média
4588;1814;Pagamento;2026-02-24;2026-02-28;Concluído;Média
4589;1814;Contestação;2026-05-31;;Vencido;Baixa
4590;1815;Documento;2027-01-26;2027-01-22;Concluído;Média
4591;1815;Manifestação;2026-08-01;2026-07-31;Concluído;Média
4592;1816;Documento;2026-08-25;2026-08-09;Concluído;Baixa
4593;1816;Pagamento;2026-06-28;2026-06-12;Concluído;Alta
4594;1816;Documento;2027-10-13;2027-10-11;Concluído;Alta
4595;1817;Manifestação;2026-09-11;2026-08-23;Concluído;Baixa
4596;1817;Pagamento;2026-12-02;2026-12-01;Concluído;Média
4597;1817;Pagamento;2026-04-05;2026-04-07;Concluído;Média
4598;1817;Recurso;2027-01-01;;Aberto;Média
4599;1818;Manifestação;2026-09-21;2026-10-01;Concluído;Alta
4600;1818;Pagamento;2026-06-04;2026-06-01;Concluído;Baixa
4601;1818;Pagamento;2026-02-03;2026-02-06;Concluído;Alta
4602;1819;Contestação;2025-09-09;2025-09-08;Concluído;Baixa
4603;1819;Manifestação;2026-08-27;2026-09-05;Concluído;Alta
4604;1819;Documento;2026-10-28;;Aberto;Média
4605;1820;Pagamento;2026-10-06;2026-09-17;Concluído;Baixa
4606;1820;Contestação;2027-03-05;2027-03-06;Concluído;Média
4607;1820;Documento;2026-07-31;2026-08-03;Concluído;Média
4608;1821;Recurso;2026-03-21;2026-03-24;Concluído;Média
4609;1821;Manifestação;2026-08-06;2026-07-17;Concluído;Baixa
4610;1821;Documento;2026-09-01;2026-08-13;Concluído;Média
4611;1821;Recurso;2027-03-18;2027-02-26;Concluído;Baixa
4612;1822;Documento;2026-01-07;2026-01-01;Concluído;Média
4613;1822;Contestação;2026-02-20;;Vencido;Baixa
4614;1822;Contestação;2025-11-27;2025-11-17;Concluído;Média
4615;1822;Recurso;2025-12-08;;Vencido;Alta
4616;1823;Pagamento;2026-09-30;2026-10-10;Concluído;Média
4617;1823;Pagamento;2026-11-14;2026-10-27;Concluído;Alta
4618;1823;Pagamento;2026-07-25;2026-07-28;Concluído;Baixa
4619;1823;Pagamento;2027-07-27;2027-07-08;Concluído;Baixa
4620;1824;Pagamento;2027-03-01;2027-02-13;Concluído;Alta
4621;1825;Recurso;2025-08-07;2025-08-11;Concluído;Baixa
4622;1825;Contestação;2026-04-06;2026-04-04;Concluído;Média
4623;1826;Recurso;2025-10-09;2025-10-06;Concluído;Média
4624;1826;Contestação;2026-10-20;2026-10-11;Concluído;Média
4625;1826;Contestação;2026-05-27;2026-05-12;Concluído;Baixa
4626;1827;Manifestação;2027-05-10;;Aberto;Alta
4627;1827;Documento;2026-08-28;;Aberto;Alta
4628;1828;Recurso;2027-01-17;2026-12-31;Concluído;Alta
4629;1829;Documento;2026-06-04;2026-06-11;Concluído;Baixa
4630;1830;Pagamento;2027-03-31;2027-03-25;Concluído;Alta
4631;1831;Contestação;2026-12-20;2026-12-12;Concluído;Alta
4632;1831;Contestação;2026-01-31;2026-02-02;Concluído;Média
4633;1832;Contestação;2026-11-29;2026-11-25;Concluído;Média
4634;1832;Pagamento;2027-08-22;2027-08-26;Concluído;Média
4635;1832;Documento;2026-11-15;2026-11-07;Concluído;Média
4636;1833;Manifestação;2026-09-11;2026-09-20;Concluído;Média
4637;1834;Manifestação;2026-07-16;;Aberto;Média
4638;1835;Recurso;2026-11-14;2026-11-05;Concluído;Alta
4639;1835;Pagamento;2025-10-10;2025-10-04;Concluído;Alta
4640;1835;Manifestação;2026-08-06;2026-08-10;Concluído;Baixa
4641;1836;Manifestação;2026-04-13;2026-04-17;Concluído;Alta
4642;1837;Manifestação;2025-09-29;2025-09-11;Concluído;Média
4643;1838;Contestação;2027-04-15;2027-04-24;Concluído;Alta
4644;1839;Manifestação;2025-11-30;2025-11-20;Concluído;Média
4645;1839;Recurso;2025-09-28;2025-10-02;Concluído;Alta
4646;1839;Manifestação;2026-10-23;2026-11-02;Concluído;Alta
4647;1840;Pagamento;2027-05-30;2027-06-03;Concluído;Baixa
4648;1840;Recurso;2027-05-12;2027-04-29;Concluído;Média
4649;1840;Contestação;2026-10-06;2026-10-03;Concluído;Alta
4650;1841;Pagamento;2026-03-11;2026-03-05;Concluído;Média
4651;1841;Documento;2025-10-26;;Vencido;Alta
4652;1841;Manifestação;2025-10-29;2025-10-14;Concluído;Alta
4653;1842;Recurso;2027-05-01;;Aberto;Alta
4654;1843;Recurso;2027-05-11;2027-05-05;Concluído;Alta
4655;1844;Pagamento;2025-12-16;2025-12-25;Concluído;Baixa
4656;1844;Contestação;2026-10-18;;Aberto;Alta
4657;1845;Manifestação;2026-07-07;2026-07-09;Concluído;Alta
4658;1845;Documento;2026-07-01;;Aberto;Baixa
4659;1845;Manifestação;2025-08-22;2025-08-27;Concluído;Alta
4660;1846;Recurso;2026-06-22;2026-06-18;Concluído;Baixa
4661;1846;Manifestação;2027-07-28;2027-07-22;Concluído;Média
4662;1846;Pagamento;2026-11-27;2026-12-04;Concluído;Baixa
4663;1847;Pagamento;2026-07-03;2026-06-17;Concluído;Baixa
4664;1847;Recurso;2027-05-25;;Aberto;Baixa
4665;1848;Recurso;2026-06-01;2026-05-28;Concluído;Alta
4666;1848;Documento;2026-05-06;2026-05-02;Concluído;Alta
4667;1849;Recurso;2026-09-21;2026-09-13;Concluído;Baixa
4668;1849;Documento;2026-02-15;2026-01-30;Concluído;Baixa
4669;1849;Documento;2026-10-03;2026-09-21;Concluído;Baixa
4670;1849;Documento;2026-09-16;;Aberto;Baixa
4671;1850;Contestação;2026-07-25;2026-07-23;Concluído;Alta
4672;1850;Manifestação;2027-01-13;2026-12-27;Concluído;Alta
4673;1850;Pagamento;2026-04-26;2026-04-30;Concluído;Baixa
4674;1850;Recurso;2026-05-14;2026-05-08;Concluído;Média
4675;1851;Documento;2026-05-07;2026-05-15;Concluído;Alta
4676;1851;Contestação;2026-01-01;;Vencido;Média
4677;1852;Documento;2026-08-10;2026-07-21;Concluído;Média
4678;1853;Recurso;2025-11-04;2025-10-31;Concluído;Média
4679;1854;Recurso;2026-12-10;2026-11-30;Concluído;Baixa
4680;1855;Contestação;2027-06-13;2027-06-10;Concluído;Alta
4681;1856;Documento;2026-08-18;;Aberto;Média
4682;1856;Manifestação;2026-05-27;2026-06-01;Concluído;Alta
4683;1856;Manifestação;2026-01-28;2026-01-14;Concluído;Média
4684;1856;Contestação;2025-10-22;2025-10-12;Concluído;Alta
4685;1857;Contestação;2026-02-25;2026-02-14;Concluído;Média
4686;1857;Manifestação;2027-03-10;2027-02-28;Concluído;Baixa
4687;1857;Pagamento;2026-08-02;2026-07-31;Concluído;Média
4688;1858;Contestação;2027-04-03;2027-03-14;Concluído;Baixa
4689;1858;Manifestação;2027-03-11;2027-02-22;Concluído;Alta
4690;1858;Pagamento;2026-03-10;2026-02-23;Concluído;Média
4691;1858;Documento;2027-06-15;2027-06-10;Concluído;Alta
4692;1859;Documento;2026-02-19;2026-03-01;Concluído;Média
4693;1860;Manifestação;2026-08-05;2026-08-11;Concluído;Média
4694;1861;Pagamento;2026-07-20;;Aberto;Baixa
4695;1861;Manifestação;2025-12-09;2025-12-09;Concluído;Alta
4696;1862;Manifestação;2026-12-02;2026-12-09;Concluído;Média
4697;1862;Recurso;2027-08-01;2027-07-13;Concluído;Baixa
4698;1862;Pagamento;2027-08-14;2027-08-12;Concluído;Alta
4699;1863;Pagamento;2027-05-03;2027-05-01;Concluído;Alta
4700;1864;Recurso;2026-04-20;2026-04-21;Concluído;Baixa
4701;1864;Pagamento;2026-09-21;2026-09-22;Concluído;Média
4702;1864;Recurso;2026-12-12;2026-12-01;Concluído;Alta
4703;1865;Pagamento;2027-05-27;2027-05-11;Concluído;Alta
4704;1865;Recurso;2026-02-10;2026-01-25;Concluído;Média
4705;1866;Recurso;2026-09-06;2026-08-25;Concluído;Alta
4706;1867;Documento;2026-06-03;;Vencido;Baixa
4707;1867;Manifestação;2026-05-18;2026-05-20;Concluído;Alta
4708;1867;Contestação;2027-02-08;2027-02-14;Concluído;Média
4709;1868;Recurso;2027-05-14;2027-05-08;Concluído;Alta
4710;1868;Manifestação;2027-04-04;2027-04-03;Concluído;Média
4711;1868;Recurso;2026-03-31;2026-04-06;Concluído;Alta
4712;1869;Contestação;2026-10-09;2026-10-05;Concluído;Média
4713;1869;Recurso;2026-10-13;2026-10-01;Concluído;Baixa
4714;1870;Manifestação;2027-04-25;2027-05-05;Concluído;Alta
4715;1870;Recurso;2027-03-01;2027-02-19;Concluído;Média
4716;1870;Contestação;2026-07-24;2026-07-15;Concluído;Baixa
4717;1870;Documento;2026-04-08;2026-04-12;Concluído;Baixa
4718;1871;Pagamento;2026-04-09;;Vencido;Baixa
4719;1871;Recurso;2026-06-02;2026-05-20;Concluído;Alta
4720;1872;Documento;2026-01-18;;Vencido;Média
4721;1872;Documento;2026-06-20;2026-06-14;Concluído;Alta
4722;1872;Manifestação;2027-01-23;2027-01-26;Concluído;Baixa
4723;1872;Pagamento;2026-12-27;2026-12-31;Concluído;Média
4724;1873;Contestação;2027-07-26;;Aberto;Baixa
4725;1873;Recurso;2026-05-29;2026-05-15;Concluído;Média
4726;1874;Documento;2026-09-13;2026-09-22;Concluído;Alta
4727;1874;Recurso;2026-12-09;2026-12-07;Concluído;Média
4728;1875;Recurso;2026-11-02;2026-10-17;Concluído;Alta
4729;1875;Contestação;2026-01-16;2025-12-27;Concluído;Baixa
4730;1875;Contestação;2026-05-12;;Vencido;Média
4731;1876;Recurso;2026-07-23;2026-07-21;Concluído;Média
4732;1876;Recurso;2027-07-13;;Aberto;Baixa
4733;1877;Contestação;2026-07-10;;Aberto;Média
4734;1878;Pagamento;2026-09-12;2026-08-30;Concluído;Baixa
4735;1878;Pagamento;2026-02-28;2026-02-26;Concluído;Baixa
4736;1878;Recurso;2026-01-24;;Vencido;Alta
4737;1879;Contestação;2026-03-07;2026-03-10;Concluído;Média
4738;1879;Pagamento;2026-06-01;;Vencido;Alta
4739;1880;Pagamento;2026-06-20;2026-06-16;Concluído;Média
4740;1880;Contestação;2026-07-27;2026-07-28;Concluído;Média
4741;1880;Recurso;2026-08-09;2026-07-26;Concluído;Alta
4742;1880;Documento;2026-11-14;2026-10-30;Concluído;Alta
4743;1881;Recurso;2026-09-10;2026-09-09;Concluído;Alta
4744;1882;Recurso;2026-07-23;2026-07-21;Concluído;Alta
4745;1882;Contestação;2027-05-30;2027-06-09;Concluído;Alta
4746;1882;Pagamento;2027-10-07;2027-10-01;Concluído;Alta
4747;1883;Manifestação;2026-12-24;2026-12-19;Concluído;Média
4748;1884;Contestação;2026-03-05;2026-02-16;Concluído;Alta
4749;1884;Pagamento;2026-04-12;2026-03-29;Concluído;Baixa
4750;1884;Documento;2026-09-01;2026-08-15;Concluído;Média
4751;1885;Manifestação;2027-07-07;2027-07-10;Concluído;Baixa
4752;1885;Recurso;2027-02-16;;Aberto;Baixa
4753;1885;Documento;2026-07-01;2026-07-02;Concluído;Alta
4754;1885;Recurso;2026-12-21;2026-12-27;Concluído;Média
4755;1886;Recurso;2026-06-15;2026-06-08;Concluído;Alta
4756;1886;Recurso;2026-07-19;2026-07-14;Concluído;Alta
4757;1886;Recurso;2027-08-23;;Aberto;Média
4758;1886;Pagamento;2026-09-30;2026-09-29;Concluído;Média
4759;1887;Recurso;2026-11-25;;Aberto;Média
4760;1887;Contestação;2026-09-11;;Aberto;Média
4761;1888;Manifestação;2025-08-23;;Vencido;Baixa
4762;1888;Contestação;2026-12-12;2026-11-27;Concluído;Baixa
4763;1888;Pagamento;2026-04-13;2026-04-05;Concluído;Média
4764;1889;Contestação;2027-04-30;2027-05-07;Concluído;Baixa
4765;1890;Pagamento;2027-08-21;2027-08-26;Concluído;Média
4766;1890;Contestação;2027-06-29;2027-06-13;Concluído;Alta
4767;1891;Pagamento;2026-07-06;2026-06-24;Concluído;Alta
4768;1891;Manifestação;2026-01-26;;Vencido;Baixa
4769;1891;Manifestação;2026-07-27;2026-07-09;Concluído;Média
4770;1892;Manifestação;2027-03-25;;Aberto;Alta
4771;1892;Manifestação;2026-06-14;2026-06-05;Concluído;Baixa
4772;1893;Recurso;2026-10-05;2026-10-11;Concluído;Média
4773;1893;Contestação;2026-11-08;2026-11-16;Concluído;Média
4774;1893;Recurso;2026-07-19;2026-07-18;Concluído;Baixa
4775;1893;Contestação;2026-07-11;;Aberto;Média
4776;1894;Manifestação;2026-01-22;;Vencido;Média
4777;1895;Recurso;2026-03-28;2026-03-21;Concluído;Alta
4778;1896;Manifestação;2026-04-28;2026-05-08;Concluído;Média
4779;1896;Documento;2027-02-23;;Aberto;Alta
4780;1896;Contestação;2026-08-27;;Aberto;Alta
4781;1897;Manifestação;2027-02-10;2027-02-11;Concluído;Alta
4782;1897;Pagamento;2026-08-15;2026-08-06;Concluído;Alta
4783;1898;Contestação;2026-12-21;2026-12-28;Concluído;Baixa
4784;1898;Contestação;2025-11-09;;Vencido;Alta
4785;1899;Manifestação;2026-06-02;2026-05-13;Concluído;Baixa
4786;1899;Manifestação;2026-10-18;2026-10-18;Concluído;Baixa
4787;1899;Pagamento;2025-11-19;2025-11-03;Concluído;Alta
4788;1899;Manifestação;2025-12-12;2025-11-25;Concluído;Média
4789;1900;Manifestação;2026-05-11;2026-04-26;Concluído;Alta
4790;1900;Manifestação;2027-08-06;2027-08-10;Concluído;Média
4791;1901;Recurso;2027-03-10;2027-03-13;Concluído;Alta
4792;1902;Contestação;2026-01-26;;Vencido;Média
4793;1902;Manifestação;2026-10-08;2026-09-29;Concluído;Alta
4794;1903;Manifestação;2026-09-16;2026-09-07;Concluído;Média
4795;1903;Pagamento;2027-05-21;2027-05-24;Concluído;Alta
4796;1904;Recurso;2026-10-10;;Aberto;Baixa
4797;1904;Documento;2027-01-31;2027-01-21;Concluído;Alta
4798;1904;Pagamento;2026-11-13;2026-11-05;Concluído;Média
4799;1904;Contestação;2026-12-15;2026-12-17;Concluído;Baixa
4800;1905;Recurso;2026-05-03;2026-04-20;Concluído;Baixa
4801;1905;Documento;2027-02-11;2027-01-24;Concluído;Média
4802;1905;Pagamento;2026-04-12;2026-03-24;Concluído;Alta
4803;1905;Manifestação;2026-02-21;2026-02-05;Concluído;Média
4804;1906;Recurso;2026-09-06;2026-08-20;Concluído;Baixa
4805;1906;Manifestação;2026-05-18;2026-05-14;Concluído;Média
4806;1906;Pagamento;2026-09-11;;Aberto;Baixa
4807;1906;Manifestação;2026-11-10;2026-11-09;Concluído;Baixa
4808;1907;Recurso;2026-06-06;2026-06-10;Concluído;Baixa
4809;1908;Pagamento;2027-05-04;2027-04-30;Concluído;Alta
4810;1909;Documento;2025-10-17;2025-10-06;Concluído;Baixa
4811;1909;Manifestação;2026-03-23;2026-03-18;Concluído;Média
4812;1909;Contestação;2026-03-12;2026-02-24;Concluído;Alta
4813;1909;Pagamento;2025-10-07;2025-10-17;Concluído;Alta
4814;1910;Manifestação;2026-11-25;2026-11-08;Concluído;Média
4815;1910;Recurso;2026-01-31;;Vencido;Média
4816;1910;Recurso;2026-02-08;2026-02-07;Concluído;Baixa
4817;1910;Pagamento;2026-04-15;;Vencido;Alta
4818;1911;Documento;2026-06-01;2026-05-23;Concluído;Baixa
4819;1912;Recurso;2027-04-18;2027-04-21;Concluído;Baixa
4820;1913;Documento;2026-08-09;2026-07-26;Concluído;Alta
4821;1913;Pagamento;2026-10-29;2026-10-14;Concluído;Média
4822;1913;Documento;2026-12-27;2027-01-04;Concluído;Média
4823;1913;Documento;2026-11-09;2026-11-11;Concluído;Média
4824;1914;Contestação;2025-11-01;2025-11-10;Concluído;Baixa
4825;1914;Pagamento;2026-12-23;2026-12-16;Concluído;Média
4826;1914;Contestação;2025-12-06;2025-11-30;Concluído;Média
4827;1915;Recurso;2026-01-31;2026-01-16;Concluído;Média
4828;1915;Manifestação;2026-09-26;;Aberto;Alta
4829;1915;Manifestação;2026-07-16;2026-07-09;Concluído;Média
4830;1915;Pagamento;2026-01-30;2026-01-29;Concluído;Média
4831;1916;Manifestação;2026-06-10;2026-06-01;Concluído;Baixa
4832;1916;Documento;2027-01-25;2027-01-11;Concluído;Média
4833;1916;Manifestação;2026-03-15;2026-03-02;Concluído;Média
4834;1917;Pagamento;2026-05-13;2026-05-08;Concluído;Alta
4835;1917;Manifestação;2026-10-20;2026-10-14;Concluído;Média
4836;1917;Pagamento;2027-04-16;;Aberto;Média
4837;1918;Manifestação;2026-09-16;2026-08-27;Concluído;Baixa
4838;1918;Contestação;2026-07-22;2026-07-13;Concluído;Média
4839;1918;Recurso;2026-03-14;2026-03-23;Concluído;Média
4840;1918;Recurso;2025-07-20;2025-07-15;Concluído;Baixa
4841;1919;Recurso;2026-08-23;2026-08-22;Concluído;Baixa
4842;1920;Documento;2026-10-07;2026-09-30;Concluído;Alta
4843;1920;Recurso;2027-08-22;;Aberto;Média
4844;1920;Documento;2027-04-20;;Aberto;Alta
4845;1921;Recurso;2027-01-30;2027-02-02;Concluído;Baixa
4846;1921;Pagamento;2027-08-13;2027-08-16;Concluído;Baixa
4847;1921;Pagamento;2027-07-19;2027-07-13;Concluído;Baixa
4848;1922;Manifestação;2026-03-02;;Vencido;Baixa
4849;1923;Contestação;2026-04-19;2026-04-25;Concluído;Média
4850;1924;Pagamento;2025-08-20;2025-08-15;Concluído;Alta
4851;1925;Pagamento;2026-11-03;2026-10-17;Concluído;Baixa
4852;1925;Pagamento;2027-07-31;2027-07-17;Concluído;Alta
4853;1926;Documento;2026-02-21;2026-02-07;Concluído;Alta
4854;1927;Contestação;2027-01-26;2027-01-08;Concluído;Média
4855;1927;Pagamento;2027-02-12;2027-02-16;Concluído;Baixa
4856;1927;Pagamento;2027-08-03;2027-07-17;Concluído;Alta
4857;1928;Recurso;2025-11-06;2025-11-08;Concluído;Baixa
4858;1929;Manifestação;2026-12-03;2026-12-10;Concluído;Baixa
4859;1929;Contestação;2027-02-26;2027-02-26;Concluído;Média
4860;1929;Manifestação;2026-06-28;2026-06-23;Concluído;Alta
4861;1929;Pagamento;2026-06-17;2026-06-18;Concluído;Baixa
4862;1930;Contestação;2026-11-15;2026-11-15;Concluído;Média
4863;1931;Recurso;2026-08-01;2026-07-21;Concluído;Baixa
4864;1932;Documento;2025-10-26;2025-10-06;Concluído;Média
4865;1932;Recurso;2026-08-31;2026-08-14;Concluído;Baixa
4866;1932;Pagamento;2026-10-11;2026-09-25;Concluído;Alta
4867;1932;Contestação;2026-03-24;2026-03-11;Concluído;Média
4868;1933;Pagamento;2025-11-28;2025-11-23;Concluído;Média
4869;1933;Manifestação;2026-03-24;2026-03-04;Concluído;Baixa
4870;1934;Manifestação;2026-09-08;2026-09-17;Concluído;Alta
4871;1934;Documento;2026-05-10;2026-04-25;Concluído;Alta
4872;1934;Pagamento;2025-12-01;2025-12-05;Concluído;Baixa
4873;1934;Manifestação;2026-01-10;;Vencido;Média
4874;1935;Pagamento;2027-02-06;2027-02-02;Concluído;Alta
4875;1936;Manifestação;2026-06-09;2026-06-12;Concluído;Média
4876;1936;Recurso;2026-07-14;2026-07-18;Concluído;Alta
4877;1936;Contestação;2027-05-18;2027-05-04;Concluído;Média
4878;1937;Recurso;2026-07-22;2026-07-29;Concluído;Alta
4879;1937;Pagamento;2026-03-29;2026-03-22;Concluído;Alta
4880;1938;Recurso;2026-07-31;;Aberto;Alta
4881;1938;Contestação;2027-02-05;2027-01-16;Concluído;Média
4882;1939;Pagamento;2026-11-11;2026-10-23;Concluído;Baixa
4883;1940;Documento;2026-08-25;2026-08-14;Concluído;Baixa
4884;1940;Contestação;2026-12-09;2026-12-07;Concluído;Média
4885;1941;Pagamento;2027-01-10;2027-01-20;Concluído;Média
4886;1942;Recurso;2026-07-31;2026-08-03;Concluído;Baixa
4887;1942;Documento;2026-07-22;;Aberto;Alta
4888;1943;Documento;2027-05-22;2027-05-23;Concluído;Baixa
4889;1944;Manifestação;2025-11-10;2025-11-06;Concluído;Média
4890;1945;Manifestação;2026-10-22;;Aberto;Baixa
4891;1946;Manifestação;2025-11-23;2025-11-11;Concluído;Alta
4892;1946;Recurso;2026-11-02;2026-10-30;Concluído;Baixa
4893;1947;Manifestação;2026-12-07;2026-11-18;Concluído;Alta
4894;1947;Recurso;2027-01-16;;Aberto;Alta
4895;1947;Pagamento;2026-04-28;2026-04-12;Concluído;Alta
4896;1947;Recurso;2027-05-10;2027-05-02;Concluído;Média
4897;1948;Contestação;2027-02-02;;Aberto;Média
4898;1948;Recurso;2026-10-09;2026-10-07;Concluído;Média
4899;1948;Recurso;2026-09-16;2026-09-13;Concluído;Alta
4900;1949;Documento;2027-02-20;2027-02-17;Concluído;Alta
4901;1949;Recurso;2027-02-05;2027-01-30;Concluído;Alta
4902;1949;Pagamento;2026-06-28;2026-06-13;Concluído;Alta
4903;1950;Recurso;2026-11-04;2026-10-20;Concluído;Alta
4904;1950;Recurso;2026-09-27;2026-10-03;Concluído;Média
4905;1950;Pagamento;2027-09-30;2027-09-11;Concluído;Média
4906;1950;Pagamento;2027-09-24;2027-10-03;Concluído;Alta
4907;1951;Contestação;2026-07-19;;Aberto;Alta
4908;1951;Pagamento;2027-07-24;2027-07-18;Concluído;Média
4909;1951;Manifestação;2027-04-20;2027-04-11;Concluído;Média
4910;1952;Manifestação;2026-09-03;2026-08-14;Concluído;Média
4911;1953;Manifestação;2026-10-22;2026-10-22;Concluído;Média
4912;1953;Contestação;2026-05-23;2026-05-05;Concluído;Alta
4913;1954;Contestação;2026-09-24;;Aberto;Alta
4914;1954;Recurso;2027-02-20;2027-02-28;Concluído;Média
4915;1954;Documento;2027-01-18;;Aberto;Média
4916;1955;Pagamento;2027-10-04;2027-09-24;Concluído;Média
4917;1955;Pagamento;2027-07-26;2027-07-09;Concluído;Alta
4918;1955;Documento;2027-06-16;2027-06-18;Concluído;Alta
4919;1955;Pagamento;2027-03-09;2027-02-28;Concluído;Alta
4920;1956;Pagamento;2026-06-05;2026-06-06;Concluído;Baixa
4921;1956;Manifestação;2026-04-02;;Vencido;Média
4922;1957;Contestação;2026-11-25;;Aberto;Alta
4923;1957;Contestação;2025-09-26;2025-09-07;Concluído;Média
4924;1958;Pagamento;2026-01-10;2025-12-23;Concluído;Média
4925;1959;Pagamento;2026-09-05;2026-09-10;Concluído;Alta
4926;1960;Documento;2026-09-27;2026-09-21;Concluído;Baixa
4927;1960;Contestação;2026-01-08;2026-01-11;Concluído;Alta
4928;1961;Manifestação;2026-04-06;2026-04-07;Concluído;Baixa
4929;1961;Pagamento;2026-04-23;2026-04-05;Concluído;Alta
4930;1962;Manifestação;2026-09-26;2026-09-08;Concluído;Média
4931;1962;Documento;2027-02-26;2027-02-19;Concluído;Alta
4932;1962;Contestação;2027-02-05;2027-02-07;Concluído;Alta
4933;1963;Pagamento;2026-06-12;2026-06-20;Concluído;Baixa
4934;1963;Recurso;2026-05-19;2026-04-30;Concluído;Alta
4935;1964;Recurso;2027-02-03;2027-01-24;Concluído;Média
4936;1964;Pagamento;2026-01-31;2026-01-30;Concluído;Alta
4937;1965;Pagamento;2027-02-08;2027-01-24;Concluído;Baixa
4938;1965;Recurso;2027-04-17;2027-04-01;Concluído;Alta
4939;1966;Recurso;2026-11-22;2026-11-15;Concluído;Média
4940;1966;Manifestação;2026-05-17;2026-04-30;Concluído;Alta
4941;1966;Pagamento;2026-08-06;;Aberto;Alta
4942;1967;Manifestação;2027-01-27;2027-01-26;Concluído;Baixa
4943;1967;Contestação;2026-02-20;;Vencido;Alta
4944;1967;Contestação;2026-12-29;2026-12-22;Concluído;Média
4945;1967;Pagamento;2026-03-01;;Vencido;Alta
4946;1968;Contestação;2026-12-16;2026-12-11;Concluído;Alta
4947;1969;Documento;2027-01-06;2027-01-09;Concluído;Média
4948;1969;Manifestação;2026-10-07;2026-10-02;Concluído;Média
4949;1969;Manifestação;2027-05-08;2027-05-05;Concluído;Alta
4950;1969;Documento;2026-09-22;2026-09-11;Concluído;Média
4951;1970;Contestação;2026-02-10;2026-02-09;Concluído;Alta
4952;1970;Recurso;2027-02-15;;Aberto;Baixa
4953;1970;Documento;2026-03-31;;Vencido;Alta
4954;1970;Manifestação;2027-01-11;2026-12-30;Concluído;Média
4955;1971;Documento;2026-02-16;2026-02-15;Concluído;Baixa
4956;1972;Manifestação;2026-05-26;2026-05-10;Concluído;Alta
4957;1973;Manifestação;2026-09-25;2026-09-09;Concluído;Média
4958;1973;Recurso;2026-06-18;2026-06-01;Concluído;Média
4959;1973;Contestação;2026-12-30;2027-01-06;Concluído;Média
