audiencia_id;processo_id;data_audiencia;tipo;modalidade;status;resultado
1261;1776;2026-07-16;Julgamento;Virtual;Cancelada;Pendente
1262;1779;2027-01-14;Instrução;Presencial;Cancelada;Sem acordo
1263;1780;2025-11-24;Julgamento;Presencial;Agendada;Adiada
1264;1781;2026-12-29;Conciliação;Presencial;Cancelada;Acordo
1265;1782;2026-07-15;Julgamento;Presencial;Agendada;Pendente
1266;1784;2027-04-12;Julgamento;Presencial;Cancelada;Sem acordo
1267;1785;2026-05-23;Instrução;Virtual;Realizada;Pendente
1268;1787;2026-10-27;Conciliação;Virtual;Realizada;Sem acordo
1269;1789;2026-08-31;Conciliação;Presencial;Realizada;Pendente
1270;1790;2027-05-09;Instrução;Virtual;Agendada;Acordo
1271;1791;2027-03-13;Conciliação;Presencial;Agendada;Sem acordo
1272;1792;2025-08-13;Conciliação;Virtual;Agendada;Sem acordo
1273;1793;2026-03-11;Julgamento;Virtual;Agendada;Acordo
1274;1794;2026-06-05;Instrução;Presencial;Cancelada;Acordo
1275;1795;2026-08-03;Conciliação;Presencial;Cancelada;Pendente
1276;1796;2027-01-08;Julgamento;Virtual;Cancelada;Adiada
1277;1798;2027-04-24;Instrução;Virtual;Agendada;Acordo
1278;1799;2027-05-05;Conciliação;Virtual;Cancelada;Adiada
1279;1801;2027-04-30;Instrução;Presencial;Agendada;Adiada
1280;1802;2027-02-04;Julgamento;Presencial;Realizada;Adiada
1281;1804;2025-10-24;Conciliação;Presencial;Agendada;Sem acordo
1282;1806;2026-03-28;Conciliação;Virtual;Agendada;Pendente
1283;1807;2027-01-24;Instrução;Virtual;Cancelada;Adiada
1284;1808;2027-01-21;Conciliação;Virtual;Cancelada;Sem acordo
1285;1810;2027-01-15;Conciliação;Presencial;Cancelada;Acordo
1286;1811;2025-08-30;Instrução;Presencial;Agendada;Pendente
1287;1812;2026-11-09;Conciliação;Virtual;Agendada;Sem acordo
1288;1813;2026-08-19;Julgamento;Presencial;Realizada;Acordo
1289;1814;2026-02-03;Julgamento;Presencial;Realizada;Pendente
1290;1815;2026-11-23;Julgamento;Virtual;Agendada;Acordo
1291;1816;2027-09-29;Instrução;Virtual;Cancelada;Acordo
1292;1817;2026-09-06;Instrução;Presencial;Realizada;Sem acordo
1293;1819;2026-07-23;Instrução;Presencial;Cancelada;Pendente
1294;1820;2027-03-29;Instrução;Presencial;Agendada;Acordo
1295;1821;2027-06-11;Conciliação;Virtual;Realizada;Adiada
1296;1822;2026-09-28;Julgamento;Virtual;Cancelada;Pendente
1297;1823;2026-10-21;Julgamento;Virtual;Agendada;Sem acordo
1298;1825;2026-08-04;Instrução;Presencial;Agendada;Pendente
1299;1826;2026-03-29;Conciliação;Presencial;Agendada;Sem acordo
1300;1827;2027-02-22;Instrução;Virtual;Cancelada;Adiada
1301;1830;2026-10-18;Conciliação;Presencial;Agendada;Adiada
1302;1831;2026-02-18;Conciliação;Presencial;Agendada;Acordo
1303;1832;2027-06-18;Instrução;Virtual;Realizada;Sem acordo
1304;1835;2026-09-07;Conciliação;Presencial;Agendada;Acordo
1305;1836;2026-01-11;Conciliação;Presencial;Cancelada;Sem acordo
1306;1838;2027-01-18;Conciliação;Presencial;Cancelada;Adiada
1307;1841;2027-01-23;Julgamento;Virtual;Agendada;Acordo
1308;1842;2026-07-19;Instrução;Presencial;Agendada;Sem acordo
1309;1845;2025-12-26;Conciliação;Virtual;Realizada;Sem acordo
1310;1847;2027-01-21;Conciliação;Presencial;Realizada;Pendente
1311;1848;2026-10-08;Julgamento;Presencial;Cancelada;Acordo
1312;1849;2027-01-14;Conciliação;Presencial;Agendada;Sem acordo
1313;1852;2026-03-29;Julgamento;Virtual;Cancelada;Adiada
1314;1853;2026-03-06;Instrução;Presencial;Cancelada;Adiada
1315;1854;2026-12-28;Julgamento;Virtual;Agendada;Adiada
1316;1855;2027-07-11;Instrução;Virtual;Cancelada;Acordo
1317;1861;2025-09-01;Instrução;Virtual;Cancelada;Sem acordo
1318;1864;2026-06-09;Conciliação;Presencial;Agendada;Acordo
1319;1865;2026-05-02;Instrução;Presencial;Agendada;Acordo
1320;1866;2026-06-23;Conciliação;Presencial;Cancelada;Adiada
1321;1867;2027-05-29;Julgamento;Presencial;Realizada;Pendente
1322;1870;2027-04-30;Julgamento;Virtual;Realizada;Acordo
1323;1871;2027-06-26;Conciliação;Virtual;Realizada;Sem acordo
1324;1872;2026-04-01;Conciliação;Presencial;Realizada;Adiada
1325;1875;2026-08-22;Conciliação;Presencial;Realizada;Sem acordo
1326;1876;2027-03-08;Conciliação;Presencial;Agendada;Pendente
1327;1877;2026-09-15;Julgamento;Virtual;Agendada;Acordo
1328;1878;2027-01-11;Instrução;Virtual;Realizada;Sem acordo
1329;1879;2025-12-14;Instrução;Virtual;Realizada;Sem acordo
1330;1880;2026-08-16;Julgamento;Presencial;Cancelada;Sem acordo
1331;1882;2027-03-23;Julgamento;Virtual;Cancelada;Adiada
1332;1885;2026-09-08;Instrução;Presencial;Agendada;Adiada
1333;1886;2027-05-27;Instrução;Presencial;Realizada;Adiada
1334;1890;2027-02-24;Julgamento;Virtual;Realizada;Adiada
1335;1891;2026-11-22;Instrução;Virtual;Cancelada;Acordo
1336;1892;2026-05-14;Julgamento;Virtual;Cancelada;Pendente
1337;1894;2026-08-21;Julgamento;Presencial;Realizada;Acordo
1338;1895;2027-05-13;Julgamento;Presencial;Realizada;Adiada
1339;1896;2027-01-16;Julgamento;Virtual;Agendada;Adiada
1340;1897;2026-05-05;Julgamento;Virtual;Cancelada;Adiada
1341;1898;2026-12-19;Julgamento;Virtual;Realizada;Sem acordo
1342;1902;2026-11-08;Conciliação;Presencial;Agendada;Acordo
1343;1903;2027-03-13;Conciliação;Virtual;Realizada;Sem acordo
1344;1905;2027-01-20;Conciliação;Virtual;Realizada;Pendente
1345;1906;2026-09-07;Julgamento;Virtual;Realizada;Sem acordo
1346;1907;2027-02-21;Conciliação;Presencial;Realizada;Acordo
1347;1908;2027-01-25;Conciliação;Virtual;Agendada;Pendente
1348;1909;2026-11-27;Conciliação;Virtual;Cancelada;Adiada
1349;1910;2026-01-22;Conciliação;Presencial;Agendada;Acordo
1350;1911;2027-05-08;Conciliação;Presencial;Agendada;Adiada
1351;1914;2026-04-23;Julgamento;Presencial;Realizada;Acordo
1352;1915;2026-03-16;Conciliação;Virtual;Cancelada;Acordo
1353;1917;2026-06-15;Instrução;Virtual;Agendada;Acordo
1354;1918;2026-08-06;Julgamento;Virtual;Realizada;Acordo
1355;1919;2025-12-20;Julgamento;Presencial;Cancelada;Acordo
1356;1920;2027-08-01;Instrução;Presencial;Realizada;Adiada
1357;1923;2026-01-18;Instrução;Virtual;Agendada;Pendente
1358;1924;2026-11-23;Conciliação;Virtual;Realizada;Pendente
1359;1925;2027-04-30;Conciliação;Presencial;Realizada;Pendente
1360;1928;2026-02-08;Instrução;Presencial;Realizada;Pendente
1361;1929;2026-11-25;Instrução;Virtual;Realizada;Acordo
1362;1930;2025-12-23;Julgamento;Virtual;Agendada;Sem acordo
1363;1931;2027-04-08;Conciliação;Presencial;Realizada;Pendente
1364;1932;2026-11-29;Conciliação;Presencial;Cancelada;Pendente
1365;1933;2026-04-22;Julgamento;Virtual;Agendada;Acordo
1366;1934;2026-03-01;Julgamento;Virtual;Realizada;Acordo
1367;1936;2026-05-12;Instrução;Virtual;Realizada;Adiada
1368;1937;2026-02-27;Conciliação;Presencial;Cancelada;Acordo
1369;1938;2026-12-22;Julgamento;Virtual;Realizada;Adiada
1370;1940;2026-06-18;Conciliação;Presencial;Agendada;Pendente
1371;1941;2026-05-13;Instrução;Presencial;Realizada;Acordo
1372;1942;2026-12-05;Julgamento;Presencial;Agendada;Acordo
1373;1943;2027-03-06;Julgamento;Virtual;Cancelada;Pendente
1374;1945;2026-01-20;Instrução;Presencial;Cancelada;Adiada
1375;1947;2027-05-24;Julgamento;Virtual;Realizada;Adiada
1376;1948;2027-01-05;Instrução;Presencial;Cancelada;Pendente
1377;1949;2026-04-19;Instrução;Presencial;Agendada;Sem acordo
1378;1951;2027-04-24;Julgamento;Virtual;Agendada;Sem acordo
1379;1954;2026-01-30;Conciliação;Presencial;Agendada;Adiada
1380;1955;2027-03-30;Julgamento;Virtual;Agendada;Pendente
1381;1956;2026-03-15;Conciliação;Presencial;Agendada;Pendente
1382;1959;2026-07-16;Instrução;Virtual;Realizada;Sem acordo
1383;1960;2026-06-09;Conciliação;Virtual;Agendada;Adiada
1384;1962;2026-12-12;Conciliação;Virtual;Realizada;Pendente
1385;1964;2026-06-20;Conciliação;Virtual;Agendada;Adiada
1386;1965;2027-03-01;Conciliação;Presencial;Realizada;Pendente
1387;1966;2026-09-26;Julgamento;Presencial;Agendada;Adiada
1388;1967;2026-08-19;Conciliação;Virtual;Realizada;Acordo
1389;1968;2026-08-13;Instrução;Presencial;Cancelada;Sem acordo
1390;1969;2026-06-15;Instrução;Virtual;Cancelada;Pendente
1391;1972;2027-03-29;Instrução;Presencial;Cancelada;Adiada
1392;1973;2026-11-15;Instrução;Presencial;Realizada;Sem acordo
1393;1975;2027-05-07;Instrução;Presencial;Agendada;Acordo
1394;1976;2026-02-24;Julgamento;Presencial;Agendada;Sem acordo
1395;1977;2027-04-02;Instrução;Virtual;Realizada;Sem acordo
1396;1978;2026-05-07;Instrução;Virtual;Cancelada;Adiada
1397;1979;2027-07-17;Instrução;Virtual;Realizada;Sem acordo
1398;1981;2026-04-15;Instrução;Presencial;Realizada;Sem acordo
1399;1982;2027-08-28;Conciliação;Presencial;Agendada;Acordo
1400;1987;2026-01-19;Conciliação;Presencial;Cancelada;Acordo
1401;1989;2027-06-03;Julgamento;Presencial;Realizada;Sem acordo
1402;1990;2026-01-06;Conciliação;Virtual;Agendada;Adiada
1403;1991;2026-06-15;Instrução;Presencial;Cancelada;Pendente
1404;1992;2026-10-05;Instrução;Virtual;Realizada;Sem acordo
1405;1993;2026-09-14;Instrução;Virtual;Agendada;Adiada
1406;1994;2026-04-07;Conciliação;Virtual;Cancelada;Sem acordo
1407;1995;2025-11-24;Instrução;Virtual;Cancelada;Acordo
1408;1996;2026-05-15;Julgamento;Presencial;Cancelada;Sem acordo
1409;1997;2025-08-21;Julgamento;Presencial;Realizada;Sem acordo
1410;1998;2027-03-19;Conciliação;Virtual;Realizada;Pendente
1411;2000;2026-01-01;Instrução;Presencial;Cancelada;Sem acordo
1412;2001;2026-07-03;Conciliação;Virtual;Agendada;Acordo
1413;2002;2026-11-05;Instrução;Virtual;Cancelada;Acordo
1414;2003;2026-06-15;Instrução;Presencial;Agendada;Sem acordo
1415;2004;2027-06-09;Conciliação;Virtual;Agendada;Pendente
1416;2006;2027-04-12;Conciliação;Presencial;Cancelada;Sem acordo
1417;2007;2026-04-07;Instrução;Presencial;Cancelada;Adiada
1418;2009;2027-01-18;Julgamento;Presencial;Cancelada;Pendente
1419;2010;2026-01-01;Conciliação;Virtual;Agendada;Pendente
1420;2012;2026-05-09;Conciliação;Virtual;Agendada;Pendente
1421;2013;2027-07-13;Julgamento;Virtual;Cancelada;Pendente
1422;2014;2025-10-30;Conciliação;Presencial;Agendada;Sem acordo
1423;2017;2026-09-11;Julgamento;Virtual;Agendada;Adiada
1424;2018;2026-05-15;Julgamento;Presencial;Cancelada;Acordo
1425;2022;2025-11-22;Instrução;Presencial;Agendada;Sem acordo
1426;2023;2027-02-16;Conciliação;Virtual;Cancelada;Sem acordo
1427;2026;2026-04-24;Conciliação;Presencial;Realizada;Adiada
1428;2027;2026-12-20;Conciliação;Virtual;Realizada;Sem acordo
1429;2029;2026-11-10;Julgamento;Virtual;Agendada;Pendente
1430;2030;2027-03-11;Julgamento;Virtual;Agendada;Sem acordo
1431;2032;2026-12-16;Conciliação;Presencial;Cancelada;Sem acordo
1432;2034;2026-06-05;Instrução;Presencial;Realizada;Sem acordo
1433;2036;2027-08-17;Julgamento;Presencial;Cancelada;Pendente
1434;2037;2026-10-28;Instrução;Presencial;Cancelada;Adiada
1435;2038;2026-12-12;Instrução;Presencial;Agendada;Sem acordo
1436;2039;2027-06-21;Julgamento;Virtual;Realizada;Sem acordo
1437;2040;2027-02-03;Instrução;Presencial;Agendada;Acordo
1438;2041;2027-04-02;Instrução;Virtual;Realizada;Adiada
1439;2043;2026-09-27;Julgamento;Presencial;Cancelada;Adiada
1440;2044;2026-06-04;Conciliação;Presencial;Realizada;Adiada
1441;2046;2026-01-30;Conciliação;Presencial;Agendada;Pendente
1442;2047;2026-05-20;Conciliação;Virtual;Cancelada;Acordo
1443;2048;2026-08-20;Instrução;Presencial;Agendada;Acordo
1444;2050;2026-03-26;Conciliação;Virtual;Agendada;Adiada
1445;2051;2025-12-16;Conciliação;Presencial;Cancelada;Adiada
1446;2053;2026-09-21;Conciliação;Presencial;Realizada;Acordo
1447;2055;2026-08-23;Instrução;Presencial;Cancelada;Pendente
1448;2056;2026-03-27;Instrução;Virtual;Agendada;Acordo
1449;2057;2027-02-12;Julgamento;Presencial;Cancelada;Adiada
1450;2058;2026-05-27;Julgamento;Virtual;Cancelada;Pendente
1451;2060;2027-06-17;Julgamento;Presencial;Agendada;Sem acordo
1452;2063;2027-02-20;Instrução;Presencial;Realizada;Acordo
1453;2066;2027-04-08;Julgamento;Virtual;Cancelada;Adiada
1454;2067;2026-08-27;Conciliação;Virtual;Agendada;Sem acordo
1455;2069;2027-04-19;Instrução;Presencial;Realizada;Adiada
1456;2070;2026-11-03;Conciliação;Virtual;Agendada;Adiada
1457;2071;2026-12-03;Julgamento;Virtual;Agendada;Sem acordo
1458;2072;2026-03-20;Instrução;Presencial;Agendada;Sem acordo
1459;2073;2026-09-17;Conciliação;Presencial;Agendada;Sem acordo
1460;2075;2026-07-19;Conciliação;Virtual;Realizada;Acordo
1461;2076;2026-09-26;Conciliação;Presencial;Realizada;Adiada
1462;2079;2027-06-12;Julgamento;Presencial;Cancelada;Sem acordo
1463;2080;2026-12-17;Conciliação;Presencial;Realizada;Adiada
1464;2081;2027-03-20;Julgamento;Virtual;Agendada;Adiada
1465;2082;2026-01-04;Instrução;Virtual;Realizada;Acordo
1466;2083;2026-11-30;Conciliação;Virtual;Cancelada;Adiada
1467;2084;2026-11-06;Instrução;Virtual;Realizada;Pendente
1468;2086;2026-10-14;Julgamento;Presencial;Realizada;Adiada
1469;2088;2026-05-02;Julgamento;Virtual;Cancelada;Sem acordo
1470;2090;2026-02-20;Julgamento;Presencial;Cancelada;Sem acordo
1471;2091;2026-10-25;Instrução;Virtual;Cancelada;Acordo
1472;2092;2026-09-16;Julgamento;Virtual;Realizada;Acordo
1473;2093;2027-06-29;Conciliação;Presencial;Cancelada;Pendente
1474;2094;2026-06-13;Julgamento;Presencial;Realizada;Acordo
1475;2096;2025-12-20;Conciliação;Virtual;Cancelada;Sem acordo
1476;2098;2026-06-01;Julgamento;Virtual;Cancelada;Sem acordo
1477;2100;2026-12-13;Instrução;Virtual;Cancelada;Adiada
1478;2102;2026-03-12;Instrução;Virtual;Agendada;Acordo
1479;2104;2026-09-18;Instrução;Virtual;Cancelada;Sem acordo
1480;2105;2027-04-10;Conciliação;Virtual;Agendada;Sem acordo
1481;2106;2025-11-10;Conciliação;Presencial;Realizada;Pendente
1482;2108;2026-07-05;Julgamento;Virtual;Cancelada;Adiada
1483;2109;2026-10-26;Conciliação;Virtual;Cancelada;Adiada
1484;2113;2026-03-24;Conciliação;Presencial;Realizada;Sem acordo
1485;2114;2027-06-14;Instrução;Virtual;Cancelada;Pendente
1486;2115;2026-11-16;Julgamento;Presencial;Agendada;Adiada
1487;2116;2027-01-02;Instrução;Presencial;Cancelada;Sem acordo
1488;2117;2026-07-21;Julgamento;Virtual;Agendada;Adiada
1489;2118;2026-09-18;Instrução;Presencial;Realizada;Sem acordo
1490;2119;2027-09-08;Julgamento;Presencial;Realizada;Pendente
1491;2120;2026-04-08;Conciliação;Virtual;Realizada;Pendente
1492;2121;2025-08-21;Conciliação;Presencial;Cancelada;Acordo
1493;2123;2027-05-21;Conciliação;Virtual;Agendada;Sem acordo
1494;2126;2027-05-24;Conciliação;Virtual;Realizada;Acordo
1495;2127;2027-05-27;Instrução;Presencial;Agendada;Sem acordo
1496;2129;2026-11-10;Julgamento;Virtual;Agendada;Sem acordo
1497;2131;2027-01-31;Julgamento;Virtual;Agendada;Acordo
1498;2132;2026-06-12;Conciliação;Virtual;Cancelada;Sem acordo
1499;2134;2026-11-17;Julgamento;Presencial;Cancelada;Acordo
1500;2135;2026-10-26;Conciliação;Virtual;Agendada;Acordo
1501;2136;2027-08-02;Conciliação;Virtual;Agendada;Pendente
1502;2137;2027-02-16;Julgamento;Virtual;Cancelada;Acordo
1503;2138;2025-11-11;Instrução;Virtual;Cancelada;Pendente
1504;2140;2026-07-09;Conciliação;Presencial;Realizada;Pendente
1505;2141;2027-04-08;Instrução;Presencial;Realizada;Acordo
1506;2144;2027-04-21;Instrução;Virtual;Agendada;Acordo
1507;2145;2026-09-03;Instrução;Virtual;Cancelada;Acordo
1508;2146;2026-12-02;Conciliação;Presencial;Agendada;Adiada
1509;2147;2026-03-27;Julgamento;Presencial;Cancelada;Adiada
1510;2148;2027-03-27;Instrução;Virtual;Realizada;Adiada
1511;2149;2027-10-21;Conciliação;Presencial;Cancelada;Acordo
1512;2151;2027-01-24;Instrução;Presencial;Agendada;Pendente
1513;2152;2026-06-23;Conciliação;Virtual;Realizada;Pendente
1514;2153;2026-08-22;Instrução;Virtual;Realizada;Adiada
1515;2154;2027-01-31;Julgamento;Presencial;Agendada;Acordo
1516;2155;2025-08-13;Julgamento;Virtual;Agendada;Acordo
1517;2156;2027-01-25;Conciliação;Presencial;Cancelada;Sem acordo
1518;2157;2026-12-06;Conciliação;Virtual;Cancelada;Pendente
1519;2158;2027-06-12;Conciliação;Virtual;Cancelada;Adiada
1520;2159;2026-11-25;Instrução;Presencial;Realizada;Sem acordo
1521;2160;2026-02-05;Julgamento;Presencial;Agendada;Adiada
1522;2161;2026-08-17;Instrução;Virtual;Cancelada;Adiada
1523;2162;2026-12-08;Julgamento;Virtual;Cancelada;Acordo
1524;2163;2027-01-11;Conciliação;Presencial;Agendada;Sem acordo
1525;2165;2026-07-27;Conciliação;Presencial;Agendada;Sem acordo
1526;2167;2027-05-31;Julgamento;Presencial;Cancelada;Acordo
1527;2170;2026-07-27;Instrução;Presencial;Agendada;Pendente
1528;2171;2027-06-21;Julgamento;Presencial;Realizada;Acordo
1529;2172;2027-02-01;Instrução;Presencial;Realizada;Acordo
1530;2173;2025-12-01;Conciliação;Virtual;Cancelada;Pendente
1531;2174;2026-08-05;Conciliação;Virtual;Cancelada;Adiada
1532;2177;2027-09-02;Julgamento;Presencial;Agendada;Acordo
1533;2178;2025-12-09;Instrução;Presencial;Agendada;Adiada
1534;2179;2027-06-03;Instrução;Virtual;Realizada;Acordo
1535;2181;2027-02-20;Julgamento;Presencial;Cancelada;Adiada
1536;2183;2026-04-08;Conciliação;Presencial;Agendada;Sem acordo
1537;2186;2026-08-12;Instrução;Virtual;Cancelada;Adiada
1538;2188;2026-12-01;Julgamento;Presencial;Realizada;Acordo
1539;2189;2026-07-20;Instrução;Virtual;Cancelada;Sem acordo
1540;2190;2026-12-01;Conciliação;Virtual;Realizada;Acordo
1541;2191;2026-06-29;Julgamento;Presencial;Cancelada;Adiada
1542;2192;2026-12-24;Instrução;Presencial;Realizada;Sem acordo
1543;2193;2025-08-25;Conciliação;Presencial;Cancelada;Acordo
1544;2196;2027-01-30;Instrução;Virtual;Realizada;Pendente
1545;2197;2027-07-07;Instrução;Presencial;Agendada;Sem acordo
1546;2198;2026-12-02;Instrução;Virtual;Realizada;Acordo
584;820;2025-12-10;Instrução;Presencial;Agendada;Acordo
973;1377;2026-11-15;Julgamento;Virtual;Realizada;Pendente
1055;1484;2027-04-21;Julgamento;Presencial;Cancelada;Acordo
1648;1;31/02/2026;Instrução;Presencial;Cancelada;Acordo
