avaliacao_id,os_id,nota_atendimento,nota_servico,comentario_categoria,data_avaliacao
1937,3244,3,1,Prazo,2026-05-04
1938,3245,1,4,Preço,2026-03-26
1939,3247,2,2,Sem comentário,2025-08-17
1940,3248,2,5,Prazo,2026-04-03
1941,3251,4,2,Preço,2025-12-16
1942,3254,1,2,Atendimento,2025-10-10
1943,3257,5,3,Elogio,2025-11-24
1944,3260,4,5,Sem comentário,2025-10-04
1945,3262,2,2,Preço,2025-07-15
1946,3264,1,3,Preço,2025-08-02
1947,3266,3,5,Prazo,2026-02-03
1948,3267,3,2,Preço,2025-11-29
1949,3269,3,4,Prazo,2026-03-18
1950,3271,1,1,Sem comentário,2025-07-15
1951,3278,3,3,Sem comentário,2025-12-12
1952,3279,5,2,Atendimento,2025-08-22
1953,3281,5,5,Elogio,2026-05-25
1954,3282,2,1,Preço,2025-09-15
1955,3283,3,4,Atendimento,2026-03-29
1956,3291,5,1,Atendimento,2025-11-09
1957,3293,1,5,Sem comentário,2025-07-13
1958,3300,5,1,Sem comentário,2025-10-07
1959,3301,2,3,Atendimento,2025-07-16
1960,3302,1,5,Sem comentário,2026-04-22
1961,3303,3,1,Preço,2025-10-02
1962,3304,1,5,Prazo,2025-10-15
1963,3306,2,3,Atendimento,2026-03-24
1964,3307,1,1,Sem comentário,2025-10-26
1965,3308,2,3,Prazo,2025-08-16
1966,3310,3,3,Atendimento,2026-02-18
1967,3311,1,4,Sem comentário,2026-05-22
1968,3314,5,4,Elogio,2026-02-17
1969,3317,4,3,Elogio,2025-09-19
1970,3319,4,2,Elogio,2025-09-09
1971,3320,1,3,Sem comentário,2026-03-11
1972,3321,3,3,Sem comentário,2026-01-07
1973,3323,4,4,Atendimento,2026-05-07
1974,3324,1,1,Elogio,2026-06-15
1975,3327,1,2,Atendimento,2026-02-02
1976,3329,1,5,Sem comentário,2025-08-01
1977,3330,3,1,Sem comentário,2025-10-07
1978,3332,3,4,Preço,2025-12-19
1979,3333,2,5,Prazo,2026-06-14
1980,3336,2,1,Elogio,2025-07-30
1981,3337,3,1,Atendimento,2025-08-02
1982,3338,3,3,Elogio,2026-02-06
1983,3339,3,2,Preço,2026-05-24
1984,3340,1,4,Sem comentário,2025-11-23
1985,3341,3,2,Prazo,2025-07-10
1986,3343,3,4,Prazo,2025-11-26
1987,3346,2,5,Prazo,2026-05-12
1988,3347,3,3,Atendimento,2026-03-08
1989,3348,3,4,Prazo,2026-03-29
1990,3351,4,5,Preço,2025-07-29
1991,3354,1,3,Atendimento,2025-12-16
1992,3355,3,4,Elogio,2025-08-05
1993,3359,3,2,Elogio,2025-10-30
1994,3360,2,3,Preço,2026-02-25
1995,3362,1,4,Sem comentário,2025-11-11
1996,3363,5,2,Elogio,2026-01-05
1997,3364,4,4,Preço,2026-01-17
1998,3365,4,5,Prazo,2025-08-25
1999,3367,3,2,Prazo,2026-04-26
2000,3368,3,5,Atendimento,2026-01-13
2001,3369,5,3,Sem comentário,2025-10-13
2002,3370,5,3,Prazo,2026-04-04
2003,3371,1,3,Sem comentário,2025-07-17
2004,3372,2,3,Prazo,2026-05-27
2005,3373,4,5,Preço,2025-11-30
2006,3377,1,3,Elogio,2026-06-20
2007,3380,1,3,Preço,2025-09-02
2008,3381,5,4,Prazo,2026-02-07
2009,3382,5,5,Sem comentário,2026-01-12
2010,3383,5,2,Preço,2026-02-21
2011,3385,5,4,Prazo,2025-07-12
2012,3387,5,2,Elogio,2026-01-15
2013,3390,3,5,Prazo,2026-02-01
2014,3391,3,3,Prazo,2025-07-11
2015,3392,5,5,Atendimento,2025-09-21
2016,3393,5,2,Sem comentário,2026-05-09
2017,3394,2,3,Preço,2026-01-05
2018,3396,4,5,Preço,2025-12-23
2019,3397,4,1,Atendimento,2025-12-23
2020,3398,5,4,Atendimento,2025-09-13
2021,3400,1,3,Preço,2025-12-05
2022,3402,5,5,Prazo,2025-12-05
2023,3403,5,2,Sem comentário,2026-01-27
2024,3404,1,2,Atendimento,2026-01-17
2025,3407,3,3,Prazo,2026-03-06
2026,3409,4,3,Atendimento,2026-01-15
2027,3410,4,3,Preço,2026-02-07
2028,3411,1,2,Atendimento,2026-03-20
2029,3413,1,4,Prazo,2026-04-25
2030,3415,2,2,Elogio,2026-04-29
2031,3416,5,2,Preço,2025-08-18
2032,3417,3,4,Prazo,2026-05-17
2033,3420,2,4,Atendimento,2026-03-04
2034,3421,5,2,Elogio,2025-09-17
2035,3422,1,1,Sem comentário,2025-11-12
2036,3423,5,5,Preço,2026-01-10
2037,3425,3,1,Sem comentário,2026-03-13
2038,3426,2,2,Prazo,2025-09-24
2039,3427,2,3,Atendimento,2026-07-06
2040,3431,5,4,Preço,2026-05-26
2041,3433,4,3,Sem comentário,2026-04-17
2042,3434,2,5,Elogio,2025-09-23
2043,3438,3,3,Elogio,2026-04-01
2044,3440,5,4,Prazo,2026-01-18
2045,3441,5,2,Atendimento,2026-05-13
2046,3442,1,3,Elogio,2025-10-01
2047,3443,2,5,Preço,2025-09-17
2048,3444,4,3,Sem comentário,2026-07-11
2049,3445,5,2,Sem comentário,2025-11-12
2050,3446,1,1,Elogio,2025-07-22
2051,3448,1,5,Atendimento,2026-01-12
2052,3451,1,3,Prazo,2026-04-13
2053,3452,2,3,Prazo,2025-09-02
2054,3455,4,2,Preço,2026-01-13
2055,3456,2,4,Elogio,2026-04-17
2056,3458,1,4,Preço,2025-10-08
2057,3459,5,4,Elogio,2025-12-12
2058,3460,5,3,Sem comentário,2025-09-05
2059,3461,4,1,Prazo,2026-04-04
2060,3462,4,1,Prazo,2026-03-28
2061,3464,3,5,Elogio,2026-03-30
2062,3466,4,5,Atendimento,2026-05-06
2063,3469,3,5,Preço,2026-07-10
2064,3470,4,3,Atendimento,2026-05-27
2065,3471,4,1,Prazo,2025-12-19
2066,3472,3,3,Atendimento,2025-12-28
2067,3474,5,2,Preço,2025-07-25
2068,3475,5,4,Prazo,2025-09-17
2069,3477,3,5,Elogio,2026-06-18
2070,3478,3,5,Sem comentário,2025-08-08
2071,3479,3,3,Sem comentário,2025-10-12
2072,3480,2,2,Preço,2025-09-04
2073,3483,3,2,Sem comentário,2025-07-19
2074,3484,2,5,Elogio,2025-10-29
2075,3488,5,4,Prazo,2025-12-09
2076,3490,5,4,Prazo,2025-07-20
2077,3492,3,2,Sem comentário,2025-09-11
2078,3494,5,1,Atendimento,2025-08-17
2079,3495,4,5,Atendimento,2026-03-23
2080,3496,4,3,Elogio,2026-01-27
2081,3497,2,3,Elogio,2026-03-19
2082,3498,4,4,Sem comentário,2025-12-15
2083,3499,5,4,Elogio,2026-01-02
2084,3500,1,4,Preço,2026-01-15
2085,3501,1,4,Atendimento,2026-05-16
2086,3502,2,1,Atendimento,2025-07-26
2087,3503,3,1,Preço,2025-11-22
2088,3504,2,4,Preço,2025-12-01
2089,3505,4,3,Preço,2026-02-22
2090,3507,2,2,Atendimento,2025-12-31
2091,3509,5,3,Sem comentário,2025-12-14
2092,3510,2,4,Sem comentário,2026-03-19
2093,3511,1,5,Atendimento,2026-03-05
2094,3513,2,2,Elogio,2026-04-22
2095,3516,2,4,Atendimento,2026-06-22
2096,3518,5,5,Preço,2025-09-30
2097,3520,3,5,Atendimento,2026-01-20
2098,3521,2,2,Sem comentário,2025-11-10
2099,3524,3,5,Atendimento,2026-02-13
2100,3525,2,4,Elogio,2026-03-17
2101,3526,1,3,Atendimento,2025-08-11
2102,3530,5,4,Preço,2026-05-26
2103,3533,5,1,Preço,2026-03-25
2104,3534,2,4,Atendimento,2026-02-03
2105,3535,1,4,Prazo,2026-01-21
2106,3541,4,3,Atendimento,2026-01-26
2107,3542,2,4,Sem comentário,2026-04-24
2108,3546,3,4,Elogio,2026-03-21
2109,3547,1,5,Preço,2025-10-20
2110,3549,4,1,Elogio,2026-04-25
2111,3550,2,5,Preço,2025-07-20
2112,3551,4,5,Preço,2026-05-24
2113,3552,5,3,Sem comentário,2026-06-06
2114,3554,2,5,Sem comentário,2026-01-01
2115,3555,2,3,Prazo,2025-09-05
2116,3557,3,2,Prazo,2025-09-06
2117,3558,4,5,Sem comentário,2026-07-09
2118,3559,4,2,Atendimento,2025-12-27
2119,3560,3,1,Elogio,2025-11-07
2120,3564,3,5,Preço,2026-06-07
2121,3566,5,5,Elogio,2026-03-17
2122,3568,2,3,Preço,2026-03-25
2123,3569,1,5,Preço,2026-05-21
2124,3570,5,3,Elogio,2025-10-22
2125,3571,4,3,Prazo,2025-09-30
2126,3573,2,2,Sem comentário,2025-12-09
2127,3574,1,1,Elogio,2025-09-24
2128,3575,1,5,Sem comentário,2025-09-15
2129,3577,4,4,Elogio,2026-03-03
2130,3578,4,5,Elogio,2026-05-20
2131,3579,3,2,Prazo,2026-04-07
2132,3581,3,3,Preço,2025-11-18
2133,3582,2,3,Preço,2026-01-14
2134,3583,2,4,Preço,2025-08-24
2135,3584,3,4,Atendimento,2026-02-07
2136,3586,3,1,Atendimento,2025-10-10
2137,3588,4,5,Preço,2025-10-13
2138,3589,3,5,Sem comentário,2026-02-18
2139,3591,2,3,Preço,2025-09-07
2140,3594,4,5,Prazo,2025-09-03
2141,3595,2,4,Atendimento,2026-03-29
2142,3596,4,1,Prazo,2025-12-19
2143,3598,5,2,Prazo,2025-12-14
2144,3599,3,1,Prazo,2026-06-12
2145,3601,4,1,Elogio,2025-09-02
2146,3602,4,4,Atendimento,2025-12-11
2147,3603,3,4,Sem comentário,2026-05-20
2148,3604,3,1,Preço,2026-04-22
2149,3605,5,4,Preço,2025-07-15
2150,3608,3,2,Elogio,2026-04-12
2151,3609,1,3,Elogio,2025-12-27
2152,3610,1,2,Preço,2025-11-11
2153,3611,3,5,Prazo,2026-03-03
2154,3612,5,2,Sem comentário,2026-02-09
2155,3613,1,3,Sem comentário,2026-01-23
2156,3614,3,3,Sem comentário,2025-09-01
2157,3615,5,3,Prazo,2026-01-11
2158,3617,5,2,Prazo,2025-10-30
2159,3618,2,1,Preço,2026-05-15
2160,3619,2,4,Preço,2026-01-11
2161,3621,4,1,Atendimento,2026-04-07
2162,3622,1,4,Prazo,2026-05-11
2163,3623,2,4,Preço,2026-02-22
2164,3624,5,1,Elogio,2026-04-22
2165,3625,2,2,Prazo,2026-03-20
2166,3627,5,3,Preço,2025-09-15
2167,3628,4,5,Sem comentário,2026-01-16
2168,3629,1,5,Prazo,2026-05-10
2169,3631,2,4,Preço,2025-08-15
2170,3632,2,4,Atendimento,2026-05-25
2171,3634,4,4,Sem comentário,2026-01-13
2172,3635,3,3,Elogio,2025-09-15
2173,3637,5,1,Atendimento,2025-10-08
2174,3639,5,3,Preço,2026-06-06
2175,3642,3,4,Elogio,2025-10-13
2176,3643,5,1,Sem comentário,2025-10-09
2177,3645,1,1,Sem comentário,2026-02-07
2178,3646,5,3,Prazo,2026-07-12
2179,3647,1,2,Preço,2026-05-16
2180,3648,4,2,Prazo,2025-12-07
2181,3650,2,2,Sem comentário,2026-04-26
2182,3651,4,5,Sem comentário,2026-02-27
2183,3656,5,5,Sem comentário,2026-04-14
2184,3657,4,3,Prazo,2025-11-19
2185,3658,3,3,Atendimento,2026-01-06
2186,3659,4,5,Sem comentário,2026-04-04
2187,3660,2,1,Preço,2026-03-06
2188,3661,4,1,Sem comentário,2026-03-05
2189,3662,4,1,Atendimento,2025-08-14
2190,3665,3,1,Elogio,2025-12-23
2191,3666,4,1,Sem comentário,2025-10-09
2192,3667,2,4,Sem comentário,2026-06-23
2193,3668,3,5,Atendimento,2026-02-16
2194,3672,3,1,Prazo,2025-10-10
2195,3673,1,4,Elogio,2025-11-26
2196,3675,1,4,Atendimento,2025-12-07
2197,3676,1,4,Atendimento,2026-03-06
2198,3677,1,3,Atendimento,2025-11-19
2199,3678,5,3,Sem comentário,2026-04-28
2200,3681,5,5,Preço,2026-06-28
2201,3684,5,1,Preço,2025-12-15
2202,3686,2,5,Preço,2025-08-21
2203,3687,2,1,Elogio,2026-04-03
2204,3690,5,3,Elogio,2026-01-27
2205,3693,5,3,Preço,2025-07-22
2206,3696,4,4,Sem comentário,2026-03-17
2207,3698,1,5,Atendimento,2025-11-28
2208,3699,5,5,Sem comentário,2025-08-02
2209,3701,2,5,Prazo,2026-03-01
2210,3702,5,2,Prazo,2026-06-03
2211,3705,5,5,Prazo,2026-02-17
2212,3706,2,1,Preço,2025-09-04
2213,3707,2,3,Elogio,2026-02-21
2214,3708,4,4,Prazo,2026-01-13
2215,3711,3,1,Prazo,2025-09-11
2216,3712,4,3,Sem comentário,2025-09-26
2217,3713,1,4,Elogio,2025-12-14
2218,3714,4,3,Sem comentário,2026-04-20
2219,3715,1,4,Atendimento,2026-02-04
2220,3716,1,1,Elogio,2025-11-27
2221,3718,4,3,Sem comentário,2026-01-02
2222,3719,4,1,Elogio,2025-08-31
2223,3721,5,4,Prazo,2025-10-25
2224,3723,3,4,Prazo,2026-05-07
2225,3724,1,4,Sem comentário,2026-01-07
2226,3725,5,4,Preço,2026-05-12
2227,3726,3,1,Elogio,2026-05-23
2228,3727,1,5,Atendimento,2026-06-21
2229,3728,1,3,Elogio,2025-12-12
2230,3731,1,2,Prazo,2025-08-27
2231,3733,5,5,Preço,2025-08-08
2232,3734,3,3,Preço,2026-05-03
2233,3737,5,3,Sem comentário,2025-07-22
2234,3739,2,1,Elogio,2025-12-17
2235,3742,4,3,Elogio,2025-12-23
2236,3743,5,5,Atendimento,2025-12-31
2237,3744,1,3,Prazo,2026-05-28
2238,3745,3,5,Sem comentário,2026-06-23
2239,3749,4,1,Preço,2025-10-22
2240,3751,5,2,Sem comentário,2026-03-02
2241,3752,3,5,Prazo,2025-11-04
2242,3753,5,3,Atendimento,2026-01-02
2243,3754,4,2,Atendimento,2025-11-11
2244,3756,4,1,Preço,2026-02-10
2245,3758,2,1,Elogio,2026-05-10
2246,3759,4,1,Sem comentário,2026-07-05
2247,3765,1,4,Preço,2025-07-12
2248,3766,2,5,Preço,2026-05-13
2249,3769,3,3,Prazo,2025-10-25
2250,3770,5,1,Elogio,2026-03-13
2251,3771,4,4,Preço,2026-01-30
2252,3772,2,3,Sem comentário,2025-10-21
2253,3773,5,3,Atendimento,2026-06-27
2254,3775,1,1,Preço,2025-09-07
2255,3776,5,1,Sem comentário,2026-05-11
2256,3777,1,5,Prazo,2026-06-18
2257,3779,1,2,Prazo,2026-04-27
2258,3780,3,4,Preço,2025-08-16
2259,3781,5,5,Prazo,2026-06-14
2260,3782,4,3,Prazo,2026-03-07
2261,3784,4,4,Sem comentário,2026-06-29
2262,3785,4,2,Elogio,2026-03-31
2263,3786,2,1,Preço,2026-05-09
2264,3787,1,2,Preço,2025-07-13
2265,3788,2,5,Elogio,2026-01-27
2266,3790,5,1,Atendimento,2026-03-29
2267,3792,4,4,Preço,2025-12-24
2268,3793,4,1,Atendimento,2025-12-19
2269,3796,1,3,Atendimento,2026-01-28
2270,3797,1,4,Atendimento,2026-01-16
2271,3798,5,3,Sem comentário,2026-03-08
2272,3799,3,1,Elogio,2025-10-24
2273,3800,3,5,Atendimento,2026-06-12
2274,3801,3,2,Sem comentário,2026-07-12
2275,3802,4,3,Prazo,2025-09-20
2276,3803,1,1,Atendimento,2026-03-23
2277,3804,2,1,Atendimento,2025-08-25
2278,3807,5,2,Preço,2026-02-03
2279,3808,1,3,Preço,2026-04-03
2280,3810,3,4,Atendimento,2025-12-07
2281,3811,5,5,Elogio,2026-01-01
2282,3814,2,2,Sem comentário,2025-07-14
2283,3815,4,1,Atendimento,2025-10-19
2284,3816,2,4,Prazo,2026-05-09
2285,3819,4,4,Elogio,2026-06-17
2286,3821,5,2,Prazo,2026-05-28
2287,3822,3,5,Preço,2025-08-11
2288,3823,2,4,Sem comentário,2025-09-20
2289,3824,5,3,Atendimento,2025-08-18
2290,3828,2,5,Elogio,2025-12-11
2291,3829,5,5,Prazo,2025-12-03
2292,3831,2,5,Sem comentário,2026-02-03
2293,3832,3,4,Prazo,2026-01-15
2294,3833,4,3,Atendimento,2026-04-12
2295,3834,1,5,Atendimento,2026-05-14
2296,3835,4,4,Prazo,2026-01-13
2297,3836,2,4,Sem comentário,2026-03-12
2298,3837,4,1,Sem comentário,2026-01-09
2299,3838,5,2,Preço,2026-02-09
2300,3839,2,5,Elogio,2025-09-15
2301,3840,1,1,Prazo,2026-04-10
2302,3841,2,1,Atendimento,2026-01-28
2303,3842,5,1,Preço,2025-11-01
2304,3843,1,2,Elogio,2026-03-02
2305,3844,5,2,Preço,2025-07-03
2306,3847,5,3,Preço,2026-07-05
2307,3848,3,3,Preço,2026-03-28
2308,3849,5,1,Elogio,2026-04-18
2309,3850,2,4,Sem comentário,2025-09-26
2310,3851,3,4,Sem comentário,2025-08-25
2311,3853,3,4,Preço,2026-06-19
2312,3854,1,3,Preço,2026-06-14
2313,3856,3,4,Preço,2025-11-10
2314,3857,4,2,Prazo,2026-03-13
2315,3858,2,2,Prazo,2026-06-16
2316,3859,3,4,Prazo,2026-03-25
2317,3862,5,3,Elogio,2026-06-22
2318,3863,4,4,Atendimento,2025-08-19
2319,3865,4,2,Prazo,2026-06-27
2320,3866,5,1,Sem comentário,2025-07-20
2321,3868,4,1,Prazo,2025-07-20
2322,3869,2,1,Preço,2026-01-04
2323,3870,5,4,Atendimento,2026-02-12
2324,3871,1,5,Preço,2026-06-18
2325,3873,5,5,Atendimento,2025-08-12
2326,3875,1,3,Elogio,2026-05-30
2327,3876,2,1,Elogio,2026-06-01
2328,3877,2,3,Atendimento,2025-09-29
2329,3880,5,2,Preço,2026-02-25
2330,3881,1,4,Prazo,2025-10-23
2331,3882,3,1,Sem comentário,2025-12-08
2332,3883,1,4,Prazo,2025-09-15
2333,3888,2,3,Atendimento,2025-12-05
2334,3889,3,5,Atendimento,2025-10-09
2335,3891,4,4,Prazo,2026-01-30
2336,3893,4,5,Elogio,2025-07-31
2337,3894,3,5,Elogio,2025-12-27
2338,3895,4,4,Prazo,2025-12-09
2339,3897,5,3,Preço,2026-01-22
2340,3898,4,3,Sem comentário,2025-11-02
2341,3899,3,5,Atendimento,2026-03-11
2342,3902,5,1,Sem comentário,2026-01-31
2343,3903,5,4,Sem comentário,2026-03-29
2344,3906,3,1,Atendimento,2025-07-28
2345,3907,5,4,Elogio,2025-12-14
2346,3909,4,1,Elogio,2026-02-25
2347,3910,1,5,Prazo,2025-11-25
2348,3911,2,2,Sem comentário,2026-01-02
2349,3912,2,2,Preço,2025-08-23
2350,3915,2,1,Sem comentário,2026-01-25
2351,3916,2,5,Sem comentário,2025-09-24
2352,3917,1,3,Atendimento,2026-02-23
2353,3919,1,3,Sem comentário,2025-08-28
2354,3920,2,2,Elogio,2025-11-10
2355,3921,3,5,Elogio,2025-10-15
2356,3923,1,1,Atendimento,2025-10-12
2357,3924,3,3,Sem comentário,2025-09-18
2358,3928,3,5,Atendimento,2025-10-09
2359,3929,3,3,Sem comentário,2026-06-28
2360,3930,1,2,Atendimento,2025-12-20
2361,3931,2,1,Elogio,2025-12-10
2362,3932,3,4,Preço,2025-09-19
2363,3934,4,2,Elogio,2025-10-25
2364,3935,1,4,Prazo,2026-02-18
2365,3936,2,1,Sem comentário,2026-03-15
2366,3937,3,2,Sem comentário,2025-11-15
2367,3939,4,5,Preço,2026-06-21
2368,3940,5,1,Atendimento,2026-04-25
2369,3941,3,2,Preço,2026-06-12
2370,3944,5,4,Prazo,2026-06-04
2371,3945,3,5,Atendimento,2026-03-30
2372,3946,4,2,Sem comentário,2026-03-17
2373,3948,5,2,Preço,2025-12-22
2374,3950,2,2,Sem comentário,2026-06-11
2375,3951,1,1,Prazo,2025-10-18
2376,3952,4,5,Atendimento,2025-10-10
2377,3953,1,1,Prazo,2025-08-28
2378,3954,2,1,Elogio,2026-04-28
2379,3955,5,4,Preço,2026-04-13
2380,3957,4,5,Elogio,2026-01-15
2381,3959,4,2,Prazo,2026-05-13
2382,3960,4,3,Sem comentário,2025-10-30
2383,3961,4,2,Prazo,2026-03-17
2384,3962,4,4,Sem comentário,2026-06-29
2385,3964,1,3,Preço,2026-02-26
2386,3966,3,5,Preço,2026-05-27
2387,3967,1,3,Atendimento,2025-09-30
2388,3968,5,4,Elogio,2025-08-20
2389,3971,4,4,Prazo,2025-09-03
2390,3975,3,4,Sem comentário,2025-07-23
2391,3976,4,4,Preço,2025-12-07
2392,3977,3,5,Prazo,2026-04-02
2393,3979,5,4,Sem comentário,2025-07-22
2394,3981,1,1,Prazo,2026-01-26
2395,3982,5,2,Elogio,2026-03-12
2396,3985,1,5,Prazo,2025-08-13
2397,3986,4,2,Preço,2025-11-08
2398,3987,1,5,Sem comentário,2025-09-02
2399,3989,2,4,Preço,2025-11-07
2400,3990,5,5,Elogio,2026-01-06
2401,3992,2,5,Preço,2025-07-14
2402,3993,2,4,Sem comentário,2025-10-05
2403,3994,1,1,Preço,2026-01-11
2404,3996,4,3,Prazo,2025-09-28
2405,3998,3,4,Sem comentário,2025-08-09
2406,3999,4,3,Prazo,2026-06-10
2407,4000,4,5,Prazo,2025-11-12
