despesa_id,viagem_id,tipo,valor,data_despesa,status
DE09094,VG01266,Aéreo,178.86,2025-10-09,Aprovada
DE09095,VG04107,Hotel,472.31,2024-04-19,Aprovada
DE09096,VG02641,Aéreo,258.32,2026-02-11,Aprovada
DE09097,VG01543,Táxi,59.78,2026-05-23,Aprovada
DE09098,VG03267,Aéreo,35.25,2025-06-22,Aprovada
DE09099,VG03647,Aéreo,117.82,2025-09-19,Aprovada
DE09100,VG00263,Hotel,123.07,2025-02-04,Aprovada
DE09101,VG04135,Táxi,92.51,2024-11-23,Pendente
DE09102,VG02214,Aéreo,195.18,2026-02-12,Aprovada
DE09103,VG02814,Alimentação,111.82,2024-03-12,Aprovada
DE09104,VG02140,Combustível,459.59,2026-07-17,Aprovada
DE09105,VG04025,Aéreo,141.63,2024-08-29,Aprovada
DE09106,VG00530,Combustível,117.07,2025-06-19,Pendente
DE09107,VG00396,Aéreo,138.56,2026-04-03,Pendente
DE09108,VG01413,Pedágio,39.91,2025-12-21,Aprovada
DE09109,VG02707,Hotel,53.0,2024-05-28,Aprovada
DE09110,VG02502,Aéreo,115.62,2024-03-09,Aprovada
DE09111,VG01082,Aéreo,128.1,2024-06-22,Aprovada
DE09112,VG02791,Combustível,273.94,2024-01-12,Aprovada
DE09113,VG01741,Hotel,158.4,2025-10-06,Aprovada
DE09114,VG03166,Combustível,114.12,2024-10-13,Aprovada
DE09115,VG00002,Aéreo,312.8,2025-07-16,Aprovada
DE09116,VG04103,Táxi,521.3,2024-05-25,Aprovada
DE09117,VG03192,Hotel,103.99,2026-02-15,Aprovada
DE09118,VG02712,Aéreo,319.82,2024-12-26,Aprovada
DE09119,VG02780,Alimentação,241.48,2024-03-29,Pendente
DE09120,VG02376,Alimentação,59.2,2026-06-12,Aprovada
DE09121,VG01251,Táxi,107.35,2024-10-24,Aprovada
DE09122,VG02239,Alimentação,31.86,2025-10-13,Aprovada
DE09123,VG03235,Hotel,216.98,2025-10-12,Aprovada
DE09124,VG01574,Alimentação,377.94,2026-02-16,Aprovada
DE09125,VG02136,Pedágio,101.1,2024-07-11,Aprovada
DE09126,VG01232,Aéreo,337.49,2025-04-14,Aprovada
DE09127,VG03814,Aéreo,288.9,2025-12-02,Aprovada
DE09128,VG00822,Hotel,208.49,2024-02-08,Aprovada
DE09129,VG00767,Aéreo,1161.56,2025-09-17,Aprovada
DE09130,VG03813,Táxi,239.18,2024-06-08,Pendente
DE09131,VG01855,Alimentação,508.26,2026-07-02,Reprovada
DE09132,VG00661,Pedágio,746.58,2025-08-06,Aprovada
DE09133,VG01929,Pedágio,284.21,2024-11-14,Aprovada
DE09134,VG03841,Hotel,614.19,2026-05-14,Aprovada
DE09135,VG01866,Táxi,184.41,2025-05-02,Aprovada
DE09136,VG00631,Pedágio,541.48,2026-01-01,Aprovada
DE09137,VG01960,Táxi,153.98,2026-02-21,Aprovada
DE09138,VG02008,Combustível,138.41,2024-10-02,Aprovada
DE09139,VG04118,Hotel,29.4,2024-06-10,Aprovada
DE09140,VG01147,Combustível,611.2,2025-07-31,Aprovada
DE09141,VG00457,Pedágio,270.59,2024-02-25,Aprovada
DE09142,VG02387,Táxi,110.15,2025-09-26,Aprovada
DE09143,VG01161,Hotel,551.43,2024-03-01,Aprovada
DE09144,VG00391,Pedágio,81.57,2024-11-23,Aprovada
DE09145,VG00823,Aéreo,108.49,2025-01-09,Aprovada
DE09146,VG02276,Pedágio,1463.29,2025-07-09,Aprovada
DE09147,VG03568,Alimentação,207.27,2026-07-10,Aprovada
DE09148,VG03610,Combustível,526.63,2024-03-01,Aprovada
DE09149,VG00582,Táxi,76.14,2026-03-05,Aprovada
DE09150,VG03829,Táxi,153.74,2024-08-04,Aprovada
DE09151,VG01723,Combustível,174.28,2026-02-25,Aprovada
DE09152,VG00316,Alimentação,103.79,2025-01-15,Pendente
DE09153,VG03789,Alimentação,288.94,2025-01-11,Aprovada
DE09154,VG01890,Aéreo,201.44,2025-03-20,Aprovada
DE09155,VG03907,Hotel,126.03,2024-01-19,Aprovada
DE09156,VG02911,Alimentação,147.18,2026-05-18,Aprovada
DE09157,VG01123,Táxi,43.43,2025-10-28,Aprovada
DE09158,VG00172,Táxi,62.51,2025-10-07,Aprovada
DE09159,VG03907,Táxi,333.13,2025-11-15,Aprovada
DE09160,VG00519,Combustível,507.55,2024-03-30,Aprovada
DE09161,VG02917,Pedágio,151.71,2026-01-02,Aprovada
DE09162,VG02169,Combustível,35.12,2024-02-25,Pendente
DE09163,VG03700,Hotel,148.45,2025-01-21,Aprovada
DE09164,VG02843,Alimentação,476.97,2024-09-10,Aprovada
DE09165,VG03566,Hotel,128.28,2025-06-25,Aprovada
DE09166,VG01801,Táxi,307.57,2025-07-31,Aprovada
DE09167,VG02258,Táxi,1614.46,2024-05-26,Aprovada
DE09168,VG02451,Alimentação,366.21,2024-03-19,Aprovada
DE09169,VG03148,Táxi,227.52,2024-12-09,Aprovada
DE09170,VG02274,Hotel,210.0,2024-12-08,Aprovada
DE09171,VG01314,Aéreo,170.89,2024-01-25,Aprovada
DE09172,VG00850,Pedágio,121.22,2026-07-24,Aprovada
DE09173,VG02798,Aéreo,116.63,2026-05-22,Aprovada
DE09174,VG03676,Táxi,745.26,2026-06-23,Aprovada
DE09175,VG00492,Aéreo,341.3,2024-01-05,Aprovada
DE09176,VG00177,Alimentação,96.84,2024-01-11,Pendente
DE09177,VG00370,Pedágio,136.4,2025-01-02,Aprovada
DE09178,VG03338,Alimentação,113.75,2024-11-03,Aprovada
DE09179,VG03700,Alimentação,227.94,2025-07-23,Aprovada
DE09180,VG02216,Alimentação,75.17,2025-04-29,Aprovada
DE09181,VG02152,Pedágio,119.26,2025-11-25,Aprovada
DE09182,VG01907,Combustível,61.15,2024-10-02,Aprovada
DE09183,VG03062,Táxi,46.34,2025-02-24,Aprovada
DE09184,VG02200,Alimentação,498.18,2026-06-14,Aprovada
DE09185,VG03953,Pedágio,394.78,2026-06-30,Aprovada
DE09186,VG00706,Alimentação,378.39,2026-03-23,Aprovada
DE09187,VG00834,Táxi,270.0,2026-01-23,Aprovada
DE09188,VG00814,Hotel,17.14,2026-07-22,Aprovada
DE09189,VG00417,Aéreo,66.48,2024-07-23,Aprovada
DE09190,VG04116,Combustível,120.46,2025-05-28,Aprovada
DE09191,VG01848,Aéreo,143.87,2026-06-17,Aprovada
DE09192,VG01694,Alimentação,118.23,2024-10-17,Pendente
DE09193,VG01406,Hotel,861.09,2025-02-11,Aprovada
DE09194,VG02748,Aéreo,265.8,2026-05-25,Aprovada
DE09195,VG00665,Alimentação,151.1,2024-09-01,Pendente
DE09196,VG01159,Pedágio,490.97,2024-05-21,Aprovada
DE09197,VG02111,Táxi,547.56,2024-12-12,Pendente
DE09198,VG02599,Pedágio,554.9,2025-03-11,Aprovada
DE09199,VG03463,Alimentação,95.62,2025-10-06,Aprovada
DE09200,VG00986,Táxi,138.35,2024-07-28,Aprovada
DE09201,VG04177,Combustível,249.6,2024-01-24,Aprovada
DE09202,VG02478,Hotel,126.28,2025-03-16,Aprovada
DE09203,VG03711,Táxi,135.01,2024-01-01,Aprovada
DE09204,VG03133,Alimentação,269.15,2026-06-19,Aprovada
DE09205,VG04031,Combustível,122.44,2025-01-17,Aprovada
DE09206,VG02254,Hotel,158.59,2026-03-03,Aprovada
DE09207,VG03283,Hotel,284.77,2026-07-10,Aprovada
DE09208,VG01924,Hotel,153.7,2025-05-16,Pendente
DE09209,VG02756,Táxi,305.41,2026-06-30,Aprovada
DE09210,VG03411,Hotel,730.69,2026-03-29,Aprovada
DE09211,VG01245,Hotel,425.82,2025-12-25,Aprovada
DE09212,VG00785,Alimentação,544.34,2025-08-13,Aprovada
DE09213,VG01749,Alimentação,203.78,2024-12-15,Pendente
DE09214,VG01246,Combustível,111.71,2025-07-29,Aprovada
DE09215,VG00087,Táxi,115.76,2024-07-17,Aprovada
DE09216,VG04021,Hotel,398.67,2024-09-21,Aprovada
DE09217,VG02894,Pedágio,78.42,2026-07-31,Aprovada
DE09218,VG02262,Hotel,99.52,2024-01-07,Aprovada
DE09219,VG01404,Hotel,140.15,2024-08-18,Aprovada
DE09220,VG00561,Aéreo,145.62,2024-09-15,Aprovada
DE09221,VG01225,Táxi,177.25,2026-01-20,Aprovada
DE09222,VG02560,Pedágio,91.37,2026-06-30,Aprovada
DE09223,VG04162,Aéreo,180.66,2026-02-20,Aprovada
DE09224,VG03594,Hotel,229.23,2025-02-09,Aprovada
DE09225,VG01041,Pedágio,97.4,2024-01-03,Aprovada
DE09226,VG01199,Combustível,93.98,2024-09-04,Aprovada
DE09227,VG03673,Alimentação,166.64,2025-02-02,Aprovada
DE09228,VG03141,Alimentação,117.91,2025-10-14,Pendente
DE09229,VG02118,Táxi,100.52,2026-01-25,Reprovada
DE09230,VG03113,Hotel,142.32,2025-05-14,Aprovada
DE09231,VG02209,Alimentação,258.2,2026-06-06,Aprovada
DE09232,VG04025,Pedágio,282.9,2026-01-12,Aprovada
DE09233,VG03313,Pedágio,2479.69,2025-01-09,Aprovada
DE09234,VG00511,Alimentação,428.01,2024-11-08,Aprovada
DE09235,VG03738,Combustível,77.72,2026-05-20,Pendente
DE09236,VG04177,Aéreo,302.46,2024-05-24,Aprovada
DE09237,VG01523,Pedágio,58.0,2025-05-23,Aprovada
DE09238,VG00465,Combustível,101.37,2024-09-04,Aprovada
DE09239,VG01165,Combustível,139.41,2024-11-15,Aprovada
DE09240,VG00856,Pedágio,374.1,2024-10-11,Aprovada
DE09241,VG01124,Combustível,195.71,2026-05-09,Reprovada
DE09242,VG00083,Táxi,218.61,2024-02-29,Aprovada
DE09243,VG01943,Pedágio,441.19,2026-04-30,Pendente
DE09244,VG02534,Táxi,188.69,2024-03-04,Aprovada
DE09245,VG02217,Combustível,108.57,2025-11-04,Aprovada
DE09246,VG02682,Táxi,381.67,2026-02-26,Aprovada
DE09247,VG00733,Aéreo,271.46,2025-05-28,Aprovada
DE09248,VG00910,Pedágio,86.44,2024-06-21,Aprovada
DE09249,VG00839,Alimentação,170.32,2026-03-20,Aprovada
DE09250,VG01841,Aéreo,715.11,2025-01-29,Aprovada
DE09251,VG00536,Hotel,77.97,2026-06-15,Aprovada
DE09252,VG03221,Combustível,382.26,2025-02-24,Aprovada
DE09253,VG01995,Combustível,393.78,2026-04-28,Aprovada
DE09254,VG02852,Alimentação,185.99,2024-08-24,Pendente
DE09255,VG01292,Alimentação,1084.45,2025-12-13,Aprovada
DE09256,VG02638,Alimentação,145.93,2025-07-27,Aprovada
DE09257,VG04133,Alimentação,433.19,2025-01-12,Aprovada
DE09258,VG03096,Alimentação,1205.8,2025-07-09,Aprovada
DE09259,VG01511,Combustível,244.3,2024-03-11,Aprovada
DE09260,VG02414,Táxi,162.01,2026-07-10,Aprovada
DE09261,VG01458,Aéreo,134.3,2024-04-09,Aprovada
DE09262,VG03268,Alimentação,144.41,2024-01-26,Aprovada
DE09263,VG02129,Combustível,508.8,2024-06-23,Aprovada
DE09264,VG02437,Aéreo,188.87,2026-05-14,Aprovada
DE09265,VG03604,Táxi,332.21,2025-10-16,Aprovada
DE09266,VG02271,Hotel,608.8,2024-09-04,Aprovada
DE09267,VG01402,Combustível,65.46,2024-03-11,Aprovada
DE09268,VG01741,Alimentação,323.81,2026-06-08,Aprovada
DE09269,VG00662,Pedágio,625.7,2026-01-09,Aprovada
DE09270,VG03670,Aéreo,80.69,2025-10-31,Aprovada
DE09271,VG01808,Aéreo,179.63,2024-10-14,Aprovada
DE09272,VG00527,Alimentação,499.57,2025-05-16,Aprovada
DE09273,VG00808,Alimentação,98.69,2026-03-27,Aprovada
DE09274,VG02463,Hotel,219.38,2024-12-26,Aprovada
DE09275,VG01144,Alimentação,124.57,2025-12-22,Aprovada
DE09276,VG01970,Aéreo,166.98,2026-07-21,Aprovada
DE09277,VG02917,Alimentação,246.64,2025-08-30,Aprovada
DE09278,VG03099,Hotel,327.55,2026-04-04,Aprovada
DE09279,VG00258,Aéreo,81.71,2024-09-24,Aprovada
DE09280,VG03401,Combustível,209.66,2025-01-14,Aprovada
DE09281,VG01538,Combustível,333.03,2024-12-20,Pendente
DE09282,VG04024,Hotel,389.47,2025-11-12,Aprovada
DE09283,VG03901,Hotel,111.57,2025-11-26,Aprovada
DE09284,VG01950,Alimentação,43.46,2024-04-03,Aprovada
DE09285,VG04182,Aéreo,229.15,2025-10-03,Aprovada
DE09286,VG01377,Táxi,491.7,2024-09-11,Aprovada
DE09287,VG02395,Táxi,161.18,2026-01-30,Aprovada
DE09288,VG01305,Pedágio,52.73,2025-06-21,Aprovada
DE09289,VG02564,Táxi,410.37,2026-04-28,Aprovada
DE09290,VG01516,Aéreo,618.23,2026-03-22,Pendente
DE09291,VG03845,Combustível,75.53,2024-07-09,Aprovada
DE09292,VG00341,Táxi,118.87,2024-02-07,Aprovada
DE09293,VG02630,Alimentação,32.79,2025-07-15,Aprovada
DE09294,VG03944,Alimentação,146.68,2026-05-06,Aprovada
DE09295,VG01302,Hotel,124.62,2024-11-09,Aprovada
DE09296,VG01075,Aéreo,240.68,2024-07-04,Aprovada
DE09297,VG03373,Táxi,122.68,2025-01-03,Pendente
DE09298,VG02948,Alimentação,268.17,2026-05-27,Aprovada
DE09299,VG04148,Combustível,468.97,2024-04-04,Aprovada
DE09300,VG01548,Alimentação,198.35,2024-06-29,Aprovada
DE09301,VG02161,Hotel,303.11,2026-03-18,Pendente
DE09302,VG02415,Hotel,192.34,2024-01-17,Aprovada
DE09303,VG01336,Pedágio,46.77,2025-01-23,Aprovada
DE09304,VG02438,Aéreo,176.45,2025-09-03,Aprovada
DE09305,VG01945,Combustível,137.41,2026-03-18,Aprovada
DE09306,VG00590,Combustível,466.62,2024-01-22,Aprovada
DE09307,VG00286,Alimentação,289.61,2025-12-12,Aprovada
DE09308,VG03410,Aéreo,102.2,2025-01-25,Aprovada
DE09309,VG02868,Aéreo,44.45,2024-07-04,Aprovada
DE09310,VG04133,Hotel,189.14,2025-07-14,Aprovada
DE09311,VG02373,Pedágio,576.13,2026-04-02,Aprovada
DE09312,VG01335,Aéreo,275.82,2024-11-30,Aprovada
DE09313,VG01884,Alimentação,172.19,2025-08-11,Aprovada
DE09314,VG01196,Aéreo,76.55,2024-06-10,Aprovada
DE09315,VG03292,Táxi,184.18,2026-03-18,Aprovada
DE09316,VG03410,Alimentação,381.46,2025-11-10,Aprovada
DE09317,VG01474,Pedágio,19.44,2024-08-14,Aprovada
DE09318,VG02150,Táxi,72.45,2024-01-24,Aprovada
DE09319,VG03784,Combustível,611.32,2025-09-26,Aprovada
DE09320,VG03740,Táxi,68.82,2026-05-22,Aprovada
DE09321,VG03343,Táxi,97.27,2024-05-13,Reprovada
DE09322,VG01934,Aéreo,77.82,2025-08-27,Aprovada
DE09323,VG03488,Pedágio,194.37,2025-08-14,Aprovada
DE09324,VG03128,Hotel,108.75,2026-04-29,Aprovada
DE09325,VG00556,Hotel,209.84,2024-05-27,Aprovada
DE09326,VG02131,Hotel,149.29,2026-02-09,Aprovada
DE09327,VG00925,Táxi,395.54,2024-01-07,Aprovada
DE09328,VG00062,Pedágio,222.47,2024-05-03,Aprovada
DE09329,VG02118,Combustível,1336.6,2026-05-22,Aprovada
DE09330,VG00661,Alimentação,251.02,2025-06-28,Aprovada
DE09331,VG00318,Táxi,2575.97,2024-03-02,Aprovada
DE09332,VG01940,Hotel,295.71,2026-01-17,Aprovada
DE09333,VG03133,Alimentação,135.08,2025-09-03,Aprovada
DE09334,VG00771,Pedágio,215.74,2026-06-16,Aprovada
DE09335,VG03533,Aéreo,72.2,2024-02-27,Aprovada
DE09336,VG02118,Táxi,67.91,2025-11-19,Aprovada
DE09337,VG01627,Alimentação,39.28,2026-07-30,Pendente
DE09338,VG04185,Alimentação,50.24,2024-03-06,Aprovada
DE09339,VG03673,Combustível,462.12,2025-05-29,Aprovada
DE09340,VG01675,Hotel,192.62,2026-04-13,Aprovada
DE09341,VG03547,Táxi,78.71,2024-10-31,Aprovada
DE09342,VG02254,Hotel,105.13,2025-06-02,Aprovada
DE09343,VG01977,Táxi,408.68,2024-12-15,Pendente
DE09344,VG03641,Pedágio,133.3,2025-03-01,Aprovada
DE09345,VG02398,Combustível,597.29,2024-05-31,Aprovada
DE09346,VG00993,Combustível,430.09,2024-07-08,Aprovada
DE09347,VG01836,Combustível,375.03,2026-01-27,Aprovada
DE09348,VG02875,Alimentação,430.71,2024-04-01,Aprovada
DE09349,VG02583,Hotel,288.43,2026-06-22,Aprovada
DE09350,VG01331,Combustível,175.94,2025-07-21,Aprovada
DE09351,VG00231,Combustível,323.0,2024-01-13,Aprovada
DE09352,VG02555,Aéreo,485.51,2024-02-28,Aprovada
DE09353,VG02459,Combustível,50.1,2024-01-29,Aprovada
DE09354,VG02792,Combustível,143.35,2024-04-19,Aprovada
DE09355,VG02706,Hotel,186.58,2024-02-14,Aprovada
DE09356,VG02757,Aéreo,244.47,2024-11-22,Aprovada
DE09357,VG01712,Pedágio,165.26,2025-07-12,Aprovada
DE09358,VG03007,Hotel,150.04,2025-09-28,Aprovada
DE09359,VG01053,Hotel,192.31,2025-04-02,Pendente
DE09360,VG02025,Pedágio,944.81,2026-07-16,Aprovada
DE09361,VG03343,Aéreo,155.49,2024-03-15,Aprovada
DE09362,VG01056,Táxi,709.45,2024-10-31,Aprovada
DE09363,VG03171,Alimentação,86.88,2026-02-16,Aprovada
DE09364,VG02428,Táxi,70.18,2026-03-23,Aprovada
DE09365,VG03694,Táxi,432.34,2025-03-01,Aprovada
DE09366,VG00596,Táxi,103.0,2025-11-27,Aprovada
DE09367,VG02448,Hotel,744.9,2026-07-31,Aprovada
DE09368,VG03899,Aéreo,245.22,2026-02-22,Aprovada
DE09369,VG00871,Combustível,141.26,2025-06-14,Pendente
DE09370,VG03416,Hotel,101.39,2024-08-22,Aprovada
DE09371,VG00507,Combustível,112.81,2026-07-26,Aprovada
DE09372,VG00495,Táxi,51.21,2024-01-28,Aprovada
DE09373,VG00482,Táxi,73.24,2024-11-18,Pendente
DE09374,VG00150,Pedágio,787.56,2026-01-21,Aprovada
DE09375,VG02735,Alimentação,182.18,2026-01-28,Aprovada
DE09376,VG02352,Táxi,94.81,2024-10-25,Aprovada
DE09377,VG01266,Pedágio,318.25,2025-12-01,Aprovada
DE09378,VG02394,Pedágio,137.2,2024-01-30,Reprovada
DE09379,VG00952,Hotel,275.16,2025-11-16,Aprovada
DE09380,VG03583,Pedágio,203.44,2024-11-03,Aprovada
DE09381,VG03217,Combustível,262.4,2025-01-28,Aprovada
DE09382,VG03560,Combustível,318.62,2025-04-24,Aprovada
DE09383,VG02988,Táxi,40.0,2025-07-11,Reprovada
DE09384,VG02496,Pedágio,562.97,2026-02-15,Aprovada
DE09385,VG01883,Aéreo,202.81,2025-02-05,Aprovada
DE09386,VG01355,Pedágio,664.35,2026-05-17,Aprovada
DE09387,VG02838,Táxi,41.85,2024-07-09,Aprovada
DE09388,VG02175,Pedágio,386.57,2025-11-09,Aprovada
DE09389,VG03272,Táxi,1130.57,2025-04-29,Pendente
DE09390,VG01183,Combustível,209.11,2025-01-19,Aprovada
DE09391,VG03352,Combustível,745.49,2025-06-26,Aprovada
DE09392,VG00360,Alimentação,69.8,2026-04-03,Aprovada
DE09393,VG04057,Aéreo,113.52,2024-08-31,Aprovada
DE09394,VG01211,Alimentação,133.1,2024-03-01,Aprovada
DE09395,VG02415,Aéreo,228.12,2024-06-08,Aprovada
DE09396,VG02925,Combustível,609.02,2025-07-31,Reprovada
DE09397,VG01375,Combustível,135.47,2025-10-30,Aprovada
DE09398,VG00509,Combustível,255.48,2025-03-07,Aprovada
DE09399,VG03785,Hotel,218.41,2024-07-24,Aprovada
DE09400,VG03847,Combustível,71.87,2025-06-25,Aprovada
DE09401,VG01180,Combustível,622.63,2024-07-18,Aprovada
DE09402,VG02150,Hotel,157.88,2024-03-14,Aprovada
DE09403,VG01988,Combustível,430.35,2024-08-25,Aprovada
DE09404,VG03738,Hotel,226.55,2024-12-26,Aprovada
DE09405,VG02518,Hotel,68.76,2026-04-17,Aprovada
DE09406,VG03056,Pedágio,53.73,2024-01-27,Aprovada
DE09407,VG01208,Combustível,914.04,2024-02-14,Pendente
DE09408,VG01438,Combustível,104.67,2024-04-27,Aprovada
DE09409,VG01362,Pedágio,97.87,2025-01-10,Aprovada
DE09410,VG02382,Hotel,277.42,2025-01-09,Aprovada
DE09411,VG02348,Hotel,300.41,2024-07-10,Aprovada
DE09412,VG04133,Táxi,247.07,2024-08-23,Aprovada
DE09413,VG03321,Táxi,327.21,2024-09-08,Aprovada
DE09414,VG02641,Aéreo,487.22,2025-05-10,Pendente
DE09415,VG01526,Pedágio,281.21,2024-03-16,Aprovada
DE09416,VG01311,Alimentação,215.97,2025-10-21,Aprovada
DE09417,VG03341,Alimentação,978.79,2025-11-15,Aprovada
DE09418,VG02150,Táxi,47.71,2025-11-20,Aprovada
DE09419,VG02703,Pedágio,75.56,2026-03-30,Aprovada
DE09420,VG04066,Táxi,240.65,2025-09-04,Aprovada
DE09421,VG02361,Táxi,194.85,2024-07-20,Aprovada
DE09422,VG00131,Hotel,45.88,2025-10-29,Aprovada
DE09423,VG01177,Pedágio,196.63,2026-05-10,Aprovada
DE09424,VG03535,Pedágio,182.81,2026-07-19,Aprovada
DE09425,VG02687,Combustível,161.22,2025-06-05,Aprovada
DE09426,VG03292,Táxi,218.84,2025-10-16,Aprovada
DE09427,VG00431,Combustível,162.5,2025-06-16,Aprovada
DE09428,VG04182,Táxi,519.86,2025-03-25,Aprovada
DE09429,VG01141,Combustível,87.98,2026-01-17,Aprovada
DE09430,VG03610,Combustível,458.2,2026-02-09,Aprovada
DE09431,VG00241,Pedágio,387.85,2025-08-24,Aprovada
DE09432,VG01807,Alimentação,68.17,2025-01-12,Aprovada
DE09433,VG01447,Combustível,127.52,2024-01-31,Aprovada
DE09434,VG01775,Combustível,948.79,2024-03-09,Aprovada
DE09435,VG01587,Alimentação,381.05,2026-05-18,Aprovada
DE09436,VG01431,Alimentação,175.49,2026-01-01,Aprovada
DE09437,VG02939,Táxi,715.51,2026-07-23,Aprovada
DE09438,VG03762,Aéreo,178.48,2024-02-25,Aprovada
DE09439,VG00758,Pedágio,510.82,2024-09-18,Aprovada
DE09440,VG02692,Combustível,66.54,2024-03-27,Aprovada
DE09441,VG03838,Alimentação,76.52,2025-04-11,Pendente
DE09442,VG03771,Hotel,211.25,2024-12-15,Pendente
DE09443,VG02159,Aéreo,106.67,2024-09-22,Aprovada
DE09444,VG03332,Pedágio,116.92,2024-02-29,Aprovada
DE09445,VG00372,Hotel,189.82,2024-07-19,Aprovada
DE09446,VG03878,Combustível,158.34,2025-05-05,Aprovada
DE09447,VG01917,Aéreo,152.19,2025-07-09,Aprovada
DE09448,VG01356,Táxi,110.96,2026-07-15,Aprovada
DE09449,VG02098,Táxi,323.58,2025-03-04,Aprovada
DE09450,VG02080,Aéreo,59.75,2025-08-06,Aprovada
DE09451,VG03459,Táxi,290.34,2026-02-11,Aprovada
DE09452,VG03698,Combustível,574.18,2024-04-04,Aprovada
DE09453,VG02557,Alimentação,46.08,2026-07-30,Aprovada
DE09454,VG02240,Hotel,360.74,2025-11-03,Aprovada
DE09455,VG02564,Táxi,298.81,2026-02-21,Aprovada
DE09456,VG00408,Hotel,120.61,2024-03-12,Aprovada
DE09457,VG04124,Combustível,779.63,2024-03-10,Aprovada
DE09458,VG00606,Combustível,286.15,2026-07-04,Aprovada
DE09459,VG01441,Táxi,146.75,2024-09-04,Aprovada
DE09460,VG01448,Pedágio,92.12,2025-01-22,Aprovada
DE09461,VG02507,Hotel,204.32,2026-04-03,Aprovada
DE09462,VG00540,Combustível,25.35,2024-01-29,Pendente
DE09463,VG01726,Aéreo,175.02,2024-04-21,Aprovada
DE09464,VG01673,Alimentação,105.95,2025-08-27,Pendente
DE09465,VG01299,Hotel,401.48,2024-10-21,Reprovada
DE09466,VG03256,Combustível,54.96,2024-02-04,Aprovada
DE09467,VG00808,Táxi,91.69,2026-07-23,Aprovada
DE09468,VG00999,Hotel,300.48,2024-04-05,Aprovada
DE09469,VG03544,Pedágio,96.46,2024-08-28,Aprovada
DE09470,VG03588,Pedágio,20.96,2025-09-12,Aprovada
DE09471,VG03427,Pedágio,209.26,2025-02-07,Aprovada
DE09472,VG00948,Aéreo,472.83,2024-09-17,Aprovada
DE09473,VG03790,Alimentação,60.24,2025-04-10,Aprovada
DE09474,VG01742,Hotel,89.11,2024-08-30,Aprovada
DE09475,VG02924,Aéreo,170.76,2024-08-16,Aprovada
DE09476,VG00340,Hotel,381.17,2025-06-08,Aprovada
DE09477,VG01835,Pedágio,65.0,2024-03-29,Aprovada
DE09478,VG01776,Aéreo,377.53,2024-01-16,Pendente
DE09479,VG00506,Táxi,585.49,2024-05-28,Aprovada
DE09480,VG00450,Combustível,110.33,2026-06-05,Aprovada
DE09481,VG02555,Pedágio,131.72,2024-10-03,Aprovada
DE09482,VG02144,Pedágio,127.57,2025-02-19,Aprovada
DE09483,VG00861,Aéreo,438.65,2025-10-20,Aprovada
DE09484,VG01824,Combustível,213.62,2024-05-03,Aprovada
DE09485,VG00691,Aéreo,185.02,2025-12-07,Aprovada
DE09486,VG01637,Aéreo,61.85,2024-05-15,Aprovada
DE09487,VG01182,Combustível,35.44,2024-02-05,Aprovada
DE09488,VG00225,Alimentação,1109.26,2026-05-03,Aprovada
DE09489,VG00139,Táxi,162.23,2024-03-26,Aprovada
DE09490,VG03966,Aéreo,28.95,2026-04-30,Aprovada
DE09491,VG01310,Alimentação,494.67,2025-02-06,Aprovada
DE09492,VG02489,Aéreo,145.55,2024-09-08,Pendente
DE09493,VG00745,Hotel,36.36,2024-04-05,Pendente
DE09494,VG00512,Pedágio,29.16,2024-10-04,Pendente
DE09495,VG03913,Táxi,573.81,2025-01-27,Aprovada
DE09496,VG03516,Alimentação,155.93,2024-04-02,Aprovada
DE09497,VG00648,Hotel,45.73,2024-02-28,Aprovada
DE09498,VG03368,Combustível,82.6,2024-11-11,Aprovada
DE09499,VG00495,Pedágio,223.37,2025-02-26,Aprovada
DE09500,VG01646,Combustível,218.1,2024-07-14,Aprovada
DE09501,VG00231,Alimentação,130.82,2025-03-10,Aprovada
DE09502,VG04150,Táxi,188.62,2024-05-09,Aprovada
DE09503,VG03992,Pedágio,104.54,2024-12-21,Pendente
DE09504,VG04198,Hotel,40.73,2025-01-11,Pendente
DE09505,VG00225,Pedágio,389.17,2025-04-10,Aprovada
DE09506,VG02324,Alimentação,1073.4,2025-06-07,Aprovada
DE09507,VG00062,Aéreo,279.91,2026-06-15,Aprovada
DE09508,VG01125,Aéreo,201.9,2024-11-20,Aprovada
DE09509,VG00162,Táxi,104.91,2026-01-23,Aprovada
DE09510,VG03250,Combustível,262.02,2024-06-27,Aprovada
DE09511,VG00281,Aéreo,132.47,2025-01-23,Aprovada
DE09512,VG04055,Táxi,77.83,2024-04-15,Aprovada
DE09513,VG02842,Aéreo,312.75,2024-06-09,Aprovada
DE09514,VG03309,Pedágio,129.82,2025-01-31,Aprovada
DE09515,VG02485,Táxi,158.03,2025-05-11,Aprovada
DE09516,VG01261,Combustível,173.7,2025-02-22,Aprovada
DE09517,VG00424,Aéreo,172.36,2024-10-15,Aprovada
DE09518,VG02295,Combustível,109.42,2025-10-31,Aprovada
DE09519,VG00128,Alimentação,44.79,2026-05-06,Aprovada
DE09520,VG01772,Alimentação,711.85,2024-07-09,Aprovada
DE09521,VG01887,Alimentação,399.01,2024-04-11,Aprovada
DE09522,VG02435,Pedágio,139.46,2024-12-14,Aprovada
DE09523,VG01704,Hotel,166.18,2026-07-01,Aprovada
DE09524,VG00682,Aéreo,108.25,2025-11-26,Aprovada
